seq,anchor,kind,role,orig,orig_bytes,trans,status,note
25,0x1d8,dialogue,narrative,本人がｿｳ名乗ｯﾀﾜｹでﾊﾅｲ｡,22,並非本人自稱。,人工定稿,
26,0x1f0,system,system,0972,4,,未翻,
27,0x1f5,dialogue,narrative,ran｢ｺｳﾅｯﾀﾗ､ｱﾀｼ､,15,ran｢既然如此，,人工定稿,导入警告: kana_residue
28,0x205,system,system,s,1,,未翻,
29,0x208,dialogue,narrative,ﾐﾝﾅﾆべｯﾄﾘ張ﾘ付ｲﾃ監視ｽﾙｯｽ!｣,26,我黏在大家身邊監視!｣,人工定稿,导入警告: kana_residue
30,0x224,system,system,1587,4,,未翻,
31,0x229,dialogue,narrative,ran｢止ﾒﾃｵｹ｡君が怪ｼｲﾄ疑ﾜﾚﾙぞ｣,28,ran｢住手。會被當成可疑人物｣,人工定稿,P7 校对: だぞ 去「哦」; 「懷疑可疑」叠字改「當成可疑人物」
32,0x248,system,system,0973,4,,未翻,
33,0x24d,dialogue,narrative,ran｢ｱｯ､ｿﾚﾓｿｳｯｽﾈ!｣,17,ran｢哦，也對!｣,人工定稿,导入警告: kana_residue
34,0x260,dialogue,narrative,ロム2_KW_怪ｼｲ行動_香菜,22,ROM2_KW_可疑行動_香菜,人工定稿,
35,0x278,system,system,0255,4,,未翻,
36,0x27d,dialogue,narrative,ran｢怪ｼｲ行動?｣,14,ran｢可疑行動?｣,人工定稿,导入警告: kana_residue
37,0x28c,system,system,0256,4,,未翻,
38,0x291,dialogue,narrative,ran｢ｻ､ｻｧ……私ﾆﾊﾖｸﾜｶﾗﾅｲｹど……｣,31,ran｢這、這……我也不太清楚……｣,人工定稿,导入警告: kana_residue
39,0x2b4,system,system,0257,4,,未翻,
40,0x2b9,dialogue,narrative,ran｢でﾓ､樫沢ｸﾝが言ｯﾃｲﾀﾖｳﾆ､,26,ran｢但是，就像樫澤説的，,人工定稿,导入警告: kana_residue
41,0x2d4,dialogue,narrative,私達ﾉ中ﾆ裏切ﾘ者がｲﾙﾉﾊ,21,我們之中有背叛者，,人工定稿,
42,0x2ec,dialogue,narrative,確ｶﾅﾝでｼｮ?｣,11,肯定沒錯?｣,人工定稿,导入警告: kana_residue
43,0x2f8,system,system,1588,4,,未翻,
44,0x2fd,dialogue,narrative,ran｢遺憾ﾅがﾗ､犠牲者が二人ﾓ出ﾃｲﾙ以上ﾊ､,37,ran｢遺憾的是，既然已出現兩名犧牲者，,人工定稿,导入警告: kana_residue
45,0x324,dialogue,narrative,ｿｳ考ｴﾙべｷだﾛｳﾅ｣,15,就該這麼想｣,人工定稿,导入警告: kana_residue
46,0x334,system,system,0258,4,,未翻,
47,0x339,dialogue,narrative,ran｢『シリアルキラー』ｻｴ誰ﾅﾉｶﾜｶﾚば､,35,ran｢若能知道『連環殺手』是誰，,人工定稿,导入警告: kana_residue
48,0x360,dialogue,narrative,ﾏﾀ違ｳﾝだｹど……,15,就又不同了……,人工定稿,
49,0x370,dialogue,narrative,今ﾉﾄｺﾛ､見当ﾓ付ｶﾅｲｼ……｣,23,但現在毫無頭緒……｣,人工定稿,导入警告: kana_residue
50,0x388,system,system,1589,4,,未翻,
51,0x38d,dialogue,narrative,ran｢……ﾏｻｶ自分ｶﾗ名乗ﾘ出ﾙﾄﾓ思ｴﾅｲがﾅ｣,36,ran｢……也不覺得他會自己現身哦｣,人工定稿,导入警告: kana_residue
52,0x3b4,system,system,0259,4,,未翻,
53,0x3b9,dialogue,narrative,ran｢ｿｳﾈ｡ﾄﾆｶｸ､私ﾓ気ｦﾂｹﾃ見ﾃｵｸﾜ｣,29,ran｢也是。總之，我會留神看的｣,人工定稿,导入警告: kana_residue
54,0x3d8,system,system,1590,4,,未翻,
55,0x3dd,dialogue,narrative,ran｢ｱｱ､ｱﾘがﾄｳ｣,14,ran｢哦，謝謝｣,人工定稿,导入警告: kana_residue
56,0x3ec,dialogue,narrative,ロム2_KW_怪ｼｲ行動_昇,20,ROM2_KW_可疑行動_昇,人工定稿,
57,0x404,system,system,0240,4,,未翻,
58,0x409,dialogue,narrative,ran｢ｱ､怪ｼｲ行動ｯﾃ……｣,21,ran｢哦，可疑行動……｣,人工定稿,导入警告: kana_residue
59,0x420,system,system,1591,4,,未翻,
60,0x425,dialogue,narrative,ran｢ｱｱ｡心当ﾀﾘﾊﾅｲｶ?｣,19,ran｢唔。有頭緒?｣,人工定稿,导入警告: kana_residue
61,0x43c,system,system,0241,4,,未翻,
62,0x441,dialogue,narrative,ran｢ｲ､ｲﾔ……俺ﾊ別ﾆ……｣,23,ran｢不、不……我沒什麼｣,人工定稿,导入警告: kana_residue
63,0x45c,dialogue,narrative,ｼどﾛﾓどﾛﾆﾅﾘ出ｽ森崎氏……,24,語無倫次的森崎先生……,人工定稿,
64,0x478,dialogue,narrative,どｺｶﾗ見ﾃﾓ､怪ｼｲ｡,15,怎麼看都可疑。,人工定稿,
65,0x488,system,system,0974,4,,未翻,
66,0x48d,dialogue,narrative,ran｢ｱﾝﾀｻｰ｡何でｿﾝﾅﾆ動揺ｼﾃﾝﾉ?｣,28,ran｢欸。怎麼這麼慌張?｣,人工定稿,导入警告: kana_residue
67,0x4ac,system,system,0242,4,,未翻,
68,0x4b1,dialogue,narrative,ran｢別ﾆ動揺ﾅﾝﾃｼﾃﾅｲだﾛ……ﾀだ……｣,33,ran｢我沒慌張……只是……｣,人工定稿,导入警告: kana_residue
69,0x4d4,system,system,1592,4,,未翻,
70,0x4d9,dialogue,narrative,ran｢ﾀだ?｣,9,ran｢只是?,人工定稿,导入警告: kana_residue
71,0x4e3,dialogue,narrative,n森崎氏ﾊﾁﾗﾘﾄ香菜ｸﾝｦ見ﾃ､,23,n森崎先生瞥了香菜一眼，,人工定稿,
72,0x4fc,dialogue,narrative,聞ｺｴﾅｲ程度ﾉ声でぼｿぼｿﾄ語ﾘ出ｽ｡,29,用聽不見的聲音低聲説起來。,人工定稿,
73,0x51c,system,system,0243,4,,未翻,
74,0x521,dialogue,narrative,ran｢ｺｳｲｳ時ﾆ何だｹど……,22,ran｢這種時候説這個……,人工定稿,P7 校对: 恢复原文省略号
75,0x538,dialogue,narrative,唯柚ﾁｬﾝﾆﾔﾀﾗ懐ｶﾚﾃﾙ気がｼﾃ……｣,28,總覺得唯柚特別親近我……｣,人工定稿,导入警告: kana_residue
76,0x558,system,system,0975,4,,未翻,
77,0x55d,dialogue,narrative,ran｢俺ﾊモテﾏｽｯﾃｲｳアピール?｣,27,ran｢是在炫耀很受歡迎?｣,人工定稿,导入警告: kana_residue
78,0x57c,system,system,0244,4,,未翻,
79,0x581,dialogue,narrative,ran｢違ｳｯﾃ!,10,ran｢不是!,人工定稿,导入警告: kana_residue
80,0x58c,dialogue,narrative,俺ﾊ……ｱﾉ子ﾆ花ｦｱげﾀだｹﾅﾝだ｡,27,我……只是送了那孩子花。,人工定稿,
81,0x5a8,dialogue,narrative,ｿﾚﾆｼﾃﾊｯﾃｲｳｶ……｣,16,話雖如此……｣,人工定稿,P7 校对: それにしては 非「話説回來」(话题转换义误)
82,0x5bc,system,system,1593,4,,未翻,
83,0x5c1,dialogue,narrative,ran｢ｱｱ､ｿｳｲｴば彼女ﾓ,18,ran｢説起來他,人工定稿,导入警告: kana_residue
84,0x5d4,dialogue,narrative,ｿﾝﾅｺﾄｦ言ｯﾃｲﾀﾅ｡,14,也説過那種話。,人工定稿,
85,0x5e4,dialogue,narrative,ｼｶｼ花ﾅどﾖｸ持ｯﾃｲﾀﾓﾉだ｣,21,不過還真常帶花｣,人工定稿,导入警告: kana_residue
86,0x5fc,system,system,0245,4,,未翻,
87,0x601,dialogue,narrative,ran｢ﾊﾙｶﾁｬﾝがﾀﾏﾀﾏ持ｯﾃﾀﾉｦ,23,ran｢遙剛好帶著，,人工定稿,导入警告: kana_residue
88,0x61c,dialogue,narrative,俺がﾓﾗｯﾃ､唯柚ﾁｬﾝﾆｱげﾀﾝだﾖ｣,26,我拿來送給了唯柚哦｣,人工定稿,导入警告: kana_residue
89,0x638,system,system,0976,4,,未翻,
90,0x63d,dialogue,narrative,ran｢ﾅｯ!? ｿｺで何で唯柚ﾁｬﾝﾆ,25,ran｢什麼!? 為何要送給唯柚,人工定稿,导入警告: kana_residue
91,0x658,dialogue,narrative,渡ｽ必要がｱﾝﾉﾖ｣,14,有這必要呀?｣,人工定稿,P7 校对: のよ→呀; 与上行「為何要送給唯柚」成句
92,0x668,system,system,0246,4,,未翻,
93,0x66d,dialogue,narrative,ran｢だｯﾃｱﾉ子､ずｯﾄ泣ｲﾃｲﾀだﾛ?,27,ran｢因為那孩子一直哭，對不?,人工定稿,"P7 校对: だろ? 求确认句尾还原, 依 v1.4 卡用「對不?」"
94,0x68c,dialogue,narrative,少ｼでﾓ励ﾏｽﾂﾓﾘで……｣,20,想稍微安慰一下……｣,人工定稿,导入警告: kana_residue
95,0x6a4,system,system,1594,4,,未翻,
96,0x6a9,dialogue,narrative,ran｢ﾌﾑ､森崎氏｡,14,ran｢唔，森崎。,人工定稿,导入警告: kana_residue
97,0x6b8,dialogue,narrative,ｿﾚﾅﾗば懐ｶﾚﾃﾓ不思議でﾊﾅｲﾉでﾊﾅｲｶ?,31,那樣的話，被親近也不奇怪對不?,人工定稿,P7 校对: ではないか? 求确认句尾去「哦」改「對不?」; 补回 ば 条件义
98,0x6d8,dialogue,narrative,ｲﾔﾑｼﾛ､フラグが立ｯﾃ当然ﾉイベントだﾛｳ｣,36,不，反而是理所當然會立flag的事件呀｣,人工定稿,"P7 校对: だろう 去「哦」, 依 v1.4 卡共感用「呀」"
99,0x700,system,system,0247,4,,未翻,
100,0x705,dialogue,narrative,ran｢フラグ……?｣,16,ran｢flag……?｣,人工定稿,导入警告: kana_residue
101,0x718,system,system,1595,4,,未翻,
102,0x71d,dialogue,narrative,ran｢恋愛ﾉｷｯｶｹﾆｽﾗﾅﾘ得ﾙ､,22,ran｢甚至成為戀愛契機，,人工定稿,导入警告: kana_residue
103,0x734,dialogue,narrative,ﾄｲｳｺﾄだ｣,8,就如此｣,人工定稿,导入警告: kana_residue
104,0x73d,system,system,e.s0248,7,,未翻,
105,0x745,dialogue,narrative,ran｢ﾚ､恋愛ｯﾃｿﾝﾅ……,19,ran｢戀愛這種……,人工定稿,导入警告: kana_residue
106,0x75c,dialogue,narrative,ｿﾚﾊ言ｲ過ぎだﾛ｣,14,説得太過了｣,人工定稿,导入警告: kana_residue
107,0x76c,system,system,0977,4,,未翻,
108,0x771,dialogue,narrative,ran｢ぷぷぷ､照ﾚﾁｬｯﾃｰ｡,20,ran｢呵呵，害羞了哦。,人工定稿,导入警告: kana_residue
109,0x788,dialogue,narrative,ｿﾚで､森崎｡,10,那麼森崎。,人工定稿,
110,0x793,dialogue,narrative,s今ﾉ話ﾄ怪ｼｲ行動がどｳ繋がﾝﾉﾖ｣,28,s剛才的話和可疑行動有何關聯｣,人工定稿,导入警告: kana_residue
111,0x7b0,system,system,0249,4,,未翻,
112,0x7b5,dialogue,narrative,ran｢ｲ､ｲﾔ……｣,13,ran｢不不……｣,人工定稿,导入警告: kana_residue
113,0x7c3,system,system,s0978,5,,未翻,
114,0x7c9,dialogue,narrative,ran｢……ﾊｯﾊｰﾝ｡,14,ran｢……哦哦。,人工定稿,导入警告: kana_residue
115,0x7d8,dialogue,narrative,ｻﾃﾊｱﾝﾀ｡何ｶ誤魔化ｿｳﾄｼﾃﾅｲ?｣,25,該不是想隱瞞什麼?｣,人工定稿,导入警告: kana_residue
116,0x7f4,system,system,0250,4,,未翻,
117,0x7f9,dialogue,narrative,ran｢ｼﾃﾅｲ､ｼﾃﾅｲ!｣,15,ran｢沒有沒有!｣,人工定稿,导入警告: kana_residue
118,0x809,system,system,s,1,,未翻,
119,0x80c,dialogue,narrative,森崎氏ﾊ大げｻﾅﾎど首ｦ左右ﾆ振ﾙ｡,28,森崎先生誇張地左右搖頭。,人工定稿,
120,0x82c,system,system,0979,4,,未翻,
121,0x831,dialogue,narrative,ran｢じｬｱ､今ﾉ話ｦ香菜ｻﾝﾆ言ｯﾃｲｲ?｣,30,ran｢那剛才的話能告訴香菜?｣,人工定稿,导入警告: kana_residue
122,0x850,system,system,0251,4,,未翻,
123,0x855,dialogue,narrative,ran｢ｿﾚﾊ……ｯ｣,13,ran｢那是……｣,人工定稿,导入警告: kana_residue
124,0x863,system,system,s0260,5,,未翻,
125,0x869,dialogue,narrative,ran｢ﾝ､ﾅﾆ?,9,ran｢什麼?,人工定稿,P7 校对: 「何事」文言改「什麼」
126,0x873,dialogue,narrative,n呼ﾝだ?｣,8,n叫我?｣,人工定稿,导入警告: kana_residue
127,0x87c,system,system,0252,4,,未翻,
128,0x881,dialogue,narrative,ran｢ｲ､ｲﾔ｡ﾅﾝでﾓﾅｲ｣,17,ran｢不不，沒什麼｣,人工定稿,导入警告: kana_residue
129,0x894,dialogue,narrative,慌ﾃﾃ否定ｽﾙ森崎氏ﾊ滑稽だｯﾀが､,28,慌張否定的森崎先生很滑稽，,人工定稿,
130,0x8b4,dialogue,narrative,ｻｽがﾆ可哀想ﾅﾉで美紀ｸﾝﾆ,22,畢竟太可憐，向美紀,人工定稿,P7 校对: さすがに 误作「到底」改「畢竟」
131,0x8cc,dialogue,narrative,ﾓｳ止ｾﾄジェスチャーで伝ｴﾙ｡,25,比手勢要他別再説了。,人工定稿,
132,0x8e8,dialogue,narrative,ｼｶｼ､唯柚ｸﾝｶ……,15,不過，唯柚……,人工定稿,
133,0x8f8,dialogue,narrative,単ﾆ恋愛ｼﾃﾙﾄｲｳﾅﾗ吊ﾘ橋効果ﾓｱﾙｶﾗ,29,若只是戀愛，也有吊橋效應，,人工定稿,
134,0x918,dialogue,narrative,納得でｷﾙが……｡,15,還能接受……,人工定稿,
135,0x928,dialogue,narrative,ﾓｼ何ｶ裏がｱﾙﾄｽﾚば……,20,若背後有什麼……,人工定稿,
136,0x940,dialogue,narrative,例ｴば､花ｦｸﾚﾙﾖｳﾅｵ人ﾖｼﾆ取ﾘ入ｯﾃ,28,比如討好會送花的老好人，,人工定稿,
137,0x960,dialogue,narrative,利用ｼﾖｳﾄｼﾃｲﾙﾅﾗ……｡,19,想加以利用……,人工定稿,
138,0x974,dialogue,narrative,……ｲﾔ､考ｴ過ぎ……だﾖﾅ……｡,27,……不，想太多了……哦……,人工定稿,
139,0x990,dialogue,narrative,唯柚ｸﾝﾊﾄﾃﾓ良ｲ子ﾆ思ｴﾙ｡,21,唯柚看起來是好孩子。,人工定稿,
140,0x9a8,dialogue,narrative,ｿｳ信じﾀｲﾄｺﾛだ……｡,18,我也想這麼相信……,人工定稿,
141,0x9bc,dialogue,narrative,ロム2_KW_怪ｼｲ行動_圭介,22,ROM2_KW_可疑行動_圭介,人工定稿,
142,0x9d4,system,system,0125,4,,未翻,
143,0x9d9,dialogue,narrative,ran｢……怪ｼｲ行動ｶﾜｶﾘﾏｾﾝｹど､投票ﾉｱﾄ､,35,ran｢……可疑行動我不清楚，投票後，,人工定稿,导入警告: kana_residue
144,0xa00,dialogue,narrative,香菜ｻﾝだｹホールﾉ方ﾆ向ｶｳﾉｦ見ﾏｼﾀ｣,31,看到香菜一個人往大廳走｣,人工定稿,导入警告: kana_residue
145,0xa20,system,system,1596,4,,未翻,
146,0xa25,dialogue,narrative,ran｢ホールﾆ?｣,13,ran｢去大廳?｣,人工定稿,导入警告: kana_residue
147,0xa33,system,system,s0126,5,,未翻,
148,0xa39,dialogue,narrative,ran｢ﾊｲ｡ジャックがｱﾝﾅ目ﾆｱｯﾃｶﾗ､,29,ran｢是的。傑克遇那種事之後，,人工定稿,导入警告: kana_residue
149,0xa58,dialogue,narrative,ホールで待機ｼﾃｲﾀﾊずﾉ薫ｻﾝﾓ､,26,本該在大廳待命的薰，,人工定稿,
150,0xa74,dialogue,narrative,樫沢ｻﾝ達ﾄ行動ｦ共ﾆｼﾃﾏｽﾖﾈ｣,24,也和樫澤他們一起行動｣,人工定稿,P7 校对: 补回「樫沢サン達」(他們)
151,0xa90,system,system,1597,4,,未翻,
152,0xa95,dialogue,narrative,ran｢ｿｳだﾅ｡基本的ﾆ二人以上で行動ｽﾙﾖｳﾆ,36,ran｢也是。説基本要兩人以上行動，,人工定稿,导入警告: kana_residue
153,0xabc,dialogue,narrative,言ｯﾀﾉﾊ彼女だｶﾗﾈ｣,16,就是他説的｣,人工定稿,导入警告: kana_residue
154,0xad0,system,system,0127,4,,未翻,
155,0xad5,dialogue,narrative,ran｢……でﾓ､香菜ｻﾝ……ｿﾉﾄｷﾊ一人で,33,ran｢……但是，香菜……那時一個人,人工定稿,导入警告: kana_residue
156,0xaf8,dialogue,narrative,ｺｯｿﾘﾐﾝﾅｶﾗ離ﾚﾃｲｯﾃ……｣,21,悄悄離開大家……｣,人工定稿,导入警告: kana_residue
157,0xb10,system,system,1598,4,,未翻,
158,0xb15,dialogue,narrative,ran｢……何?｣,12,ran｢什麼?｣,人工定稿,导入警告: kana_residue
159,0xb22,system,system,.s0980,6,,未翻,
160,0xb29,dialogue,narrative,ran｢ﾁｮｯﾄ待ｯﾃﾖ｡森崎ﾊｿﾉﾄｷ何ｼﾃﾀﾉﾖ｣,31,ran｢等等。森崎那時在做什麼?｣,人工定稿,导入警告: kana_residue
161,0xb4c,system,system,0128,4,,未翻,
162,0xb51,dialogue,narrative,ran｢……昇ｻﾝが何ｦｼﾃｲﾀｶﾏでﾊ､,27,ran｢……昇在做什麼，,人工定稿,导入警告: kana_residue
163,0xb70,dialogue,narrative,ﾜｶﾘﾏｾﾝｹど……,13,我不清楚……,人工定稿,
164,0xb80,dialogue,narrative,ﾄﾆｶｸホールﾉ方ﾆ行ｯﾀﾝでｽ｣,23,總之往大廳去了｣,人工定稿,导入警告: kana_residue
165,0xb98,system,system,0129,4,,未翻,
166,0xb9d,dialogue,narrative,ran｢何ｶ忘ﾚ物ｼﾃﾀﾝだﾄ思ｲﾏｽｹど……,31,ran｢我想他忘了什麼東西……,人工定稿,导入警告: kana_residue
167,0xbc0,dialogue,narrative,戻ｯﾃｷﾀ時､何ｶ持ｯﾃﾏｼﾀｼ｣,21,回來時手中拿了什麼｣,人工定稿,导入警告: kana_residue
168,0xbd8,system,system,1599,4,,未翻,
169,0xbdd,dialogue,narrative,ran｢……一体､何ｦ持ｯﾃｲﾀﾝだﾛｳ｣,28,ran｢……到底拿了什麼呀｣,人工定稿,"P7 校对: だろう 去「哦」, 依 v1.4 卡共感用「呀」"
170,0xbfc,system,system,0130,4,,未翻,
171,0xc01,dialogue,narrative,ran｢ｽﾐﾏｾﾝ｡遠目だｯﾀｶﾗｿｺﾏでﾊ……｣,31,ran｢抱歉。離得遠看不清……｣,人工定稿,导入警告: kana_residue
172,0xc24,system,system,0981,4,,未翻,
173,0xc29,dialogue,narrative,ran｢でﾓ､香菜ｻﾝ怪ｼｲｯ｡怪ｼｽぎﾙ!｣,29,ran｢但是，香菜太可疑了!｣,人工定稿,导入警告: kana_residue
174,0xc48,system,system,0131,4,,未翻,
175,0xc4d,dialogue,narrative,ran｢……ｼﾏｯﾀﾅｧ｡,15,ran｢……糟了。,人工定稿,导入警告: kana_residue
176,0xc5d,system,system,s,1,,未翻,
177,0xc60,dialogue,narrative,変ﾅｺﾄ言ｯﾃｼﾏｲﾏｼﾀｶ?,17,我是不是説錯話了?,人工定稿,
178,0xc74,dialogue,narrative,ｿﾚで処刑ﾄｶﾊ､ナシﾆｼﾃ欲ｼｲﾝでｽｹど｣,31,但希望別因此處刑我｣,人工定稿,导入警告: kana_residue
179,0xc94,system,system,1600,4,,未翻,
180,0xc99,dialogue,narrative,ran｢ｿｳだﾅ｡証拠ﾓﾅｲﾉﾆｿﾝﾅｺﾄﾊｼﾅｲ｡,29,ran｢也是。沒證據不會那樣做。,人工定稿,导入警告: kana_residue
181,0xcb8,dialogue,narrative,だが参考ﾆﾊﾅｯﾀﾖ｡貴重ﾅ情報ｦｱﾘがﾄｳ｣,32,不過很有參考價値，謝謝情報｣,人工定稿,导入警告: kana_residue
182,0xcdc,dialogue,narrative,ロム2_KW_怪ｼｲ行動_霞,20,ROM2_KW_可疑行動_霞,人工定稿,
183,0xcf4,system,system,0111,4,,未翻,
184,0xcf9,dialogue,narrative,ran｢怪ｼｲ……行動でｽｶ……｣,25,ran｢可疑……行動……?｣,人工定稿,"P7 校对: ですか 求问句去「哦」, 全库口径补问号"
185,0xd14,system,system,0112,4,,未翻,
186,0xd19,dialogue,narrative,ran｢私……投票が始ﾏﾙﾏでﾊ､,25,ran｢我……投票開始前，,人工定稿,导入警告: kana_residue
187,0xd34,dialogue,narrative,ｲﾂﾓ圭ｸﾝﾄｺｺﾆｲﾙﾝでｽｹど……｣,25,一直和圭待在此……｣,人工定稿,导入警告: kana_residue
188,0xd50,system,system,0113,4,,未翻,
189,0xd55,dialogue,narrative,ran｢ｻｯｷｵ手洗ｲﾆ行ｷﾀｸﾃ､,21,ran｢剛才想去洗手間，,人工定稿,导入警告: kana_residue
190,0xd6c,dialogue,narrative,外ﾆ出ﾀﾝでｽ……｣,15,就出去了……｣,人工定稿,导入警告: kana_residue
191,0xd7c,system,system,0114,4,,未翻,
192,0xd81,dialogue,narrative,ran｢ｿ､ｿｼﾀﾗ､,11,ran｢然後，,人工定稿,导入警告: kana_residue
193,0xd8d,dialogue,narrative,e.s森崎ｻﾝﾄ唯柚ｻﾝが二人ｷﾘで……｣,31,e.s森崎和唯柚兩人獨處……｣,人工定稿,导入警告: kana_residue
194,0xdb0,dialogue,narrative,ｿｺﾏで言ｳﾄ､霞ｸﾝﾊ顔ｦ赤ﾗﾒﾃ下ｦ向ｲﾀ｡,31,講到這，霞紅著臉低下頭。,人工定稿,
195,0xdd0,dialogue,narrative,私ﾊ言葉ﾉ続ｷｦ促ｿｳﾄ､,18,為了催他繼續，,人工定稿,
196,0xde4,dialogue,narrative,優ｼｸ彼女ﾉ背中ｦｻｽﾙ｡,18,我輕撫他的背。,人工定稿,
197,0xdf8,system,system,1601,4,,未翻,
198,0xdfd,dialogue,narrative,ran｢二人ｷﾘで､……ｿﾉ続ｷﾊ?｣,25,ran｢兩人獨處，……然後?｣,人工定稿,导入警告: kana_residue
199,0xe18,system,system,0115,4,,未翻,
200,0xe1d,dialogue,narrative,ran｢ｱ､ｱﾉ……クッキーｦ渡ｼﾃﾀﾝでｽ……｣,35,ran｢哦，那個……在送餅乾……｣,人工定稿,导入警告: kana_residue
201,0xe44,system,system,0982,4,,未翻,
202,0xe49,dialogue,narrative,ran｢ﾊ? クッキー? ｿ､ｿﾚだｹ……?｣,30,ran｢哈? 餅乾? 就、就只是……?｣,人工定稿,导入警告: kana_residue
203,0xe68,system,system,1602,4,,未翻,
204,0xe6d,dialogue,narrative,ran｢ﾌﾑ……二人で給湯室ﾉ食料ｦ,28,ran｢唔……兩人悄悄翻找,人工定稿,导入警告: kana_residue
205,0xe8c,dialogue,narrative,ｺｯｿﾘ漁ｯﾃｲﾀﾄｲｳｺﾄｶ?｣,18,茶水間的食物?｣,人工定稿,导入警告: kana_residue
206,0xea0,system,system,0116,4,,未翻,
207,0xea5,dialogue,narrative,ran｢ｱ､ｲｴ……ｿﾚが､手作ﾘクッキーだｯﾃ,34,ran｢哦，不……那是手作餅乾,人工定稿,导入警告: kana_residue
208,0xec8,dialogue,narrative,言ｯﾃﾏｼﾀ｡,8,他這麼説,人工定稿,
209,0xed1,dialogue,narrative,e.s特別ﾅ人ﾆｼｶ食べｻｾﾀｸﾅｲｯﾃ……｣,30,e.s説只想給特別的人吃……｣,人工定稿,导入警告: kana_residue
210,0xef0,system,system,0983,4,,未翻,
211,0xef5,dialogue,narrative,ran｢ｳﾋｬｰｯ! ｿﾚﾊ怪ｼｲ!,19,ran｢嗚呀! 那很可疑!,人工定稿,导入警告: kana_residue
212,0xf0c,dialogue,narrative,ﾀｼｶﾆ怪ｼｲ関係ｯｽﾖ!｣,17,確是可疑關係!｣,人工定稿,导入警告: kana_residue
213,0xf20,system,system,0117,4,,未翻,
214,0xf25,dialogue,narrative,ran｢で､でｽﾖﾈ｡,13,ran｢就是嘛。,人工定稿,导入警告: kana_residue
215,0xf33,dialogue,narrative,s私､ｺﾝﾅ時だｯﾃｲｳﾉﾆ､ﾅﾝだｶﾁｮｯﾄ,27,s明明這種時候，我卻有點,人工定稿,
216,0xf50,dialogue,narrative,ドキドキｼﾃｼﾏｯﾃ……｣,19,心跳加速……｣,人工定稿,导入警告: kana_residue
217,0xf64,system,system,1603,4,,未翻,
