seq,anchor,kind,role,orig,orig_bytes,trans,status,note
24,0x1a4,dialogue,narrative,美紀ｸﾝﾆﾓ協力ｼﾃ貰ｲﾀｲﾝだが……｣,29,希望美紀也配合……｣,人工定稿,"P7 校对修正: 協力 块内统一""配合""(与58/192/289/337/347一致); 去赘余""一起"""
25,0x1c4,system,system,1038,4,,未翻,
26,0x1c9,dialogue,narrative,e.s｢ｳｰ､ﾏｧｵ姉ｻﾏがｿｳ言ｳﾅﾗ……,27,e.s｢唔，既然姐姐大人這麼説,人工定稿,导入警告: kana_residue
27,0x1e8,dialogue,narrative,ｱﾀｼﾊ従ｳｯｽｹど……｣,17,我只好服從……｣,人工定稿,导入警告: kana_residue
28,0x1fc,system,system,1791,4,,未翻,
29,0x201,dialogue,narrative,e.s｢腑ﾆ落ﾁﾅｲﾉﾊ､作戦が悪ｲﾉでﾊﾅｲ｡,31,e.s｢讓人不服的，不是作戰不好。,人工定稿,导入警告: kana_residue
30,0x224,dialogue,narrative,ｺﾉゲームｿﾉﾓﾉが理不尽ﾅﾉだ｡,25,是這個遊戲本身太不合理。,人工定稿,
31,0x240,dialogue,narrative,ｿｳ思ｯﾃ割ﾘ切ﾙｺﾄだﾅ｣,18,這麼想然後看開點｣,人工定稿,导入警告: kana_residue
32,0x254,system,system,1039,4,,未翻,
33,0x259,dialogue,narrative,e.s｢ｳｲｯｽ｣,9,e.s｢好｣,人工定稿,导入警告: kana_residue
34,0x263,dialogue,narrative,sロム2_KW_樫沢ﾉ作戦_香菜,24,sROM2_KW_樫澤之作戰_香菜,人工定稿,
35,0x27c,system,system,0284,4,,未翻,
36,0x281,dialogue,narrative,e.s｢ｱﾉ作戦ﾈｪ｡,13,e.s｢那作戰嘛,人工定稿,"P7 校对修正: 原文无｣(引号至38收), 去误加"
37,0x28f,dialogue,narrative,濠mｶﾆｱﾉｵｯｻﾝﾊ死ﾝじｬｯﾀｹど,23,確實，那大叔是死了,人工定稿,
38,0x2a8,dialogue,narrative,作戦ｿﾉﾓﾉﾊ全ｸ意味がﾅｲワケじｬﾅｲﾜﾖﾈ｣,33,但作戰本身也不是全無意義呀｣,人工定稿,"P7 校对修正: わよね 求确认禁""對哦""(v1.4); 无问号按共感用""呀"""
39,0x2cc,system,system,1792,4,,未翻,
40,0x2d1,dialogue,narrative,e.s｢ｱｱ､少ﾅｸﾄﾓ死亡ｼﾃｼﾏｳ人数ﾊ,27,e.s｢對，至少會死亡的人數,人工定稿,导入警告: kana_residue
41,0x2f0,dialogue,narrative,抑ｴﾗﾚﾃｲﾙ｡,9,被壓低了,人工定稿,"P7 校对修正: 抑えられている 用于人数, ""被壓住""歧义"
42,0x2fc,dialogue,narrative,時間稼ぎでｼｶﾅｲが……｣,21,只是爭取時間而已……｣,人工定稿,导入警告: kana_residue
43,0x314,system,system,0285,4,,未翻,
44,0x319,dialogue,narrative,e.s｢時間ｻｴ稼げﾀﾗ､色々でｷﾙﾜ｡,27,e.s｢只要爭取到時間，就能,人工定稿,导入警告: kana_residue
45,0x338,dialogue,narrative,今ﾊﾄﾆｶｸ､被害者ｦ少ﾅｸｽﾙｺﾄｦ,24,做很多事，總之現在,人工定稿,
46,0x354,dialogue,narrative,考ｴﾙべｷだﾄ思ｳﾉ｣,15,該減少受害者｣,人工定稿,导入警告: kana_residue
47,0x364,system,system,0286,4,,未翻,
48,0x369,dialogue,narrative,e.s｢ｿｳｲｳ意味でﾊ､私ﾊ賛成ﾖ｣,25,e.s｢就這點來説，我贊成｣,人工定稿,导入警告: kana_residue
49,0x384,system,system,1793,4,,未翻,
50,0x389,dialogue,narrative,e.s｢ﾅﾙﾎど｡承知ｼﾀ｣,17,e.s｢是這樣，明白｣,人工定稿,导入警告: kana_residue
51,0x39c,dialogue,narrative,ロム2_KW_樫沢ﾉ作戦_昇,21,ROM2_KW_樫澤之作戰_昇,人工定稿,
52,0x3b4,system,system,0281,4,,未翻,
53,0x3b9,dialogue,narrative,e.s｢ｱｱ､ﾁｮｳどｿﾉｺﾄ聞ｺｳﾄ思ｯﾃﾀﾝだ｡,30,e.s｢哦，正好想問這件事。,人工定稿,P7 校对修正: 补回行首 アア 领会语气
54,0x3d8,dialogue,narrative,浅川ｻﾝﾊどｳ思ｳ?｣,15,淺川覺得如何?｣,人工定稿,导入警告: kana_residue
55,0x3e8,system,system,1794,4,,未翻,
56,0x3ed,dialogue,narrative,e.s｢質問ｼﾀﾉﾊ私だｯﾀﾉだが……ﾏｧｲｲ｡,32,e.s｢明明是我先問的……算了,人工定稿,"P7 校对修正: 原文无｣(引号至58收), 去误加"
57,0x410,dialogue,narrative,ｱﾉ作戦ﾆﾂｲﾃﾊ特ﾆ反対ｽﾙ理由ﾊﾅｲﾅ｡,29,對那作戰我沒有特別反對的理由,人工定稿,
58,0x430,dialogue,narrative,皆がノリ気ﾅﾉでｱﾚば協力ﾊｼﾖｳ｣,27,大家有意的話我就配合｣,人工定稿,导入警告: kana_residue
59,0x44c,system,system,1795,4,,未翻,
60,0x451,dialogue,narrative,e.s｢ｼｶｼ……,11,e.s｢但……,人工定稿,导入警告: kana_residue
61,0x45d,system,system,s,1,,未翻,
62,0x460,dialogue,narrative,ｻｯｷﾄﾊ状況が変ﾜｯﾃｲﾙｺﾄﾆ,21,状況已經跟剛才不同,人工定稿,
63,0x478,dialogue,narrative,気がﾂｶﾅｲｶ?｣,11,沒發現?｣,人工定稿,导入警告: kana_residue
64,0x484,system,system,0282,4,,未翻,
65,0x489,dialogue,narrative,e.s｢ｿｳだﾅ……｡,14,e.s｢是呀……,人工定稿,导入警告: kana_residue
66,0x498,dialogue,narrative,人が一人死ﾝで､ﾐﾝﾅ疑心暗鬼だ｡,28,死了一個人，大家疑神疑鬼,人工定稿,
67,0x4b8,dialogue,narrative,Xﾉｺﾄﾓ気ﾆﾅﾙｼ……｣,16,也掛心X的事……｣,人工定稿,导入警告: kana_residue
68,0x4cc,system,system,1796,4,,未翻,
69,0x4d1,dialogue,narrative,e.s｢ｿﾝﾅｺﾄｦ言ｯﾃｲﾙﾉでﾊﾅｲ｡,23,e.s｢不是要説那種事。,人工定稿,导入警告: kana_residue
70,0x4ec,dialogue,narrative,ﾓｯﾄ致命的ﾅ問題がｱﾙだﾛｳ｣,23,有更致命的問題呀｣,人工定稿,"P7 校对修正: だろウ 无问号共感, 去生硬""不是""; 补断言语气"
71,0x504,system,system,1797,4,,未翻,
72,0x509,dialogue,narrative,e.s｢西野氏が､警官だｯﾀﾗどｳｽﾙ?｣,29,e.s｢如果西野是警官該怎麼做?｣,人工定稿,"P7 校对修正: どうする 误作""要怎樣""(语气不符), 改""該怎麼做"""
73,0x528,system,system,0283,4,,未翻,
74,0x52d,dialogue,narrative,e.s｢ｱｯ……｣,11,e.s｢呀……｣,人工定稿,P7 校对修正: 补收尾 ｣(原文有)
75,0x539,system,system,s,1,,未翻,
76,0x53c,system,system,0287,4,,未翻,
77,0x541,dialogue,narrative,e.s｢……ｿﾉ可能性ﾆﾂｲﾃﾊ私ﾓ考ｴﾀｹど,31,e.s｢……那可能性我也想過,人工定稿,导入警告: kana_residue
78,0x564,dialogue,narrative,無視ｽﾙｺﾄﾆｼﾀﾜ｡,13,但決定無視了,人工定稿,
79,0x574,dialogue,narrative,確率が低ｽぎﾙﾓﾉ｣,15,概率太低嘛｣,人工定稿,"P7 校对修正: 用大陆词""概率""(style-notes 大陆习惯; 与 r2_t5_4_1_0 一致)"
80,0x584,dialogue,narrative,｢ｿ､ｿｳﾅﾉｶ!?｣,11,｢是這樣!?｣,人工定稿,导入警告: kana_residue
81,0x590,system,system,1798,4,,未翻,
82,0x595,dialogue,narrative,e.s｢私ﾓ同感だ｣,14,e.s｢我也同感｣,人工定稿,导入警告: kana_residue
83,0x5a4,system,system,1799,4,,未翻,
84,0x5a9,dialogue,narrative,e.s｢ﾓｼ西野氏が警官ﾅﾗ､彼ﾉｺﾄだ｡,29,e.s｢如果西野是警官，以他,人工定稿,导入警告: kana_residue
85,0x5c8,dialogue,narrative,自分自身ｦ指名ｼﾃガードｼﾃｲﾀだﾛｳ｣,30,的個性會指名自己保護｣,人工定稿,导入警告: kana_residue
86,0x5e8,dialogue,narrative,｢ｱｧ……ｿﾚﾓｿｳｶ｣,14,｢説的也是｣,人工定稿,导入警告: kana_residue
87,0x5f8,system,system,1800,4,,未翻,
88,0x5fd,dialogue,narrative,e.s｢ﾓｯﾄﾓ……樫沢氏が説得ｼﾃｲﾀﾖｳだｶﾗ,34,e.s｢不過樫澤好像一直在説服,人工定稿,"P7 校对修正: 説得していた 为持续态, ""已説服""误作完成"
89,0x620,dialogue,narrative,西野氏が我々ﾉ予想ﾖﾘﾓ物分ﾘﾉ良ｲ人間だｯﾀﾗ,38,西野，如果他是比想像更明理的人,人工定稿,
90,0x648,dialogue,narrative,ｱﾙｲﾊ……｣,9,或者……｣,人工定稿,导入警告: kana_residue
91,0x654,dialogue,narrative,｢ど､どｳﾅﾝだﾖ!?｣,15,｢到底怎樣!?｣,人工定稿,导入警告: kana_residue
92,0x664,system,system,1801,4,,未翻,
93,0x669,dialogue,narrative,e.s｢ｺﾚ以上ﾊ現時点でﾊ何ﾄﾓ言ｴﾅｲ｣,30,e.s｢現階段無法再多説｣,人工定稿,导入警告: kana_residue
94,0x688,system,system,1802,4,,未翻,
95,0x68d,dialogue,narrative,e.s｢だが私ﾊｺｳ考ｴﾙ｡,18,e.s｢但我這麼想。,人工定稿,导入警告: kana_residue
96,0x6a0,dialogue,narrative,ｿﾝﾅ希薄ﾅ可能性ﾉ心配ｦｽﾙ暇がｱﾙﾅﾗ,30,有工夫擔心那種渺茫的可能,人工定稿,
97,0x6c0,dialogue,narrative,裏切ﾘ者でﾓ特定ｼﾃ説得ｼﾀ方がマシだﾄ｣,34,性，不如找出叛徒説服｣,人工定稿,导入警告: kana_residue
98,0x6e4,dialogue,narrative,｢裏切ﾘ者ｶ……｣,14,｢叛徒呀……｣,人工定稿,导入警告: kana_residue
99,0x6f4,system,system,1803,4,,未翻,
100,0x6f9,dialogue,narrative,e.s｢ﾓｯﾄﾓ､ｿｳ簡単ﾆﾊ見ﾂｶﾗﾅｲだﾛｳがﾅ｡,32,e.s｢不過也沒那麼容易找到,人工定稿,"P7 校对修正: 原文无｣(引号至102收), 去误加"
101,0x71c,dialogue,narrative,今ﾉﾄｺﾛﾊ手がｶﾘﾓ少ﾅｲｼ……,23,目前線索也太少……,人工定稿,
102,0x734,dialogue,narrative,彼ﾊ誰ﾆ恨ﾏﾚﾃｲﾃﾓｵｶｼｸﾅｶｯﾀｶﾗﾅ｣,26,他被誰恨也不奇怪｣,人工定稿,导入警告: kana_residue
103,0x750,system,system,0288,4,,未翻,
104,0x755,dialogue,narrative,e.s｢ﾂﾏﾘ､西野ｻﾝｦ殺ｼﾀﾉﾊ,21,e.s｢也就是説殺西野的,人工定稿,导入警告: kana_residue
105,0x76c,dialogue,narrative,ウワサﾉXでﾊﾅｲｶﾓｼﾚﾅｲﾉｶ……｣,26,説不定不是傳聞的X……｣,人工定稿,导入警告: kana_residue
106,0x788,system,system,1804,4,,未翻,
107,0x78d,dialogue,narrative,e.s｢…………｣,13,e.s｢…………｣,人工定稿,导入警告: kana_residue
108,0x79c,dialogue,narrative,ﾏｻｶ､ｺｺでXﾉ話が出ﾃｸﾙﾄﾊﾅ｡,23,想不到這裡會提到X。,人工定稿,
109,0x7b4,dialogue,narrative,彼ﾆｼﾃﾊ珍ｼｸ核心ｦﾂｲﾃｸﾙﾉで,23,以他來説難得直指核心,人工定稿,
110,0x7cc,dialogue,narrative,一瞬､焦ｯﾃｼﾏｯﾀ……｡,18,一瞬間有點慌……,人工定稿,
111,0x7e0,dialogue,narrative,ロム2_KW_樫沢ﾉ作戦_圭介,23,ROM2_KW_樫澤之作戰_圭介,人工定稿,
112,0x7f8,system,system,0147,4,,未翻,
113,0x7fd,dialogue,narrative,e.s｢樫沢ｻﾝﾉ作戦でｽｶ｡僕ﾊ概ﾈ賛成でｽ｣,34,e.s｢樫澤的作戰?我大致贊成｣,人工定稿,导入警告: kana_residue
114,0x820,system,system,0148,4,,未翻,
115,0x825,dialogue,narrative,e.s｢既ﾆ一人犠牲者が出ﾃｼﾏｲﾏｼﾀｹど……,35,e.s｢雖然已經出現一名犧牲者……,人工定稿,"P7 校对修正: 字形回退 犠→犧, 与既有已定稿块一致(kw_vote 768/800, r2_t4_4_4_0 28 明注 次の犠牲者=下個犧牲者)"
116,0x84c,dialogue,narrative,ｿﾚでﾓ､僕ﾊｺﾉ作戦ｦ続行ｼﾀｲﾄ思ｯﾃﾏｽ｣,31,但我還是想繼續這作戰｣,人工定稿,导入警告: kana_residue
117,0x86c,system,system,1805,4,,未翻,
118,0x871,dialogue,narrative,e.s｢ｶﾅﾘ決意ﾊ固ｲﾖｳだﾅ｣,21,e.s｢決心相當堅定｣,人工定稿,导入警告: kana_residue
119,0x888,system,system,0149,4,,未翻,
120,0x88d,dialogue,narrative,e.s｢ｿﾚﾊ､ｿｳでｽﾖ｡,15,e.s｢正是如此,人工定稿,导入警告: kana_residue
121,0x8a0,dialogue,narrative,僕達ﾊ望ﾝでﾓﾅｲﾉﾆ,15,我們明明不希望,人工定稿,
122,0x8b0,dialogue,narrative,ｺﾉ殺人ゲームﾆ巻ｷ込ﾏﾚﾀ｣,22,卻被捲進這殺人遊戲｣,人工定稿,导入警告: kana_residue
123,0x8c8,system,system,0150,4,,未翻,
124,0x8cd,dialogue,narrative,e.s｢でﾓ､誰ﾓ殺ｼﾀｸﾅﾝｶﾅｲﾝでｽ｣,26,e.s｢但是誰也不想殺人｣,人工定稿,导入警告: kana_residue
125,0x8e8,system,system,0151,4,,未翻,
126,0x8ed,dialogue,narrative,e.s｢じｬｱ､誰ﾆ投票ｽﾚばｲｲﾉｶ?,25,e.s｢那麼該投給誰?,人工定稿,"P7 校对修正: 原文无｣(引号至128收), 去误加"
127,0x908,dialogue,narrative,ｿﾉ答ｴﾄｼﾃ警官ﾆ守ﾗﾚﾃﾙ人ﾄｲｳﾉﾊ,26,答案是投給被警官保護的人,人工定稿,
128,0x924,dialogue,narrative,ｲｲアイディアでｽﾖ｣,17,是個好主意｣,人工定稿,导入警告: kana_residue
129,0x938,system,system,1806,4,,未翻,
130,0x93d,dialogue,narrative,e.s｢……完璧ﾄﾊｲｴﾅｲがﾅ｣,22,e.s｢……不能説是完美｣,人工定稿,导入警告: kana_residue
131,0x954,system,system,0152,4,,未翻,
132,0x959,dialogue,narrative,e.s｢ｿｳでｽｶ?,11,e.s｢是嘛?,人工定稿,"P7 校对修正: 原文无｣(引号至135收), 去误加"
133,0x965,system,system,s,1,,未翻,
134,0x968,dialogue,narrative,特ﾆ『シリアルキラー』ﾆ任命ｻﾚﾃｼﾏｯﾀ,33,尤其被任命為『連環殺手』的,人工定稿,
135,0x98c,dialogue,narrative,人ﾆﾄｯﾃﾊﾄﾃﾓ気分が楽ﾅﾊずでｽ｣,26,人，心情會輕鬆很多｣,人工定稿,导入警告: kana_residue
136,0x9a8,system,system,1807,4,,未翻,
137,0x9ad,dialogue,narrative,e.s｢ｿﾚﾊｿｳだﾛｳﾅ｡,15,e.s｢那倒是,人工定稿,"P7 校对修正: 原文无｣(引号至139收), 去误加"
138,0x9c0,dialogue,narrative,『シリアルキラー』ﾆ選ばﾚﾃｼﾏｯﾀ人ﾓ､,33,被選為『連環殺手』的人，也,人工定稿,
139,0x9e4,dialogue,narrative,好ｷでﾔｯﾃｲﾙﾜｹでﾊﾅｲだﾛｳｶﾗﾅ｣,25,不是自願的嘛｣,人工定稿,导入警告: kana_residue
140,0xa00,system,system,1040,4,,未翻,
141,0xa05,dialogue,narrative,e.s｢ﾝｰ､確ｶﾆ､シリアルキラーｯﾃ､,29,e.s｢的確，連環殺手這個,人工定稿,导入警告: kana_residue
142,0xa24,dialogue,narrative,ルール上どｳｼﾃﾓ､ｱﾀｼ達ﾄ敵対ｼﾃﾙｯﾃ,30,身份在規則上總跟我們敵對,人工定稿,
143,0xa44,dialogue,narrative,イメージだｹど……悪ｲ奴ｯﾃﾜｹじｬﾅｲﾉｶ｣,34,的印象……但並非壞人嘛｣,人工定稿,导入警告: kana_residue
144,0xa68,system,system,0153,4,,未翻,
145,0xa6d,dialogue,narrative,e.s｢樫沢ｻﾝﾉ作戦ﾊ､ｿｺﾏで配慮ｻﾚﾃﾙ｡,31,e.s｢樫澤的作戰連這都考慮到,人工定稿,"P7 校对修正: 原文无｣(引号至147收), 去误加"
146,0xa90,dialogue,narrative,裏切ﾙ人がｲﾙﾉﾊ残念だｹど､,23,有人背叛很遺憾，,人工定稿,
147,0xaa8,dialogue,narrative,ｱﾉ作戦ﾊ続ｹﾙべｷだﾄ思ｲﾏｽﾖ｣,24,但我想那作戰該繼續｣,人工定稿,导入警告: kana_residue
148,0xac4,system,system,1041,4,,未翻,
149,0xac9,dialogue,narrative,e.s｢……でﾓｻｧ､警官が死ﾝだﾘ､ｲｷﾅﾘ裏切ｯﾃ,37,e.s｢……可是，要是警官死了，或,人工定稿,导入警告: kana_residue
150,0xaf0,dialogue,narrative,別ﾉ人ｦ守ｯﾀﾘｼﾀﾗ､ｱｲﾂ死ﾝじｬｳｹど｣,29,突然改保護別人，樫澤會死｣,人工定稿,导入警告: kana_residue
151,0xb10,system,system,0154,4,,未翻,
152,0xb15,dialogue,narrative,e.s｢……ｿ､ｿﾚﾊ……ｿｳでｽｹど……｡,30,e.s｢……那、那倒是……,人工定稿,"P7 校对修正: 原文无｣(引号至153收), 去误加"
153,0xb34,dialogue,narrative,ｿｺﾊ警官ｦ信じﾙｼｶ……｣,20,只能相信警官了……｣,人工定稿,导入警告: kana_residue
154,0xb4c,system,system,1808,4,,未翻,
155,0xb51,dialogue,narrative,e.s｢ｿｳだﾅ｡少ﾅｸﾄﾓｻｯｷﾊ,20,e.s｢是呀，至少剛才,人工定稿,导入警告: kana_residue
156,0xb68,dialogue,narrative,ﾁｬﾝﾄ樫沢氏ｦ守ｯﾃｸﾚﾀﾖｳだｼ､,24,有好好保護樫澤，,人工定稿,
157,0xb84,dialogue,narrative,信じﾙ他ﾆﾅｲだﾛｳ｣,15,也只能相信了｣,人工定稿,导入警告: kana_residue
158,0xb94,system,system,0155,4,,未翻,
159,0xb99,dialogue,narrative,e.s｢ﾊｲ｣,7,e.s｢是｣,人工定稿,导入警告: kana_residue
160,0xba1,dialogue,narrative,e.sロム2_KW_樫沢ﾉ作戦_霞,24,e.sROM2_KW_樫澤之作戰_霞,人工定稿,
161,0xbbc,dialogue,narrative,｢ｱﾉ……樫沢ｻﾝﾉ作戦ﾊ……｣,24,｢那個……樫澤的作戰……｣,人工定稿,导入警告: kana_residue
162,0xbd8,system,system,1042,4,,未翻,
163,0xbdd,dialogue,narrative,e.s｢当ﾃﾖｳｶ｡霞ﾁｬﾝﾊ､賛成でｼｮ!｣,28,e.s｢我猜小霞是贊成的!｣,人工定稿,导入警告: kana_residue
164,0xbfc,dialogue,narrative,｢ｲｴ……どﾁﾗｶﾄｲｴば､反対……でｽ｣,30,｢不……真要説，是反對……｣,人工定稿,"P7 校对修正: どちらかと言えば 非""説起來"", 改""真要説"""
165,0xc1c,system,system,1043,4,,未翻,
166,0xc21,dialogue,narrative,e.s｢ｵﾛ､外ﾚﾀ｣,12,e.s｢猜錯了｣,人工定稿,导入警告: kana_residue
167,0xc30,system,system,1809,4,,未翻,
168,0xc35,dialogue,narrative,e.s｢……反対ﾅﾉｶ?｣,17,e.s｢……反對?｣,人工定稿,导入警告: kana_residue
169,0xc48,dialogue,narrative,｢だｯﾃ……樫沢ｻﾝが……危険でｽｼ……｣,34,｢因為……樫澤會很危險……｣,人工定稿,导入警告: kana_residue
170,0xc6c,system,system,1810,4,,未翻,
171,0xc71,dialogue,narrative,e.s｢確ｶﾆｿｳだﾅ｡,14,e.s｢確實如此,人工定稿,"P7 校对修正: 確かにそうだ 补""如此""; 去误加｣(引号至173收)"
172,0xc80,dialogue,narrative,だが､彼ﾉ作戦がﾅｹﾚば､,20,但沒有他的作戰，,人工定稿,
173,0xc98,dialogue,narrative,被害者ﾊ増ｴﾙｶﾓｼﾚﾅｲぞ｣,20,受害者會增加哇｣,人工定稿,导入警告: kana_residue
174,0xcb0,system,system,0156,4,,未翻,
175,0xcb5,dialogue,narrative,e.s｢……ｿﾚﾊ……ﾜｶｯﾃﾏｽ｣,22,e.s｢……那……我明白｣,人工定稿,导入警告: kana_residue
176,0xccc,system,system,0157,4,,未翻,
177,0xcd1,dialogue,narrative,e.s｢ｿﾚﾆ､ｱﾉ作戦でﾅｹﾚば､,22,e.s｢而且不是那作戰的話,人工定稿,导入警告: kana_residue
178,0xce8,dialogue,narrative,警官が誰ｦ守ﾚばｲｲｶﾜｶﾗﾅｸﾅﾙｯﾃ……,30,警官就不知該保護誰……,人工定稿,
179,0xd08,dialogue,narrative,圭ｸﾝﾆﾓ言ﾜﾚﾏｼﾀ｣,14,圭也這麼説｣,人工定稿,导入警告: kana_residue
180,0xd18,system,system,1811,4,,未翻,
181,0xd1d,dialogue,narrative,e.s｢ｳﾑ､ｿｳだﾅ｡,13,e.s｢是呀,人工定稿,"P7 校对修正: 原文无｣(引号至183收), 去误加"
182,0xd2c,dialogue,narrative,予ﾒ指名ｽﾙ対象が絞ﾗﾚﾃｲﾙ彼ﾉ作戦ﾅﾗ､,32,若他預先限定指名對象的作戰,人工定稿,
183,0xd50,dialogue,narrative,犠牲者ﾊ出ﾀﾄｼﾃﾓ少ﾅｸﾃｽﾑ｣,22,就算有犧牲者也不多｣,人工定稿,P7 校对修正: 少なくて済む 改通顺表达; 犧牲者 字形与全库一致
184,0xd68,system,system,0158,4,,未翻,
185,0xd6d,dialogue,narrative,e.s｢……ﾊｲ｡,11,e.s｢……是,人工定稿,"P7 校对修正: 原文无｣(引号至187收), 去误加"
186,0xd79,system,system,s,1,,未翻,
187,0xd7c,dialogue,narrative,本当ﾊ……犠牲者ﾊ､ｲﾅｲ方が……ｲｲでｽ｣,34,其實……沒有犧牲者比較好｣,人工定稿,"P7 校对修正: いない方がいい 语序改顺, 去歧义; 犧牲者 字形与全库一致"
188,0xda0,system,system,1812,4,,未翻,
189,0xda5,dialogue,narrative,e.s｢ｿﾚﾊ皆同じだﾖ｡,17,e.s｢這大家都一樣,人工定稿,"P7 校对修正: 原文无｣(引号至190收), 去误加"
190,0xdb8,dialogue,narrative,裏切ｯﾃｲﾙ一部ﾉ人ｦ除ｲﾃﾊﾅ｣,23,除了背叛的一小撮人｣,人工定稿,导入警告: kana_residue
191,0xdd0,system,system,1044,4,,未翻,
192,0xdd5,dialogue,narrative,e.s｢ｿﾚで､結局､ｱﾉ作戦ﾆﾊ協力ｼﾃｸﾚﾙﾉ?｣,34,e.s｢那麼最後會配合那作戰?｣,人工定稿,导入警告: kana_residue
193,0xdf8,system,system,0159,4,,未翻,
194,0xdfd,dialogue,narrative,e.s｢ｱ､ｿﾚﾊ……ﾓﾁﾛﾝ､私ﾓ､樫沢ｻﾝﾆ……｡,34,e.s｢呀，那……當然我也對樫,人工定稿,导入警告: kana_residue
195,0xe20,dialogue,narrative,申ｼ訳ﾅｲﾅﾄﾊ､思ｳﾝでｽｹど……｣,26,澤感到很抱歉……｣,人工定稿,导入警告: kana_residue
196,0xe3c,system,system,1813,4,,未翻,
197,0xe41,dialogue,narrative,e.s｢ｲﾔ､ｿﾚで別ﾉ人ﾆ入ﾚﾙ方が,25,e.s｢不，這樣投給別人,人工定稿,导入警告: kana_residue
198,0xe5c,dialogue,narrative,ｶｴｯﾃ申ｼ訳ﾅｲｺﾄﾆﾅﾙぞ｡,19,反而更對不起哇,人工定稿,"P7 校对修正: 原文无引号(引号自197开至199收), 去误加｣"
199,0xe70,dialogue,narrative,だｶﾗ､ｿｳｼﾃｸﾚ｣,12,所以照做｣,人工定稿,导入警告: kana_residue
200,0xe80,system,system,0160,4,,未翻,
201,0xe85,dialogue,narrative,e.s｢ﾊｲ……｣,11,e.s｢是……｣,人工定稿,导入警告: kana_residue
202,0xe91,system,system,s,1,,未翻,
203,0xe94,dialogue,narrative,ロム2_KW_樫沢ﾉ作戦_ﾊﾙｶ,22,ROM2_KW_樫澤之作戰_遙,人工定稿,
204,0xeac,system,system,0105,4,,未翻,
205,0xeb1,dialogue,narrative,e.s｢……ｻｸｾﾝ?｣,14,e.s｢……作戰?｣,人工定稿,导入警告: kana_residue
206,0xec0,system,system,1045,4,,未翻,
207,0xec5,dialogue,narrative,e.s｢樫沢……ｱﾉメガネが､言ｯﾃﾀでｼｮ?｣,34,e.s｢樫澤……那眼鏡説過對不?｣,人工定稿,"P7 校对修正: でしょ? 求确认(带?)+补收尾 ｣, v1.4 用""對不?"""
208,0xee8,system,system,0106,4,,未翻,
209,0xeed,dialogue,narrative,e.s｢……ﾖｸﾜｶﾝﾅｲ｣,16,e.s｢……不明白｣,人工定稿,导入警告: kana_residue
210,0xf00,system,system,1046,4,,未翻,
