seq,anchor,kind,role,orig,orig_bytes,trans,status,note
86,0x68c,dialogue,narrative,巧ﾐﾆ同士討ﾁｻｾ､投票権ｦ持ﾀﾅｲ探偵ﾅがﾗ,34,巧妙地自相殘殺，由無投票權的偵探,人工定稿,P7 校对修正: 探偵→偵探
87,0x6b0,dialogue,narrative,最後ﾉ一人ﾄｼﾃ生ｷ残ｯﾀ……｡,24,成為最後的倖存者……。,人工定稿,
88,0x6cc,system,system,0931,4,,未翻,
89,0x6d1,dialogue,narrative,sts｢ﾋ､ﾋどｲ!!｣,13,sts｢好過分!!｣,人工定稿,导入警告: kana_residue
90,0x6e0,system,system,1348,4,,未翻,
91,0x6e5,dialogue,narrative,sts｢ｼｶｼ､シリアルキラー以外ﾉXﾓｲﾀﾄﾊﾅ｣,35,sts｢不過，竟有連環殺手以外的X｣,人工定稿,导入警告: kana_residue
92,0x70c,system,system,0085,4,,未翻,
93,0x711,dialogue,narrative,sts｢……ﾊｲ……,14,sts｢……是……,人工定稿,导入警告: kana_residue
94,0x720,dialogue,narrative,だｶﾗ､ｿﾉ……ﾐﾅｻﾝがどｳｼﾃXｻﾝｦ,26,所以，那個……我不明白，,人工定稿,
95,0x73c,dialogue,narrative,シリアルキラーだﾄ決ﾒﾂｹﾃｲﾙﾉｶ不思議で｣,36,大家為什麼認定X是連環殺手｣,人工定稿,导入警告: kana_residue
96,0x764,system,system,0932,4,,未翻,
97,0x769,dialogue,narrative,sts｢じ､じｬｱ､今回ﾓ探偵が,23,sts｢那麼，這次的偵探也,人工定稿,P7 校对修正: 探偵→偵探
98,0x784,dialogue,narrative,Xｶﾓｼﾚﾅｲｯﾃｺﾄ!?｣,14,可能是X!?｣,人工定稿,导入警告: kana_residue
99,0x794,system,system,1349,4,,未翻,
100,0x799,dialogue,narrative,sts｢探偵ﾊ私だが｣,16,sts｢偵探是我。｣,人工定稿,P7 校对修正: 探偵→偵探
101,0x7ac,system,system,0933,4,,未翻,
102,0x7b1,dialogue,narrative,sts｢ｱ､ｿｳでｼﾀ｣,13,sts｢對，是的｣,人工定稿,导入警告: kana_residue
103,0x7c0,system,system,0086,4,,未翻,
104,0x7c5,dialogue,narrative,sts｢ｱﾉ､でﾓ……今回ﾊ私ﾓ,22,sts｢不過，這次我也,人工定稿,导入警告: kana_residue
105,0x7dc,dialogue,narrative,シリアルキラーだﾄ思ｲﾏｽ……｣,27,可能是連環殺手……｣,人工定稿,导入警告: kana_residue
106,0x7f8,system,system,1350,4,,未翻,
107,0x7fd,dialogue,narrative,sts｢ｱｱ｡ｿｳでﾅｹﾚば説明ﾉﾂｶﾅｲｺﾄが多ｲ｣,33,sts｢哦。確實，不然很多事説不通,人工定稿,导入警告: kana_residue
108,0x820,dialogue,narrative,今ﾏで投票ｻﾚﾃｷﾀ人物ｦ考ｴﾃﾓ,24,想想至今被投票的人，,人工定稿,
109,0x83c,dialogue,narrative,ｿﾚ以外ﾉ可能性ﾊ考ｴ難ｲだﾛｳ｡,25,也很難想出其他可能。,人工定稿,
110,0x858,system,system,1351,4,,未翻,
111,0x85d,dialogue,narrative,sts｢だが……Xﾉ正体ﾆﾊ,20,sts｢不過……感覺離X,人工定稿,导入警告: kana_residue
112,0x874,dialogue,narrative,少ｼ近づｹﾀ気がｽﾙﾅ……｣,21,的真相又更近了……｣,人工定稿,导入警告: kana_residue
113,0x88c,dialogue,narrative,ロム2_KW_X_昇,13,ROM2_KW_X_昇,人工定稿,
114,0x89c,system,system,0208,4,,未翻,
115,0x8a1,dialogue,narrative,sts｢Xﾅﾝﾃ……本当ﾆｲﾙﾉｶｯﾃ,23,sts｢X這種東西……,人工定稿,导入警告: kana_residue
116,0x8bc,dialogue,narrative,最初ﾊ思ｯﾃﾀﾝだ……だｹど……｣,27,起初懷疑是否真有……但……｣,人工定稿,"P7 校对修正: 本当にいるのかって 误译为'真的以為存在', 应为怀疑存在"
117,0x8d8,system,system,0209,4,,未翻,
118,0x8dd,dialogue,narrative,sts｢香菜ｦ殺ｼﾀ奴が､Xﾅﾝだﾄｼﾀﾗ……,31,sts｢殺害香菜的混蛋若是X……,人工定稿,导入警告: kana_residue
119,0x900,dialogue,narrative,俺ﾊ絶対ﾆ許ｻﾅｲ｣,14,我絶對不饒恕｣,人工定稿,导入警告: kana_residue
120,0x910,system,system,1352,4,,未翻,
121,0x915,dialogue,narrative,sts｢……香菜ｸﾝﾉﾔｯﾃｲﾀｺﾄﾊ,23,sts｢……香菜所做的事,人工定稿,导入警告: kana_residue
122,0x930,dialogue,narrative,Xﾆﾄｯﾃﾊ邪魔だｯﾀ可能性がｱﾙ｡,25,對X而言可能是阻礙。,人工定稿,
123,0x94c,dialogue,narrative,十分ｱﾘ得ﾙが……｣,16,很可能，但……｣,人工定稿,P7 校对修正: 十分あり得るが 补'很'与'但'
124,0x960,system,system,1353,4,,未翻,
125,0x965,dialogue,narrative,sts｢……彼女ﾉ力ｦ得ﾗﾚﾅｸﾅｯﾀﾉﾊ,27,sts｢……無法再得到他的力量,人工定稿,导入警告: kana_residue
126,0x984,dialogue,narrative,客観的ﾆ見ﾃﾓ大ｷﾅ痛手だﾅ｣,23,客觀來看也是重大損失｣,人工定稿,导入警告: kana_residue
127,0x99c,system,system,0210,4,,未翻,
128,0x9a1,dialogue,narrative,sts｢ｱｧ､ｿｳだ……浅川ｻﾝ､ｺﾚ｣,25,sts｢對了淺川小姐，這個｣,人工定稿,导入警告: kana_residue
129,0x9bc,dialogue,narrative,森崎氏ﾊ､ごｿごｿﾄポケットｶﾗ,25,森崎悄悄從口袋裡,人工定稿,
130,0x9d8,dialogue,narrative,タブレットケースｦ取ﾘ出ｼﾀ｡,25,取出了平板電腦保護套。,人工定稿,
131,0x9f4,system,system,0211,4,,未翻,
132,0x9f9,dialogue,narrative,sts｢ｺﾚ､香菜が残ｼﾃﾀﾓﾝだｹど……,29,sts｢這是香菜留下的東西……,人工定稿,导入警告: kana_residue
133,0xa18,dialogue,narrative,浅川ｻﾝﾆ使ｯﾃﾓﾗｲﾀｲﾝだ｣,20,想請淺川小姐使用｣,人工定稿,导入警告: kana_residue
134,0xa30,system,system,1354,4,,未翻,
135,0xa35,dialogue,narrative,sts｢ｺﾚﾊ……｣,12,sts｢這……｣,人工定稿,导入警告: kana_residue
136,0xa44,system,system,0212,4,,未翻,
137,0xa49,dialogue,narrative,sts｢爆弾だｯﾃ｡,13,sts｢是炸彈。,人工定稿,导入警告: kana_residue
138,0xa58,dialogue,narrative,香菜ﾓ､浅川ｻﾝﾆ渡ｽﾂﾓﾘだｯﾀﾗｼｲ｣,27,聽説香菜本來想交給淺川小姐｣,人工定稿,导入警告: kana_residue
139,0xa74,system,system,1355,4,,未翻,
140,0xa79,dialogue,narrative,sts｢完成ｻｾﾃｸﾚﾀﾉｶ……｣,21,sts｢已經完成了……｣,人工定稿,导入警告: kana_residue
141,0xa90,system,system,0934,4,,未翻,
142,0xa95,dialogue,narrative,sts｢ｳﾋｬｰ､ﾏﾀ爆弾ｯｽｶ｣,19,sts｢哇，又是炸彈?｣,人工定稿,"P7 校对修正: っすか 为疑问, 误译为'咯'"
143,0xaac,system,system,1356,4,,未翻,
144,0xab1,dialogue,narrative,sts｢森崎氏｡ｺﾚﾊ他ﾆﾊﾅｲﾉｶ?｣,24,sts｢森崎先生。沒有其他?｣,人工定稿,导入警告: kana_residue
145,0xacc,system,system,0213,4,,未翻,
146,0xad1,dialogue,narrative,sts｢一応､ｿﾚで全部｣,18,sts｢大概就這些了｣,人工定稿,导入警告: kana_residue
147,0xae4,system,system,0935,4,,未翻,
148,0xae9,dialogue,narrative,sts｢ｺﾚだｹｱﾚば十分ｯｽﾖ､ｵ姉ｻﾏ｡,27,sts｢這些就行了，姐姐大人。,人工定稿,P7 校对修正: これだけあれば十分 去翻译腔(够 不可编码)
149,0xb08,dialogue,narrative,ｿﾚで投票部屋ｦ破壊ｽﾙｯｽ!｣,23,用它破壞投票室!｣,人工定稿,导入警告: kana_residue
150,0xb20,system,system,1357,4,,未翻,
151,0xb25,dialogue,narrative,sts｢……例ｴ1ﾂぐﾗｲ破壊出来ﾀﾄｼﾃﾓ､,31,sts｢……就算能破壞一個地方，,人工定稿,导入警告: kana_residue
152,0xb48,dialogue,narrative,次ﾊ作ﾚﾅｲ｡,9,無法再做,人工定稿,
153,0xb54,dialogue,narrative,ﾓｯﾄ他ﾉ使用方法ｦ考ｴﾙべｷｶ｣,24,更該想想其他的用法｣,人工定稿,导入警告: kana_residue
154,0xb70,system,system,0214,4,,未翻,
155,0xb75,dialogue,narrative,sts｢頼ﾑ……香菜ﾉ遺志ｦ継ｲで､,27,sts｢拜託……繼承香菜遺志，,人工定稿,P7 校对修正: 拜托→拜託(全库 52 处)
156,0xb94,dialogue,narrative,有効活用ｼﾃﾔｯﾃｸﾚ……｣,20,好好利用它……｣,人工定稿,导入警告: kana_residue
157,0xbac,system,system,1358,4,,未翻,
158,0xbb1,dialogue,narrative,sts｢ｱｧ｡ﾓﾁﾛﾝだ｣,14,sts｢哦。當然｣,人工定稿,导入警告: kana_residue
159,0xbc0,dialogue,narrative,ロム2_KW_X_薫,13,ROM2_KW_X_薰,人工定稿,
160,0xbd0,system,system,0202,4,,未翻,
161,0xbd5,dialogue,narrative,sts｢X……ｯﾃ噂ﾆﾅｯﾃﾙ人ﾅﾝでｽﾖﾈ｡,28,sts｢X……是傳聞中的人物呀。,人工定稿,"P7 校对修正: んですよね 共感陈述按卡用 呀, 禁 哦"
162,0xbf4,dialogue,narrative,私ﾊ聞ｶﾅｶｯﾀﾝでｽｹど｣,18,我之前沒聽説過｣,人工定稿,导入警告: kana_residue
163,0xc08,system,system,1359,4,,未翻,
164,0xc0d,dialogue,narrative,sts｢だが実際､洒落ﾆﾅﾗﾅｲ投票ｦ,27,sts｢但實際上，有人持續進行,人工定稿,导入警告: kana_residue
165,0xc2c,dialogue,narrative,続ｹﾃｲﾙ者がｲﾙ｡,13,危險的投票。,人工定稿,
166,0xc3c,dialogue,narrative,だｶﾗｺｿｺﾉ状況ﾅﾉだ｣,17,才會變成這局面｣,人工定稿,导入警告: kana_residue
167,0xc50,system,system,0203,4,,未翻,
168,0xc55,dialogue,narrative,sts｢……ｿｳでｽﾈ……,18,sts｢……是哦……,人工定稿,导入警告: kana_residue
169,0xc68,dialogue,narrative,でﾓ､ｿﾚﾅﾗ､Xｦ捕ﾏｴﾚばｺﾉ事件ﾊ解決!,30,但那樣的話，抓住X，事件就破案!,人工定稿,"P7 校对修正: 补逗号, 避免误读为'X事件'"
170,0xc88,dialogue,narrative,……でｽﾖﾈ!?｣,12,……對不!?｣,人工定稿,"P7 校对修正: ですよね!? 求确认按卡用 對不, 禁 對哦"
171,0xc98,dialogue,narrative,ｿﾝﾅ単純ﾅ話でｱﾚば良ｲが……｡,26,事情那麼簡單就好了……。,人工定稿,
172,0xcb4,dialogue,narrative,ロム2_KW_X_ﾂﾑじ,15,ROM2_KW_X_旋,人工定稿,
173,0xcc4,system,system,0060,4,,未翻,
174,0xcc9,dialogue,narrative,sts｢……X?,10,sts｢……X?,人工定稿,导入警告: kana_residue
175,0xcd4,dialogue,narrative,ｿﾚｯﾃ､怖ｲ人ﾉｺﾄでｼｮ?｣,19,就是那個可怕的人?｣,人工定稿,导入警告: kana_residue
176,0xce8,system,system,1360,4,,未翻,
177,0xced,dialogue,narrative,sts｢ｿｳだ｡何ｶ知ﾗﾅｲｶ?｣,20,sts｢對。知道些什麼?｣,人工定稿,导入警告: kana_residue
178,0xd04,system,system,0061,4,,未翻,
179,0xd09,dialogue,narrative,sts｢……知ﾘﾏｾﾝﾖ｡悪ｲｹど｣,23,sts｢……不知道哦。抱歉｣,人工定稿,导入警告: kana_residue
180,0xd24,dialogue,narrative,ｼｶｼﾂﾑじｸﾝﾊ､,11,但旋卻,人工定稿,
181,0xd30,dialogue,narrative,どｺｶ居心地が悪ｿｳﾆｿﾜｿﾜｼ始ﾒﾀ｡,27,不知為何開始坐立難安。,人工定稿,
182,0xd4c,dialogue,narrative,……何ｶｦ知ｯﾃｲﾙﾗｼｲﾅ｡,19,……好像知道些什麼,人工定稿,
183,0xd60,system,system,1361,4,,未翻,
184,0xd65,dialogue,narrative,sts｢ｿｳｶ｡実ﾊXﾄｲｳﾉﾊ,17,sts｢哦。其實X這個,人工定稿,导入警告: kana_residue
185,0xd78,dialogue,narrative,ｺﾉゲームﾆ於ｹﾙ重要人物ﾗｼｲﾉだ｡,28,在這場遊戲中似乎是重要人物。,人工定稿,
186,0xd98,dialogue,narrative,見ﾂｹﾚばゲームｦ終ﾜﾗｾﾗﾚﾙｶﾓｼﾚﾅｲ｣,29,找到的話，或許能結束遊戲｣,人工定稿,导入警告: kana_residue
187,0xdb8,system,system,0062,4,,未翻,
188,0xdbd,dialogue,narrative,sts｢……ぼｸじｬﾅｲｶﾗ｣,19,sts｢……因為不是我｣,人工定稿,导入警告: kana_residue
189,0xdd4,system,system,1362,4,,未翻,
190,0xdd9,dialogue,narrative,sts｢ﾑ……?｣,11,sts｢唔…?｣,人工定稿,导入警告: kana_residue
191,0xde8,system,system,0063,4,,未翻,
192,0xded,dialogue,narrative,sts｢ぼｸじｬﾅｲﾖ｡ﾓﾁﾛﾝﾊﾙｶﾓ違ｳ｡,26,sts｢不是我哦。當然遙也不是,人工定稿,导入警告: kana_residue
193,0xe08,dialogue,narrative,ｹど……早ｸ見ﾂｹﾃﾈ｡早ｸ……帰ﾘﾀｲｶﾗ｣,32,但快點找到。我想早點……回家｣,人工定稿,导入警告: kana_residue
194,0xe2c,system,system,1363,4,,未翻,
195,0xe31,dialogue,narrative,sts｢ｱｱ……｣,11,sts｢哦……｣,人工定稿,导入警告: kana_residue
196,0xe40,dialogue,narrative,ｺﾉ様子……彼ﾊ本当ﾆ違ｳﾗｼｲﾅ｡,26,這樣子看來……他真的不同。,人工定稿,
197,0xe5c,dialogue,narrative,ロム2_KW_X_ﾊﾙｶ,14,ROM2_KW_X_遙,人工定稿,
198,0xe6c,system,system,0052,4,,未翻,
199,0xe71,dialogue,narrative,sts｢ｴｯｸｽ?｣,10,sts｢X?｣,人工定稿,导入警告: kana_residue
200,0xe7c,system,system,1364,4,,未翻,
201,0xe81,dialogue,narrative,sts｢……ﾂﾏﾘ､怖ｲ人ﾉｺﾄだ｣,23,sts｢……就是指可怕的人｣,人工定稿,导入警告: kana_residue
202,0xe9c,system,system,0053,4,,未翻,
203,0xea1,dialogue,narrative,sts｢ｺﾜｲ人ﾀﾁﾊ……,16,sts｢可怕的人……,人工定稿,导入警告: kana_residue
204,0xeb4,dialogue,narrative,ﾐﾝﾅｲﾅｸﾅｯﾁｬｯﾀ……｣,17,已經都不在了……｣,人工定稿,导入警告: kana_residue
205,0xec8,system,system,1365,4,,未翻,
206,0xecd,dialogue,narrative,sts｢……ｿｳｶ｣,12,sts｢…是嘛｣,人工定稿,导入警告: kana_residue
207,0xedc,system,system,0054,4,,未翻,
208,0xee1,dialogue,narrative,sts｢ﾜﾀｼがｺﾜがﾙﾄﾈ……,20,sts｢我害怕的話……,人工定稿,导入警告: kana_residue
209,0xef8,dialogue,narrative,ｿﾉ人､死ﾝじｬｳﾉ……,17,那個人會死的……,人工定稿,
210,0xf0c,dialogue,narrative,だｶﾗ今ﾊ……ﾁｮｯﾄだｹ､ﾜﾀｼがｺﾜｲ｣,28,所以現在……有點可怕的是我｣,人工定稿,P7 校对修正: ワタシがこわい=我才是可怕的(与'我害怕'方向相反)
211,0xf2c,system,system,1366,4,,未翻,
212,0xf31,dialogue,narrative,sts｢……ｱﾏﾘ気ﾆｼﾅｲｺﾄだ｡,22,sts｢……別太放在心上。,人工定稿,导入警告: kana_residue
213,0xf48,dialogue,narrative,ｵｿﾗｸ､関係ﾊﾅｲﾉだｶﾗ｣,18,因為應該沒有關係｣,人工定稿,导入警告: kana_residue
214,0xf5c,system,system,0055,4,,未翻,
215,0xf61,dialogue,narrative,sts｢……ｳﾝ｣,11,sts｢……好｣,人工定稿,导入警告: kana_residue
216,0xf70,dialogue,narrative,ロム2_KW_X_紅春,15,ROM2_KW_X_紅春,人工定稿,
