seq,anchor,kind,role,orig,orig_bytes,trans,status,note
99,0x6e5,dialogue,narrative,lic｢1ターンﾆ1人ｼｶ守ﾚﾅｲﾄｲｳﾉﾊ,27,lic｢一回合只守護一人這件事,人工定稿,P7 校对修正: というのは 漏译(与下行衔接)
100,0x704,dialogue,narrative,私達ﾍﾉ皮肉ﾅﾝでｼｮｳｶ……?｣,24,是對我們的諷刺……?｣,人工定稿,导入警告: kana_residue
101,0x720,system,system,2011,4,,未翻,
102,0x725,dialogue,narrative,lic｢考ｴｽぎだﾄ思ｳぞ｣,19,lic｢覺得想太多了哇｣,人工定稿,"P7 校对修正: と思うぞ 漏译, 补回收尾引号"
103,0x73c,dialogue,narrative,ロム2_KW_警官_樫沢,18,ROM2_KW_警官_樫澤,人工定稿,
104,0x750,system,system,0286,4,,未翻,
105,0x755,dialogue,narrative,lic｢警官が協力ｼﾃｸﾚﾀﾐﾀｲで助ｶﾘﾏｼﾀ｡,32,lic｢警官似乎肯協助，幇大忙了。,人工定稿,P7 校对修正: みたい 漏译
106,0x778,dialogue,narrative,誰ｶﾊ知ﾘﾏｾﾝが､警官ﾉ協力無ｼﾆﾊ,27,不知是誰，但沒有警官的協助,人工定稿,P7 校对修正: が/の 漏译
107,0x794,dialogue,narrative,成立ｼﾅｲ作戦でｽｶﾗﾈ｣,18,這作戰就無法成立｣,人工定稿,导入警告: kana_residue
108,0x7a8,system,system,2012,4,,未翻,
109,0x7ad,dialogue,narrative,lic｢ｱｱ｡ｺﾉ調子でｲｹﾙﾄ良ｲがﾅ｣,26,lic｢哦。照這樣下去就好｣,人工定稿,"P7 校对修正: ああ 误译, 收尾引号缺失"
110,0x7c8,system,system,0287,4,,未翻,
111,0x7cd,dialogue,narrative,lic｢心変ﾜﾘが心配でｽﾈ｣,21,lic｢擔心他會變心呀｣,人工定稿,P7 校对修正: ですよね 的「哦」花按 v1.4 卡
112,0x7e4,dialogue,narrative,ロム2_KW_警官_唯柚,18,ROM2_KW_警官_唯柚,人工定稿,
113,0x7f8,system,system,0221,4,,未翻,
114,0x7fd,dialogue,narrative,lic｢警官……ｵﾏﾜﾘｻﾝ!｣,20,lic｢警官……是巡警!｣,人工定稿,P7 校对修正: 补回缺失的收尾引号
115,0x814,system,system,2013,4,,未翻,
116,0x819,dialogue,narrative,lic｢ｿｳだが､違ｳ｡,15,lic｢對，不對。,人工定稿,导入警告: kana_residue
117,0x82c,dialogue,narrative,ｺﾉゲームﾉ中でﾉ警官ﾉｺﾄだ｣,24,是遊戲裏的警官｣,人工定稿,导入警告: kana_residue
118,0x848,system,system,0222,4,,未翻,
119,0x84d,dialogue,narrative,lic｢ｳｰﾝ､ﾕﾕ､誰だｶﾜｶﾝﾅｲｹど……,28,lic｢唔，唯柚不知道是誰……,人工定稿,P7 校对修正: うーん 漏译
120,0x86c,dialogue,narrative,警官ｻﾝﾊｷｯﾄ､良ｲ人だﾄ思ｲﾏｽ｣,25,我想警官一定是好人｣,人工定稿,P7 校对修正: と思います 漏译
121,0x888,system,system,2014,4,,未翻,
122,0x88d,dialogue,narrative,lic｢ﾎｵ｡何故だ?｣,15,lic｢哦。為何?｣,人工定稿,P7 校对修正: 补回缺失的收尾引号
123,0x8a0,system,system,0223,4,,未翻,
124,0x8a5,dialogue,narrative,lic｢だｯﾃ自分ﾉｺﾄｦ差ｼ置ｲﾃ､,24,lic｢因為他不顧自己，,人工定稿,P7 校对修正: 差し置いて 误译
125,0x8c0,dialogue,narrative,ﾐﾝﾅﾉﾀﾒﾆ作戦ﾆ乗ｯﾃｸﾚﾀﾝでｽﾖﾈ｣,26,他為了大家參與了作戰呀｣,人工定稿,P7 校对修正: んですよね 按 v1.4 卡作共感语气
126,0x8dc,system,system,0224,4,,未翻,
127,0x8e1,dialogue,narrative,lic｢ﾀﾄｴ途中で心変ﾜﾘｼﾀﾄｼﾃﾓ,25,lic｢就算途中變心,人工定稿,导入警告: kana_residue
128,0x8fc,dialogue,narrative,良ｲ人ﾅﾉﾊ間違ｲﾅｲﾉでｽ｣,20,是好人這點沒錯｣,人工定稿,导入警告: kana_residue
129,0x914,dialogue,narrative,意外ﾄ鋭ｲﾅ……｡,14,意外敏鋭……。,人工定稿,P7 校对修正: 补回句号
130,0x924,dialogue,narrative,ロム2_KW_警官_紅春,18,ROM2_KW_警官_紅春,人工定稿,
131,0x938,system,system,0263,4,,未翻,
132,0x93d,dialogue,narrative,lic｢ﾓｼ……亡ｸﾅｯﾀ人が警官だｯﾀﾗ,29,lic｢如果死者是警官,人工定稿,导入警告: kana_residue
133,0x95c,dialogue,narrative,ﾓｳ私達､守ﾗﾚﾅｲﾝでｽﾖﾈ……?｣,25,就沒人能守護我們了對不?｣,人工定稿,P7 校对修正: ですよね 求确认句尾按 v1.4 卡
134,0x978,system,system,2015,4,,未翻,
135,0x97d,dialogue,narrative,lic｢ｿｳﾅﾙﾅ｣,10,lic｢沒錯｣,人工定稿,"P7 校对修正: そうなるな 误译, 补回收尾引号"
136,0x988,system,system,0264,4,,未翻,
137,0x98d,dialogue,narrative,lic｢ｳｩ……ﾓｳ嫌でｽ､ｺﾝﾅﾄｺ……｣,28,lic｢我討厭這種地方……｣,人工定稿,P7 校对修正: 补回收尾引号
138,0x9ac,system,system,2016,4,,未翻,
139,0x9b1,dialogue,narrative,lic｢落ﾁ着ｹ｡,11,lic｢冷靜。,人工定稿,导入警告: kana_residue
140,0x9bd,dialogue,narrative,.stｿｳだﾄｼﾀﾗ､ｿﾚｺｿ冷静ｻが必要ﾅﾉだ｣,32,.st如果真是那樣，正是需要冷靜｣,人工定稿,P7 校对修正: そうだとしたら/それこそ 结构补全
141,0x9e0,system,system,0265,4,,未翻,
142,0x9e5,dialogue,narrative,lic｢ﾊｲ……｣,11,lic｢是……｣,人工定稿,P7 校对修正: 补回缺失的收尾引号
143,0x9f1,dialogue,narrative,.stロム2_KW_警官_西野,21,.stROM2_KW_警官_西野,人工定稿,
