seq,anchor,kind,role,orig,orig_bytes,trans,status,note
138,0x93d,dialogue,narrative,il.｢ｲﾔ､悪ｲだﾛｳ｡悪ｲﾉだｶﾗ｣,24,il.｢不，就是壞。因為壞｣,人工定稿,导入警告: kana_residue
139,0x958,system,system,0110,4,,未翻,
140,0x95d,dialogue,narrative,il.｢ｹｯ､悪ｶｯﾀﾅ!｣,15,il.｢切，我錯了｣,人工定稿,导入警告: kana_residue
141,0x970,dialogue,narrative,……深ｲ会話だﾅ｡,15,……深刻的對話,人工定稿,
142,0x980,dialogue,narrative,ロム2_KW_悪_薫,14,ROM2_KW_惡_薰,人工定稿,
143,0x990,system,system,0258,4,,未翻,
144,0x995,dialogue,narrative,il.｢警察官ﾉ任務ﾊ悪ﾄ戦ｳ事でｽ!｣,29,il.｢警察的任務就是與惡戰鬥!｣,人工定稿,导入警告: kana_residue
145,0x9b4,system,system,1711,4,,未翻,
146,0x9b9,dialogue,narrative,il.｢薫ｻﾝﾊ普段どﾝﾅ仕事ｦ?｣,24,il.｢薰平時做什麼工作?｣,人工定稿,导入警告: kana_residue
147,0x9d4,system,system,0259,4,,未翻,
148,0x9d9,dialogue,narrative,il.｢ｴｰｯﾄスピード違反ﾄｲｯﾀ悪ﾔ,27,il.｢唔，超速之類的惡，以及,人工定稿,导入警告: kana_residue
149,0x9f8,dialogue,narrative,暴走族ﾄｲｯﾀ巨悪ﾄ戦ｯﾃﾏｽ｡,22,跟暴走族這種大惡戰鬥。,人工定稿,
150,0xa10,dialogue,narrative,ｱ､ｿﾚﾄ飲酒運転ﾓ!｣,16,哦，還有酒駕!｣,人工定稿,导入警告: kana_residue
151,0xa24,system,system,0260,4,,未翻,
152,0xa29,dialogue,narrative,il.｢地味ﾆ見ｴﾏｽｹど､日本ﾆ一番多ｲ悪ﾅﾝでｽ｡,38,il.｢雖然看似不起眼，卻是日本最多的惡。,人工定稿,导入警告: kana_residue
153,0xa50,dialogue,narrative,大変ﾅﾝでｽﾖ｡逆ギレﾓﾖｸｻﾚﾏｽｼ｣,26,很辛苦哦。還常被反咬一口｣,人工定稿,P7 校对修正: 逆ギレ=被反咬一口
154,0xa6c,system,system,1712,4,,未翻,
155,0xa71,dialogue,narrative,il.｢ｱｱ｡一般市民ﾄｼﾃﾓｱﾘがﾀｸ思ｯﾃｲﾙ｡,32,il.｢哦。作為普通市民也很感激。,人工定稿,导入警告: kana_residue
156,0xa94,dialogue,narrative,実態ﾆ合ﾜｾﾀ取締ﾘﾄﾊ思ｴﾅｲｶﾗ,24,因為不覺得那取締符合實情,人工定稿,"P7 校对修正: 取締り=取締, 実態=實情"
157,0xab0,dialogue,narrative,理不尽ﾆ見ｴﾙｺﾄﾓｱﾙだﾛｳが……｣,27,看起來不講理的時候也有……｣,人工定稿,导入警告: kana_residue
158,0xacc,system,system,0261,4,,未翻,
159,0xad1,dialogue,narrative,il.｢気持ﾁﾊﾜｶﾘﾏｽｹど……,22,il.｢心情我能明白……,人工定稿,导入警告: kana_residue
160,0xae8,dialogue,narrative,ｿﾚが安全ﾉﾀﾒでｽｶﾗ｣,17,因為那是為了安全｣,人工定稿,导入警告: kana_residue
161,0xafc,system,system,1713,4,,未翻,
162,0xb01,dialogue,narrative,il.｢ｱｱ｡ﾒげずﾆ頑張ｯﾃｸﾚ｣,22,il.｢哦。別氣餒，加油,人工定稿,导入警告: kana_residue
163,0xb18,dialogue,narrative,ロム2_KW_悪_樫沢,16,ROM2_KW_惡_樫澤,人工定稿,
164,0xb2c,system,system,0243,4,,未翻,
165,0xb31,dialogue,narrative,il.｢悪ﾄｲｳﾉﾊﾂﾏﾘ､,15,il.｢所謂惡，即,人工定稿,导入警告: kana_residue
166,0xb44,dialogue,narrative,ｿﾚが許ｻﾚﾙ事が,13,那被允許的事,人工定稿,
167,0xb54,dialogue,narrative,社会的ﾆ不便ﾅ事ｦ指ｽﾉでｼｮｳﾈ｣,26,是指社會上不便的事呀｣,人工定稿,P7 校对修正: でしょうね 共感→呀(v1.4)
168,0xb70,system,system,1714,4,,未翻,
169,0xb75,dialogue,narrative,il.｢ﾌﾑ｡深ｲﾅ｣,12,il.｢唔，深｣,人工定稿,导入警告: kana_residue
170,0xb82,system,system,s,1,,未翻,
171,0xb84,system,system,0244,4,,未翻,
172,0xb89,dialogue,narrative,il.｢人が人ｦ殺ｽ事ｦ悪ﾄ感じﾙﾉﾊ,27,il.｢把殺人視為惡是因為,人工定稿,导入警告: kana_residue
173,0xba8,dialogue,narrative,人が簡単ﾆ殺ｻﾚﾃｼﾏｳﾖｳでﾊ,22,要是人輕易就被殺掉,人工定稿,
174,0xbc0,dialogue,narrative,社会が混乱ｼﾃｼﾏｳｶﾗﾆｽぎﾏｾﾝ｣,25,只會讓社會陷入混亂而已｣,人工定稿,导入警告: kana_residue
175,0xbdc,system,system,0245,4,,未翻,
176,0xbe1,dialogue,narrative,il.｢戦場で人ｦ殺ｽ事ｦ悪ﾄﾊ,23,il.｢在戰場殺人,人工定稿,导入警告: kana_residue
177,0xbfc,dialogue,narrative,言ﾜﾅｲでｽｶﾗﾈ｣,12,不算惡哦｣,人工定稿,导入警告: kana_residue
178,0xc0c,system,system,1715,4,,未翻,
179,0xc11,dialogue,narrative,il.｢ﾀｼｶﾆ､,9,il.｢確實,人工定稿,导入警告: kana_residue
180,0xc1b,dialogue,narrative,.ｱﾉルールﾊ人殺ｼが合法化ｻﾚﾃｲﾙ｡,29,.那規則下殺人被合法化。,人工定稿,"P7 校对修正: 合法化されている=被合法化, 去「説」"
181,0xc3c,dialogue,narrative,ｺｺﾊﾏｻﾆ戦場ﾄｲｳｺﾄｶ｣,17,這裡簡直就是戰場｣,人工定稿,导入警告: kana_residue
182,0xc50,system,system,0246,4,,未翻,
183,0xc55,dialogue,narrative,il.｢合法化?,11,il.｢合法化?,人工定稿,导入警告: kana_residue
184,0xc61,system,system,ts,2,,未翻,
185,0xc64,dialogue,narrative,ﾔﾒﾃｸだｻｲ｡,9,別這樣。,人工定稿,
186,0xc6e,system,system,s,1,,未翻,
187,0xc70,dialogue,narrative,ｿﾝﾅﾓﾉ､認ﾒﾀ覚ｴﾊｱﾘﾏｾﾝ｣,20,那種東西我沒認可過｣,人工定稿,导入警告: kana_residue
188,0xc88,system,system,0247,4,,未翻,
189,0xc8d,dialogue,narrative,il.｢ルールで認ﾒﾗﾚﾃｲﾃﾓ我々ﾊ認ﾒﾅｲ｡,32,il.｢就算規則認可，我們也不認可。,人工定稿,导入警告: kana_residue
190,0xcb0,dialogue,narrative,社会で不便ﾄｲｳﾉﾊ､ｿｳｲｳ意味でｽﾖ｣,29,所謂社會上不便就是指這意思哦｣,人工定稿,导入警告: kana_residue
191,0xcd0,system,system,1716,4,,未翻,
192,0xcd5,dialogue,narrative,il.｢……ｿｳｶ｡ｿﾚﾓｿｳだﾅ｣,21,il.｢這樣呀。那倒也是｣,人工定稿,导入警告: kana_residue
193,0xcec,dialogue,narrative,ロム2_KW_悪_唯柚,16,ROM2_KW_惡_唯柚,人工定稿,
194,0xd00,system,system,0188,4,,未翻,
195,0xd05,dialogue,narrative,il.｢最近パパﾆ悪ｲ虫がﾂｶﾅｲｶｯﾃ,27,il.｢最近老被説父親會招壞蟲,人工定稿,"P7 校对修正: よく言われる 被动, 補 被"
196,0xd24,dialogue,narrative,ﾖｸ言ﾜﾚﾙﾝでｽｹど｣,15,被這麼説，不過｣,人工定稿,导入警告: kana_residue
197,0xd34,system,system,0189,4,,未翻,
198,0xd39,dialogue,narrative,il.｢悪ｲ虫ｯﾃ,11,il.｢壞蟲是,人工定稿,导入警告: kana_residue
199,0xd45,system,system,ts,2,,未翻,
200,0xd48,dialogue,narrative,油虫ﾉｺﾄｶﾅ……?,14,是指膩蟲……?,人工定稿,P7 校对修正: 油虫=膩蟲(蚜虫)
201,0xd58,dialogue,narrative,ﾕﾕﾆﾊｿﾝﾅﾉﾂｶﾅｲﾉﾆ｣,15,唯柚明明不招的｣,人工定稿,导入警告: kana_residue
202,0xd68,dialogue,narrative,ｵ花ﾆﾄｯﾃ悪ｲ虫､ﾄｲｳｺﾄｶ｡,20,對花來説就是壞蟲哦。,人工定稿,
203,0xd80,dialogue,narrative,ﾀｼｶﾆ語源ﾊｿｺだﾛｳが……｡,22,確實語源應該就在那……,人工定稿,
204,0xd98,dialogue,narrative,ロム2_KW_悪_紅春,16,ROM2_KW_惡_紅春,人工定稿,
205,0xdac,system,system,0227,4,,未翻,
206,0xdb1,dialogue,narrative,il.｢小児科ﾉ子どﾓ達ﾄﾖｸ,21,il.｢常和兒科的小朋友,人工定稿,导入警告: kana_residue
207,0xdc8,dialogue,narrative,子どﾓ向ｹﾉ番組ﾄｶ見ﾙﾝでｽｹど｣,26,看兒童節目之類的，不過｣,人工定稿,导入警告: kana_residue
208,0xde4,system,system,0228,4,,未翻,
209,0xde9,dialogue,narrative,il.｢ｿｳｲｳ番組ﾉ悪役ｯﾃ､,20,il.｢那種節目的反派，,人工定稿,导入警告: kana_residue
210,0xe00,dialogue,narrative,だｲﾀｲﾊ悪ｲ事ｦｽﾙ前ﾆ,17,大多在做壞事之前,人工定稿,
211,0xe14,dialogue,narrative,ﾔｯﾂｹﾗﾚﾁｬｳﾝでｽ｣,14,就被收拾掉了｣,人工定稿,导入警告: kana_residue
212,0xe24,system,system,0229,4,,未翻,
213,0xe29,dialogue,narrative,il.｢だｶﾗ実際ﾊ､ｱﾝﾏﾘ悪ｲ事ﾊ,24,il.｢所以實際上沒怎麼,人工定稿,导入警告: kana_residue
214,0xe44,dialogue,narrative,ｼﾃﾅｲﾝでｽﾖ｡,10,做壞事哦。,人工定稿,
215,0xe50,dialogue,narrative,ﾅﾉﾆ退治ｻﾚﾁｬｯﾃ､ﾁｮｯﾄ可哀想でｽﾖﾈ｣,30,卻被收拾掉，有點可憐呀｣,人工定稿,P7 校对修正: ですよね 共感→呀(v1.4)
216,0xe70,system,system,1717,4,,未翻,
217,0xe75,dialogue,narrative,il.｢放ｯﾃｵｲﾀ場合悪ｲ事ｦｽﾙﾉでｱﾚば……,34,il.｢放著不管會做壞事的話……,人工定稿,导入警告: kana_residue
218,0xe98,dialogue,narrative,ｲﾔ､説得ｽﾙべｷｶ｣,14,不，該説服?｣,人工定稿,导入警告: kana_residue
219,0xea8,system,system,0230,4,,未翻,
220,0xead,dialogue,narrative,il.｢ｿｳでｽﾖ｡,11,il.｢是哦。,人工定稿,导入警告: kana_residue
221,0xeb9,system,system,ts,2,,未翻,
222,0xebc,dialogue,narrative,話ｼ合ｲで解決ｽﾚば､ﾐﾝﾅ仲良ｼﾅﾊずでｽ｣,33,若能靠商量解決，大家都該和睦相處｣,人工定稿,导入警告: kana_residue
223,0xee0,dialogue,narrative,ロム2_KW_悪_西野,16,ROM2_KW_惡_西野,人工定稿,
224,0xef4,system,system,0067,4,,未翻,
