seq,anchor,kind,role,orig,orig_bytes,trans,status,note
82,0x56c,dialogue,narrative,ロム2_KW_プロポーズ_圭介,24,ROM2_KW_求婚_圭介,人工定稿,
83,0x588,system,system,0099,4,,未翻,
84,0x58d,dialogue,narrative,opo｢ｲﾔ､ｿﾝﾅｺﾄ言ﾜﾚﾃﾓ,18,opo｢不，就算被説也,人工定稿,导入警告: kana_residue
85,0x5a0,dialogue,narrative,僕ﾏだ中学生ﾅﾝで……｣,20,我還是中學生……｣,人工定稿,导入警告: kana_residue
86,0x5b8,system,system,1401,4,,未翻,
87,0x5bd,dialogue,narrative,opo｢ｲﾔｲﾔ､昔ﾊｿﾉぐﾗｲで成人ｼ,25,opo｢不不，以前這年紀成人,人工定稿,导入警告: kana_residue
88,0x5d8,dialogue,narrative,結婚ｽﾙｺﾄﾓｱｯﾀﾉだぞ｡,18,結婚的例子也有哇。,人工定稿,
89,0x5ec,dialogue,narrative,何ﾓ問題ﾊｱﾙﾏｲ｣,13,完全沒問題｣,人工定稿,导入警告: kana_residue
90,0x5fc,system,system,0100,4,,未翻,
91,0x601,dialogue,narrative,opo｢ｿ､ｿｳｯｽｶ……?,16,opo｢是哦……?,人工定稿,导入警告: kana_residue
92,0x614,dialogue,narrative,ｲﾔ､でﾓ､相手が……｣,18,不，可是對象……｣,人工定稿,导入警告: kana_residue
93,0x628,system,system,1402,4,,未翻,
94,0x62d,dialogue,narrative,opo｢ﾑ? 霞ｸﾝでﾊ不満ﾅﾉｶ?｣,23,opo｢唔? 對霞不滿?｣,人工定稿,导入警告: kana_residue
95,0x648,system,system,0101,4,,未翻,
96,0x64d,dialogue,narrative,opo｢ﾝﾅｯ､ﾅｯ､ﾅﾝでｿｺで,19,opo｢什､什､為何這裡,人工定稿,导入警告: kana_residue
97,0x664,dialogue,narrative,霞が出ﾃｸﾙﾝｽｶ……!｣,18,霞會出現……!｣,人工定稿,导入警告: kana_residue
98,0x678,system,system,1403,4,,未翻,
99,0x67d,dialogue,narrative,opo｢ﾌﾌ､青ｲﾅ｣,12,opo｢呵呵､嫩｣,人工定稿,导入警告: kana_residue
100,0x68a,system,system,.s0102,6,,未翻,
101,0x691,dialogue,narrative,opo｢ﾓｳ､ｶﾗｶﾜﾅｲでｸだｻｲ｣,21,opo｢別再捉弄我了｣,人工定稿,导入警告: kana_residue
102,0x6a8,dialogue,narrative,ロム2_KW_プロポーズ_霞,22,ROM2_KW_求婚_霞,人工定稿,
103,0x6c0,system,system,0090,4,,未翻,
104,0x6c5,dialogue,narrative,opo｢プロポーズｯﾃ……憧ﾚﾏｽﾖﾈ｡,28,opo｢求婚……真令人憧憬呀。,人工定稿,P7: 求確認禁哦(卡 v1.4 + 漂移清单)
105,0x6e4,dialogue,narrative,私ﾓｲﾂｶ､ｻﾚﾃﾐﾀｲでｽ｣,17,我也希望被求婚｣,人工定稿,导入警告: kana_residue
106,0x6f8,system,system,1404,4,,未翻,
107,0x6fd,dialogue,narrative,opo｢霞ｸﾝﾊどﾝﾅプロポーズｦｻﾚﾙﾄ,28,opo｢霞被怎樣的求婚才,人工定稿,"P7: 跨行 會/會 重复, 拆至下行"
108,0x71c,dialogue,narrative,嬉ｼｲﾉだ?｣,9,會開心?｣,人工定稿,导入警告: kana_residue
109,0x726,system,system,.s0091,6,,未翻,
110,0x72d,dialogue,narrative,opo｢ｿﾚﾊ､ｿﾉ……ｱﾉ……｣,21,opo｢那是、那個……｣,人工定稿,导入警告: kana_residue
111,0x744,system,system,0092,4,,未翻,
112,0x749,dialogue,narrative,opo｢綺麗ﾅ星空ﾄｶ､眺ﾒﾅがﾗ……,27,opo｢一邊看著美麗星空……,人工定稿,导入警告: kana_residue
113,0x768,dialogue,narrative,例ｴば､ｿﾉｫ……!｣,15,比如那個……!｣,人工定稿,导入警告: kana_residue
114,0x778,system,system,0093,4,,未翻,
115,0x77d,dialogue,narrative,opo｢ｲ､言ｴﾏｾﾝｯ｡,14,opo｢説不出口。,人工定稿,导入警告: kana_residue
116,0x78c,dialogue,narrative,恥ずｶｼｲでｽｯ｣,12,太害羞了｣,人工定稿,导入警告: kana_residue
117,0x799,system,system,s,1,,未翻,
118,0x79c,system,system,1405,4,,未翻,
119,0x7a1,dialogue,narrative,opo｢ｿ､ｿｳｶ……｣,14,opo｢是哦……｣,人工定稿,导入警告: kana_residue
120,0x7b0,dialogue,narrative,何ﾔﾗロマンチックが爆発ｼｿｳﾅ,26,似乎有個浪漫快要爆發的,人工定稿,"P7: 跨行 好像/好像 重复, 合成一句"
121,0x7cc,dialogue,narrative,願望がｱﾙﾗｼｲ……｡,16,願望……。,人工定稿,P7: 与上行连读(原'好像有願望'重复好像)
122,0x7e0,dialogue,narrative,ロム2_KW_プロポーズ_ﾂﾑじ,24,ROM2_KW_求婚_旋,人工定稿,
123,0x7fc,system,system,0067,4,,未翻,
124,0x801,dialogue,narrative,opo｢ｵ姉ｻﾝ､ショタコンでｽｶ?｣,26,opo｢姐姐，是正太控?｣,人工定稿,导入警告: kana_residue
125,0x81c,system,system,1406,4,,未翻,
126,0x821,dialogue,narrative,opo｢悪ｲがｿﾝﾅ趣味ﾊﾅｲ｣,20,opo｢抱歉，沒那興趣｣,人工定稿,导入警告: kana_residue
127,0x838,system,system,0068,4,,未翻,
128,0x83d,dialogue,narrative,opo｢ﾅﾗ､ﾔﾒﾃｸだｻｲ｡,16,opo｢那就住手。,人工定稿,导入警告: kana_residue
129,0x850,dialogue,narrative,ｿﾓｿﾓ法律的ﾆﾏだ無理でｽｶﾗ｣,24,本來法律上還不行｣,人工定稿,导入警告: kana_residue
130,0x86c,system,system,1407,4,,未翻,
131,0x871,dialogue,narrative,opo｢……自意識過剰ｽぎﾔｼﾅｲｶ?,27,opo｢……未免太自作多情?,人工定稿,导入警告: kana_residue
132,0x890,dialogue,narrative,私ﾊ別ﾆ君ﾆプロポーズｼﾀﾜｹでﾊ……｣,31,我又不是求婚的意思……｣,人工定稿,导入警告: kana_residue
133,0x8b0,system,system,0069,4,,未翻,
134,0x8b5,dialogue,narrative,opo｢どｯﾁでﾓｲｲでｽ｡,17,opo｢兩邊都可以。,人工定稿,"P7: どっちでもいい; 哪 不可编码, 原'那一個都行'歧义"
135,0x8c8,dialogue,narrative,ぼｸﾊ､ﾊﾙｶ以外ｶﾗプロポーズﾅﾝﾃ,27,我對遙以外的求婚,人工定稿,
136,0x8e4,dialogue,narrative,聞ｷﾀｸｱﾘﾏｾﾝ｣,11,不想聽｣,人工定稿,导入警告: kana_residue
137,0x8f0,system,system,1408,4,,未翻,
138,0x8f5,dialogue,narrative,opo｢ﾂﾑじｸﾝ､シスコンﾅﾉｶ?｣,24,opo｢旋，是妹控?｣,人工定稿,导入警告: kana_residue
139,0x910,system,system,0070,4,,未翻,
140,0x915,dialogue,narrative,opo｢ﾊｲ｡ｿﾚが何ｶ｣,15,opo｢是。又怎樣｣,人工定稿,导入警告: kana_residue
141,0x925,system,system,s,1,,未翻,
142,0x928,system,system,1409,4,,未翻,
143,0x92d,dialogue,narrative,opo｢ｲ､ｲﾔ｡ﾅﾝでﾓﾅｲ｣,17,opo｢不、沒什麼｣,人工定稿,导入警告: kana_residue
144,0x940,dialogue,narrative,ｵｶｼｲﾅ｡,6,真怪。,人工定稿,
145,0x947,dialogue,narrative,o仕返ｼｼﾀﾂﾓﾘが､全ｸｺﾀｴﾃﾅｲ……｡,28,o本想報復，卻全沒效果……。,人工定稿,
146,0x964,dialogue,narrative,ロム2_KW_プロポーズ_ﾊﾙｶ,23,ROM2_KW_求婚_遙,人工定稿,
147,0x97c,system,system,0058,4,,未翻,
148,0x981,dialogue,narrative,opo｢プロポーズｯﾃ､結婚ｼﾖｯﾃ言ｳｺﾄでｼｮ?｣,36,opo｢求婚，就是説要結婚對不?｣,人工定稿,P7: でしょう? 求確認出口(卡 v1.4)
149,0x9a8,system,system,1410,4,,未翻,
150,0x9ad,dialogue,narrative,opo｢ｱｱ､ｿｳだﾅ｣,13,opo｢哦，對呀｣,人工定稿,P7: そうだな 为赞同非听闻(原'是嘛'方向错)
151,0x9bb,system,system,s0059,5,,未翻,
152,0x9c1,dialogue,narrative,opo｢でﾓ､結婚ｯﾃﾅｧﾆ?,18,opo｢結婚是什麼?,人工定稿,导入警告: kana_residue
153,0x9d4,dialogue,narrative,ｼﾀﾗどｳﾅﾙﾉ?｣,11,結了會怎樣｣,人工定稿,导入警告: kana_residue
154,0x9e0,system,system,1411,4,,未翻,
155,0x9e5,dialogue,narrative,opo｢ｿﾚﾊ……ｳｩﾑ｡,15,opo｢那……唔。,人工定稿,导入警告: kana_residue
156,0x9f5,system,system,s,1,,未翻,
157,0x9f8,dialogue,narrative,ﾏずﾊ夫婦ﾆﾅﾙﾅ｡,13,先成為夫妻。,人工定稿,
158,0xa08,dialogue,narrative,ｿﾚﾄ一般的ﾆﾊ女性ﾊ姓が変ﾜﾙ｣,25,還有一般女方改姓｣,人工定稿,导入警告: kana_residue
159,0xa24,system,system,0060,4,,未翻,
160,0xa29,dialogue,narrative,opo｢ｿﾚだｹ?｣,11,opo｢就這?｣,人工定稿,导入警告: kana_residue
161,0xa35,system,system,e.s1412,7,,未翻,
162,0xa3d,dialogue,narrative,opo｢ｱﾄﾊ……ｼ､幸ｾﾆﾅﾙﾉでﾊﾅｲｶﾅ｣,28,opo｢還有……應該會幸福｣,人工定稿,导入警告: kana_residue
163,0xa5c,system,system,0061,4,,未翻,
164,0xa61,dialogue,narrative,opo｢どｳｼﾃ?,10,opo｢為何?,人工定稿,导入警告: kana_residue
165,0xa6c,dialogue,narrative,何が幸ｾﾅﾉ?,10,幸福是什麼,人工定稿,
166,0xa77,dialogue,narrative,s結婚ｼﾅｲﾄ幸ｾじｬﾅｲﾉ?｣,20,s不結婚就不幸福?｣,人工定稿,导入警告: kana_residue
167,0xa8c,system,system,1413,4,,未翻,
168,0xa91,dialogue,narrative,opo｢ﾑｯ……ｿ､ｿｳｲｳｺﾄﾊ,19,opo｢唔……那種事,人工定稿,导入警告: kana_residue
169,0xaa8,dialogue,narrative,ｵ母ｻﾝﾆ聞ｷﾅｻｲ｡,13,去問媽媽。,人工定稿,
170,0xab8,dialogue,narrative,結婚ｼﾃｲﾙﾝだｶﾗ､ﾖｸ知ｯﾃﾙだﾛｳ｣,26,既然結婚了，應該很明白｣,人工定稿,导入警告: kana_residue
171,0xad4,dialogue,narrative,恋愛経験ｽﾗﾅｲ私ﾆｿﾝﾅｺﾄ聞ｶﾚﾃﾓ,26,連戀愛經驗都沒有的我,人工定稿,
172,0xaf0,dialogue,narrative,答ｴﾗﾚﾙﾊずがﾅｶﾛｳ｡,16,怎麼可能答得出。,人工定稿,
173,0xb04,system,system,0062,4,,未翻,
174,0xb09,dialogue,narrative,opo｢ﾝｰ……?,11,opo｢唔……?,人工定稿,导入警告: kana_residue
175,0xb15,dialogue,narrative,e.sﾜｶｯﾀ､ｿｳｽﾙ……｣,17,e.s知道，去問｣,人工定稿,导入警告: kana_residue
176,0xb28,dialogue,narrative,ロム2_KW_プロポーズ_樫沢,24,ROM2_KW_求婚_樫澤,人工定稿,
177,0xb44,system,system,0220,4,,未翻,
178,0xb49,dialogue,narrative,opo｢ﾑ｡誰ｶﾄご婚約ﾅｻﾚﾀﾉでｽｶ?｣,27,opo｢唔。和誰訂婚了?｣,人工定稿,导入警告: kana_residue
179,0xb68,system,system,1414,4,,未翻,
180,0xb6d,dialogue,narrative,opo｢ｱｱ｡私､ｺﾉゲームが終ﾜｯﾀﾗ,26,opo｢唔。我等遊戲結束,人工定稿,导入警告: kana_residue
181,0xb88,dialogue,narrative,結婚ｽﾙﾝだ｣,10,就結婚｣,人工定稿,导入警告: kana_residue
182,0xb93,system,system,s0221,5,,未翻,
183,0xb99,dialogue,narrative,opo｢……シャレﾆﾅﾗﾅｲフラグｦ立ﾃﾙﾉﾊ,32,opo｢……立那種不好笑的flag,人工定稿,导入警告: kana_residue
184,0xbbc,dialogue,narrative,ﾔﾒﾃｲﾀだｹﾏｾﾝｶ｡不謹慎でｽﾖ｣,24,能別這樣? 太不謹慎｣,人工定稿,导入警告: kana_residue
185,0xbd8,system,system,1415,4,,未翻,
186,0xbdd,dialogue,narrative,opo｢ｽﾏﾅｲ｡ﾂｲ｣,12,opo｢抱歉。｣,人工定稿,导入警告: kana_residue
187,0xbea,system,system,.s0222,6,,未翻,
188,0xbf1,dialogue,narrative,opo｢でﾓ､ｵﾒでﾄｳござｲﾏｽ｡,22,opo｢不過，恭喜了。,人工定稿,导入警告: kana_residue
189,0xc08,dialogue,narrative,ﾅﾝﾄｼﾃﾓ帰ﾗﾅｹﾚばﾅﾘﾏｾﾝﾈ｣,21,無論如何都得回去｣,人工定稿,导入警告: kana_residue
190,0xc20,system,system,1416,4,,未翻,
191,0xc25,dialogue,narrative,opo｢ｱ､ｲﾔ､ｽﾏﾅｲ……,17,opo｢哦、抱歉……,人工定稿,导入警告: kana_residue
192,0xc38,dialogue,narrative,婚約ﾄｲｳﾉﾓ嘘だ｡恋人ｽﾗｲﾅｲﾖ｣,25,訂婚是騙人的。連戀人都沒｣,人工定稿,导入警告: kana_residue
193,0xc54,system,system,0223,4,,未翻,
194,0xc59,dialogue,narrative,opo｢……何が言ｲﾀｶｯﾀﾝでｽｶ｣,25,opo｢……到底想説什麼｣,人工定稿,导入警告: kana_residue
195,0xc74,dialogue,narrative,ロム2_KW_プロポーズ_ジャック,28,ROM2_KW_求婚_傑克,人工定稿,
196,0xc94,dialogue,narrative,｢オレﾍﾉプロポーズﾊ,18,｢給我的求婚是,人工定稿,导入警告: kana_residue
197,0xca7,dialogue,narrative,_『殺ｼﾃｸだｻｲ』ｼｶ受ｹ付ｹﾈｪぜ!｣,28,_『請殺了我』之外不收咯!｣,人工定稿,P7: だぜ→咯(指南/全库惯例)
198,0xcc4,system,system,1417,4,,未翻,
199,0xcc9,dialogue,narrative,opo｢ﾏｻﾆ殺ｼ文句ﾄ言ｳﾜｹだﾅ｣,24,opo｢這正是殺人台詞｣,人工定稿,导入警告: kana_residue
200,0xce4,dialogue,narrative,｢ｳﾏｲｺﾄ言ｳじｬﾈｪｶ!,16,｢不是挺會説話的!,人工定稿,P7: じゃねぇか 出口(卡 v1.4)
201,0xcf8,dialogue,narrative,ﾌﾋｬﾋｬﾋｬﾋｬ!｣,11,桀桀桀桀!｣,人工定稿,导入警告: kana_residue
202,0xd04,dialogue,narrative,ロム2_KW_プロポーズ_薫,22,ROM2_KW_求婚_薰,人工定稿,
203,0xd1c,system,system,0207,4,,未翻,
204,0xd21,dialogue,narrative,opo｢ﾅﾆｿﾚ｡美味ｼｲﾝでｽｶ?｣,22,opo｢那是什麼。好吃?｣,人工定稿,导入警告: kana_residue
205,0xd38,system,system,1418,4,,未翻,
206,0xd3d,dialogue,narrative,opo｢……ｲﾔ､ｽﾏﾅｶｯﾀ｡,18,opo｢……不、抱歉。,人工定稿,导入警告: kana_residue
207,0xd50,dialogue,narrative,聞ｶﾅｶｯﾀｺﾄﾆｼﾃｸﾚ｣,15,當作沒聽見｣,人工定稿,导入警告: kana_residue
208,0xd60,system,system,0208,4,,未翻,
209,0xd65,dialogue,narrative,opo｢ﾅ､ﾅﾝでｽｶｿﾚ!,15,opo｢什、什麼!,人工定稿,导入警告: kana_residue
210,0xd75,system,system,s,1,,未翻,
211,0xd78,dialogue,narrative,ﾁｮｯﾄ､ﾅﾝで哀ｼｿｳﾅ顔ｼﾃﾙﾝでｽｶ!｣,27,等等，為何一副難過的臉!｣,人工定稿,导入警告: kana_residue
212,0xd94,system,system,0209,4,,未翻,
213,0xd99,dialogue,narrative,opo｢ｱ､ｱﾅﾀだｯﾃプロポーズｻﾚﾀｺﾄﾅﾝﾃ,31,opo｢哦、薰也沒被求婚過,人工定稿,P7: 〜ない 否定丢失修正(原'不也被人求婚過'反义)
214,0xdbc,dialogue,narrative,ﾅｲでｼｮｳ!?｣,10,對不!?｣,人工定稿,P7: でしょう 求確認出口(卡 v1.4)
215,0xdc7,system,system,s1419,5,,未翻,
216,0xdcd,dialogue,narrative,opo｢ｲﾔ……承諾ｼﾀｺﾄﾊﾅｲが､,24,opo｢不……雖沒答應過，,人工定稿,导入警告: kana_residue
217,0xde8,dialogue,narrative,言ﾜﾚﾀｺﾄﾊｱﾙぞ｣,13,倒是被人求過｣,人工定稿,导入警告: kana_residue
218,0xdf8,system,system,0210,4,,未翻,
219,0xdfd,dialogue,narrative,opo｢どｳｾ笹木ｻﾝでｼｮｳ｣,20,opo｢反正又是笹木嘛｣,人工定稿,导入警告: kana_residue
220,0xe14,system,system,1420,4,,未翻,
221,0xe19,dialogue,narrative,opo｢ｲﾔ､男だが?｣,15,opo｢是男的?｣,人工定稿,导入警告: kana_residue
222,0xe29,system,system,s,1,,未翻,
223,0xe2c,system,system,0211,4,,未翻,
224,0xe31,dialogue,narrative,opo｢ﾁ､小ｻｲ頃ﾉ遊びﾉ上でﾄｶ……｣,29,opo｢小、小時候玩鬧……｣,人工定稿,导入警告: kana_residue
225,0xe50,system,system,1421,4,,未翻,
226,0xe55,dialogue,narrative,opo｢ﾂｲ半年前ﾉ話だ｡,18,opo｢才半年前的事。,人工定稿,P7: 补回 つい
227,0xe68,dialogue,narrative,ｻｽがﾆﾖｸ知ﾗﾅｲ相手だｯﾀが､,23,雖是不太熟的對象，,人工定稿,
228,0xe80,dialogue,narrative,向ｺｳﾊずｯﾄ私ｦ見ﾃｲﾀﾄｶで……｣,26,聽説對方一直看著我……｣,人工定稿,P7: 〜とかで 传闻语气补回
229,0xe9c,system,system,0212,4,,未翻,
230,0xea1,dialogue,narrative,opo｢ば､爆発ｼﾛ!｣,15,opo｢爆、爆炸!｣,人工定稿,导入警告: kana_residue
231,0xeb1,system,system,s,1,,未翻,
