seq,anchor,kind,role,orig,orig_bytes,trans,status,note
70,0x4c0,dialogue,narrative,ｿｳｲｳﾉﾓ三角関係?｣,16,那也算三角關係?｣,人工定稿,P7 校对: 补回漏译的「も」=也
71,0x4d4,system,system,1438,4,,未翻,
72,0x4d9,dialogue,narrative,ian｢ｻｽがだﾅ……｣,16,ian｢真厲害……｣,人工定稿,导入警告: kana_residue
73,0x4ea,system,system,s,1,,未翻,
74,0x4ec,dialogue,narrative,ﾅぜだﾛｳ､微妙ﾅ敗北感がｱﾙ｡,24,不知為何有微妙的敗北感。,人工定稿,
75,0x508,dialogue,narrative,ロム2_KW_三角関係_ﾂﾑじ,22,ROM2_KW_三角關係_旋,人工定稿,
76,0x520,system,system,0071,4,,未翻,
77,0x525,dialogue,narrative,ian｢ｸだﾗﾅｲ｡,11,ian｢無聊。,人工定稿,导入警告: kana_residue
78,0x531,dialogue,narrative,le.ｿﾝﾅﾉ興味ﾅｲﾖ｣,15,le.沒那興趣｣,人工定稿,导入警告: kana_residue
79,0x541,system,system,ts,2,,未翻,
80,0x544,system,system,1439,4,,未翻,
81,0x549,dialogue,narrative,ian｢絶世ﾉ美女2人ﾆ言ｲ寄ﾗﾚﾀﾘｽﾙﾉﾆ,30,ian｢明明被兩位絶世美女追求,人工定稿,"P7 校对: 补回漏译的「のに」(逆接), 与 82 的「卻」构成明明…卻"
82,0x568,dialogue,narrative,興味ﾅｲﾉｶ??｣,11,卻沒興趣??｣,人工定稿,"P7 校对: 承 81 的 のに 逆接落点, 补「卻」"
83,0x574,system,system,0072,4,,未翻,
84,0x579,dialogue,narrative,ian｢ﾅｲﾈ｡ぼｸﾊﾊﾙｶ以外ﾆ興味ﾅｲｶﾗ｣,29,ian｢沒有。我只對遙有興趣｣,人工定稿,导入警告: kana_residue
85,0x598,dialogue,narrative,ｿﾚﾊ逆ﾆ危険ﾅ宣言ﾆ聞ｺｴﾙぞ……｡,28,這話反而像危險宣言……。,人工定稿,
86,0x5b8,dialogue,narrative,ロム2_KW_三角関係_ジャック,26,ROM2_KW_三角關係_傑克,人工定稿,
87,0x5d4,dialogue,narrative,ロム2_KW_三角関係_薫,20,ROM2_KW_三角關係_薰,人工定稿,
88,0x5e9,dialogue,narrative,ャb0216,7,ャb0216,人工定稿,导入警告: kana_residue
89,0x5f1,dialogue,narrative,ian｢ﾌｩ……浅川ｻﾝ｡ｲｲでｽｶ?｣,25,ian｢呼……淺川小姐 可以?｣,人工定稿,导入警告: kana_residue
90,0x60c,system,system,1440,4,,未翻,
91,0x611,dialogue,narrative,ian｢ｱ､ｱｧ｣,9,ian｢呀呀｣,人工定稿,导入警告: kana_residue
92,0x61b,dialogue,narrative,n予想ﾊｼﾃｲﾀが､,13,n雖早有預料，,人工定稿,
93,0x629,system,system,ts,2,,未翻,
94,0x62c,dialogue,narrative,ｽでﾆ微妙ﾅ威圧感が……｡,22,但已有股微妙威壓……。,人工定稿,
95,0x644,system,system,0217,4,,未翻,
96,0x649,dialogue,narrative,ian｢ｱﾉでｽﾈ｡,11,ian｢那個。,人工定稿,"P7 校对: 「あのですね」是发话前的停顿导语(那个…), 原译「是的」无上文可应, 属误译"
97,0x655,dialogue,narrative,le.三角関係ﾄｲｳﾉﾊ3点がｱｯﾃ成立ｼﾏｽ｡,32,le.所謂三角關係有三點才成立。,人工定稿,P7 校对: 补回原文句尾句号(用户反馈句号缺失类)
98,0x678,dialogue,narrative,ｺﾚﾊﾜｶﾘﾏｽﾈ?｣,11,這點明白?｣,人工定稿,导入警告: kana_residue
99,0x684,system,system,0218,4,,未翻,
100,0x689,dialogue,narrative,ian｢一人ｼｶｲﾅｶｯﾀﾗ……ﾀだﾉ点でｽ!｣,31,ian｢如果只有一人……就只是點!｣,人工定稿,导入警告: kana_residue
101,0x6ac,system,system,1441,4,,未翻,
102,0x6b1,dialogue,narrative,ian｢……誠ﾆ申ｼ訳ﾅｲ｣,19,ian｢……非常抱歉｣,人工定稿,导入警告: kana_residue
103,0x6c8,system,system,0219,4,,未翻,
104,0x6cd,dialogue,narrative,ian｢ﾜｶﾚばﾖﾛｼｲ｣,14,ian｢明白就好｣,人工定稿,导入警告: kana_residue
105,0x6dc,dialogue,narrative,ロム2_KW_三角関係_樫沢,22,ROM2_KW_三角關係_樫澤,人工定稿,
106,0x6f4,dialogue,narrative,ロム2_KW_三角関係_唯柚,22,ROM2_KW_三角關係_唯柚,人工定稿,
107,0x70c,system,system,0146,4,,未翻,
108,0x711,dialogue,narrative,ian｢ﾕﾕ､色ﾝﾅ人ﾆプロポーズｻﾚﾙﾝだｹど,33,ian｢唯柚，老是被各種人求婚,人工定稿,导入警告: kana_residue
109,0x734,dialogue,narrative,ｿｳｲｳﾉｯﾃ三角関係ｯﾃｲｳﾉｶﾅ?｣,24,那樣也算三角關係?｣,人工定稿,导入警告: kana_residue
110,0x750,system,system,1442,4,,未翻,
111,0x755,dialogue,narrative,ian｢唯柚ｸﾝﾅﾗ､ｿｳｲｳ話ﾓ多ｲだﾛｳﾅ｡,29,ian｢唯柚的話，這種事應該不少,人工定稿,"P7 校对: 补回「だろう」推量(應該), 依全库だろう→應該式"
112,0x774,dialogue,narrative,ｿﾚｦ三角関係ﾄｲｳﾉｶどｳｶﾊ……｣,26,算不算三角關係就難説……｣,人工定稿,导入警告: kana_residue
113,0x790,system,system,0147,4,,未翻,
114,0x795,dialogue,narrative,ian｢ﾅﾝだｶ違ｳ感じがｼﾏｽﾖﾈ｡,24,ian｢總覺得不太一樣呀。,人工定稿,"P7 校对: 去「總覺得…感覺」重复(翻译腔)并补句号; ですよね为共感, 依 v1.4 卡用「呀」"
115,0x7b0,dialogue,narrative,でﾓ､相関図で見ﾙﾄ､パパﾄ仲良ｸﾅﾘﾀｲ人が,35,不過從關係圖來看，想跟父親,人工定稿,
116,0x7d4,dialogue,narrative,ﾕﾕﾆプロポーズｽﾙｶﾗ……｣,22,變親近的人會求婚……｣,人工定稿,导入警告: kana_residue
117,0x7ec,system,system,1443,4,,未翻,
118,0x7f1,dialogue,narrative,ian｢三角ﾆﾊﾅﾙ､ﾄ……｡,19,ian｢成了三角、……,人工定稿,导入警告: kana_residue
119,0x808,dialogue,narrative,一般ﾆ言ｳ三角関係ﾄﾊ程遠ｲがﾅ｣,27,但離一般説的三角關係很遠｣,人工定稿,导入警告: kana_residue
120,0x824,system,system,0148,4,,未翻,
121,0x829,dialogue,narrative,ian｢ﾔｯぱﾘ違ｳｶｰ｣,15,ian｢果然不對｣,人工定稿,导入警告: kana_residue
122,0x839,system,system,ts,2,,未翻,
123,0x83c,dialogue,narrative,ロム2_KW_三角関係_紅春,22,ROM2_KW_三角關係_紅春,人工定稿,
124,0x854,system,system,0195,4,,未翻,
125,0x859,dialogue,narrative,ian｢三角関係……ﾓｼ､私が,23,ian｢三角關係……要是,人工定稿,导入警告: kana_residue
126,0x874,dialogue,narrative,大好ｷﾅ人ﾆ二股ｶｹﾗﾚﾀﾘｼﾀﾗ……,26,最喜歡的人脚踏兩條船……,人工定稿,
127,0x890,dialogue,narrative,どｳﾅｯﾁｬｳｶﾜｶﾘﾏｾﾝ｣,16,會怎樣我不知道｣,人工定稿,导入警告: kana_residue
128,0x8a4,system,system,1444,4,,未翻,
129,0x8a9,dialogue,narrative,ian｢……でﾊ､自分ｦ取ﾘ合ｲｻﾚﾙ形ﾅﾗどｳだ?｣,37,ian｢……那麼，要是自己被爭奪?｣,人工定稿,导入警告: kana_residue
130,0x8d0,system,system,0196,4,,未翻,
131,0x8d5,dialogue,narrative,ian｢ｱ､ｿﾚﾊﾁｮｯﾄ……ロマンチックｶﾓ｣,32,ian｢哦，那有點……或許挺浪漫｣,人工定稿,导入警告: kana_residue
132,0x8f8,dialogue,narrative,気持ﾁﾊﾜｶﾙが､身勝手ﾅﾓﾉだﾅ……｡,29,心情能明白，但太自私了……。,人工定稿,
133,0x918,dialogue,narrative,ロム2_KW_三角関係_西野,22,ROM2_KW_三角關係_西野,人工定稿,
