seq,anchor,kind,role,orig,orig_bytes,trans,status,note
34,0x241,dialogue,narrative,sts確ｶﾆ恨ﾏﾚﾃｿｳﾖﾈ｡,17,sts的確招人怨恨。,人工定稿,
35,0x254,dialogue,narrative,汚職事件ﾉ噂ﾄｶﾓｱｯﾀｼ､怨恨ﾄｶ多ｿｳ｣,30,也有貪腐事件的傳聞，怨恨不少｣,人工定稿,导入警告: kana_residue
36,0x274,system,system,1954,4,,未翻,
37,0x279,dialogue,narrative,ath｢だが､ｿﾚﾊｱｸﾏで政治界でﾉｺﾄ｡今回ﾉ参加,38,ath｢但那終究是政界的事。這次參加,人工定稿,导入警告: kana_residue
38,0x2a0,dialogue,narrative,者ﾉ中で彼ﾆ恨ﾐｦ持ﾂ人間がｲﾙｶどｳｶ……｣,35,參加者中有沒有人怨恨他……｣,人工定稿,导入警告: kana_residue
39,0x2c4,system,system,0308,4,,未翻,
40,0x2c9,dialogue,narrative,ath｢ｴｴ､ｿｳﾈ｡でﾓ､彼ｦ知ｯﾃﾙ人ﾅﾗ､,28,ath｢沒錯。但認識他的人的話，,人工定稿,导入警告: kana_residue
41,0x2e8,dialogue,narrative,ｱﾏﾘ良ｲ印象ﾊﾅｲﾝじｬﾅｲｶｼﾗ｣,23,恐怕沒什麼好印象｣,人工定稿,导入警告: kana_residue
42,0x300,system,system,1955,4,,未翻,
43,0x305,dialogue,narrative,ath｢ﾅﾙﾎどﾅ｣,11,ath｢明白了｣,人工定稿,导入警告: kana_residue
44,0x311,system,system,sts0309,7,,未翻,
45,0x319,dialogue,narrative,ath｢ｱﾉｼｬべﾘ方ﾓﾈｪ……,20,ath｢那説話方式也……,人工定稿,导入警告: kana_residue
46,0x330,dialogue,narrative,癪ﾆ障ﾙｯﾃｲｳｶ……｣,16,該説很不爽……｣,人工定稿,导入警告: kana_residue
47,0x344,system,system,0310,4,,未翻,
48,0x349,dialogue,narrative,ath｢ｱｯ｡だｶﾗﾄｲｯﾃ､ﾓﾁﾛﾝ私がｵｯｻﾝｦ,29,ath｢哦，話雖如此，我當然,人工定稿,P7 校对修正: 补回 ｱｯ 感叹词; もちろん 语序归位到 我當然
49,0x368,dialogue,narrative,恨ﾝでﾀﾄｶ､ｿｳｲｳｺﾄじｬﾅｲﾝだｶﾗﾈ!,27,不是説我恨過大叔之類的!,人工定稿,P7 校对修正: 补回 大叔 与 恨んでた 的过去时
50,0x384,dialogue,narrative,勘違ｲｼﾅｲでﾈ!｣,13,別誤會哦!｣,人工定稿,导入警告: kana_residue
51,0x394,system,system,1956,4,,未翻,
52,0x399,dialogue,narrative,ath｢ツンデレﾉ君がｿｳｲｳ言ｲ方ｦｽﾙﾄ,30,ath｢傲嬌的人這麼一説,人工定稿,导入警告: kana_residue
53,0x3b8,dialogue,narrative,判断ﾆ迷ｳじｬﾅｲｶ｣,15,會讓人難以判斷｣,人工定稿,导入警告: kana_residue
54,0x3c8,system,system,0311,4,,未翻,
55,0x3cd,dialogue,narrative,ath｢ｿ､ｿﾝﾅｺﾄで疑ﾜﾅｲでﾖ｣,22,ath｢別為那種事懷疑哦｣,人工定稿,导入警告: kana_residue
56,0x3e4,system,system,1957,4,,未翻,
57,0x3e9,dialogue,narrative,ath｢案ずﾙﾅ｡冗談だ｣,18,ath｢放心。開玩笑｣,人工定稿,导入警告: kana_residue
58,0x3fc,system,system,0312,4,,未翻,
59,0x401,dialogue,narrative,ath｢ﾓｳ｣,7,ath｢唔｣,人工定稿,导入警告: kana_residue
60,0x409,dialogue,narrative,athロム2_KW_西野ﾉ死_昇,22,athROM2_KW_西野之死_昇,人工定稿,
61,0x420,system,system,1958,4,,未翻,
62,0x425,dialogue,narrative,ath｢ｻｯｷﾉ西野氏ﾉ死ﾆﾂｲﾃ､,22,ath｢關於剛才西野的死，,人工定稿,导入警告: kana_residue
63,0x43c,dialogue,narrative,君達ﾊどｳ思ｳ?｣,13,各位怎麼想?｣,人工定稿,导入警告: kana_residue
64,0x44c,system,system,0305,4,,未翻,
65,0x451,dialogue,narrative,ath｢どｳｯﾃ……｣,14,ath｢那個……｣,人工定稿,导入警告: kana_residue
66,0x460,dialogue,narrative,ｱﾉ場面ｦ思ｲ出ｼﾀﾉｶ､,17,是想起了那場景，,人工定稿,
67,0x474,dialogue,narrative,沈痛ﾅ表情ｦ浮ｶべﾙ｡,17,露出沈痛的表情。,人工定稿,
68,0x488,system,system,0306,4,,未翻,
69,0x48d,dialogue,narrative,ath｢ﾏｻｶ､本当ﾆｱﾝﾅｺﾄが起ｺﾙﾅﾝﾃ｡,28,ath｢不可能，真會發生那種事。,人工定稿,导入警告: kana_residue
70,0x4ac,dialogue,narrative,ｿﾚﾓ､ｱﾝﾅ残忍ﾅ形で……｣,21,用那麼殘忍的方式……｣,人工定稿,导入警告: kana_residue
71,0x4c4,system,system,0313,4,,未翻,
72,0x4c9,dialogue,narrative,ath｢切腹ﾅﾝﾃ……,15,ath｢切腹……,人工定稿,导入警告: kana_residue
73,0x4dc,dialogue,narrative,洒落ﾆﾅﾗﾅｲﾜﾖﾈ｣,13,這不是開玩笑｣,人工定稿,导入警告: kana_residue
74,0x4ec,dialogue,narrative,｢ｿｳｲｴば､介錯無用ｯﾃ,18,｢説起來，介錯無用,人工定稿,P7 校对修正: 补回原文行首开引号
75,0x500,dialogue,narrative,どｳｲｳ意味だｯﾀﾝだ?｣,18,是什麼意思來著?｣,人工定稿,导入警告: kana_residue
76,0x514,system,system,1959,4,,未翻,
77,0x519,dialogue,narrative,ath｢介錯ﾄｲｳﾉﾊ､,14,ath｢所謂介錯，,人工定稿,导入警告: kana_residue
78,0x528,dialogue,narrative,昔､武士が切腹ｽﾙ際ﾉ,18,從前武士切腹時的,人工定稿,
79,0x53c,dialogue,narrative,ｵ情ｹﾐﾀｲﾅﾓﾉだﾅ｣,14,像是一種慈悲｣,人工定稿,导入警告: kana_residue
80,0x54c,system,system,1960,4,,未翻,
81,0x551,dialogue,narrative,ath｢腹ｦ切ｯﾃﾓｽぐﾆﾊ死ﾈﾙﾓﾉでﾊﾅｲﾉ,29,ath｢就算切腹也不會馬上死,人工定稿,导入警告: kana_residue
82,0x570,dialogue,narrative,だｶﾗ､昔ﾊ､切腹ﾉ後ｽぐ､首ｦ刎ﾈﾀﾝだ｣,31,所以從前切腹後，馬上斬首｣,人工定稿,导入警告: kana_residue
83,0x590,dialogue,narrative,｢ｸ､首……!?,11,｢頭……!?,人工定稿,"P7 校对修正: 原文引号未闭合(至84收), 去误加的 ｣"
84,0x59c,dialogue,narrative,ｿﾚﾉどｺがｵ情ｹﾅﾝだﾖ!?｣,20,那算什麼慈悲了!?｣,人工定稿,导入警告: kana_residue
85,0x5b4,system,system,1961,4,,未翻,
86,0x5b9,dialogue,narrative,ath｢苦ｼﾑ時間が短ｸﾅﾙ｣,20,ath｢痛苦時間會變短｣,人工定稿,导入警告: kana_residue
87,0x5d0,system,system,1962,4,,未翻,
88,0x5d5,dialogue,narrative,ath｢ｼｶｼ例ｴば､志ﾉ高ｲ武士が,25,ath｢但比方説志氣高的武士,人工定稿,导入警告: kana_residue
89,0x5f0,dialogue,narrative,敵ﾆ捕ﾏｯﾃ切腹ｻｾﾗﾚﾙ場合､,22,被敵人抓住被逼切腹時，,人工定稿,
90,0x608,dialogue,narrative,敵ﾉ情ｹｦ受ｹﾙﾉｦ嫌がｯﾀ者ﾓｲﾙ｣,25,也有不願領敵人情的人｣,人工定稿,导入警告: kana_residue
91,0x624,system,system,1963,4,,未翻,
92,0x629,dialogue,narrative,ath｢ｿﾚが介錯無用｡,17,ath｢就是介錯無用,人工定稿,导入警告: kana_residue
93,0x63c,dialogue,narrative,古ｲ日本人ﾉ意地ﾉ見ｾ方だﾖ｣,24,這是古日本人骨氣的展現｣,人工定稿,导入警告: kana_residue
94,0x658,dialogue,narrative,｢……古ｲ日本人ﾉ意地､ｶ｣,22,｢……古日本人的骨氣呀｣,人工定稿,P7 校对修正: 补回 か 的余韵语气
95,0x670,system,system,1091,4,,未翻,
96,0x675,dialogue,narrative,ath｢日本人ｯﾃﾎﾝﾄクレイジーだﾖﾈｰ｣,31,ath｢日本人真是瘋狂呀｣,人工定稿,"P7 校对修正: クレイジーだよねー 共感句尾, v1.4 卡禁 哦"
97,0x698,dialogue,narrative,｢ﾝ? 笹木ｯﾃ帰国子女ﾅﾉ?｣,22,｢唔?笹木是歸國子女?｣,人工定稿,导入警告: kana_residue
98,0x6b0,system,system,1092,4,,未翻,
99,0x6b5,dialogue,narrative,ath｢ｴ､違ｳﾖ? 日本人｡,19,ath｢欸不是?日本人。,人工定稿,导入警告: kana_residue
100,0x6cc,dialogue,narrative,でﾓ心ﾊイギリス貴族だﾖ!,22,但内心是英國貴族哦!,人工定稿,
101,0x6e4,dialogue,narrative,ボンジュール!｣,14,Bonjour!｣,人工定稿,导入警告: kana_residue
102,0x6f4,dialogue,narrative,｢…………｣,10,｢…………｣,人工定稿,导入警告: kana_residue
103,0x6ff,dialogue,narrative,sｻｽがﾉ森崎氏ﾓ,13,s就連森崎也,人工定稿,
104,0x710,dialogue,narrative,突ｯ込ﾐ切ﾚﾅｲﾖｳだ｡,16,似乎吐槽不完。,人工定稿,
105,0x724,dialogue,narrative,ロム2_KW_西野ﾉ死_圭介,21,ROM2_KW_西野之死_圭介,人工定稿,
106,0x73c,system,system,0172,4,,未翻,
107,0x741,dialogue,narrative,ath｢人ｦ殺ｽﾅﾝﾃ……どｳｶｼﾃﾙ｣,25,ath｢殺人什麼的……太瘋了｣,人工定稿,导入警告: kana_residue
108,0x75c,system,system,1964,4,,未翻,
109,0x761,dialogue,narrative,ath｢ﾏｯﾀｸだ｡,11,ath｢沒錯。,人工定稿,导入警告: kana_residue
110,0x76d,dialogue,narrative,sts一体誰が指名ｼﾀﾉだﾛｳﾅ｣,24,sts到底是誰指名的｣,人工定稿,导入警告: kana_residue
111,0x788,system,system,0173,4,,未翻,
112,0x78d,dialogue,narrative,ath｢指名?,9,ath｢指名?,人工定稿,导入警告: kana_residue
113,0x797,dialogue,narrative,hｿﾝﾅﾉ関係ﾅｲでｼｮ｣,16,h那種事無所謂呀｣,人工定稿,"P7 校对修正: 関係ないでしょ 求确认, v1.4 卡禁 哦"
114,0x7a8,system,system,0174,4,,未翻,
115,0x7ad,dialogue,narrative,ath｢指名ｼﾀだｹじｬ人ﾊ死ﾅﾅｲ｡,25,ath｢只是指名不會死人。,人工定稿,导入警告: kana_residue
116,0x7c8,dialogue,narrative,本当ﾉ人殺ｼﾊ､ｺﾉゲームｦ仕組ﾝだ人だ｣,33,真正的殺人兇手，是設計這遊戲的人｣,人工定稿,导入警告: kana_residue
117,0x7ec,system,system,1965,4,,未翻,
118,0x7f1,dialogue,narrative,ath｢……ﾅﾙﾎど｡確ｶﾆﾅ｣,20,ath｢……原來如此。｣,人工定稿,导入警告: kana_residue
119,0x808,dialogue,narrative,指名ｼﾀ者が悪ｲﾄ思ｯﾃｲﾀが､,23,我本以為是指名的人壞，,人工定稿,
120,0x820,dialogue,narrative,ｿｳでﾊﾅｲ｡,8,不是的。,人工定稿,
121,0x829,dialogue,narrative,sts坂橋氏ﾉ言ｳｺﾄﾊﾓｯﾄﾓで､,23,sts坂橋説的很有道理，,人工定稿,
122,0x844,dialogue,narrative,真ﾆ恨ﾑべｷﾊ仕掛ｹ人だ｡,20,真正該恨的是主謀。,人工定稿,
123,0x85c,system,system,0175,4,,未翻,
124,0x861,dialogue,narrative,ath｢一体何ﾉﾀﾒﾆ,14,ath｢到底為何,人工定稿,导入警告: kana_residue
125,0x870,dialogue,narrative,ｺﾝﾅｺﾄｦ……｣,11,這種事……｣,人工定稿,导入警告: kana_residue
126,0x87c,system,system,1966,4,,未翻,
127,0x881,dialogue,narrative,ath｢……ｿﾚﾊ想像ﾓでｷﾅｲが……｣,28,ath｢……那實在無法想像……｣,人工定稿,导入警告: kana_residue
128,0x8a0,dialogue,narrative,ﾓｼﾓ目的がｱﾙﾄｽﾚば､,17,若有目的的話，,人工定稿,
129,0x8b4,dialogue,narrative,ｿﾚだｹｦ達成ｻｾﾙﾅﾘ諦ﾒｻｾﾗﾚﾚば……,29,只要達成或逼對方放棄……,人工定稿,
130,0x8d4,dialogue,narrative,ｺﾉゲームｦ終ﾜﾘﾆｽﾙｺﾄﾓ可能ｶﾓｼﾚﾅｲ｡,30,説不定就能結束這遊戲。,人工定稿,
131,0x8f4,system,system,0176,4,,未翻,
132,0x8f9,dialogue,narrative,ath｢……ｽﾐﾏｾﾝ｡,14,ath｢……抱歉。,人工定稿,导入警告: kana_residue
133,0x908,dialogue,narrative,ﾄﾆｶｸ今ﾊ､次ﾉ犠牲者ｦ,18,總之，下個犧牲者,人工定稿,
134,0x91c,dialogue,narrative,出ｻﾅｲｺﾄﾉ方が先決でｽﾖﾈ｣,22,不讓他出現才是首要｣,人工定稿,导入警告: kana_residue
135,0x934,system,system,1967,4,,未翻,
136,0x939,dialogue,narrative,ath｢ｱｱ｡ﾏｧ､ﾏずﾊｿｳだﾅ｣,20,ath｢哦，總之先這樣｣,人工定稿,导入警告: kana_residue
137,0x950,dialogue,narrative,ｼｶｼ､仕掛ｹ人ﾉ目的……｡,21,但，主謀的目的……。,人工定稿,P7 校对修正: 句号随原文(补回 ｡)
138,0x968,dialogue,narrative,Xﾉ存在理由ﾆﾓ絡ﾝでｲﾙﾉだﾛｳが､,27,大概也跟X的存在理由有關，,人工定稿,
139,0x984,dialogue,narrative,ｿｲﾂﾊ暴ｶﾅｹﾚばﾅﾗﾅｲﾅ｡,18,非得掲發他不可。,人工定稿,
140,0x998,dialogue,narrative,ロム2_KW_西野ﾉ死_霞,19,ROM2_KW_西野之死_霞,人工定稿,
141,0x9ac,system,system,0178,4,,未翻,
142,0x9b1,dialogue,narrative,ath｢……西野ｻﾝ……,18,ath｢……西野……,人工定稿,导入警告: kana_residue
143,0x9c4,dialogue,narrative,ﾋｯ……ｳｳｯ……｣,14,噫……嗚……｣,人工定稿,导入警告: kana_residue
144,0x9d4,system,system,1968,4,,未翻,
145,0x9d9,dialogue,narrative,ath｢大丈夫ｶ? 顔色が悪ｲぞ｣,25,ath｢沒事? 臉色很差哇｣,人工定稿,"P7 校对修正: だぞ→哇(v1.4 卡), 原译 哦 为兜底语气"
146,0x9f4,system,system,0179,4,,未翻,
147,0x9f9,dialogue,narrative,ath｢……ご､ごﾒ……ﾅｻｲ……,25,ath｢……對，對不起……,人工定稿,导入警告: kana_residue
148,0xa14,dialogue,narrative,ｱﾉﾄｷﾉｺﾄ……思ｲ出ｼ……,21,那時的事……想起來,人工定稿,
149,0xa2c,dialogue,narrative,ｳｯ……ﾋｩ……｣,13,嗚……噫……｣,人工定稿,导入警告: kana_residue
150,0xa3c,system,system,0177,4,,未翻,
151,0xa41,dialogue,narrative,ath｢霞､落ﾁ着ｹ｡,14,ath｢霞，冷靜。,人工定稿,导入警告: kana_residue
152,0xa50,dialogue,narrative,大丈夫だｶﾗ､ﾅ?｣,14,沒事的，別怕｣,人工定稿,导入警告: kana_residue
153,0xa60,system,system,0180,4,,未翻,
154,0xa65,dialogue,narrative,ath｢……圭ｸﾝ……｣,17,ath｢……圭……｣,人工定稿,导入警告: kana_residue
155,0xa78,dialogue,narrative,｢ｽｲﾏｾﾝ､浅川ｻﾝ｡,14,｢抱歉，淺川。,人工定稿,导入警告: kana_residue
156,0xa88,dialogue,narrative,彼女ﾆｿﾉ……人ﾉ死ﾇ話ﾄｶ,21,對霞提……死人的事,人工定稿,P7 校对修正: 彼女 以名字指代(风格指南二/三人称)
157,0xaa0,dialogue,narrative,ｱﾏﾘｼﾅｲでｸだｻｲ｣,14,請別太這樣做｣,人工定稿,导入警告: kana_residue
158,0xab0,dialogue,narrative,｢……僕が代ﾜﾘﾆ答ｴﾏｽｶﾗ｣,22,｢……我來代為回答｣,人工定稿,导入警告: kana_residue
159,0xac8,system,system,1969,4,,未翻,
160,0xacd,dialogue,narrative,ath｢ｽﾏﾅｲ……｡,13,ath｢抱歉……,人工定稿,导入警告: kana_residue
161,0xadb,dialogue,narrative,sｿｺﾏでパニックﾆﾅﾙﾄﾊ思ﾜﾅｶｯﾀ｣,27,s沒想到會那麼恐慌｣,人工定稿,导入警告: kana_residue
162,0xaf8,system,system,1093,4,,未翻,
163,0xafd,dialogue,narrative,ath｢情ｹﾅｲﾅｧ｡,12,ath｢真沒用。,人工定稿,导入警告: kana_residue
164,0xb0a,dialogue,narrative,tsﾓｯﾄｼｯｶﾘｼﾅﾖｰ｣,14,ts再振作一點｣,人工定稿,导入警告: kana_residue
165,0xb1c,system,system,1970,4,,未翻,
166,0xb21,dialogue,narrative,ath｢美紀ｸﾝ｡,11,ath｢美紀。,人工定稿,导入警告: kana_residue
167,0xb2d,dialogue,narrative,sts君ﾊ強ｲｶﾓｼﾚﾅｲが､誰ﾓがｿｳでﾊﾅｲ｡,31,sts或許堅強，但並非人人如此。,人工定稿,
168,0xb50,dialogue,narrative,ﾑｼﾛ彼女ﾉ反応ﾉ方が自然だﾛｳ｣,26,反倒霞的反應才更自然｣,人工定稿,"P7 校对修正: 彼女→霞, 避免与美紀混指"
169,0xb6c,system,system,1094,4,,未翻,
170,0xb71,dialogue,narrative,ath｢でﾓﾅﾝｶ､じﾚｯﾀｲｯｽﾖｰ｣,22,ath｢但總覺得讓人心急｣,人工定稿,导入警告: kana_residue
171,0xb88,system,system,0181,4,,未翻,
172,0xb8d,dialogue,narrative,ath｢ごﾒﾝﾅｻｲ……ｱﾉ､ﾓｳ……,24,ath｢對不起……那個，已經,人工定稿,导入警告: kana_residue
173,0xba8,dialogue,narrative,大丈夫でｽｶﾗ……｣,16,沒事了……｣,人工定稿,"P7 校对修正: 承172行 已經, 改为 沒事了 成句"
174,0xbbc,dialogue,narrative,｢霞｡無理ｽﾝﾅﾖ｣,13,｢霞。別勉強｣,人工定稿,导入警告: kana_residue
175,0xbcc,system,system,0182,4,,未翻,
176,0xbd1,dialogue,narrative,ath｢ｳﾝ｡圭ｸﾝ､ｱﾘがﾄｳ……｡,23,ath｢對。圭，謝謝……。,人工定稿,导入警告: kana_residue
177,0xbec,dialogue,narrative,でﾓ､本当ﾆ……大丈夫だｶﾗ｣,24,但是，真的……沒事的｣,人工定稿,导入警告: kana_residue
178,0xc08,system,system,1971,4,,未翻,
179,0xc0d,dialogue,narrative,ath｢ｽﾏﾅｶｯﾀﾅ｡,12,ath｢抱歉。,人工定稿,导入警告: kana_residue
180,0xc1a,dialogue,narrative,tsﾓｳｺﾉ話題ﾊﾔﾒﾃｵｺｳ｣,18,ts這話題到此為止｣,人工定稿,导入警告: kana_residue
181,0xc30,system,system,0183,4,,未翻,
182,0xc35,dialogue,narrative,ath｢ﾊｲ……ｽﾐﾏｾﾝ……｣,20,ath｢是……抱歉……｣,人工定稿,导入警告: kana_residue
183,0xc4c,dialogue,narrative,ロム2_KW_西野ﾉ死_ﾊﾙｶ,20,ROM2_KW_西野之死_遙,人工定稿,
184,0xc64,system,system,0120,4,,未翻,
185,0xc69,dialogue,narrative,ath｢……ｺﾜｸﾃ､ｷﾓﾁﾜﾙｶｯﾀ｣,22,ath｢……又怕又反胃｣,人工定稿,"P7 校对修正: きもちわるかった 为恶心感, 非 不舒服"
186,0xc80,dialogue,narrative,思ｲ出ｼﾀだｹでﾓｿｳﾅﾉだﾛｳ｡,22,光是回想起來就會那樣。,人工定稿,
187,0xc98,dialogue,narrative,顔色がｱﾏﾘﾖｸﾅｲﾖｳだ｡,18,臉色似乎不太好。,人工定稿,
188,0xcac,system,system,1095,4,,未翻,
189,0xcb1,dialogue,narrative,ath｢……ﾊﾙｶﾁｬﾝﾆﾊ,16,ath｢……小遙的話,人工定稿,导入警告: kana_residue
190,0xcc4,dialogue,narrative,聞ｸべｷじｬﾅｲｯｽﾈ｣,15,不該問呀｣,人工定稿,"P7 校对修正: じゃないっすね 共感句尾, v1.4 卡禁 哦"
191,0xcd4,system,system,1972,4,,未翻,
192,0xcd9,dialogue,narrative,ath｢ｿｳだﾅ｡,10,ath｢對哦。,人工定稿,导入警告: kana_residue
193,0xce4,dialogue,narrative,悪ｲ､ﾊﾙｶｸﾝ｡ﾓｳｲｲｶﾗ｣,17,抱歉，遙。算了｣,人工定稿,导入警告: kana_residue
194,0xcf8,system,system,0121,4,,未翻,
195,0xcfd,dialogue,narrative,ath｢……ｳﾝ｣,11,ath｢……是｣,人工定稿,导入警告: kana_residue
196,0xd09,dialogue,narrative,stsロム2_KW_西野ﾉ死_ﾂﾑじ,24,stsROM2_KW_西野之死_旋,人工定稿,
197,0xd24,system,system,0133,4,,未翻,
198,0xd29,dialogue,narrative,ath｢ﾖｶｯﾀﾖ｡,10,ath｢真好。,人工定稿,导入警告: kana_residue
199,0xd34,dialogue,narrative,ｱﾉ人､嫌ｲだｯﾀﾓﾝ｣,15,那人本來就討厭｣,人工定稿,导入警告: kana_residue
200,0xd44,system,system,1973,4,,未翻,
201,0xd49,dialogue,narrative,ath｢ﾌﾑ｡,7,ath｢唔,人工定稿,导入警告: kana_residue
202,0xd51,dialogue,narrative,athｿｳ思ｯﾃｲﾃﾓ､ｱﾏﾘ言ﾜﾅｲ方がｲｲぞ｣,30,ath就算這麼想也最好別説｣,人工定稿,"P7 校对修正: 引号自201行延续, 去误加的开引号"
203,0xd70,system,system,0134,4,,未翻,
204,0xd75,dialogue,narrative,ath｢どｳｼﾃ?,10,ath｢為何?,人工定稿,"P7 校对修正: 原文引号未闭合(至205收), 去误加的 ｣"
205,0xd80,dialogue,narrative,ｱﾝﾅﾔﾂ､殺ｻﾚﾃ当然でｽﾖﾈ……｣,25,那種人，被殺也是活該……｣,人工定稿,导入警告: kana_residue
206,0xd9c,system,system,1096,4,,未翻,
207,0xda1,dialogue,narrative,ath｢ﾝｰ､ｱﾀｼﾓｱｲﾂ嫌ｲだｯﾀｼ,22,ath｢我也很討厭那人,人工定稿,导入警告: kana_residue
208,0xdb8,dialogue,narrative,恨ﾐ買ｯﾃﾓ仕方ﾅｲﾄﾊ思ｳｹど,22,雖説招人恨也難免，,人工定稿,
209,0xdd0,dialogue,narrative,ｿﾚﾊﾁｮｯﾄ言ｲ過ぎじｬﾅｲ?｣,21,那話説得有點過了?｣,人工定稿,导入警告: kana_residue
210,0xde8,system,system,0135,4,,未翻,
211,0xded,dialogue,narrative,ath｢……ｿｳでｽﾈ｡言ﾜﾚﾅｸﾃﾓﾜｶｯﾃﾏｽﾖ｣,31,ath｢……沒錯。不用説我也明白。｣,人工定稿,导入警告: kana_residue
212,0xe10,dialogue,narrative,だｯﾀﾗ言ｳﾅ……ﾅﾝﾃ言ｯﾃﾓ,21,那就別説……雖這麼説,人工定稿,
213,0xe28,dialogue,narrative,反発ｻﾚﾙだﾛｳﾅ｡,13,會招來反彈。,人工定稿,
214,0xe38,system,system,0136,4,,未翻,
215,0xe3d,dialogue,narrative,ath｢ﾀだ､どｳ思ｳｶｯﾃ,17,ath｢只是問怎麼想,人工定稿,导入警告: kana_residue
216,0xe50,dialogue,narrative,聞ｶﾚﾀｶﾗ答ｴﾀだｹでｽ｣,18,只是被問到才回答｣,人工定稿,导入警告: kana_residue
217,0xe64,system,system,1974,4,,未翻,
218,0xe69,dialogue,narrative,ath｢……ｿｳだｯﾀﾅ｡,16,ath｢……説得對。,人工定稿,导入警告: kana_residue
219,0xe7c,dialogue,narrative,ｼｶｼ､どｳｼﾃｿｺﾏで嫌ｳ?｣,19,但為什麼那麼討厭?｣,人工定稿,导入警告: kana_residue
220,0xe90,system,system,0137,4,,未翻,
