seq,anchor,kind,role,orig,orig_bytes,trans,status,note
129,0x8bc,system,system,1767,4,,未翻,
130,0x8c1,dialogue,narrative,n.s｢ｿﾚﾊｿｳだﾛｳ｡,14,n.s｢那倒是。,人工定稿,P7 校对修正: それはそうだろう=那倒是(kw_ope/kw_action 同例)
131,0x8d0,dialogue,narrative,ｿﾚが通ﾙﾅﾗ暴力禁止ﾉルール自体が,30,如果那能通，禁止暴力的規則本身,人工定稿,
132,0x8f0,dialogue,narrative,無意味ﾆﾅﾙ｣,10,就沒意義｣,人工定稿,导入警告: kana_residue
133,0x8fc,system,system,0253,4,,未翻,
134,0x901,dialogue,narrative,n.s｢でｽﾖﾈ……｡,14,n.s｢對哦……。,人工定稿,导入警告: kana_residue
135,0x910,dialogue,narrative,ﾄﾅﾙﾄ､人ﾆ向ｹﾃ発砲ｼﾀﾉｶどｳｶ等ﾓ含ﾒﾃ,31,那麼，是否朝人開槍等也包括在内,人工定稿,"P7 校对修正: '也包括'缺补语, 补'在内'"
136,0x930,dialogue,narrative,どｺｶで見張ｯﾃｲﾙ事ﾆﾅﾘﾏｽﾈ｣,23,就變成有人在某處監視了｣,人工定稿,导入警告: kana_residue
137,0x948,system,system,1768,4,,未翻,
138,0x94d,dialogue,narrative,n.s｢……ﾌﾑ｡カメラﾅどﾊ見当ﾀﾗﾅｲがﾅ……｣,37,n.s｢……唔。沒發現攝影機之類的……｣,人工定稿,导入警告: kana_residue
139,0x974,dialogue,narrative,ｼｶｼ確ｶﾆ､どｺで判断ｼﾃｲﾙﾉｶﾊ,24,不過確實，是在何處判斷的,人工定稿,
140,0x990,dialogue,narrative,謎でﾊｱﾙﾅ……｡,13,是謎團……。,人工定稿,
141,0x9a0,dialogue,narrative,ロム2_KW_拳銃_唯柚,18,ROM2_KW_手槍_唯柚,人工定稿,
142,0x9b4,system,system,0194,4,,未翻,
143,0x9b9,dialogue,narrative,n.s｢拳銃……怖ｲｹど……｣,23,n.s｢手槍……很可怕……｣,人工定稿,导入警告: kana_residue
144,0x9d4,system,system,0195,4,,未翻,
145,0x9d9,dialogue,narrative,n.s｢ｿｳだ｡ｱﾉﾈ､ｲｲｺﾄ思ｲﾂｲﾀﾝだｹど､,30,n.s｢對了。那個，我想到好主意，,人工定稿,导入警告: kana_residue
146,0x9f8,dialogue,narrative,拳銃ｶﾗ弾丸じｬﾅｸﾃｵ花がでﾙﾖｳﾆﾅｯﾀﾗ,31,如果手槍不射子彈，而是噴花,人工定稿,
147,0xa18,dialogue,narrative,ﾐﾝﾅ平和ﾆﾅﾙﾝじｬﾅｲｶﾅ?｣,20,大家不就都和平了?｣,人工定稿,导入警告: kana_residue
148,0xa30,system,system,1769,4,,未翻,
149,0xa35,dialogue,narrative,n.s｢……世界中ﾉ人がﾐﾝﾅ唯柚ｸﾝﾉﾖｳだｯﾀﾗ,36,n.s｢如果全世界的人都像唯柚一樣,人工定稿,导入警告: kana_residue
150,0xa5c,dialogue,narrative,世界が平和ﾆﾅﾘｿｳだﾅ｣,19,世界就會和平了哇｣,人工定稿,"P7 校对修正: 〜になりそう=就会(条件结果), 非'就快要'; な→哇同块"
151,0xa70,system,system,0196,4,,未翻,
152,0xa75,dialogue,narrative,n.s｢ｴﾍﾍ､ｿｳｶﾅ｣,13,n.s｢呵，是哦｣,人工定稿,导入警告: kana_residue
153,0xa84,dialogue,narrative,私ﾓｺﾉぐﾗｲ能天気ﾆﾅﾘﾀｲﾓﾉだ｡,25,我也想要像這樣天真無憂。,人工定稿,"P7 校对修正: '也想像這樣'易误读, 补'要'"
154,0xaa0,dialogue,narrative,ロム2_KW_拳銃_紅春,18,ROM2_KW_手槍_紅春,人工定稿,
155,0xab4,system,system,0235,4,,未翻,
156,0xab9,dialogue,narrative,n.s｢日本でﾓﾀﾏﾆ拳銃で怪我ｦｼﾃ,27,n.s｢在日本偶爾會因手槍受傷,人工定稿,导入警告: kana_residue
157,0xad8,dialogue,narrative,病院ﾆ来ﾙ人ﾊｲﾏｽﾖ｣,16,有人會來醫院哦｣,人工定稿,导入警告: kana_residue
158,0xaec,system,system,0236,4,,未翻,
159,0xaf1,dialogue,narrative,n.s｢私ﾉ病院ﾆﾓ一度だｹ担ぎ込ﾏﾚﾃｷﾀ,31,n.s｢聽説我的醫院也只有過一次,人工定稿,P7 校对修正: 原译'被送來'与下行'有過案例'断句不成句
160,0xb14,dialogue,narrative,事がｱﾙｿｳでｽ｣,12,送來的案例｣,人工定稿,P7 校对修正: 承上行'擔ぎ込まれてきた事'重组为'送來的案例'
161,0xb24,system,system,1770,4,,未翻,
162,0xb29,dialogue,narrative,n.s｢珍ｼｲ事でﾊｱﾙﾉｶ?｣,19,n.s｢算是稀奇的事?｣,人工定稿,导入警告: kana_residue
163,0xb40,system,system,0237,4,,未翻,
164,0xb45,dialogue,narrative,n.s｢私ﾉ病院でﾊ､ｿﾉ一度だｹで,26,n.s｢我的醫院，就那一次,人工定稿,导入警告: kana_residue
165,0xb60,dialogue,narrative,色々ﾄ大変だｯﾀﾐﾀｲで,18,好像很麻煩，,人工定稿,
166,0xb74,dialogue,narrative,未だﾆ語ﾘ継がﾚﾃﾏｽﾖ｣,18,至今仍被傳頌哦｣,人工定稿,导入警告: kana_residue
167,0xb88,dialogue,narrative,色々ﾄ､ﾄｲｳﾉﾊ治療でﾊﾅｸ,20,各種各樣的，不是治療,人工定稿,
168,0xba0,dialogue,narrative,周辺事情関係ﾅﾉだﾛｳﾅ､ｷｯﾄ……｡,28,大概是周邊的各種情況……。,人工定稿,
169,0xbc0,dialogue,narrative,ロム2_KW_拳銃_西野,18,ROM2_KW_手槍_西野,人工定稿,
