seq,anchor,kind,role,orig,orig_bytes,trans,status,note
34,0x261,dialogue,narrative,te.｢ｳﾑ｡投票ﾉ持ﾂ重ﾐﾊｿｳｲｳﾓﾉだ｡,28,te.｢唔。投票的分量正是如此,人工定稿,导入警告: kana_residue
35,0x280,dialogue,narrative,努々忘ﾚﾅｲﾖｳﾆﾅ｣,14,千萬別忘了｣,人工定稿,导入警告: kana_residue
36,0x290,dialogue,narrative,ロム2_KW_投票_美紀_ターン3,26,ROM2_KW_投票_美紀_回合3,人工定稿,
37,0x2ac,system,system,1124,4,,未翻,
38,0x2b1,dialogue,narrative,te.｢ｱﾀｼﾊどｳｽﾚば良ｲｯｽｶﾈ?｣,24,te.｢我該怎麼做才好?｣,人工定稿,导入警告: kana_residue
39,0x2cc,system,system,2091,4,,未翻,
40,0x2d1,dialogue,narrative,te.｢私ﾉ手伝ｲｦｼﾃﾓﾗｲﾀｲ｡,21,te.｢我需要人幇忙。,人工定稿,导入警告: kana_residue
41,0x2e8,dialogue,narrative,だが､具体的ﾆどｳｽﾙｶﾊﾏだ決ﾒﾗﾚﾅｲ｡,30,但具體怎麼做還沒決定。,人工定稿,
42,0x308,dialogue,narrative,ﾏずﾊ他ﾉ者ﾉ動ｷｦ掴ﾝでｶﾗ考ｴﾙﾄｼﾖｳ｣,30,先掌握他人的行動再考慮｣,人工定稿,导入警告: kana_residue
43,0x328,system,system,1125,4,,未翻,
44,0x32d,dialogue,narrative,te.｢ｳｲｽ!｣,9,te.｢是!｣,人工定稿,导入警告: kana_residue
45,0x337,dialogue,narrative,.ロム2_KW_投票_美紀_ターン4,27,.ROM2_KW_投票_美紀_回合4,人工定稿,
46,0x354,system,system,1126,4,,未翻,
47,0x359,dialogue,narrative,te.｢……本当ﾆ､ﾂﾑじﾆ入ﾚﾅｸﾃｲｲﾝｽｶ?｣,32,te.｢……真的不用把旋加進去?｣,人工定稿,导入警告: kana_residue
48,0x37c,system,system,2092,4,,未翻,
49,0x381,dialogue,narrative,te.｢シリアルキラーだｶﾗｶ?,24,te.｢因為他是連環殺手?,人工定稿,导入警告: kana_residue
50,0x39c,dialogue,narrative,……ゲーム的ﾆﾊ入ﾚﾙﾉが正ｼｲﾉだﾛｳﾅ｣,32,……照遊戲來説加他才是正解｣,人工定稿,导入警告: kana_residue
51,0x3c0,system,system,2093,4,,未翻,
52,0x3c5,dialogue,narrative,te.｢ｼｶｼ君ﾊｿﾚで良ｲﾄ思ｴﾙｶ?｣,25,te.｢但覺得那樣就好?｣,人工定稿,导入警告: kana_residue
53,0x3e0,system,system,1127,4,,未翻,
54,0x3e5,dialogue,narrative,te.｢……思ｴﾅｲｯｽ｣,16,te.｢……不行｣,人工定稿,导入警告: kana_residue
55,0x3f8,system,system,2094,4,,未翻,
56,0x3fd,dialogue,narrative,te.｢ｳﾑ｡,7,te.｢唔,人工定稿,导入警告: kana_residue
57,0x405,dialogue,narrative,te.ｿﾚﾆシリアルキラーだｯﾃ､,25,te.而且身為連環殺手，,人工定稿,
58,0x420,dialogue,narrative,ﾅﾘﾀｸﾃﾅｯﾃｲﾙﾜｹでﾊﾅｲ｣,18,也不是想當才當的｣,人工定稿,导入警告: kana_residue
59,0x434,system,system,2095,4,,未翻,
60,0x439,dialogue,narrative,te.｢ｿﾚﾊ私が探偵ﾆﾅﾘﾀｸﾃﾅｯﾃｲﾙﾜｹでﾊ,31,te.｢這就跟當偵探不是因為想當,人工定稿,P7 校对修正: なりたくてなっているわけではない 反译修正
61,0x45c,dialogue,narrative,ﾅｲﾉﾄ同じｺﾄだ｡,13,才當上一樣。,人工定稿,"P7 校对修正: 同上句连读, 槽宽内重排"
62,0x46c,dialogue,narrative,だｶﾗシリアルキラーでｲﾙｺﾄﾆ罪ﾊﾅｲ｣,31,所以他當連環殺手並沒有罪｣,人工定稿,导入警告: kana_residue
63,0x48c,system,system,2096,4,,未翻,
64,0x491,dialogue,narrative,te.｢問題ﾊｿﾉ能力ｦ使ｯﾃ何ｦｼﾃｲﾙｶ､だ｡,32,te.｢問題在於他用那能力做什麼。,人工定稿,导入警告: kana_residue
65,0x4b4,dialogue,narrative,彼がXでｱﾙﾄ断定でｷﾀﾅﾗ……,24,如果能斷定他就是X……,人工定稿,
66,0x4d0,dialogue,narrative,ｿﾉ時ﾓｳ一度考ｴﾖｳ｣,16,到時再考慮看看｣,人工定稿,导入警告: kana_residue
67,0x4e4,system,system,1128,4,,未翻,
68,0x4e9,dialogue,narrative,te.｢……ｿｳﾅﾗﾅｲﾖｳ祈ﾘﾀｲｯｽﾈ｣,25,te.｢……希望不會是那樣｣,人工定稿,导入警告: kana_residue
69,0x504,system,system,2097,4,,未翻,
70,0x509,dialogue,narrative,te.｢ｱｧ｡ｿﾉﾀﾒﾆﾓ真ﾉXｦ見ﾂｹﾖｳ｡,25,te.｢對。也要找出真正的X。,人工定稿,P7 校对修正: 真のX→真正的X
71,0x524,dialogue,narrative,ｲﾙﾅﾗば､だｹどﾅ｣,14,有的話……｣,人工定稿,导入警告: kana_residue
72,0x534,system,system,1129,4,,未翻,
73,0x539,dialogue,narrative,te.｢ｷｯﾄｲﾙｯｽ!,12,te.｢一定在!,人工定稿,导入警告: kana_residue
74,0x546,system,system,s,1,,未翻,
75,0x548,dialogue,narrative,頑張ﾙｯｽﾖ!｣,10,加油哦!｣,人工定稿,导入警告: kana_residue
76,0x554,dialogue,narrative,ロム2_KW_投票_美紀_ターン5,26,ROM2_KW_投票_美紀_回合5,人工定稿,
77,0x570,system,system,1130,4,,未翻,
78,0x575,dialogue,narrative,te.｢次ｶﾗ……ﾐﾝﾅ誰ﾆ投票ｽﾙﾝｽｶﾈ｣,29,te.｢接下來……大家要投給誰?｣,人工定稿,P7 校对修正: 疑问语气补回+补收尾 ｣
79,0x594,system,system,2098,4,,未翻,
80,0x599,dialogue,narrative,te.｢ｻｧﾅ｡皆混乱ｼﾃｲﾙ｡,19,te.｢難説。大家很亂,人工定稿,P7 校对修正: さあな 误译为'算了'
81,0x5b0,dialogue,narrative,ｿﾚｦ調べﾙ必要ﾓｱﾙだﾛｳが……｣,26,也需要調査清楚才行……｣,人工定稿,导入警告: kana_residue
82,0x5cc,system,system,2099,4,,未翻,
83,0x5d1,dialogue,narrative,te.｢一刻ﾓ早ｸXｦ見ﾂｹﾈばﾅﾙﾏｲ｡,26,te.｢必須盡快找出X。,人工定稿,导入警告: kana_residue
84,0x5ec,dialogue,narrative,でﾅｹﾚば､ﾏﾀ犠牲者が……｣,23,否則又會有犧牲者……｣,人工定稿,导入警告: kana_residue
85,0x604,system,system,1131,4,,未翻,
86,0x609,dialogue,narrative,te.｢……絶対許ｻﾅｲｯｽﾖ､X……!｣,28,te.｢……絶對不會放過X……!｣,人工定稿,导入警告: kana_residue
87,0x628,dialogue,narrative,ロム2_KW_投票_美紀_ターン6,26,ROM2_KW_投票_美紀_回合6,人工定稿,
88,0x644,system,system,1132,4,,未翻,
89,0x649,dialogue,narrative,te.｢ｳｩ……Xﾊﾏだ見ﾂｶﾗﾅｲﾝｽｶ｣,26,te.｢嗚……X還是沒找到唄｣,人工定稿,导入警告: kana_residue
90,0x664,system,system,2100,4,,未翻,
91,0x669,dialogue,narrative,te.｢ｽﾏﾅｲ｣,9,te.｢抱歉｣,人工定稿,导入警告: kana_residue
92,0x673,system,system,.1133,5,,未翻,
93,0x679,dialogue,narrative,te.｢ｱｧ､ｲﾔ､ｵ姉ｻﾏｦ責ﾒﾀﾜｹじｬﾅｲｯｽ｡,30,te.｢呀，不是在怪姐姐大人。,人工定稿,导入警告: kana_residue
94,0x698,dialogue,narrative,でﾓ次ｺｿXｦ指名ｼﾃ,15,但下次定要指名X,人工定稿,
95,0x6a8,dialogue,narrative,ギャフンﾄ言ﾜｾﾃﾔﾘﾀｲｯｽ｣,21,要讓X哭著求饒才痛快｣,人工定稿,导入警告: kana_residue
96,0x6c0,system,system,2101,4,,未翻,
97,0x6c5,dialogue,narrative,te.｢ｿｳだﾅ｡,10,te.｢是呀,人工定稿,导入警告: kana_residue
98,0x6d0,dialogue,narrative,ｿﾓｿﾓ､当初ﾖﾘｶﾅﾘ1票ﾉ重ﾐが増ｼﾃｲﾙ｡,30,畢竟毎票的分量比當初重得多。,人工定稿,
99,0x6f0,dialogue,narrative,慎重ﾆ行ｺｳ｣,10,慎重行事｣,人工定稿,导入警告: kana_residue
100,0x6fc,dialogue,narrative,ロム2_KW_投票_昇_ターン2,24,ROM2_KW_投票_昇_回合2,人工定稿,
101,0x718,system,system,0322,4,,未翻,
102,0x71d,dialogue,narrative,te.｢俺ﾊ樫沢ﾆ投票ｼﾀｼ､,20,te.｢我投了樫澤，,人工定稿,导入警告: kana_residue
103,0x734,dialogue,narrative,次ﾓｿｳｽﾙﾂﾓﾘだ｣,13,下次也一樣｣,人工定稿,导入警告: kana_residue
104,0x744,system,system,2102,4,,未翻,
105,0x749,dialogue,narrative,te.｢ｿｳｶ､ﾅﾗ良ｲﾝだ｣,17,te.｢哦，那就好｣,人工定稿,P7 校对修正: 补回 そうか 应和
106,0x75c,dialogue,narrative,ロム2_KW_投票_昇_ターン3,24,ROM2_KW_投票_昇_回合3,人工定稿,
107,0x778,system,system,0323,4,,未翻,
108,0x77d,dialogue,narrative,te.｢ｴ､ﾓﾁﾛﾝ樫沢ﾆ入ﾚﾙぞ｡,22,te.｢當然投樫澤咯。,人工定稿,导入警告: kana_residue
109,0x794,dialogue,narrative,ｱﾉ作戦､ｳﾏｸ行ｯﾃﾙﾐﾀｲだｼﾅ｣,23,那作戰好像進行得不錯｣,人工定稿,导入警告: kana_residue
110,0x7ac,system,system,2103,4,,未翻,
111,0x7b1,dialogue,narrative,te.｢ｿｳｶ､ﾜｶｯﾀ｣,13,te.｢這樣呀｣,人工定稿,导入警告: kana_residue
112,0x7c0,dialogue,narrative,単純だﾅ｡だがｿﾉ方が助ｶﾙ｡,23,真單純。不過這樣省事。,人工定稿,
113,0x7d8,dialogue,narrative,ロム2_KW_投票_昇_ターン4,24,ROM2_KW_投票_昇_回合4,人工定稿,
114,0x7f4,system,system,0324,4,,未翻,
115,0x7f9,dialogue,narrative,te.｢……樫沢ﾆ､投票ｼ続ｹﾃ,23,te.｢……繼續投給樫澤,人工定稿,导入警告: kana_residue
116,0x814,dialogue,narrative,大丈夫ﾅﾝだﾖﾅ?｣,14,真的沒問題?｣,人工定稿,导入警告: kana_residue
117,0x824,system,system,2104,4,,未翻,
118,0x829,dialogue,narrative,te.｢ｱｧ｡意味ﾊｱﾙ｡,15,te.｢哦。有意義,人工定稿,导入警告: kana_residue
119,0x83c,dialogue,narrative,ｿﾚﾊ君ﾓﾜｶｯﾃｲﾙだﾛｳ?｣,18,這點應該也明白?｣,人工定稿,导入警告: kana_residue
120,0x850,system,system,0325,4,,未翻,
121,0x855,dialogue,narrative,te.｢ｱｱ……浅川ｻﾝﾊ,17,te.｢哦，淺川小姐,人工定稿,P7 校对修正: アア 为领会语气; 空格改逗号
122,0x868,dialogue,narrative,樫沢ﾆ入ﾚﾙﾉｶ?｣,13,會投樫澤?｣,人工定稿,导入警告: kana_residue
123,0x878,system,system,2105,4,,未翻,
124,0x87d,dialogue,narrative,te.｢……ｿｳだﾅ｣,14,te.｢……是呀｣,人工定稿,导入警告: kana_residue
125,0x88c,dialogue,narrative,ﾓｼ市民だｯﾀﾗ､ｿｳｼﾃｲﾀだﾛｳ｡,23,若還是市民，會那樣做。,人工定稿,
126,0x8a4,system,system,0326,4,,未翻,
127,0x8a9,dialogue,narrative,te.｢ｿｯｶ……ﾅﾗ良ｲﾝだ｣,20,te.｢這樣呀，那就好｣,人工定稿,导入警告: kana_residue
128,0x8c0,dialogue,narrative,……騙ｽ形ﾆﾅｯﾃｼﾏｯﾀが,19,雖然結果成了欺騙,人工定稿,
129,0x8d4,dialogue,narrative,止ﾑｦｴﾏｲ｡,8,也沒法。,人工定稿,"P7 校对修正: 止むを得まい=无可奈何, 非'停不了'"
130,0x8dd,system,system,ts,2,,未翻,
131,0x8e0,dialogue,narrative,ロム2_KW_投票_昇_ターン5,24,ROM2_KW_投票_昇_回合5,人工定稿,
132,0x8fc,system,system,0327,4,,未翻,
133,0x901,dialogue,narrative,te.｢……香菜ｦ守ｯﾃ……,21,te.｢……守護香菜……,人工定稿,导入警告: kana_residue
134,0x918,dialogue,narrative,でﾓ､樫沢が……｣,15,可是樫澤……｣,人工定稿,导入警告: kana_residue
135,0x928,system,system,2106,4,,未翻,
136,0x92d,dialogue,narrative,te.｢……ｺﾉ隙ｦずｯﾄ伺ｯﾃｲﾀ者がｲﾙﾉｶﾓﾅ｣,34,te.｢……或許有人一直窺伺著破綻｣,人工定稿,导入警告: kana_residue
137,0x950,system,system,0328,4,,未翻,
138,0x955,dialogue,narrative,te.｢……どｳｽﾚばｲｲﾝだ俺ﾊ｣,24,te.｢……究竟該怎麼做｣,人工定稿,导入警告: kana_residue
139,0x970,dialogue,narrative,どｳﾔﾗ混乱ｼﾃｲﾙﾖｳだﾅ……｡,23,好像很混亂……。,人工定稿,P7 校对修正: 删去原文没有的'這小子'
140,0x988,dialogue,narrative,ロム2_KW_投票_昇_ターン6,24,ROM2_KW_投票_昇_回合6,人工定稿,
141,0x9a4,system,system,0329,4,,未翻,
142,0x9a9,dialogue,narrative,te.｢……投票ｯﾃ何だﾖ｡,20,te.｢……投票是什麼,人工定稿,导入警告: kana_residue
143,0x9c0,dialogue,narrative,多数決ｯﾃどｳｲｳｺﾄだﾖ!?,20,多數決又是什麼!?,人工定稿,
144,0x9d8,dialogue,narrative,ｿﾚでﾅﾝだｯﾃ香菜が……!｣,22,結果香菜就……!｣,人工定稿,导入警告: kana_residue
145,0x9f0,system,system,2107,4,,未翻,
146,0x9f5,dialogue,narrative,te.｢ｳ､ｳﾑ､ｿｳだﾅ｡,15,te.｢嗚、是呀。,人工定稿,导入警告: kana_residue
147,0xa08,dialogue,narrative,だがﾏずﾊ落ﾁ着ｲﾃ話ｼﾃ欲ｼｲ｣,24,但先冷靜下來好好説｣,人工定稿,导入警告: kana_residue
148,0xa24,system,system,0330,4,,未翻,
149,0xa29,dialogue,narrative,te.｢ｿｳだｯﾀﾅ……悪ｲ｣,19,te.｢是這樣……抱歉｣,人工定稿,导入警告: kana_residue
150,0xa40,dialogue,narrative,不本意でﾊｱﾙが､,14,雖然非我所願，,人工定稿,
151,0xa50,dialogue,narrative,ｺﾉ話題ﾊﾔﾒﾃｵｲﾀ方が良ｲﾅ｡,22,這話題先放下比較好。,人工定稿,
152,0xa68,dialogue,narrative,ロム2_KW_投票_香菜_ターン2,26,ROM2_KW_投票_香菜_回合2,人工定稿,
153,0xa84,system,system,0320,4,,未翻,
154,0xa89,dialogue,narrative,te.｢ﾝ､樫沢ｸﾝﾆ入ﾚﾀｼ､次ﾓｿｳｽﾙﾜﾖ?,29,te.｢唔，投了樫澤，下次也一樣?,人工定稿,P7 校对修正: ン→唔; 补回问号
155,0xaa8,dialogue,narrative,今ﾉﾄｺﾛ代案ﾓﾅｲｼ｣,15,目前也沒方案｣,人工定稿,导入警告: kana_residue
156,0xab8,system,system,2108,4,,未翻,
157,0xabd,dialogue,narrative,te.｢私ﾓ同じ考ｴだ｡,17,te.｢我也這麼想。,人工定稿,导入警告: kana_residue
158,0xad0,dialogue,narrative,ﾓｯﾄ確実ﾅ方法がｱﾚば良ｲが……｣,28,要是有更穩妥的方法就好……｣,人工定稿,导入警告: kana_residue
159,0xaf0,system,system,0321,4,,未翻,
160,0xaf5,dialogue,narrative,te.｢ゲームﾉルールﾆ則ｯﾃﾙ以上､多分無理ﾈ｡,38,te.｢只要還照著遊戲規則走，多半沒戲。,人工定稿,导入警告: kana_residue
161,0xb1c,dialogue,narrative,ｿｳでﾅｲﾄゲームが成立ｼﾅｲﾓﾉ｣,25,否則遊戲就不成立了｣,人工定稿,导入警告: kana_residue
162,0xb38,system,system,2109,4,,未翻,
163,0xb3d,dialogue,narrative,te.｢……ｿｳだﾅ……｣,18,te.｢……是呀……｣,人工定稿,导入警告: kana_residue
164,0xb50,dialogue,narrative,ロム2_KW_投票_香菜_ターン3,26,ROM2_KW_投票_香菜_回合3,人工定稿,
165,0xb6c,dialogue,narrative,｢ｻｯｷﾊｳﾏｸｲｯﾀﾜﾈ……,17,｢剛才挺順利的……,人工定稿,导入警告: kana_residue
166,0xb7e,dialogue,narrative,_ロ｡後ﾓｺﾉ調子が続ｹば良ｲﾝだｹど｣,30,_ロ｡之后也能這樣繼續就好｣,人工定稿,导入警告: kana_residue
167,0xba0,system,system,2110,4,,未翻,
168,0xba5,dialogue,narrative,te.｢ｿｳ祈ﾙｼｶﾅｲだﾛｳﾅ｡,19,te.｢只能如此祈愿。,人工定稿,导入警告: kana_residue
169,0xbbc,dialogue,narrative,今作戦ｦ変ｴﾙﾉﾊ余計ﾆ危険だ｣,25,現在改變作戰反而更危險｣,人工定稿,导入警告: kana_residue
170,0xbd8,dialogue,narrative,｢ｿｳﾈ｡ﾜｶｯﾃﾙﾜ｣,12,｢是呀，明白｣,人工定稿,导入警告: kana_residue
171,0xbe8,dialogue,narrative,ロム2_KW_投票_香菜_ターン4,26,ROM2_KW_投票_香菜_回合4,人工定稿,
172,0xc04,dialogue,narrative,｢ﾔｯぱﾘ人が死ﾝだﾜﾈ……｣,22,｢果然還是有人死了……｣,人工定稿,导入警告: kana_residue
173,0xc1b,binary,system,�2111,-1,,未翻,
174,0xc21,dialogue,narrative,te.｢ｳﾑ｡西野氏ﾄジャック氏｡,25,te.｢唔。西野和傑克。,人工定稿,导入警告: kana_residue
175,0xc3c,dialogue,narrative,共通点ﾊ……｣,12,共同點……｣,人工定稿,导入警告: kana_residue
176,0xc4c,dialogue,narrative,｢皆ﾆ嫌ﾜﾚﾃﾀｯﾃｺﾄｶｼﾗ｡,18,｢就是被大家討厭唄,人工定稿,导入警告: kana_residue
177,0xc60,dialogue,narrative,誰が投票ｼﾃﾃﾓｵｶｼｸﾅｲ｣,19,誰投他們都不奇怪｣,人工定稿,导入警告: kana_residue
178,0xc74,system,system,2112,4,,未翻,
179,0xc79,dialogue,narrative,te.｢ﾅﾙﾎどﾅ｡,11,te.｢這樣呀,人工定稿,导入警告: kana_residue
180,0xc85,system,system,ts,2,,未翻,
181,0xc88,dialogue,narrative,ｿﾚで､君ﾊ……?｣,14,那……?｣,人工定稿,导入警告: kana_residue
182,0xc98,dialogue,narrative,｢私ﾊ樫沢ｸﾝﾆ入ﾚﾀﾜﾖ｡,18,｢我投的是樫澤哦。,人工定稿,导入警告: kana_residue
183,0xcac,dialogue,narrative,疑ｳﾅﾗ別ﾆｲｲｹど｣,14,要懷疑也行｣,人工定稿,导入警告: kana_residue
184,0xcbc,system,system,2113,4,,未翻,
185,0xcc1,dialogue,narrative,te.｢ｲﾔ､信じﾙﾖ｣,14,te.｢不，我信｣,人工定稿,导入警告: kana_residue
186,0xcd0,dialogue,narrative,今ｺｺで疑ｳｺﾄﾆﾊ意味がﾅｲｶﾗﾅ｡,25,現在懷疑已經沒有意義了。,人工定稿,
187,0xcec,dialogue,narrative,ロム2_KW_投票_香菜_ターン5,26,ROM2_KW_投票_香菜_回合5,人工定稿,
188,0xd08,dialogue,narrative,｢ｿﾓｿﾓ投票ﾅﾝﾃ,12,｢投票這種事,人工定稿,导入警告: kana_residue
189,0xd15,dialogue,narrative,_香ｼﾅｸﾁｬｲｹﾅｲﾉが変ﾅﾉﾖ｣,21,_香不做不行才奇怪呀｣,人工定稿,P7 校对修正: のよ→呀(风格指南)
190,0xd2c,dialogue,narrative,｢ｺﾝﾅゲーム､絶対終ﾜﾗｾﾃﾔﾙﾝだｶﾗ｣,29,｢這種遊戲，絶對會讓它結束的｣,人工定稿,P7 校对修正: んだから 语气补回
191,0xd4c,system,system,2114,4,,未翻,
192,0xd51,dialogue,narrative,te.｢頼ﾓｼｲ限ﾘだ｡,15,te.｢真可靠。,人工定稿,P7 校对修正: 頼もしい限りだ 误读为'拜託'
193,0xd64,dialogue,narrative,頼ﾝだぞ｣,8,拜託了｣,人工定稿,导入警告: kana_residue
194,0xd6d,system,system,ts,2,,未翻,
195,0xd70,dialogue,narrative,｢ｳﾝ､任ｾﾃ｣,9,｢交給我｣,人工定稿,导入警告: kana_residue
196,0xd7a,system,system,s,1,,未翻,
197,0xd7c,dialogue,narrative,ロム2_KW_投票_ジャック_ターン2,30,ROM2_KW_投票_傑克_回合2,人工定稿,
198,0xd9c,system,system,0165,4,,未翻,
199,0xda1,dialogue,narrative,te.｢ｱｧ? 誰ﾆ入ﾚﾃﾖｳがオレﾉ勝手だﾛ?｣,33,te.｢哦? 投誰是我的自由?｣,人工定稿,导入警告: kana_residue
200,0xdc4,system,system,2115,4,,未翻,
201,0xdc9,dialogue,narrative,te.｢ｳﾑ｡ｿﾚﾊｿｳだが……,20,te.｢唔。那倒是……,人工定稿,导入警告: kana_residue
202,0xde0,dialogue,narrative,どｳｲｳ狙ｲで入ﾚﾃｲﾙﾉｶﾄ思ｯﾃﾅ｣,25,可心裡打的是什麼算盤｣,人工定稿,导入警告: kana_residue
203,0xdfc,system,system,0166,4,,未翻,
204,0xe01,dialogue,narrative,te.｢殺ｽﾂﾓﾘでだﾖ｡,16,te.｢抱著殺意。,人工定稿,导入警告: kana_residue
205,0xe14,dialogue,narrative,ｳｯﾄｳｼｲｶﾗﾅｧ｡,11,礙眼得很。,人工定稿,P7 校对修正: 碍→礙(繁体正字)
206,0xe20,dialogue,narrative,ﾌﾋｬﾋｬﾋｬﾋｬ!｣,11,桀桀桀桀!｣,人工定稿,导入警告: kana_residue
207,0xe2c,dialogue,narrative,ﾅﾙﾎど､方針ﾊﾜｶｯﾀ｡,16,明白了他的方針。,人工定稿,
208,0xe40,dialogue,narrative,ロム2_KW_投票_ジャック_ターン3,30,ROM2_KW_投票_傑克_回合3,人工定稿,
209,0xe60,system,system,0167,4,,未翻,
210,0xe65,dialogue,narrative,te.｢ﾁｯ､ﾂﾏﾝﾈｪシステムだﾖﾅ!,25,te.｢切，這系統真無聊!,人工定稿,导入警告: kana_residue
211,0xe80,dialogue,narrative,ﾅﾝで誰ﾓ死ﾅﾈｪﾝだﾖ!｣,18,為什麼都沒人死!｣,人工定稿,导入警告: kana_residue
212,0xe94,system,system,2116,4,,未翻,
213,0xe99,dialogue,narrative,te.｢ｿﾚが普通ﾅﾉだが｣,19,te.｢這才是正常的｣,人工定稿,导入警告: kana_residue
214,0xeb0,system,system,0168,4,,未翻,
215,0xeb5,dialogue,narrative,te.｢普通じｬﾂﾏﾝﾈｪｯﾃ言ｯﾃﾝだﾖ!,27,te.｢我説的是太無聊了!,人工定稿,导入警告: kana_residue
216,0xed4,dialogue,narrative,ﾓｯﾄ殺ｼﾏｸﾚｵ前ﾗﾖｫ!｣,17,再多殺點人呀!｣,人工定稿,导入警告: kana_residue
217,0xee8,dialogue,narrative,説得ﾊ無理ｶ……｡,15,説服不了……。,人工定稿,
218,0xef8,dialogue,narrative,ロム2_KW_投票_圭介_ターン2,26,ROM2_KW_投票_圭介_回合2,人工定稿,
219,0xf14,system,system,0186,4,,未翻,
220,0xf19,dialogue,narrative,te.｢西野ｻﾝﾊ残念でｼﾀｹど……,26,te.｢西野的事很遺憾……,人工定稿,导入警告: kana_residue
221,0xf34,dialogue,narrative,樫沢ｻﾝﾉ作戦ｦ続ｹﾙべｷだﾄ思ｲﾏｽ｣,28,我認為應該繼續樫澤的作戰｣,人工定稿,导入警告: kana_residue
222,0xf54,system,system,2117,4,,未翻,
223,0xf59,dialogue,narrative,te.｢ﾎｳ｡ﾅぜ｣,11,te.｢為何?｣,人工定稿,P7 校对修正: 补收尾 ｣
224,0xf65,system,system,ts,2,,未翻,
225,0xf68,system,system,0187,4,,未翻,
226,0xf6d,dialogue,narrative,te.｢だｯﾃ樫沢ｻﾝが無事ﾄｲｳｺﾄﾊ,26,te.｢因為樫澤平安無事，,人工定稿,导入警告: kana_residue
227,0xf88,dialogue,narrative,一応作戦ﾊ成功ﾅﾝでｼｮ?｣,21,算是作戰成功了?｣,人工定稿,导入警告: kana_residue
228,0xfa0,system,system,0188,4,,未翻,
