seq,anchor,kind,role,orig,orig_bytes,trans,status,note
61,0x414,dialogue,narrative,空腹ﾆ襲ﾜﾚﾙｺﾄﾊﾅｲだﾛｳ｡,20,也不會受飢餓侵襲。,人工定稿,"P7 校对修正: 補連接詞, 与上行成句"
62,0x42c,dialogue,narrative,ﾂﾏﾘ､ｱﾉゲームｦ行ｳ間ﾊ,19,也就是説，遊戲期間,人工定稿,
63,0x440,dialogue,narrative,一応何ｶｼﾗ食べﾙｺﾄがでｷﾙﾄｲｳﾜｹｶ｡,29,至少還能吃點東西。,人工定稿,"P7 校对修正: 一応=至少, 非總算"
64,0x460,dialogue,narrative,……ｿﾓｿﾓｿﾝﾅ気分ﾆﾅﾙｶどｳｶﾊ別だが｡,31,……不過有沒有心情就難説了。,人工定稿,
65,0x480,system,system,0106,4,,未翻,
66,0x485,dialogue,narrative,_4_｢ｵﾛ?,7,_4_｢欸?,人工定稿,导入警告: kana_residue
67,0x48d,dialogue,narrative,_4_ｵ姉ｻﾏ､ｱﾉ扉ﾊﾅﾝでｼｮ｣,21,_4_姐姐大人，那扇門?｣,人工定稿,P7 校对修正
68,0x4a4,system,system,0115,4,,未翻,
69,0x4a9,dialogue,narrative,_4_｢ﾑ｡ｱｿｺﾊﾀｼｶ……｣,18,_4_｢唔，那裡……｣,人工定稿,导入警告: kana_residue
70,0x4bc,dialogue,narrative,暗記ｼﾃｲﾙフロアマップｦ思ｲ出ｽ｡,28,回想起背下的樓層圖。,人工定稿,
71,0x4dc,dialogue,narrative,何ｶﾜｶﾗﾅｲが､広ｲ部屋がｱｯﾀﾊずだ｡,29,不清楚是什麼，但應有大房間。,人工定稿,
72,0x4fc,system,system,0107,4,,未翻,
73,0x501,dialogue,narrative,_4_｢ﾅﾝｶ機械がﾂｲﾃﾙｯｽﾖ｣,21,_4_｢好像有機器哦｣,人工定稿,导入警告: kana_residue
74,0x518,system,system,0116,4,,未翻,
75,0x51d,dialogue,narrative,_4_｢電気的ﾆドアｦロックｽﾙシステムだﾅ｡,36,_4_｢是用電鎖定門的系統。,人工定稿,P7 校对修正: ロック→鎖定(术语)
76,0x544,dialogue,narrative,セキュリティﾊ万全ｶ｣,19,保全很周全?｣,人工定稿,导入警告: kana_residue
77,0x558,dialogue,narrative,一応開ｹﾖｳﾄｼﾃﾐﾀが､,17,姑且試著開看看，,人工定稿,
78,0x56c,dialogue,narrative,セキュリティ装置ﾊ正常ﾆ働ｲﾃｲﾙﾗｼｸ,31,保全裝置似乎運作正常,人工定稿,
79,0x58c,dialogue,narrative,入ﾙｺﾄﾊでｷﾅｶｯﾀ｡,14,進不去。,人工定稿,
80,0x59c,system,system,0108,4,,未翻,
81,0x5a1,dialogue,narrative,_4_｢ドア壊ｼﾃｲｲｯｽｶ?｣,19,_4_｢可以破壞門?｣,人工定稿,导入警告: kana_residue
82,0x5b8,system,system,0117,4,,未翻,
83,0x5bd,dialogue,narrative,_4_｢ﾌﾑ……ﾔﾒﾀ方が良ｲﾄﾊ思ｳが……｣,32,_4_｢唔……覺得還是別破壞好……｣,人工定稿,P7 校对修正: 別弄好→別破壞好(誤読)
84,0x5e0,dialogue,narrative,ﾀｼｶﾆ怪ｼｲ気がｼﾅｸﾓﾅｲ――｡,23,確實覺得有點可疑――。,人工定稿,
85,0x5f8,dialogue,narrative,突然､廊下ﾆ響ｷ渡ﾙ携帯ﾉバイブ音｡,30,突然，走廊響起手機震動聲。,人工定稿,
86,0x618,dialogue,narrative,ポケットﾉ中で､ブルブルﾄ震ｴﾃｲﾙ｡,30,在口袋裡抖動著。,人工定稿,
87,0x638,system,system,0118,4,,未翻,
88,0x63d,dialogue,narrative,_4_｢……ﾅﾝだ?｣,14,_4_｢……什麼?｣,人工定稿,导入警告: kana_residue
89,0x64c,system,system,0109,4,,未翻,
90,0x651,dialogue,narrative,_4_｢ｱｯ､ｱﾀｼﾉ携帯ﾓ鳴ｯﾃﾙｯｽ!｣,25,_4_｢哇，我的手機也在響!｣,人工定稿,导入警告: kana_residue
91,0x66c,dialogue,narrative,ｵ互ｲ顔ｦ見合ﾜｾ､ポケットｶﾗ携帯ｦ取ﾘ出ｽ｡,36,兩人對看一眼，從口袋拿出手機。,人工定稿,
92,0x694,dialogue,narrative,ディスプレイﾆﾊメール着信ｦ知ﾗｾﾙアイコンが,40,屏幕上，郵件來信的圖示,人工定稿,"P7 校对修正: 螢幕→屏幕, 拆句去重複"
93,0x6c0,dialogue,narrative,表示ｻﾚﾃｲﾀ｡,10,顯示著。,人工定稿,
94,0x6cb,system,system,.0119,5,,未翻,
95,0x6d1,dialogue,narrative,_4_｢……差出人ﾊ『Mailer-Daemon』ｶ｣,34,_4_｢……寄件人是『Mailer-Daemon』｣,人工定稿,导入警告: kana_residue
96,0x6f4,dialogue,narrative,｢ｸｩｰｯ! ムカﾂｸｯｽﾈ! 圏外ﾉｸｾﾆ!｣,28,｢嘖! 真火大! 明明沒信號!｣,人工定稿,导入警告: kana_residue
97,0x714,dialogue,narrative,ﾖﾎど悔ｼｲﾉｶ､美紀ｸﾝﾊ忌々ｼげﾆ,26,像是很不甘，美紀憤憤地,人工定稿,
98,0x730,dialogue,narrative,携帯ｦ握ﾘｼﾒﾃｲﾙ｡,14,緊握著手機。,人工定稿,
99,0x740,dialogue,narrative,……頼ﾑｶﾗｿﾉﾏﾏ握ﾘﾂぶｻﾅｲでｸﾚﾖ｡,28,……拜託別就這樣捏碎手機。,人工定稿,
100,0x760,dialogue,narrative,｢全ｸﾓｫ!,7,｢真是!,人工定稿,导入警告: kana_residue
101,0x768,dialogue,narrative,ｺｯﾁﾊ連絡ｻｴ出来ﾅｲｯﾃﾉﾆ､,21,我們連聯絡都做不了，,人工定稿,
102,0x780,dialogue,narrative,変ﾅメールｦ一方的ﾆ送ﾘﾂｹﾃｷﾃ!｣,27,卻單方面寄來怪郵件!｣,人工定稿,导入警告: kana_residue
103,0x79c,system,system,0120,4,,未翻,
104,0x7a1,dialogue,narrative,_4_｢ｿﾚﾖﾘﾓ早ｸ中身ｦ読ﾓｳ｣,22,_4_｢先讀内容咯｣,人工定稿,导入警告: kana_residue
105,0x7b8,dialogue,narrative,｢ｳｲ､ラジャーｯｽ!｣,16,｢是，了解!｣,人工定稿,导入警告: kana_residue
106,0x7cc,dialogue,narrative,二人同時ﾆメールｦ開ｸ｡,20,兩人同時打開郵件。,人工定稿,
107,0x7e4,dialogue,narrative,ｿﾉ画面ﾆﾊ……｡,13,那畫面……。,人工定稿,
108,0x7f2,system,system,s,1,,未翻,
109,0x7f4,system,system,0121,4,,未翻,
110,0x7f9,dialogue,narrative,_4_｢……何ﾓ書ｶﾚﾃﾅｲﾅ｣,20,_4_｢……什麼都沒寫｣,人工定稿,导入警告: kana_residue
111,0x810,dialogue,narrative,｢空メールｯﾃﾔﾂｯｽｶ?,17,｢是空白郵件?,人工定稿,导入警告: kana_residue
112,0x824,dialogue,narrative,何だｶ拍子抜ｹ……｣,17,感覺掃興……｣,人工定稿,导入警告: kana_residue
113,0x838,system,system,0122,4,,未翻,
114,0x83d,dialogue,narrative,_4_｢ｲﾔ､待ﾃ｡何ｶ出ﾃ来ﾀぞ｣,23,_4_｢等等，有東西出來｣,人工定稿,导入警告: kana_residue
115,0x858,dialogue,narrative,ｺﾚﾓ私達ﾆ恐怖感ｦ植ｴ付ｹﾙ演出ﾅﾉｶ｡,30,這也是灌輸恐懼的演出。,人工定稿,
116,0x878,dialogue,narrative,随分ﾄ手ﾉ込ﾝだ仕掛ｹﾆ軽ｸ舌打ﾁｦｽﾙ｡,31,對這相當精心的安排輕嘖一聲。,人工定稿,P7 校对修正: 補随分(相當)
117,0x898,dialogue,narrative,『ﾀだ今ﾖﾘゲームｦ開始ｼﾏｽ｡,24,『現在開始遊戲。,人工定稿,
118,0x8b4,dialogue,narrative,ｱﾅﾀﾉ役職ﾊ――』,15,身份是――』,人工定稿,
119,0x8c4,dialogue,narrative,ｿｺで画面が暗ｸﾅﾙ｡,16,接著畫面暗下。,人工定稿,
120,0x8d8,dialogue,narrative,ｿｼﾃじﾜじﾜﾄ､白ｲ文字が浮ｶび上がｯﾃｷﾀ｡,34,然後白色文字慢慢浮現。,人工定稿,
121,0x8fc,dialogue,narrative,『探偵でｽ』,11,『偵探』,人工定稿,
122,0x908,dialogue,narrative,……私ﾉ役職ﾊ､探偵ｶ｡,19,……我的身份是偵探,人工定稿,
123,0x91c,dialogue,narrative,ﾀｼｶ特殊ﾅ役職だｯﾀﾅ｡,18,記得是特殊身份。,人工定稿,
124,0x930,dialogue,narrative,指名ｼﾀ相手がシリアルキラーｶ否ｶｦ知ﾙ事がでｷ,41,能知道指名對象是否連環殺手,人工定稿,
125,0x95c,dialogue,narrative,多数決ｿﾉﾓﾉﾆﾊ参加でｷﾅｲ｡,22,不能參加多數決本身。,人工定稿,
126,0x974,dialogue,narrative,ｿｼﾃ指名でｷﾙﾉﾊ､,14,而能指名的，,人工定稿,
127,0x984,dialogue,narrative,ｿﾉターンﾆ誰ｶが投票ｼﾀ相手ﾉﾐ｡,27,只有該回合被投的人。,人工定稿,
128,0x9a0,dialogue,narrative,……ﾄﾅﾙﾄ､他ﾉ者が投票ｼﾀ後で,26,……也就是説，他人投票後,人工定稿,
129,0x9bc,dialogue,narrative,私だｹが投票ｽﾙﾄｲｳｺﾄﾆﾅﾙが､,24,就變成只有我投票，,人工定稿,
130,0x9d8,dialogue,narrative,ｿﾚﾊバレﾅｲﾖｳﾆ出来ﾙﾉだﾛｳｶ?,24,這樣能不被發現?,人工定稿,
131,0x9f4,dialogue,narrative,ｿﾉ疑問ｦ見透ｶｼﾀﾖｳﾆ､,18,像是看穿疑問似的，,人工定稿,
132,0xa08,dialogue,narrative,画面が移ﾘ変ﾜﾙ｡,14,畫面切換了。,人工定稿,
133,0xa18,dialogue,narrative,『探偵ﾉｱﾅﾀだｹﾆ特殊ルールｦご説明ｼﾏｽ』,36,『只向偵探説明特殊規則』,人工定稿,
134,0xa40,dialogue,narrative,『他ﾉ者ﾆﾖﾙ投票が行ﾜﾚﾀ後､,24,『在其他人投票後，,人工定稿,
135,0xa5c,dialogue,narrative,120秒間ﾉ『探偵タイム』が始ﾏﾘﾏｽ』,32,120秒的『偵探時間』開始』,人工定稿,
136,0xa80,dialogue,narrative,『調査可能ﾅ人物が一覧表示ｻﾚﾏｽﾉで､,33,『可調査人物會列表顯示，,人工定稿,
137,0xaa4,dialogue,narrative,時間内ﾆ誰ｶｦ選択ｼﾃｸだｻｲ』,24,請在時間内選擇一人』,人工定稿,
138,0xac0,dialogue,narrative,『ｱﾅﾀﾉ指名が終了ｼﾃｶﾗ､,21,『指名結束後，,人工定稿,
139,0xad8,dialogue,narrative,投票ﾊ全ﾃ終了ﾄﾅﾘ結果が発表ｻﾚﾏｽ』,31,所有投票結束後發表結果』,人工定稿,
140,0xaf8,dialogue,narrative,ﾅﾙﾎど｡,6,原來。,人工定稿,
141,0xaff,dialogue,narrative,_探偵ﾉ指名ﾓ投票ﾉ一環ﾄｲｳﾜｹｶ｡,27,_偵探指名也是投票一環。,人工定稿,
142,0xb1c,dialogue,narrative,何ｶｼﾗカンニングが不可能ﾅ仕組ﾐが,31,有某種無法作弊的機制,人工定稿,
143,0xb3c,dialogue,narrative,ｱﾙﾄ思ﾜﾚﾙが､私ﾉ探偵ﾄｼﾃﾉ操作ﾓ,27,應該是有，但偵探操作也,人工定稿,
144,0xb58,dialogue,narrative,ｿﾚで知ﾗﾚずﾆ済ﾑﾉだﾛｳ｡,20,這樣就能不被察覺。,人工定稿,
145,0xb70,dialogue,narrative,ｿﾚﾖﾘﾓ……｡,10,重點是……,人工定稿,
146,0xb7b,dialogue,narrative,.制限時間ﾉ120秒｡,16,.限制時間120秒。,人工定稿,
147,0xb8c,dialogue,narrative,ｿﾚｦ過ぎﾀ場合ﾆどｳﾅﾙﾉｶﾊ不明だが､,30,超過後會如何尚不清楚，,人工定稿,
148,0xbac,dialogue,narrative,反則負ｹﾄｲｳｺﾄﾓｱﾘ得ﾙ｡,19,也可能算違規落敗。,人工定稿,
149,0xbc0,dialogue,narrative,ｲざﾄﾅｯﾀﾗ誰でﾓｲｲｶﾗ指名ｽﾙべｷだﾅ｡,30,到時不管誰都該指名。,人工定稿,
150,0xbe0,dialogue,narrative,だがｿﾚ以前ﾆ､誰が投票ｦ受ｹﾙｶ推測ｼ､,32,但在此之前，推測誰會被投，,人工定稿,
151,0xc04,dialogue,narrative,誰ｦ調査ｽべｷｶ計画ｦ立ﾃﾃｵｶﾈば……｡,31,得先計畫調査誰……。,人工定稿,
152,0xc24,system,system,0123,4,,未翻,
153,0xc29,dialogue,narrative,_4_｢……ﾅｶﾅｶ､厄介ﾅ役職だﾅ｣,26,_4_｢……這身份真麻煩｣,人工定稿,导入警告: kana_residue
154,0xc44,dialogue,narrative,溜息ｦﾂｸﾄ同時ﾆ､,14,嘆氣的同時，,人工定稿,
155,0xc54,dialogue,narrative,知的好奇心ｦ刺激ｻﾚﾃｲﾙ自分ﾆ気が付ｸ｡,33,察覺自己被激起求知慾。,人工定稿,
156,0xc78,dialogue,narrative,ｺﾚが命ﾉｶｶｯﾃｲﾅｲ,14,若這不是賭命的,人工定稿,
157,0xc88,dialogue,narrative,テーブルトークゲームだｯﾀﾗ,25,談話遊戲的話,人工定稿,
158,0xca4,dialogue,narrative,どﾝﾅﾆ楽ｼﾒﾀだﾛｳﾄ､残念ﾆ思ｳ｡,25,會有多開心，真遺憾。,人工定稿,P7 校对修正: 會多開心→會有多開心
159,0xcc0,dialogue,narrative,…………｡,9,…………,人工定稿,
160,0xcca,dialogue,narrative,0.ﾅﾝﾄﾅｸ落ﾁ着ｶﾅｲ思考ﾆ眉ｦﾋｿﾒﾃｲﾙﾄ､,31,0.正為不安思緒皺眉時，,人工定稿,
161,0xcec,dialogue,narrative,画面ｶﾗ文字が消ｴ､再び暗ｸﾅｯﾃｲﾀ｡,29,畫面文字消失，又暗下了。,人工定稿,
162,0xd0c,dialogue,narrative,ﾏﾀ文字が流ﾚﾃｷﾀ｡,15,又有文字流過。,人工定稿,
163,0xd1c,dialogue,narrative,『最初ﾉ投票時間ﾊ10分後でｽ｡,26,『首次投票是10分鐘後。,人工定稿,
164,0xd38,dialogue,narrative,1分前ﾆアラームが鳴ﾘﾏｽﾉで,24,1分鐘前鬧鈴會響,人工定稿,
165,0xd54,dialogue,narrative,投票部屋ﾆ入ｯﾃｸだｻｲ』,20,請進入投票室』,人工定稿,P7 校对修正: 投票房→投票室(同块统一)
166,0xd6c,dialogue,narrative,『入ｯﾃﾅｶｯﾀ人ﾊ反則負ｹﾄﾅﾘﾏｽ』,27,『沒進去的人算違規落敗』,人工定稿,
167,0xd88,dialogue,narrative,画面ﾊｿｺで止ﾏﾘ､,14,畫面停在那裡，,人工定稿,
168,0xd98,dialogue,narrative,｢10分後｣ﾉ文字が｢9分後｣ﾆ変化ｼﾀ｡,30,｢10分鐘後｣變成｢9分鐘後｣。,人工定稿,导入警告: kana_residue
169,0xdb8,dialogue,narrative,｢ｳﾋｬｰ､9分ｯﾃ!!｣,14,｢哇，9分鐘!!｣,人工定稿,导入警告: kana_residue
170,0xdc8,dialogue,narrative,珍ｼｸ真剣ﾆ文字ｦ見ﾂﾒﾃｲﾀ美紀ｸﾝが,29,難得認真注視文字的美紀,人工定稿,
171,0xde8,dialogue,narrative,声ｦ上げﾀｺﾄで､私ﾉ思考ﾓ深淵ｶﾗ,27,因為美紀出聲，思緒也從深淵,人工定稿,
172,0xe04,dialogue,narrative,現実ﾍﾄ引ｷ戻ｻﾚﾀ｡,15,被拉回現實。,人工定稿,
173,0xe14,system,system,0124,4,,未翻,
174,0xe19,dialogue,narrative,_4_｢……少ｼﾉ時間ﾓ無駄ﾆ出来ﾅｲﾅ｣,30,_4_｢……一點時間也不能浪費｣,人工定稿,导入警告: kana_residue
175,0xe38,dialogue,narrative,ﾏだ調べﾃｲﾅｲエリアがｱﾙが､,24,還有沒調査的區域，,人工定稿,
176,0xe54,dialogue,narrative,ｿﾉ時間ﾊﾅｻｿｳだﾅ……｡,19,好像沒那時間……。,人工定稿,
177,0xe68,system,system,0125,4,,未翻,
178,0xe6d,dialogue,narrative,_4_｢ﾄﾆｶｸホールﾆ向ｶｵｳ｣,21,_4_｢總之去大廳咯｣,人工定稿,导入警告: kana_residue
179,0xe84,dialogue,narrative,｢……ホール?｣,13,｢……大廳?｣,人工定稿,导入警告: kana_residue
180,0xe92,system,system,s,1,,未翻,
181,0xe94,system,system,0126,4,,未翻,
182,0xe99,dialogue,narrative,_4_｢忘ﾚﾀﾉｶ｡,11,_4_｢忘了?,人工定稿,导入警告: kana_residue
183,0xea5,dialogue,narrative,_0.樫沢氏が言ｯﾃｲﾀだﾛｳ､,22,_0.樫澤先生説過的，,人工定稿,
184,0xebc,dialogue,narrative,メールが来ﾀﾗ集ﾏﾚﾄ｣,18,郵件來了就集合｣,人工定稿,导入警告: kana_residue
185,0xed0,dialogue,narrative,｢ｱ､ｿｯｶ｡ｿ､ｿｳｯｽﾈ!｣,16,｢對哦。對哦!｣,人工定稿,导入警告: kana_residue
186,0xee4,system,system,0127,4,,未翻,
187,0xee9,dialogue,narrative,_4_｢ｻｧ行ｸぞ､美紀ｸﾝ｣,19,_4_｢好，走咯，美紀｣,人工定稿,导入警告: kana_residue
188,0xf00,dialogue,narrative,｢ﾊｲ､ｵ姉ｻﾏ……!,14,｢姐姐大人……!,人工定稿,导入警告: kana_residue
189,0xf10,dialogue,narrative,ｱ､ﾄｺﾛで……｣,12,對了……｣,人工定稿,导入警告: kana_residue
190,0xf1d,system,system,ts,2,,未翻,
191,0xf20,system,system,0128,4,,未翻,
192,0xf25,dialogue,narrative,_4_｢ﾅﾝだ｣,9,_4_｢什麼｣,人工定稿,导入警告: kana_residue
193,0xf2f,dialogue,narrative,_｢ｵ姉ｻﾏﾉ役職ﾊ何でｼﾀ?,20,_｢姐姐大人的身份?,人工定稿,导入警告: kana_residue
194,0xf44,dialogue,narrative,ｱﾀｼﾊ､市民だｯﾀｯｽ｣,16,我是市民哦｣,人工定稿,导入警告: kana_residue
195,0xf58,dialogue,narrative,……市民､ｶ｡,11,……市民。,人工定稿,
196,0xf64,dialogue,narrative,私ﾓｿﾉ方が気が楽だｯﾀｶﾓｼﾚﾝﾅ｡,26,那樣我也許還比較輕鬆。,人工定稿,P7 校对修正: 語序(我那樣→那樣我)
197,0xf80,dialogue,narrative,｢……ｵ姉ｻﾏ?｣,12,｢姐姐大人?｣,人工定稿,导入警告: kana_residue
198,0xf8d,system,system,ts,2,,未翻,
199,0xf90,system,system,0129,4,,未翻,
200,0xf95,dialogue,narrative,_4_｢ｱｱ､ｲﾔ｡,10,_4_｢唔，不,人工定稿,导入警告: kana_residue
201,0xfa0,dialogue,narrative,私ﾓ市民側だﾖ……｣,17,我也是市民……｣,人工定稿,导入警告: kana_residue
202,0xfb4,dialogue,narrative,ルール上ﾉ区別ﾊｿｳﾅｯﾃｲﾀﾊずだ｡,27,規則上區分是這樣的。,人工定稿,
203,0xfd0,dialogue,narrative,嘘ﾊ言ｯﾃｲﾅｲ｡,11,沒騙人。,人工定稿,
204,0xfdc,dialogue,narrative,だが……｡,9,但是……,人工定稿,
205,0xfe6,dialogue,narrative,0.｢ｳｯﾋｬｰ! ﾖｶｯﾀｯｽ｡,17,0.｢哇呀! 太好了。,人工定稿,导入警告: kana_residue
206,0xff8,dialogue,narrative,ｵ姉ｻﾏが敵だｯﾀﾗ､,15,姐姐大人是敵，,人工定稿,
207,0x1008,dialogue,narrative,どｳｼﾖｳｶﾄ思ｲﾏｼﾀﾓﾝ｣,17,我還在想如何是好｣,人工定稿,导入警告: kana_residue
208,0x101c,dialogue,narrative,素直ﾆ笑ｳ彼女ｦ見ﾃ､,17,看美紀坦率地笑，,人工定稿,
209,0x1030,dialogue,narrative,少ｼばｶﾘ罪悪感が芽生ｴﾀ｡,22,稍微湧起罪惡感。,人工定稿,
210,0x1048,system,system,0130,4,,未翻,
211,0x104d,dialogue,narrative,_4_｢……ﾄﾆｶｸ行ｺｳ｡時間がﾅｲぞ｣,28,_4_｢……總之走咯。沒時間了｣,人工定稿,导入警告: kana_residue
212,0x106c,dialogue,narrative,ｿﾉ罪悪感ｦ振ﾘ切ﾙﾖｳﾆ､速足で歩ｷ出ｽ｡,32,像是抛開罪惡感，快歩走起。,人工定稿,
213,0x1090,dialogue,narrative,｢ｳｲｯｽ｣,6,｢好哦｣,人工定稿,导入警告: kana_residue
