seq,anchor,kind,role,orig,orig_bytes,trans,status,note
32,0x229,dialogue,narrative,_4_｢唯柚ﾁｬﾝﾊセーフﾐﾀｲｯｽ｡,24,_4_｢唯柚好像沒事。,人工定稿,
33,0x244,dialogue,narrative,ｱﾄ……ｱ､今､霞ﾁｬﾝが出ﾃ来ﾀｯｽﾖ!｣,29,還有……欸，霞出來了哦!｣,人工定稿,
34,0x264,system,system,1006,4,,未翻,
35,0x269,dialogue,narrative,_4_｢森崎氏ﾊｱｿｺｶ｡,16,_4_｢森崎在那邊,人工定稿,
36,0x27a,system,system,s,1,,未翻,
37,0x27c,dialogue,narrative,ﾄﾅﾙﾄ､ｱﾄﾊ香菜ｸﾝﾄ坂橋氏が,23,旁邊就是香菜和坂橋,人工定稿,
38,0x294,dialogue,narrative,出ﾃ来ﾚば良ｲﾜｹだが……｣,22,能出來就好了……｣,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
39,0x2ac,dialogue,narrative,二人ﾉ部屋ﾍ視線ｦ向ｹﾀﾉﾄﾎぼ同時ﾆ､,30,在視線移向兩人房間的幾乎同時，,人工定稿,P7 校对修正
40,0x2cc,dialogue,narrative,着信音が鳴ﾘ響ｸ｡,15,來信鈴聲響了。,人工定稿,
41,0x2dc,dialogue,narrative,『Mailer-Daemon』ｶﾗだ｡,22,是Mailer-Daemon送的。,人工定稿,P7 校对修正
42,0x2f4,system,system,0736,4,,未翻,
43,0x2f9,dialogue,narrative,_4_｢ﾁ､ﾁｮｯﾄ待ｯﾃﾖ……,19,_4_｢等、等一下……,人工定稿,机翻警告: quote_unbalanced
44,0x310,dialogue,narrative,ﾏだ､香菜ｻﾝﾓ圭介ﾓ､出ﾃ来ﾃﾅｲﾉﾆ……｣,32,明明香菜和圭介都還沒出來……｣,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
45,0x334,dialogue,narrative,『次ﾉ犠牲者ｦオシラセシマス』,28,『現在通知下一位犧牲者』,人工定稿,
46,0x354,system,system,1007,4,,未翻,
47,0x359,dialogue,narrative,_4_｢ﾏ……ﾏｻｶ……｣,17,_4_｢怎麼會……｣,人工定稿,
48,0x36c,dialogue,narrative,ｿﾉメールﾊ｡,10,那封郵件。,人工定稿,
49,0x377,dialogue,narrative,.私達ﾆ､今ﾏでで一番ﾉ衝撃ｦﾓﾀﾗｽ｡,29,.給我們帶來至今最大的衝撃。,人工定稿,
50,0x398,system,system,0124,4,,未翻,
51,0x39d,dialogue,narrative,_4_｢香菜……!｣,14,_4_｢香菜!｣,人工定稿,
52,0x3ac,system,system,0052,4,,未翻,
53,0x3b1,dialogue,narrative,_4_｢ｲﾔｧｱ……圭ｸﾝ……!!｣,23,_4_｢不要呀……圭!!｣,人工定稿,
54,0x3cc,dialogue,narrative,真ｯ先ﾆ森崎氏ﾄ霞ｸﾝが,19,森崎和霞率先,人工定稿,
55,0x3e0,dialogue,narrative,ｿﾚぞﾚﾉ投票部屋ﾉ前ﾆ駆ｹﾂｹﾙ｡,25,衝到各自投票房間門前。,人工定稿,
56,0x3fc,dialogue,narrative,二人ﾊ……,9,兩人……,人工定稿,
57,0x406,dialogue,narrative,0.ｿﾚぞﾚﾉ部屋ﾉ中ﾆ､閉じ込ﾒﾗﾚﾃｲﾀ!!,31,0.被關在了各自的房間裡!!,人工定稿,
58,0x428,system,system,0128,4,,未翻,
59,0x42d,dialogue,narrative,_4_｢ｿ､ｿﾝﾅ……どｳｼﾃ……!｣,24,_4_｢怎、怎麼會……!｣,人工定稿,
60,0x448,system,system,0068,4,,未翻,
61,0x44d,dialogue,narrative,_4_｢二人ﾓだﾅﾝﾃ……｣,19,_4_｢連兩人也……｣,人工定稿,
62,0x464,dialogue,narrative,ロム2_香菜処刑,14,ROM2_香菜處刑,人工定稿,
63,0x474,system,system,0125,4,,未翻,
64,0x479,dialogue,narrative,_4_｢ｸｿｫｵｯ､香菜､今助ｹﾙｶﾗﾅ!!｣,27,_4_｢可惡，香菜，我來救!!｣,人工定稿,P7 终轮统一: 双感叹号恢复
65,0x498,dialogue,narrative,森崎氏ﾊ香菜ｸﾝﾉ部屋ﾉ扉ｦ何度ﾓ何度ﾓ叩ｸ｡,36,森崎一次又一次地敲打著香菜房間的門。,人工定稿,
66,0x4c0,dialogue,narrative,ｼｶｼ､ｿﾉ程度でﾊｺﾉ扉が壊ﾚﾅｲｺﾄﾊ､,28,然而，這種程度敲不壞這扇門，,人工定稿,
67,0x4e0,dialogue,narrative,前回ﾏでﾉ処刑で証明済ﾐだ……｡,28,之前的處刑早就表明了……,人工定稿,
68,0x500,system,system,0126,4,,未翻,
69,0x505,dialogue,narrative,_4_｢ｸｿｫｵｯ､何で､何で壊ﾚﾅｲﾝだﾖ!,29,_4_｢可惡哦哦，怎麼打不壞!,人工定稿,机翻警告: quote_unbalanced
70,0x524,dialogue,narrative,ｺﾉﾏﾏじｬ､香菜が……!!｣,21,這樣下去香菜會……!!｣,人工定稿,P7 终轮收口(主謀/双叹/標題/全角叹号)
71,0x53c,system,system,0219,4,,未翻,
72,0x541,dialogue,narrative,_4_｢ﾉ､昇……ｯ､昇……ｯ!｣,23,_4_｢昇……昇……!｣,人工定稿,
73,0x55c,dialogue,narrative,香菜ｸﾝﾉ首ﾆﾊ金属製ﾉ輪｡,21,香菜的喉部有金屬環。,人工定稿,
74,0x574,dialogue,narrative,ﾏﾙで犬ﾆﾂｹﾗﾚﾙ首輪ﾉﾖｳﾆ,20,簡直就像狗的項圈一樣,人工定稿,
75,0x58c,dialogue,narrative,機械ﾉ腕ﾆ繋がﾚ､拘束ｻﾚﾃｲﾙ｡,24,被連在機械臂上，拘束著。,人工定稿,
76,0x5a8,dialogue,narrative,香菜ｸﾝﾊ必死ﾆ逃ﾚﾖｳﾄｽﾙが｡,23,香菜死命地想要逃走。,人工定稿,
77,0x5c0,dialogue,narrative,首輪ﾊ彼女ﾉ首ﾄ一緒ﾆ,18,項圈連同他的喉部,人工定稿,
78,0x5d4,dialogue,narrative,床ｶﾗ伸びﾀ太ｲ柱ﾆ巻ｷ付ｲﾃｲﾀ｡,25,纏在從地面伸出的粗柱上。,人工定稿,
79,0x5f0,dialogue,narrative,前ﾆ出ﾖｳﾄｼﾃﾓ､柱ﾊ動ｶず｡,21,想往前走，柱子不動。,人工定稿,
80,0x608,dialogue,narrative,彼女ﾉ首が締ﾏﾙだｹ｡,17,喉部只會被收緊。,人工定稿,
81,0x61c,dialogue,narrative,ｿﾉ度ﾆ香菜ｸﾝﾊ苦ｼｿｳﾆ目ｦ向ｷ｡,25,香菜痛苦地移開目光。,人工定稿,
82,0x638,dialogue,narrative,ﾔがﾃ｡,5,終於,人工定稿,
83,0x63e,dialogue,narrative,4_彼女ﾊ逃げﾙﾉｦ諦ﾒﾃｼﾏｳ｡,22,4_他放棄了逃走。,人工定稿,
84,0x658,dialogue,narrative,香菜ｸﾝﾊﾓﾊﾔ､ペットだｯﾀ｡,22,香菜早已成了寵物。,人工定稿,
85,0x670,dialogue,narrative,死ﾄｲｳ飼ｲ主ﾆ服従ｽﾙｼｶﾅｲ犬｡,24,只能服從死亡這飼主的狗。,人工定稿,
86,0x68c,dialogue,narrative,カゴﾆ閉じ込ﾒﾗﾚ､ｿｼﾃ｡,19,被關進籠中，然後。,人工定稿,
87,0x6a0,dialogue,narrative,ｺﾚｶﾗ受ｹﾙ虐待ﾄｲｳ宿命ﾆ,20,面對將受的虐待宿命，,人工定稿,
88,0x6b8,dialogue,narrative,支配ｻﾚﾙｼｶﾅｲ｡,12,只能被支配。,人工定稿,
89,0x6c5,system,system,ts,2,,未翻,
90,0x6c8,dialogue,narrative,ｿﾝﾅ憐ﾚﾅ小動物……｡,18,可憐的小動物……,人工定稿,
91,0x6dc,dialogue,narrative,虐待ﾉ方法ﾊ至ｯﾃシンプル｡,23,虐待的方法十分直接。,人工定稿,
92,0x6f4,dialogue,narrative,彼女ﾉ首ﾄﾄﾓﾆ巻ｷ付ｹﾗﾚﾀ柱｡,23,與他喉部纏在一起的柱子,人工定稿,
93,0x70c,dialogue,narrative,ｿｺﾆﾊ､機械ﾉ腕ﾆ制御ｻﾚﾀ,20,上面有機械臂控制的,人工定稿,
94,0x724,dialogue,narrative,大ｷﾅネジが付ｲﾃｲﾀ｡,17,巨大螺絲。,人工定稿,
95,0x738,system,system,1008,4,,未翻,
96,0x73d,dialogue,narrative,_4_｢ｱ､ｱﾚﾊ……ガロット……?｣,27,_4_｢那、那是……加洛特?｣,人工定稿,
97,0x75c,system,system,0737,4,,未翻,
98,0x761,dialogue,narrative,_4_｢ﾅ､ﾅﾝｽｶ､ｿﾚ……｣,18,_4_｢那是什麼……｣,人工定稿,终轮省略号统一: 单…→…… x1
99,0x774,system,system,1009,4,,未翻,
100,0x779,dialogue,narrative,_4_｢ヨーロッパで開発ｻﾚﾀ拷問具ﾉ一種だ……｣,41,_4_｢是在歐洲開發出來的一種拷問具……｣,人工定稿,
101,0x7a4,dialogue,narrative,昔読ﾝだ本ﾆ出ﾃ来ﾀﾉｦ思ｲ出ｽ｡,25,以前讀過的書裡出現過。,人工定稿,
102,0x7c0,dialogue,narrative,ｱﾉ大ｷﾅネジが回ﾙｺﾄで,19,那顆大螺絲一轉，,人工定稿,
103,0x7d4,dialogue,narrative,首ﾆ巻ｶﾚﾀ輪が締ﾒ上げﾗﾚ､,22,套在喉部的環會被收緊，,人工定稿,
104,0x7ec,dialogue,narrative,徐々ﾆ喉が締ﾒﾗﾚﾃｲｸ｡,18,喉部便慢慢被收緊。,人工定稿,
105,0x800,dialogue,narrative,窒息死ｦ目的ﾄｼﾃｲﾙｺﾉ方法ﾊ､,24,這種以窒息致死的方法，,人工定稿,
106,0x81c,dialogue,narrative,首ｦ絞ﾒﾙ速度ﾆﾖｯﾃ,15,視收緊的速度,人工定稿,
107,0x82c,dialogue,narrative,処罰ｻﾚﾙ者ﾆ長ｲ苦痛ｦ与ｴﾙｺﾄﾆﾅﾙ｡,28,給受罰者帶來漫長的痛苦。,人工定稿,
108,0x84c,dialogue,narrative,ネジが緩ｲ間ﾊﾅﾏじ呼吸でｷﾃｼﾏｳﾀﾒ､,30,螺絲還未收緊時還能勉強呼吸，,人工定稿,
109,0x86c,dialogue,narrative,意識ｦ失ｳｺﾄﾓﾅｸ……｡,18,也不會失去意識……,人工定稿,
110,0x880,dialogue,narrative,一般的ﾆ､息ｦ止ﾒﾃ1分程度経過ｼﾀ時ﾉ,31,一般來説，閉氣一分鐘左右時的,人工定稿,
111,0x8a0,dialogue,narrative,苦ｼｻｦずｯﾄ維持ｻｾﾗﾚﾙﾖｳﾅ感覚ﾗｼｲ｡,29,據説會一直維持那種痛苦感。,人工定稿,
112,0x8c0,dialogue,narrative,樫沢氏ﾉ処刑ﾄﾊ相対的ﾆ､,21,與樫澤的處刑相比，,人工定稿,
113,0x8d8,dialogue,narrative,ｱﾏﾘﾆ残虐ﾅ処刑方法｡,18,太殘虐的處刑方法。,人工定稿,
114,0x8ec,dialogue,narrative,……どｳﾔﾗ処刑方法ﾊ,18,……看來處刑的方法,人工定稿,
115,0x900,dialogue,narrative,見ﾀ目ﾉ派手ｻだｹで決ﾒﾗﾚﾃｲﾙ,24,並不是只靠外表的華麗程度,人工定稿,
116,0x91c,dialogue,narrative,ﾜｹでﾊﾅｲﾗｼｲﾅ……｡,16,來決定的……,人工定稿,
117,0x930,dialogue,narrative,香菜ｸﾝﾓ､ｿﾉ苦痛ｦ想像ｼﾀﾉｶ､,24,香菜或許想像到了那痛苦，,人工定稿,
118,0x94c,dialogue,narrative,ｺﾉﾄｷばｶﾘﾊ､恐怖ﾆ引ｷ攣ｯﾀ顔ｦｼﾃｲﾀ｡,30,只有這刻，他的臉因恐怖而歪了。,人工定稿,
119,0x96c,dialogue,narrative,一方ﾉ坂橋氏ﾊ､立ﾀｻﾚﾀﾏﾏ､,22,坂橋則維持罰站的姿勢，,人工定稿,
120,0x984,dialogue,narrative,腕ｦ機械で拘束ｻﾚﾃｲﾙ｡,19,手臂被機械拘束著。,人工定稿,
121,0x998,dialogue,narrative,ｺﾁﾗﾊ見ﾀ目だｹでﾊ､,16,這一邊光從外表，,人工定稿,
122,0x9ac,dialogue,narrative,ｺﾚｶﾗ何が起ｺﾙﾉｶﾊ,15,接下來會怎樣，,人工定稿,
123,0x9bc,dialogue,narrative,想像でｷﾅｲ状況だ｡,16,無法想像的状況。,人工定稿,
124,0x9d0,system,system,0053,4,,未翻,
125,0x9d5,dialogue,narrative,_4_｢ｲﾔだﾖｫ､圭ｸﾝ……!,20,_4_｢不要呀，圭!,人工定稿,机翻警告: quote_unbalanced
126,0x9ec,dialogue,narrative,ｳｳｯ､どｳｼﾃ､どｳｼﾃﾅﾉ!?｣,20,嗚嗚，為什麼這樣?｣,人工定稿,
127,0xa04,dialogue,narrative,泣ｷじｬｸﾘﾅがﾗ､,13,泣不成聲，,人工定稿,
128,0xa12,system,system,s,1,,未翻,
129,0xa14,dialogue,narrative,懸命ﾆガラスﾆ縋ﾘ付ｸ霞ｸﾝﾆ対ｼﾃ､,28,面對死命貼在玻璃上的霞，,人工定稿,
130,0xa34,dialogue,narrative,坂橋氏ﾊ落ﾁ着ｲﾀ様子だｯﾀ｡,23,坂橋卻顯得十分鎮定。,人工定稿,
131,0xa4c,system,system,0088,4,,未翻,
132,0xa51,dialogue,narrative,_4_｢霞……､僕がｲﾅｸﾃﾓ……ｼｯｶﾘ生ｷﾃｸﾚ｣,35,_4_｢霞……就算我不在，也要活下去｣,人工定稿,
133,0xa78,system,system,0054,4,,未翻,
134,0xa7d,dialogue,narrative,_4_｢ｲﾔ､圭ｸﾝ……ﾜﾀｼ､圭ｸﾝがｲﾅｲﾄ……｣,34,_4_｢不要，圭……沒有圭，我就……｣,人工定稿,P7 校对修正
135,0xaa0,system,system,0089,4,,未翻,
136,0xaa5,dialogue,narrative,_4_｢僕だｯﾃ……霞ｦずｯﾄ守ﾘﾀｶｯﾀﾖ……｣,34,_4_｢我也……一直想守護霞呀……｣,人工定稿,
137,0xac8,system,system,0055,4,,未翻,
138,0xacd,dialogue,narrative,_4_｢ｳ､ｳｳｳ……｣,14,_4_｢嗚嗚……｣,人工定稿,终轮省略号统一: 单…→…… x1
139,0xadc,system,system,0069,4,,未翻,
140,0xae1,dialogue,narrative,_4_｢どｳｼﾃ……,13,_4_｢為什麼…,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
141,0xaef,dialogue,narrative,.どｳｼﾃ､ｺﾝﾅｺﾄﾆﾅﾙﾝでｽｶｧ!!?,24,.為什麼會變成這樣呀!!?,人工定稿,
142,0xb08,dialogue,narrative,ｺﾝﾅﾉ､ｺﾝﾅﾉｱﾝﾏﾘでｽｩ!!｣,20,這種事太過分了!!｣,人工定稿,
143,0xb20,system,system,0027,4,,未翻,
144,0xb25,dialogue,narrative,_4_｢ｵ兄ﾁｬﾝ……!｣,16,_4_｢哥哥……!｣,人工定稿,
145,0xb36,system,system,s,1,,未翻,
146,0xb38,system,system,0042,4,,未翻,
147,0xb3d,dialogue,narrative,_4_｢ﾊﾙｶ､大丈夫｡,15,_4_｢遙，沒事。,人工定稿,
148,0xb4d,system,system,ts,2,,未翻,
149,0xb50,dialogue,narrative,ｵ前ﾊ大丈夫だｶﾗ……｣,19,不會有事的……｣,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
150,0xb64,dialogue,narrative,恐怖ﾉどﾝ底ﾆ突ｷ落ﾄｻﾚﾀﾐﾝﾅﾉ悲痛ﾉ声が､,34,被推落恐怖深淵的衆人，悲痛的聲音，,人工定稿,
151,0xb88,dialogue,narrative,ホール内ｦ支配ｼﾀ｡,16,支配了整個大廳。,人工定稿,
152,0xb9c,dialogue,narrative,私ﾊ森崎氏ﾉ横ﾆ並ぶﾄ､蒼白ｲ顔で座ﾗｻﾚﾃｲﾙ,36,當我站到森崎身旁時，他面色蒼白地坐著,人工定稿,
153,0xbc4,dialogue,narrative,香菜ｸﾝﾆ語ﾘｶｹﾙ｡,14,我向香菜搭話。,人工定稿,
154,0xbd4,system,system,1010,4,,未翻,
155,0xbd9,dialogue,narrative,_4_｢香菜ｸﾝ……今ﾉ私ﾊ無力だ｡,27,_4_｢香菜……現在的我無力。,人工定稿,
156,0xbf8,dialogue,narrative,君達ｦ助ｹ出ｼﾃﾔﾘﾀｲﾉﾆ……｣,23,明明想救大家出來……｣,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
157,0xc10,system,system,0220,4,,未翻,
158,0xc15,dialogue,narrative,_4_｢楓ｻﾝ……ﾓｳ少ｼだｯﾀﾉﾆ､ごﾒﾝﾈ｣,30,_4_｢楓……就差一點，對不起｣,人工定稿,
159,0xc34,system,system,1011,4,,未翻,
160,0xc39,dialogue,narrative,_4_｢…………ｽﾏﾅｲ｣,17,_4_｢……對不起｣,人工定稿,
161,0xc4c,system,system,0221,4,,未翻,
162,0xc51,dialogue,narrative,_4_｢ﾔだﾅ､楓ｻﾝが謝ﾗﾅｲでﾖ｡私､楓ｻﾝが,33,_4_｢別這樣嘛，楓不用道歉哦。有楓,人工定稿,
163,0xc74,dialogue,narrative,ｲﾃｸﾚﾃ心強ｶｯﾀ｡本当ﾊ昇がﾓｯﾄｼｯｶﾘ,29,在身邊讓我安心多了。昇要是更,人工定稿,
164,0xc94,dialogue,narrative,ｼﾃｸﾚﾚば良ｶｯﾀﾝだｹどﾈ……｣,24,可靠點就好了呀……｣,人工定稿,P7 校对修正
165,0xcb0,system,system,0127,4,,未翻,
166,0xcb5,dialogue,narrative,_4_｢香菜……ごﾒﾝ､俺……｣,24,_4_｢香菜……抱歉，我｣,人工定稿,
167,0xcd0,dialogue,narrative,どｳｽﾙｺﾄﾓでｷﾅｲﾏﾏ､,16,什麼都做不到，,人工定稿,
168,0xce4,dialogue,narrative,森崎氏ﾊ嗚咽ｦ堪ｴﾀ｡,17,森崎強忍著嗚咽。,人工定稿,
169,0xcf8,dialogue,narrative,ｿﾉﾄｷ､香菜ｸﾝﾉ背ﾓﾀﾚﾆｱﾙネジが,26,就在那時，香菜靠背上的螺絲,人工定稿,P7 校对修正
170,0xd14,dialogue,narrative,ギシギシﾄ回転ｦ始ﾒﾀ｡,19,咯、咯作響地轉動。,人工定稿,
171,0xd28,system,system,0129,4,,未翻,
172,0xd2d,dialogue,narrative,_4_｢ﾅ､何……?,13,_4_｢什麼?,人工定稿,
173,0xd3b,dialogue,narrative,.ｲﾏ……ﾈ､ﾈじが……回ｯﾀ……｣,27,.剛才……螺、螺絲……轉了｣,人工定稿,P7 校对修正
174,0xd58,dialogue,narrative,｢ｸｿ……香菜……香菜……!｣,25,｢可惡……香菜、香菜……!｣,人工定稿,P7 校对修正
175,0xd74,dialogue,narrative,ﾏﾙで時計ﾉ秒針ﾉﾖｳﾆ､,18,就像時鐘的秒針，,人工定稿,
176,0xd88,dialogue,narrative,ﾕｯｸﾘ､だｹど確実ﾆ……｡,20,緩慢，卻又確實地……,人工定稿,P7 词形统一: 却→卻(繁体正字)
177,0xda0,system,system,0222,4,,未翻,
178,0xda5,dialogue,narrative,_4_｢ｳｯ……!!｣,13,_4_｢嗚……!!｣,人工定稿,P7 终轮统一: 双感叹号恢复
179,0xdb3,dialogue,narrative,.香菜ｸﾝﾉ喉ﾆ巻ｷ付ｲﾀ首輪が,24,.纏在香菜喉部的項圈,人工定稿,
180,0xdcc,dialogue,narrative,徐々ﾆ締ﾒ上げﾗﾚﾃｲｸ｡,18,慢慢地被收緊。,人工定稿,
181,0xde0,dialogue,narrative,太ｲ柱ﾆ押ｻｴﾂｹﾗﾚﾃｲｸ､首｡,21,喉部被壓向粗柱。,人工定稿,
182,0xdf8,dialogue,narrative,喉が首輪ﾆ押ｻｴﾂｹﾗﾚﾙ｡,19,喉頭被項圈壓住。,人工定稿,
183,0xe0c,dialogue,narrative,呼吸ｦ封じﾗﾚ､香菜ｸﾝﾉ目ﾊ,22,呼吸被封住，香菜的眼睛,人工定稿,
184,0xe24,dialogue,narrative,苦ｼｿｳﾆ見開ｲﾃｲﾀ｡,15,痛苦地張大著。,人工定稿,
185,0xe34,system,system,0223,4,,未翻,
186,0xe39,dialogue,narrative,_4_｢ぐ､ｩｳｯ……ｱぐ､ｩ……ﾉ､ﾉぼﾙｩ……｣,35,_4_｢嗚、嗚嗚……嗚哇、昇、昇……｣,人工定稿,
187,0xe60,dialogue,narrative,目ﾆ浮ｶぶ涙ﾊ,11,眼中的涙，,人工定稿,
188,0xe6c,dialogue,narrative,悲ｼｻ故ｶ､苦ｼｻ故ｶ｡,16,因悲傷，或痛苦。,人工定稿,
189,0xe80,dialogue,narrative,絞ﾘ出ｽﾖｳﾅ声が､,14,逼出來的聲音，,人工定稿,
190,0xe90,dialogue,narrative,締ﾒ付ｹﾆﾖﾘ潰ｻﾚﾃｲｸ｡,17,在收緊下被壓碎。,人工定稿,
191,0xea4,dialogue,narrative,｢ﾓｳ止ﾒﾛ､止ﾒﾃｸﾚｯ……,19,｢住手，停下……,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
192,0xeb8,dialogue,narrative,香菜､香菜ｯ! 香菜ｧｯ!!｣,21,香菜，香菜!香菜!!｣,人工定稿,P7 终轮统一: 双感叹号恢复
193,0xed0,dialogue,narrative,森崎氏ﾊ何度ﾓ何度ﾓガラスﾉ扉ｦ叩ｲﾀ｡,32,森崎一次又一次地敲打著玻璃門。,人工定稿,
194,0xef4,dialogue,narrative,だがどﾝﾅﾆ彼女ｦ呼ﾝでﾓ､叫ﾝでﾓ､,28,但無論怎樣呼喊他、怎樣叫喊，,人工定稿,
195,0xf14,dialogue,narrative,扉ｦ叩ｷ､手ｦ差ｼ伸べﾖｳﾄｼﾃﾓ……｡,28,就算敲門、伸出手去……,人工定稿,
196,0xf34,dialogue,narrative,目ﾉ前で苦ｼﾑ彼女ﾆﾊ､,18,對於眼前痛苦的他，,人工定稿,
197,0xf48,dialogue,narrative,誰ﾉ手ﾓ届ｶﾅｲ……｡,16,誰也無法伸手……,人工定稿,
198,0xf5c,system,system,0224,4,,未翻,
199,0xf61,dialogue,narrative,_4_｢ﾝぐｩ……ﾉぼﾙ……ごﾒ､ごﾒﾝ……ﾈ……｣,38,_4_｢嗚呵……昇……對不、對不起……｣,人工定稿,
200,0xf88,system,system,0225,4,,未翻,
201,0xf8d,dialogue,narrative,_4_｢ごﾒ､ﾉぼﾙ……ﾀｽ……ｹﾃ……｣,29,_4_｢對不、昇……救我……｣,人工定稿,
202,0xfac,system,system,0130,4,,未翻,
203,0xfb1,dialogue,narrative,_4_｢香菜ｯ!!!｣,13,_4_｢香菜!!｣,人工定稿,
204,0xfbf,dialogue,narrative,.ﾓﾊﾔ呼吸ﾅどでｷﾖｳﾊずﾓﾅｲ｡,23,.他再也無法呼吸了。,人工定稿,
205,0xfd8,dialogue,narrative,声ﾅど出ﾙﾊずﾓﾅｲ｡,15,再也發不出聲。,人工定稿,
206,0xfe8,dialogue,narrative,ｿﾝﾅ彼女が最後ﾆ絞ﾘ出ｼﾀ言葉｡,26,那樣的他最後吐出的話語。,人工定稿,
207,0x1004,dialogue,narrative,助ｹﾃ｡,5,救我,人工定稿,
208,0x100a,dialogue,narrative,4_目ﾉ前ﾉ元恋人ﾆ｡,16,4_向曾經的戀人。,人工定稿,
209,0x101c,dialogue,narrative,ｱﾚだｹ強気で勝気ﾅ彼女が｡,23,那樣強勢又好勝的他，卻,人工定稿,P7 校对修正
210,0x1034,dialogue,narrative,弱々ｼｸ､助ｹｦ求ﾒﾃｲﾙ｡,18,虚弱地尋求著救助。,人工定稿,
211,0x1048,dialogue,narrative,だが森崎氏ﾊ……｡,16,然而森崎……,人工定稿,
