seq,anchor,kind,role,orig,orig_bytes,trans,status,note
22,0x188,dialogue,narrative,内容ﾊ『次ﾉ投票ﾊ60分後でｽ』だｯﾀ｡,31,内容是『下次投票60分鐘後』。,人工定稿,P7 校对修正
23,0x1a8,dialogue,narrative,今､ｿﾉメールﾉ文字ﾊ『52分後』ﾆﾅｯﾃｲﾙ｡,34,現在，那封郵件變成『52分鐘後』。,人工定稿,P7 校对修正
24,0x1cc,system,system,0018,4,,未翻,
25,0x1d1,dialogue,narrative,_1_｢ﾌﾋｬﾋｬﾋｬ!,12,_1_｢桀桀桀!,人工定稿,导入警告: kana_residue
26,0x1de,dialogue,narrative,0.暗ｲじｬﾈｪｶ!,12,0.真陰暗呀!,人工定稿,
27,0x1eb,dialogue,narrative,.ﾓｯﾄ楽ｼｸ行ｺｳぜ!?｣,17,.再開心點咯!?｣,人工定稿,P7 校对修正
28,0x200,dialogue,narrative,皆が沈痛ﾅ表情ｦ浮ｶべﾙ中､,23,在衆人沈痛的神情中，,人工定稿,
29,0x218,dialogue,narrative,不愉快ﾆユカイﾅ笑ｲ声が､,22,令人不快的歡快笑聲，,人工定稿,
30,0x230,dialogue,narrative,凍ｯﾀ空気ｦ破壊ｼﾀ｡,16,打破凍結的氣氛。,人工定稿,
31,0x244,system,system,0034,4,,未翻,
32,0x249,dialogue,narrative,_1_｢人が死ﾝだﾝでｽﾖ!?,20,_1_｢有人死了欸!?,人工定稿,导入警告: kana_residue
33,0x260,dialogue,narrative,どｳｼﾃ笑ｯﾃｲﾗﾚﾙﾝでｽ!?｣,20,怎麼還笑得出來!?｣,人工定稿,导入警告: kana_residue
34,0x278,system,system,0019,4,,未翻,
35,0x27d,dialogue,narrative,_1_｢どｳｼﾃｯﾃ……,15,_1_｢問為何……,人工定稿,导入警告: kana_residue
36,0x28d,system,system,ts,2,,未翻,
37,0x290,dialogue,narrative,説明が必要ｶ? ｱﾝ?｣,17,需要説明?唔?｣,人工定稿,导入警告: kana_residue
38,0x2a4,system,system,0035,4,,未翻,
39,0x2a9,dialogue,narrative,_1_｢ｳ……ｿｳでｼﾀ,15,_1_｢唔……這樣,人工定稿,导入警告: kana_residue
40,0x2b9,system,system,ts,2,,未翻,
41,0x2bc,dialogue,narrative,ｱﾅﾀﾊｿｳｲｳ人でｼﾀﾈ……｣,20,原來是這種人……｣,人工定稿,导入警告: kana_residue
42,0x2d4,dialogue,narrative,快楽殺人鬼……ｶ｡,16,快樂殺人鬼……呀,人工定稿,P7 校对修正
43,0x2e8,dialogue,narrative,私ﾆﾊ到底､想像ﾓでｷﾅｲ感覚だﾅ｡,27,我實在無法想像那種感受。,人工定稿,
44,0x304,dialogue,narrative,ｼｶｼ……｡,8,但……。,人工定稿,
45,0x30d,dialogue,narrative,_0.ロム2_西野ｦ調べﾀｺﾄｦ後悔,26,_0.ROM2_後悔調査西野,人工定稿,
46,0x328,system,system,0424,4,,未翻,
47,0x32d,dialogue,narrative,_1_｢……ｻｯｷﾊ無駄ﾅｺﾄｦｼﾃｼﾏｯﾀﾅ｣,28,_1_｢……剛才白費了工夫｣,人工定稿,导入警告: kana_residue
48,0x34c,dialogue,narrative,私ﾊ誰ﾆﾓ聞ｺｴﾅｲﾖｳﾆｿｳ洩ﾗｽﾄ､,24,我壓低聲音不讓人聽見，,人工定稿,P7 校对修正
49,0x368,dialogue,narrative,深ｸ息ｦﾂｲﾀ｡,10,深吐口氣。,人工定稿,
50,0x373,dialogue,narrative,.『探偵タイム』でﾊ西野氏ﾊシリアルキラーでﾊ無ｲ,45,.『偵探時間』中，西野並非連環殺手,人工定稿,
51,0x3a4,dialogue,narrative,ﾄｲｳ結果が出ﾀ｡,13,得到這結果。,人工定稿,
52,0x3b2,system,system,s,1,,未翻,
53,0x3b4,dialogue,narrative,ｿﾉ西野氏が､死亡ｼﾀ｡,18,而那個西野死了。,人工定稿,
54,0x3c8,dialogue,narrative,投票ﾆﾖｯﾃ､死亡ｽﾙパターンﾊ二ﾂ｡,28,因投票死亡的模式有兩種。,人工定稿,
55,0x3e8,dialogue,narrative,一ﾂﾊ市民ﾉ投票が最ﾓ多ｸ集ﾏｯﾃｼﾏｯﾀ場合｡,35,一種是市民投票最多的情況。,人工定稿,
56,0x40c,dialogue,narrative,ﾓｳ一ﾂﾊ､,7,第二種,人工定稿,
57,0x414,dialogue,narrative,シリアルキラーﾆﾖｯﾃ指名ｻﾚﾀ人物ﾉｳﾁ､,33,被連環殺手指名的人之中，,人工定稿,
58,0x438,dialogue,narrative,指名数が最ﾓ多ｶｯﾀ場合……｡,25,指名數最多的情況……。,人工定稿,
59,0x454,dialogue,narrative,ｿｳｲｴば､探偵タイムでﾊ､西野氏ﾉ他ﾆ樫沢氏ﾄ,38,説起來，偵探時間裡，除了西野還有樫澤和,人工定稿,
60,0x47c,dialogue,narrative,薫ｻﾝﾉ名前がｱｯﾀ｡,15,薰的名字。,人工定稿,
61,0x48c,dialogue,narrative,市民ﾉ投票がﾓｯﾄﾓ集ﾏﾙでｱﾛｳ樫沢氏が､,33,市民投票最多的樫澤，,人工定稿,
62,0x4b0,dialogue,narrative,ｺﾉターンで死ﾅずﾆ済ﾝだﾉﾊ､,24,這回合能活下來，是,人工定稿,
63,0x4cc,dialogue,narrative,警官が彼ｦ守ｯﾀｶﾗだﾄ考ｴﾃ良ｲ｡,26,因為警官保護了他。,人工定稿,
64,0x4e8,dialogue,narrative,ｿｼﾃ薫ｻﾝが生ｷﾃｲﾙﾉﾊ､,18,而薰還活著，是,人工定稿,
65,0x4fc,dialogue,narrative,単純ﾆ票が集ﾏﾗﾅｶｯﾀｶﾗだﾛｳ｡,24,單純因為沒集到票。,人工定稿,P7 校对修正
66,0x518,dialogue,narrative,西野氏ﾊ……嫌ﾜﾚ者だｯﾀｶﾗﾅ｡,25,因為西野很討人厭。,人工定稿,
67,0x534,dialogue,narrative,ﾖｸﾜｶﾗﾅｲ｡,8,不明白。,人工定稿,
68,0x53d,dialogue,narrative,_0.だが､ｱﾉ中でﾊ最ﾓ,18,_0.但，那群人裡,人工定稿,P7 校对修正
69,0x550,dialogue,narrative,死亡ｽﾙ可能性が高ｶｯﾀﾖｳﾆ思ｳ｡,26,我覺得他最可能死亡。,人工定稿,P7 校对修正
70,0x56c,dialogue,narrative,死ﾝだ者ﾉ票ﾊ次ｶﾗﾊ関係ﾅｲ｡,23,死者的票下次起無關。,人工定稿,
71,0x584,dialogue,narrative,調べﾙ必要性ﾊﾅｲ｡,15,沒必要調査。,人工定稿,
72,0x594,dialogue,narrative,探偵ﾄｼﾃ情報ｦ集ﾒﾙﾉでｱﾚば､,24,作為偵探收集信息的話，,人工定稿,
73,0x5b0,dialogue,narrative,調べﾀ相手が死亡ｽﾙﾉでﾊ意味がﾅｲ｡,30,調査對象死了就沒意義。,人工定稿,
74,0x5d0,dialogue,narrative,次ｶﾗﾊ留意ｼﾅｹﾚばﾅﾗﾅｲﾅ……｡,25,下次起得留意了……。,人工定稿,
75,0x5ec,dialogue,narrative,……ｻﾃ､ｿﾚﾊｿｳﾄｼﾃ｡,16,……先不管那個。,人工定稿,
76,0x600,dialogue,narrative,ロム2_協力者が必要_合流,23,ROM2_需要協力者_合流,人工定稿,
77,0x618,dialogue,narrative,私ﾊ､ｽｯｶﾘﾄ意気消沈ｼﾃｲﾙ参加者達ｦ,30,我，朝完全意志消沈的衆人,人工定稿,P7 校对修正
78,0x638,dialogue,narrative,ﾁﾗﾘﾄ見ﾔﾙ｡,9,掃一眼。,人工定稿,
79,0x642,dialogue,narrative,0.ｱﾉ日記ﾆｱｯﾀXﾄｲｳ存在が,22,0.那日記裡的X這一存在,人工定稿,
80,0x65c,dialogue,narrative,ｺｺﾆﾓｲﾙﾉだﾄｼﾀﾗ……｡,18,若也在這裡……。,人工定稿,
81,0x670,dialogue,narrative,ジャック氏ﾄﾊ別ﾆ､不安ﾄ動揺ﾆ紛ﾚﾃ､,31,除了傑克，混在不安與動搖裡，,人工定稿,
82,0x690,dialogue,narrative,今ﾉ状況ｦ愉ｼﾝでｲﾙ人間がｲﾙｶﾓｼﾚﾅｲ｡,31,也許有人正享受此刻。,人工定稿,
83,0x6b0,dialogue,narrative,ロム2_協力者が必要_西野,23,ROM2_需要協力者_西野,人工定稿,
84,0x6c8,dialogue,narrative,ロム2_協力者が必要_樫沢,23,ROM2_需要協力者_樫澤,人工定稿,
85,0x6e0,dialogue,narrative,ロム2_協力者が必要_薫,21,ROM2_需要協力者_薰,人工定稿,
86,0x6f6,binary,system,�,-1,,未翻,
87,0x6f8,dialogue,narrative,ロム2_協力者が必要_合流2,24,ROM2_需要協力者_合流2,人工定稿,
88,0x714,dialogue,narrative,誰が……｡,9,誰會……,人工定稿,
89,0x71e,dialogue,narrative,0.……ｿﾚｦ調べﾙﾉが私ﾉ役割ﾅﾉだﾖﾅ｡,31,0.……調査那正是我的職責。,人工定稿,
90,0x740,dialogue,narrative,だが指名ｻﾚﾀﾓﾉﾊ調べﾗﾚﾙが､,24,但被指名的人能調査，,人工定稿,
91,0x75c,dialogue,narrative,指名ｼﾀﾓﾉﾊ調べﾗﾚﾅｲ｡,18,指名人卻不能調査。,人工定稿,
92,0x770,dialogue,narrative,内心舌打ﾁｦｼﾀ｡,13,内心嘖舌。,人工定稿,
93,0x77e,system,system,s,1,,未翻,
94,0x780,dialogue,narrative,探偵ﾊ､誰ｶﾆ投票ｻﾚﾀ人物ｼｶ調べﾙｺﾄが,32,偵探只能調査被投過票的人,人工定稿,
95,0x7a4,dialogue,narrative,出来ﾅｲルール｡,13,這是規則。,人工定稿,P7 校对修正
96,0x7b2,system,system,s,1,,未翻,
97,0x7b4,dialogue,narrative,今後､ﾓｼ本当ﾆ調べﾀｲ人物が現ﾚﾀﾄｼﾃﾓ､,33,今後，就算真出現想調査的人，,人工定稿,
98,0x7d8,dialogue,narrative,ｿﾉ人物が誰ﾆﾓ指名ｻﾚﾃｲﾅｹﾚば､,26,只要那人沒被任何人指名，,人工定稿,
99,0x7f4,dialogue,narrative,探偵タイム時ﾉ選択肢ﾆ含ﾏﾚﾅｲﾉだ｡,30,就不會出現在偵探時間選項裡。,人工定稿,
100,0x814,system,system,0425,4,,未翻,
101,0x819,dialogue,narrative,_1_｢……駄目だ､私一人じｬ……｣,29,_1_｢……不行，我一個人……｣,人工定稿,导入警告: kana_residue
102,0x838,dialogue,narrative,逆ﾆ言ｴば､市民が一人でﾓ,22,反過來説，只要一個市民,人工定稿,
103,0x850,dialogue,narrative,協力ｼﾃｸﾚｻｴｽﾚば｡,15,願意協助就行。,人工定稿,
104,0x860,system,system,0426,4,,未翻,
105,0x865,dialogue,narrative,_1_｢ｿﾉ人ﾉ票ｦ､,13,_1_｢那人票，,人工定稿,导入警告: kana_residue
106,0x873,dialogue,narrative,.私が調べﾀｲ人物ﾍ入ﾚﾃ貰ｳｺﾄで,27,.投給我想調査的人,人工定稿,
107,0x890,dialogue,narrative,探偵タイムで調査ｽﾙｺﾄが出来ﾙ……｣,32,就能在偵探時間調査……｣,人工定稿,导入警告: kana_residue
108,0x8b4,dialogue,narrative,でﾊ､誰ﾉ協力ｦ仰ぐﾉｶ?,19,那麼，找誰協助?,人工定稿,
109,0x8c8,dialogue,narrative,私ﾊ気付ｶﾚﾅｲﾖｳﾆﾓｳ一度､,21,我再次不著痕跡地，,人工定稿,
110,0x8e0,dialogue,narrative,ﾐﾝﾅﾍﾄ視線ｦ向ｹﾀ｡,15,掃視衆人。,人工定稿,
111,0x8f0,dialogue,narrative,協力ｼﾃｸﾚｿｳﾅﾉﾊ､,14,會協助我的，,人工定稿,
112,0x900,dialogue,narrative,ﾔﾊﾘ美紀ｸﾝだｹ……ｶ｡,18,果然只剩美紀……呀,人工定稿,P7 校对修正
113,0x914,dialogue,narrative,美紀ｸﾝﾉｺﾄﾊ信用ｼﾀｲが……,23,想信任美紀，但……,人工定稿,
114,0x92c,dialogue,narrative,万が一ﾄｲｳｺﾄﾓｱﾙ｡,15,也可能有萬一。,人工定稿,
115,0x93c,dialogue,narrative,ﾐだﾘﾆ探偵だﾄ名乗ﾙﾉﾊ危険だﾛｳ｡,28,隨便自稱偵探很危險。,人工定稿,
116,0x95c,dialogue,narrative,彼女が信用でｷﾙｶどｳｶ……｡,24,能否信任美紀……。,人工定稿,P7 校对修正
117,0x978,dialogue,narrative,早ﾒﾆ知ｯﾃｵｲﾀ方が良ｻｿｳだﾅ｡,24,還是盡早了解為好。,人工定稿,
118,0x994,dialogue,narrative,ロム2_美紀ﾄ樫沢ﾉ喧嘩,20,ROM2_美紀與樫澤爭執,人工定稿,P7 校对修正
119,0x9ac,dialogue,narrative,協力者ﾆﾂｲﾃ考ｴﾃｲﾙﾄ､,18,正想著協力者時，,人工定稿,
120,0x9bf,dialogue,narrative,ﾜ突然､美紀ｸﾝﾉ怒鳴ﾘ声が聞ｺｴﾀ｡,28,突然傳來了美紀的怒吼聲。,人工定稿,
121,0x9dc,system,system,0292,4,,未翻,
122,0x9e1,dialogue,narrative,_1_｢……ﾅﾝで､ﾅﾝでﾖ｣,19,_1_｢……為何，為何｣,人工定稿,P7 校对修正
123,0x9f8,system,system,0293,4,,未翻,
124,0x9fd,dialogue,narrative,_1_｢ﾅﾝで､ｺｳﾅｯﾁｬｳﾉﾖ……!｣,24,_1_｢為何會變成這樣……!｣,人工定稿,导入警告: kana_residue
125,0xa18,system,system,0294,4,,未翻,
126,0xa1d,dialogue,narrative,_1_｢ﾅﾝでﾖ､樫沢!｣,16,_1_｢為何，樫澤!｣,人工定稿,导入警告: kana_residue
127,0xa2e,system,system,s,1,,未翻,
128,0xa30,system,system,0107,4,,未翻,
129,0xa35,dialogue,narrative,_1_｢……ﾅﾆｶ｣,12,_1_｢…什麼｣,人工定稿,P7 校对修正
130,0xa42,system,system,0.0295,6,,未翻,
131,0xa49,dialogue,narrative,_1_｢ﾅﾆｶ､じｬﾅｲ! ﾅﾝで涼ｼｲ顔ｼﾃﾝﾉﾖ!,31,_1_｢什麼什麼！為何裝鎮定!,人工定稿,P7 校对修正
132,0xa6c,dialogue,narrative,ｱﾝﾀﾉ作戦だﾄ,11,照那作戰,人工定稿,P7 校对修正
133,0xa78,dialogue,narrative,誰ﾓ死ﾅﾅｲﾝじｬﾅｶｯﾀﾉ!?｣,20,不是説誰都不會死!?｣,人工定稿,P7 校对修正
134,0xa90,dialogue,narrative,誰ﾓ口ﾆ出ｻﾅｶｯﾀ発言ｦ,18,大家沒説出口的話,人工定稿,
135,0xaa4,dialogue,narrative,美紀ｸﾝﾊ絞ﾘ出ｽﾖｳﾆ言ｯﾀ｡,21,美紀像擠出似地説。,人工定稿,
136,0xabc,system,system,0108,4,,未翻,
137,0xac1,dialogue,narrative,_1_｢ﾊｲ｡誰ﾓ裏切ﾗﾅｹﾚば,20,_1_｢是的。若沒人背叛,人工定稿,P7 校对修正
138,0xad8,dialogue,narrative,誰ﾓ死ﾅﾅｲﾊずでｼﾀ｣,16,本來誰都不會死｣,人工定稿,P7 校对修正
139,0xaec,dialogue,narrative,樫沢氏ﾊ極ﾒﾃ冷静ﾆ､淡々ﾄ語ﾙ｡,26,樫澤極冷靜地淡淡説。,人工定稿,
140,0xb08,system,system,0296,4,,未翻,
141,0xb0d,dialogue,narrative,_1_｢じｬｱ､ﾅﾝで!,14,_1_｢那，為何!,人工定稿,导入警告: kana_residue
142,0xb1c,dialogue,narrative,どｳｼﾃｺｳﾅｯﾀﾉﾖ!｣,14,怎麼會這樣!｣,人工定稿,导入警告: kana_residue
143,0xb2c,system,system,0109,4,,未翻,
144,0xb31,dialogue,narrative,_1_｢ﾜｶﾘﾏｾﾝｶ?,12,_1_｢不明白?,人工定稿,导入警告: kana_residue
145,0xb3e,dialogue,narrative,0.言ｯﾀでｼｮｳ､誰ﾓ裏切ﾗﾅｹﾚば､ﾄ｣,28,0.不是説了，沒人背叛的話｣,人工定稿,P7 校对修正
146,0xb5c,system,system,0110,4,,未翻,
147,0xb61,dialogue,narrative,_1_｢ﾂﾏﾘ誰ｶが……裏切ｯﾀﾉでｽ｣,27,_1_｢就是有誰……背叛了｣,人工定稿,导入警告: kana_residue
148,0xb80,system,system,0297,4,,未翻,
149,0xb85,dialogue,narrative,_1_｢ｿ……ﾝﾅ｣,12,_1_｢怎…麼｣,人工定稿,P7 校对修正
150,0xb92,dialogue,narrative,0.実際ﾊ､裏切ｯﾃｲﾀ者ﾊ他ﾆﾓｲﾙ｡,26,0.其實背叛的人還有別人。,人工定稿,
151,0xbb0,dialogue,narrative,薫ｻﾝｦ選ﾝでｲﾀ者ﾄ､西野氏ｦ選ﾝでｲﾀ者｡,33,選薰的人，和選西野的人。,人工定稿,
152,0xbd4,dialogue,narrative,一体､何ﾉ目的で……｡,19,到底有何目的……。,人工定稿,
153,0xbe8,system,system,0298,4,,未翻,
154,0xbed,dialogue,narrative,_1_｢誰ﾖ!? ｺﾝﾅｺﾄｽﾙﾉ!,19,_1_｢是誰!?做這種事!,人工定稿,导入警告: kana_residue
155,0xc04,dialogue,narrative,ﾀｼｶﾆｲｹ好ｶﾅｲｵｯｻﾝだｯﾀｹど,22,雖然是個討厭的大叔,人工定稿,
156,0xc1c,dialogue,narrative,殺ｼﾁｬｳｺﾄﾅｲでｼｮ!?｣,17,不至於殺了他!?｣,人工定稿,P7 校对修正
157,0xc30,dialogue,narrative,美紀ｸﾝﾉ問ｲｶｹﾆ反応ｽﾙ者ﾅどｲﾅｶｯﾀ｡,30,沒人回應美紀的質問。,人工定稿,
158,0xc50,dialogue,narrative,ﾐﾝﾅ塞ぎｺﾝだﾖｳﾆ黙ﾘ込ﾝでｼﾏｳ｡,26,大家悶悶地沈默不語。,人工定稿,
159,0xc6c,system,system,0299,4,,未翻,
160,0xc71,dialogue,narrative,_1_｢……ｿｳ､Xﾈ!,14,_1_｢……是X!,人工定稿,导入警告: kana_residue
161,0xc80,dialogue,narrative,Xがｲﾙﾝでｼｮ!?｣,13,有X在!?｣,人工定稿,导入警告: kana_residue
162,0xc8e,system,system,s,1,,未翻,
163,0xc90,system,system,0427,4,,未翻,
164,0xc95,dialogue,narrative,_1_｢ﾑ……｣,10,_1_｢唔…｣,人工定稿,导入警告: kana_residue
165,0xca0,dialogue,narrative,余計ﾅｺﾄｦ……｡,13,多餘話……。,人工定稿,
166,0xcae,system,system,s,1,,未翻,
167,0xcb0,dialogue,narrative,ｱﾉ日記ﾉ内容ﾊ秘密だﾄ言ｯﾀﾉﾆ｡,26,明明説過日記是秘密。,人工定稿,
168,0xccc,dialogue,narrative,睨ﾑﾄ､美紀ｸﾝﾓ気づｲﾀﾉｶ,20,怒視過去，美紀也察覺,人工定稿,
169,0xce4,dialogue,narrative,ｱｯ､ﾄｲｳ顔ｦｼﾀ｡,12,神色一慌。,人工定稿,P7 校对修正
170,0xcf1,system,system,ts,2,,未翻,
171,0xcf4,dialogue,narrative,だがﾓｳ遅ｲ｡,10,但已遲了。,人工定稿,
172,0xcff,dialogue,narrative,.何人ｶが美紀ｸﾝﾉ言葉ﾆ反応ｼﾃｲﾀ｡,29,.有幾人對美紀的話有反應。,人工定稿,
173,0xd20,dialogue,narrative,……ﾑ､反応?,11,…唔，反應?,人工定稿,P7 校对修正
174,0xd2c,dialogue,narrative,Xﾅﾝﾃ知ﾗﾅｲﾊずﾅﾉﾆ､,16,明明不該知道X，,人工定稿,
175,0xd40,dialogue,narrative,ﾅぜ反応ｽﾙ者がｲﾙ?,16,為何有人反應?,人工定稿,
176,0xd54,dialogue,narrative,ｿﾚﾓ一人だｹﾅﾗｿﾉ者がXﾄ考ｴﾗﾚﾙが､,29,若只有一人，那人就可推斷是X，,人工定稿,P7 校对修正
177,0xd74,dialogue,narrative,何人ｶｲﾀﾖｳﾅ……｡,15,似有數人……。,人工定稿,
178,0xd84,system,system,0111,4,,未翻,
179,0xd89,dialogue,narrative,_1_｢笹木ｻﾝ｡Xﾄｲｳﾉﾊ……?｣,23,_1_｢笹木。所謂X是……?｣,人工定稿,导入警告: kana_residue
180,0xda4,system,system,0300,4,,未翻,
181,0xda9,dialogue,narrative,_1_｢ｱﾝﾀ知ﾗﾅｲﾉ!?,15,_1_｢不知道!?,人工定稿,导入警告: kana_residue
182,0xdb9,system,system,ts,2,,未翻,
183,0xdbc,dialogue,narrative,Xｯﾃｲｳﾉﾊ……｣,12,X就是……｣,人工定稿,导入警告: kana_residue
184,0xdc9,system,system,ts,2,,未翻,
185,0xdcc,dialogue,narrative,チラリﾄｺﾁﾗｦ見ﾙﾉで､,18,因為瞥向這邊，,人工定稿,
186,0xde0,dialogue,narrative,目でダメだﾄ伝ｴﾙ｡,16,用眼神説不行。,人工定稿,
187,0xdf4,dialogue,narrative,ｺﾚ以上情報ｦ漏ﾗｽﾜｹﾆｲｸﾏｲ｡,23,不能再洩露情報了。,人工定稿,
188,0xe0c,system,system,0301,4,,未翻,
189,0xe11,dialogue,narrative,_1_｢ｱ､ｴｯﾄ……ウワサﾖ!,21,_1_｢欸，那個……傳聞!,人工定稿,导入警告: kana_residue
190,0xe28,dialogue,narrative,チェーンメールﾉウワサﾄ一緒ﾆ流ﾚﾃﾙﾉ!｣,35,跟連鎖郵件傳聞一起傳的!｣,人工定稿,导入警告: kana_residue
191,0xe4c,system,system,0302,4,,未翻,
192,0xe51,dialogue,narrative,_1_｢殺人ゲームﾆﾊ必ずXｯﾃ人が参加ｼﾃ,33,_1_｢殺人遊戲必有X參加,人工定稿,导入警告: kana_residue
193,0xe74,dialogue,narrative,ﾀｯｸｻﾝ人ｦ殺ｼﾁｬｳｯﾃ｣,17,會殺很多人｣,人工定稿,导入警告: kana_residue
194,0xe88,dialogue,narrative,ﾏﾀ余計ﾅ情報ｦ……｡,17,又説多餘話……。,人工定稿,
195,0xe9c,dialogue,narrative,結局隠ｾﾀﾉﾊ日記ﾉ存在だｹで,24,結果只藏住日記存在,人工定稿,
196,0xeb8,dialogue,narrative,Xﾆﾂｲﾃﾊﾎぼ全部語ｯﾃｼﾏｯﾃﾙじｬﾅｲｶ｡,29,關於X幾乎全説了。,人工定稿,
197,0xed8,system,system,0112,4,,未翻,
198,0xedd,dialogue,narrative,_1_｢……ﾌﾑ｡ﾀｼｶﾆ都市伝説ﾆﾊ,25,_1_｢……唔。都市傳説裡,人工定稿,导入警告: kana_residue
199,0xef8,dialogue,narrative,ｱﾘｿｳﾅ設定だﾄ思ｲﾏｽが……｣,24,像有這設定……｣,人工定稿,导入警告: kana_residue
200,0xf14,system,system,0113,4,,未翻,
201,0xf19,dialogue,narrative,_1_｢ｿﾚが我々ﾉ中ﾆｲﾙﾄ?｣,21,_1_｢就在我們之中?｣,人工定稿,导入警告: kana_residue
202,0xf30,system,system,0303,4,,未翻,
203,0xf35,dialogue,narrative,_1_｢ﾜｶﾝﾅｲｹど!,13,_1_｢不知道咯!,人工定稿,导入警告: kana_residue
204,0xf43,dialogue,narrative,.ｺﾝﾅｺﾄｽﾙ奴ﾅﾝﾃ､他ﾆ考ｴﾗﾚﾅｲｼ!｣,27,.幹這事的除他沒別人!｣,人工定稿,导入警告: kana_residue
205,0xf60,system,system,0114,4,,未翻,
206,0xf65,dialogue,narrative,_1_｢……確ｶﾆ､ｺﾚｦ仕組ﾝだ人間ﾊ,28,_1_｢……確實，策劃這些的,人工定稿,导入警告: kana_residue
207,0xf84,dialogue,narrative,本当ﾆ本気で殺人ゲームｦ,22,真心要進行殺人遊戲,人工定稿,
208,0xf9c,dialogue,narrative,ﾔﾙﾂﾓﾘﾉﾖｳでｽｶﾗ……｣,18,的樣子……｣,人工定稿,导入警告: kana_residue
209,0xfb0,system,system,0115,4,,未翻,
210,0xfb5,dialogue,narrative,_1_｢ｱﾙｲﾊ､ｿｳｲｯﾀウワサｦ実践ｽﾙﾀﾒﾆ,30,_1_｢或是為了實踐那種傳聞,人工定稿,导入警告: kana_residue
211,0xfd4,dialogue,narrative,誰ｶ送ﾘ込ﾝでｲﾃﾓｵｶｼｸｱﾘﾏｾﾝが……｣,30,有人被派來也不奇怪……｣,人工定稿,导入警告: kana_residue
212,0xff4,system,system,0010,4,,未翻,
213,0xff9,dialogue,narrative,_1_｢ｱﾉ……ｿﾚじｬｱ……,20,_1_｢那個……那麼……,人工定稿,导入警告: kana_residue
214,0x1010,dialogue,narrative,樫沢ｻﾝﾉ作戦ｯﾃ､通用ｼﾅｲﾝじｬ……｣,30,樫澤的作戰不就不管用……｣,人工定稿,导入警告: kana_residue
215,0x1030,system,system,0304,4,,未翻,
216,0x1035,dialogue,narrative,_1_｢ｿｳだﾖ!,10,_1_｢就是!,人工定稿,导入警告: kana_residue
217,0x1040,dialogue,narrative,ｺｳｼﾃ人ﾊ死ﾝじｬｯﾀｼ､意味ﾅｲじｬﾝ!｣,29,這樣人都死了，不就沒意義了!｣,人工定稿,P7 校对修正
218,0x1060,system,system,0116,4,,未翻,
219,0x1065,dialogue,narrative,_1_｢ﾏｧ落ﾁ着ｲﾃｸだｻｲ｡,19,_1_｢請先冷靜下來。,人工定稿,导入警告: kana_residue
220,0x107c,dialogue,narrative,ﾏだXがｲﾙﾄ決ﾏｯﾀﾜｹじｬｱﾘﾏｾﾝ｣,25,還沒確定有X在｣,人工定稿,导入警告: kana_residue
221,0x1098,system,system,0305,4,,未翻,
222,0x109d,dialogue,narrative,_1_｢落ﾁ着ｲﾃﾗﾚﾅｲﾜﾖ!,18,_1_｢冷靜不下來呀!,人工定稿,导入警告: kana_residue
