seq,anchor,kind,role,orig,orig_bytes,trans,status,note
49,0x3bc,dialogue,narrative,ﾀ､逮捕ｼﾏｽﾖ!｣,12,逮、逮捕哦!｣,人工定稿,P7 校对修正
50,0x3c9,system,system,ts,2,,未翻,
51,0x3cc,system,system,0022,4,,未翻,
52,0x3d1,dialogue,narrative,_3_｢ｱｱ構ﾜﾅｲぜ｡どｳｾオレﾊ死刑囚だｼﾖｫ｡,35,_3_｢無所謂。反正我是死刑犯。,人工定稿,导入警告: kana_residue
53,0x3f8,dialogue,narrative,今ｻﾗ､逮捕ﾅﾝざ怖ｸﾈｪﾖ!,20,事到如今不怕逮捕!,人工定稿,
54,0x410,dialogue,narrative,ﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬｯ!｣,15,桀桀桀桀桀!｣,人工定稿,导入警告: kana_residue
55,0x420,dialogue,narrative,不気味ﾅ笑ｲ声が響ｷ渡ﾙ｡,21,詭異笑聲迴盪。,人工定稿,P7 校对修正
56,0x438,dialogue,narrative,美紀ｸﾝﾊ不快ﾅ顔ｦｼﾃ､ジャック氏ﾄ薫ｻﾝﾉ,34,美紀滿臉不快，朝傑克和薰,人工定稿,
57,0x45c,dialogue,narrative,ﾓﾄﾍﾄ向ｶｯﾃｲｯﾀ｡,13,走了過去。,人工定稿,
58,0x46a,system,system,s,1,,未翻,
59,0x46c,system,system,0326,4,,未翻,
60,0x471,dialogue,narrative,_3_｢ｱｱｰ､ﾓｳ､ｳｯｻｲﾅｧ!,18,_3_｢煩死了!,人工定稿,导入警告: kana_residue
61,0x484,dialogue,narrative,ｱﾝﾀ､少ｼﾊ大人ｼｸ出来ﾅｲ?｣,22,就不能老實點?｣,人工定稿,导入警告: kana_residue
62,0x49c,system,system,0023,4,,未翻,
63,0x4a1,dialogue,narrative,_3_｢ｵ? 威勢ばｶﾘ良ｲｵ嬢ﾁｬﾝじｬﾈｴﾉ｡,31,_3_｢哦? 光有氣勢的小姐。,人工定稿,P7 校对修正
64,0x4c4,dialogue,narrative,アンタ､ｲﾂﾓボインﾁｬﾝﾆ,20,老是和巨乳妹,人工定稿,P7 校对修正
65,0x4dc,dialogue,narrative,ｸｯﾂｲﾃ歩ｲﾃﾝﾉﾅｧ?｣,15,黏著走對不?｣,人工定稿,P7 校对修正
66,0x4ec,system,system,0327,4,,未翻,
67,0x4f1,dialogue,narrative,_3_｢ｵｯｻﾝﾆﾊ関係ﾅｲじｬﾝ!｣,22,_3_｢跟大叔無關!｣,人工定稿,导入警告: kana_residue
68,0x508,system,system,0024,4,,未翻,
69,0x50d,dialogue,narrative,_3_｢ﾌﾋｬﾋｬﾋｬ､ボインﾁｬﾝﾉ腰巾着がﾖｫ!,33,_3_｢桀桀桀，巨乳妹的跟班!,人工定稿,导入警告: kana_residue
70,0x530,dialogue,narrative,ﾓｼｶｼﾃ､ソッチ系ｯﾃｶ!｣,19,該不會是那傾向!｣,人工定稿,导入警告: kana_residue
71,0x544,system,system,0328,4,,未翻,
72,0x549,dialogue,narrative,_3_｢ソッチ系ﾄｶ言ｳﾅ｡ｱﾀｼﾊ楓ｵ姉ｻﾏ系!｣,34,_3_｢別説那傾向。我是楓姐姐大人派!｣,人工定稿,导入警告: kana_residue
73,0x56c,system,system,0025,4,,未翻,
74,0x571,dialogue,narrative,_3_｢ﾌﾋｬﾋｬﾋｬｯ! コイツﾊｵﾓｼﾚｪ!,27,_3_｢桀桀桀! 這東西有趣!,人工定稿,导入警告: kana_residue
75,0x590,dialogue,narrative,ﾅｧ､今ｶﾗオレﾉ前でｵｯぱじﾒﾃｸﾚﾖ!｣,29,欸，現在就在我面前幹起來!｣,人工定稿,P7 校对修正
76,0x5b0,system,system,0026,4,,未翻,
77,0x5b5,dialogue,narrative,_3_｢カワイコﾁｬﾝ同士がレズｯﾃﾝﾉｦ見ﾝﾉﾊ､,36,_3_｢看可愛妹子們玩女同，,人工定稿,导入警告: kana_residue
78,0x5dc,dialogue,narrative,ｻぞｶｼ興奮ｽﾙだﾛｳﾅｧ｡ﾌﾋｬﾋｬッ!｣,27,一定很興奮呀。桀桀!｣,人工定稿,P7 校对修正
79,0x5f8,system,system,0038,4,,未翻,
80,0x5fd,dialogue,narrative,_3_｢ジャックｻﾝ!!｣,17,_3_｢傑克!!｣,人工定稿,导入警告: kana_residue
81,0x610,system,system,0329,4,,未翻,
82,0x615,dialogue,narrative,_3_｢ｱｰ､超ウザ｡,14,_3_｢超煩。,人工定稿,导入警告: kana_residue
83,0x624,dialogue,narrative,ｵ姉ｻﾏ､ﾓｳコイツ､殴ｯﾁｬｯﾃｲｲｽｶﾈ!｣,29,姐姐大人，可以打這東西了?｣,人工定稿,P7 校对修正
84,0x644,system,system,0027,4,,未翻,
85,0x649,dialogue,narrative,_3_｢ｵ? ヤﾙｯﾃﾝﾉｶ? ﾅｧ､オイ!｣,26,_3_｢哦? 要打對不? 欸!｣,人工定稿,P7 校对修正
86,0x664,dialogue,narrative,ジャック氏ﾊファイティングポーズｦﾄﾘ､,35,傑克擺出格鬥架勢，,人工定稿,
87,0x688,dialogue,narrative,美紀ｸﾝｦ挑発ｼﾃｲﾙ｡,16,挑釁著美紀。,人工定稿,P7 校对修正
88,0x69c,system,system,0445,4,,未翻,
89,0x6a1,dialogue,narrative,_3_｢ﾔﾒﾃｵｹ､美紀ｸﾝ｡ｿﾚｶﾗ､ジャック氏ﾓ｣,34,_3_｢住手，美紀。還有傑克也,人工定稿,导入警告: kana_residue
90,0x6c4,system,system,0446,4,,未翻,
91,0x6c9,dialogue,narrative,_3_｢ルールｦ忘ﾚﾀﾉｶ?,18,_3_｢忘了規則?,人工定稿,导入警告: kana_residue
92,0x6dc,dialogue,narrative,暴力行為ﾊ反則負ｹﾆﾅﾙ｡,20,暴力行為算犯規輸。,人工定稿,P7 校对修正
93,0x6f4,dialogue,narrative,ｺﾉゲームﾉ負ｹﾊ､死ｦ意味ｽﾙﾉだぞ｣,29,這遊戲輸了就是死哇｣,人工定稿,P7 校对修正
94,0x714,system,system,0330,4,,未翻,
95,0x719,dialogue,narrative,_3_｢……命拾ｲｼﾀﾈ､ｵｯｻﾝ｣,22,_3_｢……命真大，大叔｣,人工定稿,P7 校对修正
96,0x730,system,system,0028,4,,未翻,
97,0x735,dialogue,narrative,_3_｢ﾌﾋｬﾋｬﾋｬｯ｡ｵ嬢ﾁｬﾝ､アンタ良ｲﾈｪ!,32,_3_｢桀桀。小姐，不錯呀!,人工定稿,P7 校对修正
98,0x758,dialogue,narrative,恐怖ﾆ引ｷﾂﾙ顔ｦジックリ拝ﾐﾅがﾗ､,29,仔細打量恐懼抽動的臉，,人工定稿,
99,0x778,dialogue,narrative,ﾕｯｸﾘ殺ｼﾀｲタイプだぜ｡ﾌﾋｬﾋｬﾋｬｯ!｣,30,是想慢慢殺掉的類型咯。桀桀!｣,人工定稿,P7 校对修正
100,0x798,system,system,0331,4,,未翻,
101,0x79d,dialogue,narrative,_3_｢ｸｩｰｯ､ムカﾂｸ! コイツ､超ムカﾂｸ!｣,34,_3_｢唔，氣死了! 這東西超氣人!,人工定稿,导入警告: kana_residue
102,0x7c0,system,system,0447,4,,未翻,
103,0x7c5,dialogue,narrative,_3_｢美紀ｸﾝ｡,11,_3_｢美紀。,人工定稿,导入警告: kana_residue
104,0x7d1,dialogue,narrative,_0.ｲﾁｲﾁ反応ｽﾙｶﾗ面白がﾗﾚﾙﾉだ｡,28,_0.毎次都反應，才會被逗弄。,人工定稿,P7 校对修正
105,0x7f0,dialogue,narrative,ﾓｳ少ｼスルーｽﾙｺﾄｦ覚ｴﾀ方がｲｲﾅ｣,28,最好學會多無視一點｣,人工定稿,P7 校对修正
106,0x810,system,system,0332,4,,未翻,
107,0x815,dialogue,narrative,_3_｢ﾑﾑｩ……｣,12,_3_｢唔……｣,人工定稿,导入警告: kana_residue
108,0x822,system,system,0.0448,6,,未翻,
109,0x829,dialogue,narrative,_3_｢ｿﾚﾖﾘ聞ｷ込ﾐだ｡,17,_3_｢先去打聽。,人工定稿,P7 校对修正
110,0x83c,dialogue,narrative,ﾁｮｯﾄ聞ｷﾀｲｺﾄがｱﾙﾝでｽが､,22,有點事想問，,人工定稿,
111,0x854,dialogue,narrative,ｲｲでｼｮｳｶ｣,9,可以?｣,人工定稿,导入警告: kana_residue
112,0x85e,dialogue,narrative,0.ロム2_ターン2_ジャック・薫初回_キーワード会話後,49,0.ROM2_回合2_傑克、薰初回_關鍵字會話後,人工定稿,
113,0x890,system,system,0039,4,,未翻,
114,0x895,dialogue,narrative,_3_｢ｿﾚﾆｼﾃﾓ､浅川ｻﾝ達ﾊ怖ｸﾅｲﾉ?｣,28,_3_｢話雖如此，淺川他們不怕?｣,人工定稿,P7 校对修正
115,0x8b2,binary,system,[�0449,-1,,未翻,
116,0x8b9,dialogue,narrative,_3_｢怖ｸﾅｲ､ﾄﾊ?｣,14,_3_｢不怕是指?｣,人工定稿,导入警告: kana_residue
117,0x8c8,system,system,0040,4,,未翻,
118,0x8cd,dialogue,narrative,_3_｢……だｯﾃﾎﾗ､西野ｻﾝがｱﾝﾅｺﾄﾆ……｣,34,_3_｢……可是西野都那樣了……｣,人工定稿,P7 校对修正
119,0x8f0,system,system,0041,4,,未翻,
120,0x8f5,dialogue,narrative,_3_｢年頃ﾉ女ﾉ子ｯﾃ､血ﾄｶ……苦手でｼｮｳ?｣,36,_3_｢妙齡女孩對血……不擅長，對不?｣,人工定稿,P7 校对修正
121,0x91c,system,system,0450,4,,未翻,
122,0x921,dialogue,narrative,_3_｢……好ｷでﾊｱﾘﾏｾﾝﾈ｣,21,_3_｢……並不喜歡呀｣,人工定稿,P7 校对修正
123,0x938,system,system,0029,4,,未翻,
124,0x93d,dialogue,narrative,_3_｢オレﾊ好ｷだｹどﾖｫ!｣,21,_3_｢我倒喜歡哦!｣,人工定稿,导入警告: kana_residue
125,0x954,system,system,0333,4,,未翻,
126,0x959,dialogue,narrative,_3_｢……アンタﾊ年頃ﾉ女ﾉ子じｬﾅｲｯｼｮ!｣,35,_3_｢……又不是妙齡女孩!｣,人工定稿,导入警告: kana_residue
127,0x980,system,system,0042,4,,未翻,
128,0x985,dialogue,narrative,_3_｢残酷ﾅ殺人シーンｦ強制的ﾆ,27,_3_｢殘酷的殺人場面被逼著看,人工定稿,P7 校对修正
129,0x9a4,dialogue,narrative,見ｾﾂｹﾗﾚﾀ挙げ句､次ﾉ投票ﾆﾊ､,25,更慘的是，下次投票，,人工定稿,P7 校对修正
130,0x9c0,dialogue,narrative,ﾏﾀ同じ現場ﾆ来ﾅｲﾄﾅﾗﾅｲﾅﾝﾃ……｣,28,又得來同一現場……｣,人工定稿,导入警告: kana_residue
131,0x9e0,dialogue,narrative,自分で言ｯﾃｲﾙｳﾁﾆ､辛ｸﾅｯﾃｷﾀﾉｶ､,27,自己説著，似乎難受起來，,人工定稿,P7 校对修正
132,0x9fc,dialogue,narrative,薫ｻﾝﾊ口元ｦ手で覆ｯﾀ｡,19,薰用手掩住嘴。,人工定稿,
133,0xa10,system,system,0451,4,,未翻,
134,0xa15,dialogue,narrative,_3_｢……出来ﾚば､来ﾅｸﾃ済ﾑ方法が,30,_3_｢……可以的話，有不用來,人工定稿,导入警告: kana_residue
135,0xa34,dialogue,narrative,ｱﾚばｲｲﾄ思ｯﾃﾏｽが｣,16,的方法就好了｣,人工定稿,导入警告: kana_residue
136,0xa48,system,system,0452,4,,未翻,
137,0xa4d,dialogue,narrative,_3_｢ﾄｺﾛでｵ二人ﾊ､どｳｼﾃｺｺﾆ?｣,26,_3_｢話説二位為何在此?｣,人工定稿,导入警告: kana_residue
138,0xa68,system,system,0043,4,,未翻,
139,0xa6d,dialogue,narrative,_3_｢私ﾊ警官でｽｶﾗﾈ｡,18,_3_｢我是警官哦。,人工定稿,导入警告: kana_residue
140,0xa80,dialogue,narrative,一応､事件ﾉ捜査ｦｼﾀ方がｲｲﾄ思ｯﾀﾉ｣,30,想説至少査査案件｣,人工定稿,导入警告: kana_residue
141,0xaa0,system,system,0030,4,,未翻,
142,0xaa5,dialogue,narrative,_3_｢オレﾊ､居心地ｲｲｶﾗｻ!｣,23,_3_｢因為我待著舒服!｣,人工定稿,P7 校对修正
143,0xac0,system,system,0453,4,,未翻,
144,0xac5,dialogue,narrative,_3_｢ﾅﾙﾎど｡,10,_3_｢原來。,人工定稿,P7 校对修正
145,0xad0,dialogue,narrative,ｿﾚで､何ｶ気付ｲﾀ点ﾊｱﾘﾏｽｶ?｣,24,那，有發現什麼?｣,人工定稿,P7 校对修正
146,0xaec,system,system,0044,4,,未翻,
147,0xaf1,dialogue,narrative,_3_｢ｿｳﾈｪ……変ﾜｯﾀﾄｺﾛﾄｲｴば……｣,30,_3_｢唔……要説有什麼異常……,人工定稿,P7 校对修正
148,0xb10,system,system,0045,4,,未翻,
149,0xb15,dialogue,narrative,_3_｢西野ｻﾝが処刑ｻﾚﾀ投票部屋｡,28,_3_｢西野被處刑的投票房。,人工定稿,导入警告: kana_residue
150,0xb34,dialogue,narrative,ｱﾉ部屋ｦ誰ｶが開ｹ閉ﾒｼﾀ形跡がｱﾙﾉ｣,30,那房間有被人開關過的痕跡｣,人工定稿,P7 校对修正
151,0xb54,system,system,0454,4,,未翻,
152,0xb59,dialogue,narrative,_3_｢……ﾅぜﾜｶﾙﾝでｽ?｣,20,_3_｢……為何知道?｣,人工定稿,导入警告: kana_residue
153,0xb70,system,system,0046,4,,未翻,
154,0xb75,dialogue,narrative,_3_｢血が溢ﾚﾃｲﾀﾉ｡,16,_3_｢血溢出來了。,人工定稿,导入警告: kana_residue
155,0xb86,system,system,s,1,,未翻,
156,0xb88,dialogue,narrative,処刑ｻﾚﾀ直後ﾊ血ﾅﾝﾃ,17,處刑後血什麼的,人工定稿,
157,0xb9c,dialogue,narrative,ｱｿｺｶﾗ出ﾃｷﾃﾅｶｯﾀﾉﾆ……｣,21,明明沒從那出來……｣,人工定稿,导入警告: kana_residue
158,0xbb4,system,system,0455,4,,未翻,
159,0xbb9,dialogue,narrative,_3_｢ｺｺﾆ入ｯﾀ時ｶﾗ気ﾆﾊﾅｯﾃﾏｼﾀが……,31,_3_｢進來時就在意了……,人工定稿,P7 校对修正
160,0xbdc,dialogue,narrative,薫ｻﾝが捜査ﾉﾀﾒﾆ,14,薰為了調査,人工定稿,
161,0xbec,dialogue,narrative,入ｯﾀﾉでﾊﾅｶｯﾀﾉでｽｶ｣,18,才進去的?｣,人工定稿,导入警告: kana_residue
162,0xc00,system,system,0047,4,,未翻,
163,0xc05,dialogue,narrative,_3_｢ｿ､ｿﾚﾊ､ｿﾉ……ｻｽがﾆ……｣,26,_3_｢那、那是……我怎麼會｣,人工定稿,P7 校对修正
164,0xc20,system,system,0334,4,,未翻,
165,0xc25,dialogue,narrative,_3_｢じｬｱ､ｿｺﾉｵｯｻﾝが､,19,_3_｢那，那邊大叔，,人工定稿,导入警告: kana_residue
166,0xc3c,dialogue,narrative,開ｹﾀﾝじｬﾅｲﾝｽｶ?｣,15,不就是他開的?｣,人工定稿,P7 校对修正
167,0xc4c,system,system,0031,4,,未翻,
168,0xc51,dialogue,narrative,_3_｢残念だｹどﾅｧ､ｵ嬢ﾁｬﾝ｡,23,_3_｢可惜呀，小姐。,人工定稿,P7 校对修正
169,0xc6c,dialogue,narrative,オレﾊ､ｿﾝﾅｺﾄｼﾃﾈｪﾖ!｣,18,我可沒幹那種事!｣,人工定稿,导入警告: kana_residue
170,0xc80,system,system,0456,4,,未翻,
171,0xc85,dialogue,narrative,_3_｢ﾌﾑ……時間が経ｯﾃジワジワﾄ出ﾃｷﾀｶ……｡,40,_3_｢唔……時間久了慢慢滲出……。,人工定稿,导入警告: kana_residue
172,0xcb0,dialogue,narrative,ｱﾙｲﾊ本当ﾆ誰ｶが……｣,19,或是真有人……｣,人工定稿,导入警告: kana_residue
173,0xcc4,system,system,0457,4,,未翻,
174,0xcc9,dialogue,narrative,_3_｢他ﾆﾊ何ｶ気づｲﾀｺﾄｱﾘﾏｾﾝｶ?｣,27,_3_｢還有發現什麼?｣,人工定稿,导入警告: kana_residue
175,0xce8,system,system,0048,4,,未翻,
176,0xced,dialogue,narrative,_3_｢……ｴｴｯﾄ､特ﾆﾊ｣,18,_3_｢……沒特別,人工定稿,导入警告: kana_residue
177,0xd00,system,system,0458,4,,未翻,
178,0xd05,dialogue,narrative,_3_｢ﾅﾙﾎどﾅ｡ｱﾘがﾄｳござｲﾏｼﾀ｣,26,_3_｢原來如此，謝謝｣,人工定稿,导入警告: kana_residue
179,0xd20,system,system,0049,4,,未翻,
180,0xd25,dialogue,narrative,_3_｢ｵ役ﾆ立ﾃﾀｶｼﾗ?｣,17,_3_｢幇上忙了?｣,人工定稿,导入警告: kana_residue
181,0xd38,system,system,0459,4,,未翻,
182,0xd3d,dialogue,narrative,_3_｢ｴｴ､ﾏｱ｣,10,_3_｢是哦｣,人工定稿,导入警告: kana_residue
183,0xd48,dialogue,narrative,実ﾊｱﾝﾏﾘ｡,8,沒什麼。,人工定稿,P7 校对修正
184,0xd51,system,system,_0.0335,7,,未翻,
185,0xd59,dialogue,narrative,_3_｢ﾈｪ､ｵ姉ｻﾏｰ｡,14,_3_｢姐姐大人。,人工定稿,导入警告: kana_residue
186,0xd68,dialogue,narrative,ｿﾛｿﾛ､次ﾉﾄｺﾛﾆ行ｷﾏｾﾝ?,19,差不多去下處?｣,人工定稿,导入警告: kana_residue
187,0xd7c,dialogue,narrative,ｺｺﾉ臭ｲ､気分が悪ｸﾃ……｣,22,這裡味道讓人反胃……｣,人工定稿,P7 校对修正
188,0xd94,system,system,0460,4,,未翻,
189,0xd99,dialogue,narrative,_3_｢ｿｳだﾅ｡,10,_3_｢也是。,人工定稿,导入警告: kana_residue
190,0xda4,dialogue,narrative,ｿﾚじｬ､ｵ二人ｻﾝﾓﾎどﾎどﾆﾅ｣,23,那二位也別太勉強｣,人工定稿,P7 校对修正
191,0xdbc,dialogue,narrative,私ﾊ美紀ｸﾝﾆ引ｶﾚﾙﾖｳﾆｼﾃ,20,我像被美紀拉著，,人工定稿,
192,0xdd4,dialogue,narrative,ホールｦ後ﾆｼﾀ｡,13,離開大廳。,人工定稿,
193,0xde2,system,system,s,1,,未翻,
194,0xde4,dialogue,narrative,ロム2_ターン2_ﾂﾑじ･ﾊﾙｶ初回,26,ROM2_回合2_旋、遙初回,人工定稿,
195,0xe00,system,system,0012,4,,未翻,
196,0xe05,dialogue,narrative,_3_｢……ｱｯ｣,11,_3_｢……呀｣,人工定稿,导入警告: kana_residue
197,0xe11,dialogue,narrative,_0.｢……何ｶ用?｣,15,_0.｢……有事?｣,人工定稿,导入警告: kana_residue
198,0xe21,system,system,ts,2,,未翻,
199,0xe24,dialogue,narrative,私達ﾉ姿ｦ見ﾀ途端､ﾂﾑじｸﾝﾊﾊﾙｶｸﾝｦ,29,一看到我們的身影，旋就把遙,人工定稿,
200,0xe44,dialogue,narrative,自分ﾉ背後ﾆ引ｯ込ﾒﾙ｡,18,拉到自己的背後。,人工定稿,
201,0xe58,dialogue,narrative,……どｳﾔﾗ､警戒ｻﾚﾃｲﾙﾗｼｲ｡,23,……看來，被警戒了。,人工定稿,
202,0xe70,system,system,0336,4,,未翻,
203,0xe75,dialogue,narrative,_3_｢ﾈｴ､ｵ姉ｻﾏ｡ｺﾉコ達ﾆﾓ聞ｸﾝｽｶ?｣,29,_3_｢姐姐大人。也要問孩子們?｣,人工定稿,导入警告: kana_residue
204,0xe94,system,system,0461,4,,未翻,
205,0xe99,dialogue,narrative,_3_｢一応ﾅ｡ﾂﾑじｸﾝ､少ｼだｹ時間ｦｸﾚﾅｲｶ｣,34,_3_｢總之。旋，能給我點時間?｣,人工定稿,导入警告: kana_residue
206,0xebc,dialogue,narrative,｢……別ﾆ良ｲｹど｣,15,｢……無所謂｣,人工定稿,导入警告: kana_residue
207,0xecc,dialogue,narrative,ロム2_ﾒｿﾒｿｽﾙ唯柚,16,ROM2_抽泣的唯柚,人工定稿,
208,0xee0,dialogue,narrative,｢ｳｩ……ぐｽｯ……ﾓｳ……嫌だﾖｫ……｣,32,｢嗚……抽泣……行了……討厭……｣,人工定稿,导入警告: kana_residue
209,0xf04,system,system,0337,4,,未翻,
210,0xf09,dialogue,narrative,_3_｢ｱﾁｬｰ､泣ｲﾃﾙｯｽﾖ｣,18,_3_｢欸呀，在哭咯｣,人工定稿,导入警告: kana_residue
211,0xf1c,system,system,0462,4,,未翻,
212,0xf21,dialogue,narrative,_3_｢大丈夫ｶ､唯柚ｸﾝ｣,19,_3_｢要不要緊，唯柚｣,人工定稿,导入警告: kana_residue
213,0xf38,dialogue,narrative,｢だｲじｮｳぶじｬ……ﾅｲﾖｫ……ｯ｣,27,｢才……才不要緊……｣,人工定稿,导入警告: kana_residue
214,0xf54,system,system,0338,4,,未翻,
215,0xf59,dialogue,narrative,_3_｢ｱｰ､ｼｯｶﾘｼﾅﾖ……｣,19,_3_｢欸，振作點……｣,人工定稿,导入警告: kana_residue
216,0xf70,dialogue,narrative,｢ｳｯ､ｳｯ……ｺﾝﾅﾄｺﾛ､,17,｢嗚……這種地方，,人工定稿,导入警告: kana_residue
217,0xf84,dialogue,narrative,早ｸ出ﾀｲﾖｫ……｣,14,好想出去……｣,人工定稿,导入警告: kana_residue
218,0xf94,system,system,0463,4,,未翻,
219,0xf99,dialogue,narrative,_3_｢ｿｳだﾅ｡何ﾄｶｼﾃ脱出方法ｦ考ｴﾖｳ｣,31,_3_｢也是。設法逃出去｣,人工定稿,P7 校对修正
220,0xfbc,dialogue,narrative,｢ｳﾝ｡だｯﾃｺｺ……ぐｽｯ､,19,｢唔。可是這裡……,人工定稿,导入警告: kana_residue
221,0xfd0,dialogue,narrative,……ｵ花がﾋﾄﾂﾓﾅｲﾝだﾓﾝ……｣,25,……一朶花都沒有嘛……｣,人工定稿,导入警告: kana_residue
222,0xfec,system,system,0464,4,,未翻,
223,0xff1,dialogue,narrative,_3_｢……ｿ､ｿｳｶ｣,14,_3_｢……是哦｣,人工定稿,导入警告: kana_residue
224,0x1000,system,system,0339,4,,未翻,
