seq,anchor,kind,role,orig,orig_bytes,trans,status,note
48,0x329,dialogue,narrative,_1_｢ｴｴ｡ｿﾚｦ見計ﾗｯﾃﾉ作戦じｬﾅｲでｽｶ｣,32,_1_｢是的。正是看準這點的作戰｣,人工定稿,导入警告: kana_residue
49,0x34c,system,system,0377,4,,未翻,
50,0x351,dialogue,narrative,_1_｢ｿｳだｹどｻ……｡,17,_1_｢是這樣但……,人工定稿,导入警告: kana_residue
51,0x364,dialogue,narrative,ﾅﾝｶ､自分だｹ安全ｯﾃ感じがｼﾃ,25,總覺得只有自己安全,人工定稿,
52,0x380,dialogue,narrative,ズルｲﾝだﾖﾈｰ｣,12,好狡猾呀｣,人工定稿,P7 校对修正: ずるいんだよねー 共感 → 呀
53,0x38d,system,system,ts,2,,未翻,
54,0x390,system,system,0143,4,,未翻,
55,0x395,dialogue,narrative,_1_｢本当ﾆｿｳ思ｳﾅﾗ……,20,_1_｢真這麼想的話……,人工定稿,导入警告: kana_residue
56,0x3ac,dialogue,narrative,次ｶﾗﾊ全員でｱﾅﾀﾆ,15,下次就全員指名,人工定稿,
57,0x3bc,dialogue,narrative,投票ｽﾙﾖｳﾆｼﾏｼｮｳｶ?｣,17,投票，如何?｣,人工定稿,导入警告: kana_residue
58,0x3d0,system,system,0378,4,,未翻,
59,0x3d5,dialogue,narrative,_1_｢ｴｯ!?,8,_1_｢欸!?,人工定稿,导入警告: kana_residue
60,0x3de,dialogue,narrative,1_ﾔﾒﾃﾖｿﾝﾅﾉ! 危ﾅｲじｬﾝ!｣,22,1_別這樣! 很危險!｣,人工定稿,导入警告: kana_residue
61,0x3f8,system,system,0510,4,,未翻,
62,0x3fd,dialogue,narrative,_1_｢美紀ｸﾝ､語ﾙﾆ落ﾁﾃﾙぞ｣,23,_1_｢美紀，説漏嘴了哇｣,人工定稿,P7 校对修正: 語るに落ちる + だぞ→哇
63,0x418,system,system,0379,4,,未翻,
64,0x41d,dialogue,narrative,_1_｢ﾍ?｣,7,_1_｢欸｣,人工定稿,导入警告: kana_residue
65,0x425,system,system,_1_0144,7,,未翻,
66,0x42d,dialogue,narrative,_1_｢ｿｳ｡実際､危険でｽｼ怖ｲﾉでｽ｡,28,_1_｢是的。實際危險又可怕。,人工定稿,导入警告: kana_residue
67,0x44c,dialogue,narrative,ｺｳｼﾃ成果ﾓ出ﾀｺﾄでｽｶﾗ､,20,既然已有成果，,人工定稿,
68,0x464,dialogue,narrative,認ﾒﾃｲﾀだｷﾀｲﾉでｽが｣,18,希望得到認可｣,人工定稿,导入警告: kana_residue
69,0x478,system,system,0380,4,,未翻,
70,0x47d,dialogue,narrative,_1_｢で､でﾓｻ｡,12,_1_｢可是。,人工定稿,导入警告: kana_residue
71,0x48a,dialogue,narrative,0.ｱﾝﾀがシリアルキラーだｯﾀﾗ,26,0.要是樫澤是連環殺手,人工定稿,
72,0x4a8,dialogue,narrative,自分ｦ指名ｼﾅｹﾚばｲｲﾝだｼ｣,22,不指名自己就行了｣,人工定稿,导入警告: kana_residue
73,0x4c0,system,system,0381,4,,未翻,
74,0x4c5,dialogue,narrative,_1_｢ﾑｼﾛ､ｿﾝﾅｺﾄ出来ﾙﾉｯﾃ,21,_1_｢倒不如説，能做到,人工定稿,导入警告: kana_residue
75,0x4dc,dialogue,narrative,ｿｳｲｳ保証がｱﾙｶﾗﾄｶ?｣,18,是因有那種保證?｣,人工定稿,导入警告: kana_residue
76,0x4f0,system,system,0511,4,,未翻,
77,0x4f5,dialogue,narrative,_1_｢美紀ｸﾝ､ｿﾚﾊ樫沢氏ﾆ対ｼﾃ,25,_1_｢美紀，那樣對樫澤,人工定稿,导入警告: kana_residue
78,0x510,dialogue,narrative,失礼でﾊﾅｲｶ?｣,12,太失禮了?｣,人工定稿,导入警告: kana_residue
79,0x51d,system,system,ts,2,,未翻,
80,0x520,system,system,0382,4,,未翻,
81,0x525,dialogue,narrative,_1_｢で､でﾓｵ姉ｻﾏ､失礼ﾄｶ言ｯﾃﾃ,27,_1_｢可是姐姐大人，説失禮,人工定稿,导入警告: kana_residue
82,0x544,dialogue,narrative,ホントﾆ犯人だｯﾀﾗどｳｽﾙﾝｽｶ!?｣,27,真是犯人的話如何是好!?｣,人工定稿,P7 校对修正: どうする 怎么办 去翻译腔
83,0x560,system,system,0512,4,,未翻,
84,0x565,dialogue,narrative,_1_｢ﾌﾑ｡ｿﾉ心配ﾊﾓｯﾄﾓだが……｣,27,_1_｢唔。那擔心合理……｣,人工定稿,导入警告: kana_residue
85,0x584,dialogue,narrative,ロム2_樫沢ｦ信じﾙｶどｳｶ,21,ROM2_是否相信樫澤,人工定稿,
86,0x59c,dialogue,narrative,ﾀｼｶﾆ樫沢氏がシリアルキラーでﾊﾅｲﾄｲｳ,34,確實，樫澤不是連環殺手的確證,人工定稿,"P7 校对修正: ではない 漏译否定, 方向纠正"
87,0x5c0,dialogue,narrative,確証ﾊどｺﾆﾓﾅｲ｡,13,一點也沒有。,人工定稿,P7 校对修正: どこにもない
88,0x5ce,system,system,s,1,,未翻,
89,0x5d0,dialogue,narrative,ｼｶｼ､彼がシリアルキラーだﾄｼﾀﾗ,28,但是，他若是連環殺手,人工定稿,
90,0x5f0,dialogue,narrative,ｱﾉﾖｳﾅ作戦ﾊ全ｸ意味がﾅｲ｡,22,那種作戰毫無意義。,人工定稿,
91,0x608,dialogue,narrative,ｲﾔ仮ﾆシリアルキラーだﾄｼﾃﾓ,25,就算他是連環殺手,人工定稿,
92,0x624,dialogue,narrative,彼ﾊ無害だﾄ言ｴﾙだﾛｳ｡,19,也能説他無害。,人工定稿,
93,0x638,dialogue,narrative,……本当ﾊ､ﾁｬﾝﾄ調査ｼﾃｵｷﾀｲｼ,25,……其實想好好調査,人工定稿,
94,0x654,dialogue,narrative,ｻｽがﾆ探偵でｱﾙｺﾄｦ明ｶｼﾃ良ｲﾄﾊ,26,也不能表明自己是偵探,人工定稿,P7 校对修正: さすがに…明かして良いとは思えない
95,0x670,dialogue,narrative,思ｴﾅｲが……｡,12,做不到……。,人工定稿,P7 校对修正: 思えない 非不能説
96,0x67d,system,system,ts,2,,未翻,
97,0x680,dialogue,narrative,少ﾅｸﾄﾓ意見ｦ参考ﾆｽﾙﾄｲｳ意味で,27,至少在參考意見的意義上,人工定稿,
98,0x69c,dialogue,narrative,信用ｼﾃﾓ良ｲだﾛｳ｡,15,可以信用。,人工定稿,
99,0x6ac,dialogue,narrative,だｶﾗ……｡,9,所以……,人工定稿,
100,0x6b6,dialogue,narrative,0.ロム2_樫沢ｦ信じﾙ,18,0.ROM2_相信樫澤,人工定稿,
101,0x6cc,system,system,0513,4,,未翻,
102,0x6d1,dialogue,narrative,_1_｢……美紀ｸﾝ｡,15,_1_｢……美紀。,人工定稿,导入警告: kana_residue
103,0x6e1,system,system,ts,2,,未翻,
104,0x6e4,dialogue,narrative,彼ﾉ言ｳｺﾄﾓ少ｼﾊ信用ｼﾃ良ｲﾉでﾊﾅｲｶ?｣,31,他的話是不是也能稍微信一下?｣,人工定稿,P7 校对修正: ではないか 求确认句
105,0x704,system,system,0383,4,,未翻,
106,0x709,dialogue,narrative,_1_｢ｵ､ｵ姉ｻﾏ! どｳｼﾃｺﾝﾅ奴ｦ!?｣,27,_1_｢姐姐大人! 為何信他!?｣,人工定稿,导入警告: kana_residue
107,0x728,dialogue,narrative,私ﾉ言葉ﾆ美紀ｸﾝが食ｯﾃｶｶﾙ｡,24,美紀反駁我的話。,人工定稿,
108,0x744,system,system,0514,4,,未翻,
109,0x749,dialogue,narrative,_1_｢ﾓﾁﾛﾝ､全部ｦ信じﾙﾜｹじｬﾅｲ｣,27,_1_｢當然不是全信｣,人工定稿,导入警告: kana_residue
110,0x768,system,system,0515,4,,未翻,
111,0x76d,dialogue,narrative,_1_｢……ﾀだ､ｿｳだﾅ｡,18,_1_｢……不過，是哦,人工定稿,导入警告: kana_residue
112,0x780,dialogue,narrative,少ﾅｸﾄﾓ彼ﾉ作戦ﾊ信じﾃﾓ良ｲだﾛｳ｣,28,至少他的作戰應該可以信｣,人工定稿,P7 校对修正: だろう 推量漏译
113,0x7a0,dialogue,narrative,ｿｺで視線ｦ美紀ｸﾝｶﾗ樫沢氏ﾍ向ｹﾙ｡,29,於是把視線從美紀轉向樫澤。,人工定稿,
114,0x7c0,dialogue,narrative,彼ﾊ口角ｦﾂﾘ上げﾙﾄ､満足げﾆ笑ｯﾃｲﾀ｡,31,他揚起嘴角，滿足地笑了。,人工定稿,
115,0x7e0,system,system,0145,4,,未翻,
116,0x7e5,dialogue,narrative,_1_｢ｱﾅﾀﾆｿｳ言ｯﾃｲﾀだｹﾙﾄ嬉ｼｲでｽﾈ｣,30,_1_｢能聽到這番話很開心｣,人工定稿,P7 校对修正: 被这样説 去被动翻译腔
117,0x804,system,system,0516,4,,未翻,
118,0x809,dialogue,narrative,_1_｢私ﾅﾘﾆﾓ考ｴﾃﾊｲﾙが､,20,_1_｢我也有考慮，,人工定稿,导入警告: kana_residue
119,0x820,dialogue,narrative,今ﾉﾄｺﾛ､樫沢氏ﾉ作戦が最良ﾅﾉﾊ,27,現在樫澤的作戰是最佳,人工定稿,
120,0x83c,dialogue,narrative,変ﾜﾗﾅｲｶﾗﾅ｣,10,這點沒變｣,人工定稿,导入警告: kana_residue
121,0x847,dialogue,narrative,.実際ﾆ成功ｼﾃ､ｻｯｷﾊ誰ﾓ死ﾅﾅｶｯﾀ｡,28,.實際成功了，剛才誰都沒死。,人工定稿,
122,0x864,dialogue,narrative,でｷﾙｺﾄﾅﾗ､,9,若可以，,人工定稿,
123,0x86e,dialogue,narrative,0.ｺﾉ結果がずｯﾄ続ｲﾃ欲ｼｲが……｡,29,0.希望這結果一直持續……。,人工定稿,
124,0x88c,system,system,0384,4,,未翻,
125,0x891,dialogue,narrative,_1_｢で､でﾓｯ､ｵ姉ｻﾏ!,18,_1_｢可是，姐姐!,人工定稿,导入警告: kana_residue
126,0x8a4,dialogue,narrative,ﾓｼ､コイツが嘘ﾂｲﾃﾀﾗ!?｣,21,萬一這東西騙人!?｣,人工定稿,导入警告: kana_residue
127,0x8bc,system,system,0517,4,,未翻,
128,0x8c1,dialogue,narrative,_1_｢仮ﾆ樫沢氏がシリアルキラーだﾄｼﾃﾓ､,36,_1_｢就算樫澤是連環殺手，,人工定稿,导入警告: kana_residue
129,0x8e8,dialogue,narrative,ｺﾉ作戦ｦ提案ｼﾀ時点で行動が随分ﾄ,30,在提案這作戰時行動就相當,人工定稿,
130,0x908,dialogue,narrative,制限ｻﾚﾃｲﾙﾄ思ﾜﾅｲｶ?｣,18,受限了，不覺得?｣,人工定稿,导入警告: kana_residue
131,0x91c,system,system,0385,4,,未翻,
132,0x921,dialogue,narrative,_1_｢ﾍ? 制限ｯｽｶ?｣,16,_1_｢欸? 受限?｣,人工定稿,导入警告: kana_residue
133,0x932,system,system,s,1,,未翻,
134,0x934,dialogue,narrative,ハテナマークｦｲｸﾂﾓ浮ｶべﾀ顔で美紀ｸﾝﾊ,34,美紀滿頭問號的表情,人工定稿,
135,0x958,dialogue,narrative,私ｦ見ﾂﾒﾀ｡,9,看著我。,人工定稿,
136,0x962,system,system,0.0518,6,,未翻,
137,0x969,dialogue,narrative,_1_｢君ﾓｻｯｷ言ｯﾃｲﾀが……｡,23,_1_｢剛才也説了……。,人工定稿,导入警告: kana_residue
138,0x984,dialogue,narrative,樫沢氏が死ﾅずﾆ済ﾝでｲﾙﾉﾊ､,24,樫澤能不死，,人工定稿,
139,0x9a0,dialogue,narrative,警官が彼ﾆ投票ｼﾃｲﾙｶﾗだ｣,22,因為警官投他票｣,人工定稿,导入警告: kana_residue
140,0x9b8,system,system,0519,4,,未翻,
141,0x9bd,dialogue,narrative,_1_｢だが､ﾓｼ警官が死ﾝでｼﾏｯﾀﾘ､,28,_1_｢但是，若警官死了，,人工定稿,导入警告: kana_residue
142,0x9dc,dialogue,narrative,警官が考ｴｦ変ｴﾃ他ﾉ人間ｦ守ｯﾀﾗ､,28,警官改變想法保護他人，,人工定稿,
143,0x9fc,dialogue,narrative,彼ﾊどｳﾅﾙﾄ思ｳ?｣,14,他會怎樣?｣,人工定稿,P7 校对修正: どうなる 去如何
144,0xa0c,system,system,0386,4,,未翻,
145,0xa11,dialogue,narrative,_1_｢……ｿ､ｿﾘｬ……｣,18,_1_｢……那……｣,人工定稿,导入警告: kana_residue
146,0xa24,system,system,0387,4,,未翻,
147,0xa29,dialogue,narrative,_1_｢投票ﾉ多ｻで……死ﾇｯｽ……｣,28,_1_｢票多……就會死……｣,人工定稿,导入警告: kana_residue
148,0xa48,system,system,0520,4,,未翻,
149,0xa4d,dialogue,narrative,_1_｢ｿｺで彼がシリアルキラーだﾄｼﾖｳ｡,33,_1_｢假設他是連環殺手。,人工定稿,导入警告: kana_residue
150,0xa70,dialogue,narrative,ｿｳだｯﾀﾄｼﾃﾓ､警官が誰ﾅﾉｶﾜｶﾗﾅｲ以上,31,就算是，在不知警官是誰的状況下,人工定稿,P7 校对修正: 警官が誰なのか 补足
151,0xa90,dialogue,narrative,迂闊ﾆ人ﾊ殺ｾﾅｲﾄ思ﾜﾅｲｶ?｣,22,不能隨便殺人?｣,人工定稿,导入警告: kana_residue
152,0xaa8,system,system,0388,4,,未翻,
153,0xaad,dialogue,narrative,_1_｢……間違ｯﾃ警官ｦ殺ｼﾀﾗ､,25,_1_｢……若誤殺警官，,人工定稿,导入警告: kana_residue
154,0xac8,dialogue,narrative,自分ﾉ立場ﾓ危ﾅｸﾅﾙｯﾃｺﾄｽｶ?｣,24,自己立場也危險?｣,人工定稿,导入警告: kana_residue
155,0xae4,system,system,0521,4,,未翻,
156,0xae9,dialogue,narrative,_1_｢ｱｱ｡ﾂﾏﾘ､人が死ﾈば樫沢氏ﾉ危険ﾊ増ｽ｡,36,_1_｢對。總之，一死人樫澤就更危險。,人工定稿,P7 校对修正: 人が死ねば 误切分
157,0xb10,dialogue,narrative,ｺﾚﾊ､警官ﾉ協力がｱｯﾃｺｿﾉ,21,這是有警官協力才,人工定稿,
158,0xb28,dialogue,narrative,作戦ﾅﾉだｶﾗﾅ｣,12,成立的作戰｣,人工定稿,导入警告: kana_residue
159,0xb35,system,system,ts,2,,未翻,
160,0xb38,system,system,0389,4,,未翻,
161,0xb3d,dialogue,narrative,_1_｢で､でﾓ､ｿﾝﾅﾉ､,16,_1_｢可是，那種，,人工定稿,导入警告: kana_residue
162,0xb4e,system,system,s,1,,未翻,
163,0xb50,dialogue,narrative,コイツが警官だｯﾀﾗ済ﾑ話ｯｽﾖ!｣,27,這東西是警官就簡單了!｣,人工定稿,导入警告: kana_residue
164,0xb6c,system,system,0146,4,,未翻,
165,0xb71,dialogue,narrative,_1_｢僕が警官だｯﾀﾗ､,18,_1_｢我是警官的話，,人工定稿,导入警告: kana_residue
166,0xb84,dialogue,narrative,シリアルキラーでﾊﾅｲでｼｮｳ?｣,26,就不是連環殺手?｣,人工定稿,导入警告: kana_residue
167,0xba0,system,system,0390,4,,未翻,
168,0xba5,dialogue,narrative,_1_｢ｱｯ……｣,11,_1_｢呀……｣,人工定稿,P7 校对修正: あっ 感叹词漏译
169,0xbb1,system,system,_0.0522,7,,未翻,
170,0xbb9,dialogue,narrative,_1_｢……ﾏｱ､ｿｳｲｳ理由ｶﾗ､,22,_1_｢……總之，因此，,人工定稿,导入警告: kana_residue
171,0xbd0,dialogue,narrative,彼ｦ疑ｳ必要ﾊﾅｲﾄ考ｴﾙ｣,19,沒必要懷疑他｣,人工定稿,导入警告: kana_residue
172,0xbe4,system,system,0523,4,,未翻,
173,0xbe9,dialogue,narrative,_1_｢ｿｳだﾛｳ? 樫沢氏｣,19,_1_｢對不? 樫澤｣,人工定稿,P7 校对修正: そうだろう 求确认 禁對哦
174,0xc00,system,system,0147,4,,未翻,
175,0xc05,dialogue,narrative,_1_｢ｴｴ｡ｱﾘがﾄｳござｲﾏｽ｣,21,_1_｢是的。謝謝｣,人工定稿,导入警告: kana_residue
176,0xc1c,system,system,0524,4,,未翻,
177,0xc21,dialogue,narrative,_1_｢ｿﾓｿﾓ､樫沢氏ﾆﾊ,17,_1_｢説到底，樫澤,人工定稿,导入警告: kana_residue
178,0xc34,dialogue,narrative,何ﾉメリットﾓﾅｲ作戦だｶﾗﾅ｡,24,這作戰毫無好處。,人工定稿,
179,0xc50,dialogue,narrative,ｿﾚ故ﾆ疑ﾜﾚﾃｲﾙﾉｶﾓｼﾚﾝが｣,21,正因如此才被懷疑｣,人工定稿,导入警告: kana_residue
180,0xc68,system,system,0148,4,,未翻,
181,0xc6d,dialogue,narrative,_1_｢ｲｲｴ､メリットﾅﾗｱﾘﾏｽﾖ｣,24,_1_｢不，好處是有的｣,人工定稿,导入警告: kana_residue
182,0xc88,system,system,0525,4,,未翻,
183,0xc8d,dialogue,narrative,_1_｢ﾎｳ?｣,8,_1_｢哦?｣,人工定稿,导入警告: kana_residue
184,0xc96,system,system,1_0149,6,,未翻,
185,0xc9d,dialogue,narrative,_1_｢僕ﾉ作戦で人が救ｴﾙ｡,22,_1_｢我的作戰能救人。,人工定稿,导入警告: kana_residue
186,0xcb4,dialogue,narrative,ｺﾉ上ﾅｲメリットだﾄ思ｲﾏｾﾝｶ?｣,26,這不是最大的好處?｣,人工定稿,导入警告: kana_residue
187,0xcd0,dialogue,narrative,不敵ﾅ笑ﾐｦ見ｾﾀ樫沢氏……,23,露出無畏笑容的樫澤……,人工定稿,
188,0xce8,dialogue,narrative,ｿﾝﾅ彼ｦ美紀ｸﾝﾊ､忌々ｼげﾆ睨ﾐﾂｹﾙ｡,29,美紀厭惡地睨著他。,人工定稿,
189,0xd08,system,system,0391,4,,未翻,
190,0xd0d,dialogue,narrative,_1_｢ｱﾝﾀ､ｵ姉ｻﾏﾆ近づｷ過ぎだｯﾂﾉ｡,29,_1_｢太靠近姐姐大人了。,人工定稿,导入警告: kana_residue
191,0xd2c,dialogue,narrative,信じﾃ貰ｴﾀｶﾗｯﾃ調子ﾆ乗ﾝﾅｲでｸﾚﾙ?｣,30,別因被信就得意忘形?｣,人工定稿,导入警告: kana_residue
192,0xd4c,system,system,0392,4,,未翻,
193,0xd51,dialogue,narrative,_1_｢ﾃﾕｳｶ､ﾏｻｶｵ姉ｻﾏﾆ惚ﾚﾀﾄｶ,24,_1_｢該不會迷上姐姐大人,人工定稿,导入警告: kana_residue
194,0xd6c,dialogue,narrative,言ｳﾝじｬﾅｲでｼｮｳﾈ!｣,17,可別説這種話!｣,人工定稿,导入警告: kana_residue
195,0xd80,dialogue,narrative,美紀ｸﾝ……｡,11,美紀……。,人工定稿,
196,0xd8c,dialogue,narrative,ｲｸﾗ何でﾓｿﾚﾊﾅｲﾄ思ｳが……｡,24,再怎麼説也不至於……。,人工定稿,
197,0xda8,system,system,0150,4,,未翻,
198,0xdad,dialogue,narrative,_1_｢ﾓｼ､ｿｳだﾄ言ｯﾀﾗ､どｳｼﾏｽ?｣,26,_1_｢若我説是的，如何?｣,人工定稿,导入警告: kana_residue
199,0xdc8,system,system,0393,4,,未翻,
200,0xdcd,dialogue,narrative,_1_｢ｿﾝﾅﾉ､ｱﾀｼが絶対許ｻﾅｲ!｣,25,_1_｢那種事，我絶不原諒!｣,人工定稿,导入警告: kana_residue
201,0xde8,system,system,0526,4,,未翻,
202,0xded,dialogue,narrative,_1_｢ｵｲｵｲ､樫沢氏……,19,_1_｢欸欸，樫澤……,人工定稿,导入警告: kana_residue
203,0xe04,dialogue,narrative,挑発ｽﾙﾖｳﾅ台詞ﾊ慎ﾝでｸﾚ｣,22,挑釁的話就別説了｣,人工定稿,导入警告: kana_residue
204,0xe1c,system,system,0151,4,,未翻,
205,0xe21,dialogue,narrative,_1_｢ﾌﾌ､冗談でｽﾖ｡,16,_1_｢呵呵，玩笑。,人工定稿,导入警告: kana_residue
206,0xe32,system,system,s,1,,未翻,
207,0xe34,dialogue,narrative,ｿﾝﾅﾆ怒ﾗﾅｲで下ｻｲ｣,16,請別這麼生氣｣,人工定稿,导入警告: kana_residue
208,0xe48,system,system,0527,4,,未翻,
209,0xe4d,dialogue,narrative,_1_｢……樫沢氏でﾓ冗談ﾊ言ｳﾉだﾅ｡,30,_1_｢……樫澤也會開玩笑呀。,人工定稿,P7 校对修正: だな 共感 → 呀
210,0xe6c,dialogue,narrative,少ｼ安心ｼﾀぞ｣,12,稍微放心了｣,人工定稿,导入警告: kana_residue
211,0xe79,system,system,ts,2,,未翻,
212,0xe7c,dialogue,narrative,誰ﾓ死ﾅﾅｶｯﾀｺﾄで,14,因為誰都沒死,人工定稿,
213,0xe8c,dialogue,narrative,彼ﾆﾓ余裕が生ﾏﾚﾃｲﾙﾉだﾛｳｶ｡,24,他也生出餘裕了。,人工定稿,
214,0xea8,system,system,0152,4,,未翻,
215,0xead,dialogue,narrative,_1_｢僕だｯﾃ人間でｽｶﾗ｡でｽが､浅川ｻﾝ｡,33,_1_｢我也是人。但是，淺川小姐。,人工定稿,导入警告: kana_residue
216,0xed0,dialogue,narrative,ｱﾅﾀﾆ一目置ｲﾃｲﾙｺﾄﾊ事実でｽ｣,25,對淺川刮目相看是事實｣,人工定稿,导入警告: kana_residue
217,0xeec,dialogue,narrative,初ﾒﾃ見ﾙ樫沢氏ﾉ和ﾗｲだ表情ﾆ､,26,第一次看到樫澤柔和的表情，,人工定稿,
218,0xf08,dialogue,narrative,ﾂﾗﾚﾙﾖｳﾆ口元が弛ﾑ｡,17,嘴角跟著鬆懈。,人工定稿,
219,0xf1c,dialogue,narrative,ｿﾉ傍ﾗでﾊ……｡,13,在旁……。,人工定稿,
220,0xf2a,system,system,s,1,,未翻,
221,0xf2c,system,system,0394,4,,未翻,
222,0xf31,dialogue,narrative,_1_｢ﾑｷｨｰｯ! 見ﾂﾒ合ｯﾃﾝじｬﾅｲﾖ!,27,_1_｢唔――! 別對視!,人工定稿,导入警告: kana_residue
223,0xf50,dialogue,narrative,ﾃﾕｳｶ､樫沢､マジでムカﾂｸｶﾗ!｣,26,話説，樫澤，真讓人不爽!｣,人工定稿,导入警告: kana_residue
224,0xf6c,dialogue,narrative,鼻息荒ｲぞ､美紀ｸﾝ｡,17,呼吸急促哇，美紀,人工定稿,P7 校对修正: だぞ→哇
