seq,anchor,kind,role,orig,orig_bytes,trans,status,note
25,0x17a,dialogue,narrative,0.……ﾖｼ､暗記ｼﾀ｡,16,0.……好，記住了,人工定稿,
26,0x18c,system,system,0138,4,,未翻,
27,0x191,dialogue,narrative,_1_｢ﾌﾑ……エレベータﾊ使ｲ物ﾆﾅﾗﾅｲﾄｼﾃ､,35,_1_｢唔……電梯看來是派不上用場，,人工定稿,导入警告: kana_residue
28,0x1b8,dialogue,narrative,エスカレータﾓﾅｲﾖｳだﾅ｡,21,也沒有自動扶梯。,人工定稿,
29,0x1d0,dialogue,narrative,ｱﾄﾊ……非常階段ﾉﾖｳﾅﾓﾉがｱﾙﾅ｣,27,剩下……好像還有緊急樓梯｣,人工定稿,P7 校对修正
30,0x1ec,dialogue,narrative,ｿﾉ方向ｦ見ﾙﾄ､,12,看向那邊，,人工定稿,
31,0x1f9,system,system,ts,2,,未翻,
32,0x1fc,dialogue,narrative,確ｶﾆ緑色ﾉ非常灯が輝ｲﾃｲﾀ｡,24,綠色緊急燈確實亮著。,人工定稿,
33,0x218,system,system,0139,4,,未翻,
34,0x21d,dialogue,narrative,_1_｢ﾏずﾊｿｺｶﾗ確認ｼﾃｵｺｳｶ｣,23,_1_｢先從那裡確認一下。｣,人工定稿,导入警告: kana_residue
35,0x238,system,system,0128,4,,未翻,
36,0x23d,dialogue,narrative,_1_｢ｳｲｽ!｣,9,_1_｢好!｣,人工定稿,导入警告: kana_residue
37,0x247,dialogue,narrative,_ロム2_周辺探索,15,_ROM2_周邊探索,人工定稿,
38,0x258,dialogue,narrative,廊下ﾉ突ｷ当ﾀﾘﾊ､自販機ﾄベンチが並ぶ,33,走廊盡頭排著自動售貨機與長椅,人工定稿,
39,0x27c,dialogue,narrative,休憩所ﾉﾖｳﾅ場所ﾆﾅｯﾃｲﾀ｡,21,是個休息處。,人工定稿,P7 校对修正
40,0x294,dialogue,narrative,ｿﾉ先ﾆｱﾙ非常用ﾉ扉ﾊ､,18,再往前的緊急用門，,人工定稿,
41,0x2a8,dialogue,narrative,一応鍵がｶｶｯﾃｵﾘ,14,姑且上著鎖,人工定稿,
42,0x2b8,dialogue,narrative,間違ｴﾃ開ｹﾀﾘでｷﾅｲﾖｳﾆﾅｯﾃｲﾀ｡,25,以免弄錯把門打開。,人工定稿,
43,0x2d4,dialogue,narrative,今開ｹﾙﾉﾊ間違ｲでﾊﾅｲﾊずﾅﾉで､,26,現在打開應該沒錯，,人工定稿,
44,0x2f0,dialogue,narrative,手順ﾆ従ｯﾃ開錠ｼﾀ｡,16,按歩驟解鎖。,人工定稿,
45,0x304,dialogue,narrative,ドアｦ開ｹﾙ｡,10,打開門。,人工定稿,
46,0x30f,dialogue,narrative,.ｿｺﾆﾊ――｡,10,.那裡――,人工定稿,
47,0x31a,system,system,0.0140,6,,未翻,
48,0x321,dialogue,narrative,_1_｢……ﾑ?｣,11,_1_｢……?｣,人工定稿,导入警告: kana_residue
49,0x32d,system,system,00.0129,7,,未翻,
50,0x335,dialogue,narrative,_1_｢ｳﾋｬｰ! ﾕ､床がﾅｲｯｽﾖ!｣,23,_1_｢嗚呀! 地板沒了!｣,人工定稿,导入警告: kana_residue
51,0x350,system,system,0141,4,,未翻,
52,0x355,dialogue,narrative,_1_｢ｱｧ……｣,11,_1_｢哦……｣,人工定稿,导入警告: kana_residue
53,0x361,dialogue,narrative,00.少ｼばｶﾘ肌寒ｲ風が吹ｷ抜ｹﾙ｡,27,00.略有寒意的風吹過。,人工定稿,
54,0x380,dialogue,narrative,ｿﾉ空気ﾉ流ﾚが､足元ﾉ闇ﾉ中ﾆﾊ,25,這股氣流表明，脚下黑暗中,人工定稿,
55,0x39c,dialogue,narrative,風ｦ遮ﾙﾖｳﾅﾓﾉが何ﾓﾅｲｺﾄｦ示ｼﾃｲﾀ｡,28,沒有任何遮風的東西。,人工定稿,
56,0x3bc,system,system,0130,4,,未翻,
57,0x3c1,dialogue,narrative,_1_｢ｺｺ､非常階段ｯｽﾖﾈ?｣,21,_1_｢這裡是緊急樓梯?｣,人工定稿,导入警告: kana_residue
58,0x3d8,system,system,0142,4,,未翻,
59,0x3dd,dialogue,narrative,_1_｢フロアマップでﾊｿｳﾅｯﾃｲﾀﾅ｣,28,_1_｢樓層圖上是這麼標的｣,人工定稿,导入警告: kana_residue
60,0x3fc,dialogue,narrative,ｼｬがﾐ込ﾝで､目ｦ凝ﾗｽ｡,19,蹲下細看。,人工定稿,
61,0x410,dialogue,narrative,ﾏｻｶﾄﾊ思ｯﾀが､ﾊｼご等ﾉ別ﾉ移動手段ﾓ,31,雖覺得不可能，梯子等移動手段,人工定稿,
62,0x430,dialogue,narrative,ﾅｻｿｳだｯﾀ｡,9,也沒有。,人工定稿,
63,0x43a,system,system,0.0143,6,,未翻,
64,0x441,dialogue,narrative,_1_｢ﾑ?｣,7,_1_｢唔｣,人工定稿,P7 校对修正
65,0x449,dialogue,narrative,_1_斜ﾒ下ｦ見下ﾛｽﾄ､階段ﾗｼｷﾓﾉが,28,_1_往斜下方望去，有像樓梯的,人工定稿,
66,0x468,dialogue,narrative,月明ﾘﾉ中ﾆ浮ｶﾝでｲﾀ｡,18,東西浮在月光中。,人工定稿,
67,0x47c,dialogue,narrative,ｼｶｼｿﾚﾊ､ボロボロﾆ崩ﾚ､,20,但它破爛崩壞，,人工定稿,
68,0x494,dialogue,narrative,足場ﾄｼﾃﾊｶﾅﾘ不安定だ｡,20,作為立足點很不穩。,人工定稿,
69,0x4ac,system,system,0144,4,,未翻,
70,0x4b1,dialogue,narrative,_1_｢ダメだ｡使ｲ物ﾆﾅﾗﾅｲﾅ｣,23,_1_｢不行。完全用不了｣,人工定稿,导入警告: kana_residue
71,0x4cc,dialogue,narrative,誤ｯﾃ転落ｼﾅｲﾖｳ､扉ｦ閉ﾒﾃ施錠ｼﾃｵｸ｡,30,為免失足跌落，關門上鎖。,人工定稿,
72,0x4ec,system,system,0145,4,,未翻,
73,0x4f1,dialogue,narrative,_1_｢ﾏずｲﾅ｡脱出ﾉ方法がﾅｲ｣,24,_1_｢不妙。沒有脱身方法｣,人工定稿,导入警告: kana_residue
74,0x50c,system,system,0131,4,,未翻,
75,0x511,dialogue,narrative,_1_｢どｳｽﾙﾝｽｶ?｣,14,_1_｢如何是好?｣,人工定稿,导入警告: kana_residue
76,0x520,system,system,0146,4,,未翻,
77,0x525,dialogue,narrative,_1_｢……ｲﾔ､ﾏだ希望ﾊｱﾙﾊずだ｡,27,_1_｢……不，應該還有希望。,人工定稿,导入警告: kana_residue
78,0x544,dialogue,narrative,ｺｺﾆ来ﾀ方法がｱﾙﾅﾗ､,17,既然有來時的路，,人工定稿,
79,0x558,dialogue,narrative,同じ方法で帰ﾚﾙﾊずﾅﾉだｶﾗﾅ｣,25,按原路回去應該也行。｣,人工定稿,导入警告: kana_residue
80,0x574,system,system,0132,4,,未翻,
81,0x579,dialogue,narrative,_1_｢じｬｱ､ｿﾚｦ探ｽﾝｽﾈ?｣,20,_1_｢那就去找找對不?｣,人工定稿,P7 校对修正
82,0x590,system,system,0147,4,,未翻,
83,0x595,dialogue,narrative,_1_｢ｳﾑ｡気ﾆﾅﾙ事ﾓ増ｴﾀｼﾅ｣,22,_1_｢唔。操心的事多了｣,人工定稿,导入警告: kana_residue
84,0x5ac,system,system,0148,4,,未翻,
85,0x5b1,dialogue,narrative,_1_｢エレベータﾓ階段ﾓﾅｲ｡,23,_1_｢電梯樓梯都沒有。,人工定稿,导入警告: kana_residue
86,0x5cc,dialogue,narrative,ﾓｼ他ﾆ脱出方法がﾅｲﾅﾗ､,20,若沒有其他脱身法，,人工定稿,
87,0x5e4,dialogue,narrative,ｺｺﾊ完全ﾆクローズドサークルだ｣,29,這裡就是完全密室了｣,人工定稿,导入警告: kana_residue
88,0x604,system,system,0133,4,,未翻,
89,0x609,dialogue,narrative,_1_｢クローズドサークル?｣,24,_1_｢完全密室?｣,人工定稿,导入警告: kana_residue
90,0x624,system,system,0149,4,,未翻,
91,0x629,dialogue,narrative,_1_｢ミステリ用語で､,19,_1_｢是推理用語，,人工定稿,导入警告: kana_residue
92,0x640,dialogue,narrative,脱出不可能ﾅ閉ざｻﾚﾀ空間ﾉｺﾄだ｣,28,指無法脱出的封閉空間｣,人工定稿,导入警告: kana_residue
93,0x660,system,system,0150,4,,未翻,
94,0x665,dialogue,narrative,_1_｢ﾀだ閉じ込ﾒﾗﾚﾃｲﾙﾉでﾊﾅｲ｡,26,_1_｢並非只是被關在這裡。,人工定稿,导入警告: kana_residue
95,0x680,dialogue,narrative,ｱﾉメールがｱﾙ以上､ミステリ小説ﾉﾖｳﾅ,33,只要那封郵件還在，就像推理小説,人工定稿,
96,0x6a4,dialogue,narrative,状況ﾆ追ｲ込ﾏﾚﾃｲﾙ……｣,20,般的處境……｣,人工定稿,导入警告: kana_residue
97,0x6bc,dialogue,narrative,色々ﾅ現実が､,12,種種現實，,人工定稿,
98,0x6c9,system,system,ts,2,,未翻,
99,0x6cc,dialogue,narrative,嫌ﾅ予感が偶然でｱﾙ可能性ｦ否定ｼﾃｲｸ｡,33,一歩歩否定不祥預感是巧合。,人工定稿,
100,0x6f0,dialogue,narrative,ｱﾉメールﾆｱｯﾀ殺人ゲームﾄﾔﾗﾓ､,27,那封郵件提到的殺人遊戲，,人工定稿,
101,0x70c,dialogue,narrative,ﾓｼｶｽﾙﾄ本当ﾆ……｡,16,説不定是真的……,人工定稿,
102,0x720,system,system,0151,4,,未翻,
103,0x725,dialogue,narrative,_1_｢……ｻｯｷﾏでﾊ､,16,_1_｢……直到剛才,人工定稿,导入警告: kana_residue
104,0x736,system,system,s,1,,未翻,
105,0x738,dialogue,narrative,ｺｺｦ出ﾙﾏでﾉ付ｷ合ｲでｼｶﾅｲﾄ思ｲ,26,本想只應付到離開這裡為止,人工定稿,
106,0x754,dialogue,narrative,スルーｼﾃｲﾀが……｣,17,便一直無視……｣,人工定稿,导入警告: kana_residue
107,0x768,system,system,0152,4,,未翻,
108,0x76d,dialogue,narrative,_1_｢皆ﾉ事ﾓ､少ｼ知ｯﾃｵｸべｷｶﾓｼﾚﾝﾅ｣,30,_1_｢大家的事，或許該稍微了解｣,人工定稿,导入警告: kana_residue
109,0x78c,system,system,0134,4,,未翻,
110,0x791,dialogue,narrative,_1_｢ｿ､ｿﾚｯﾃ､,11,_1_｢那、那,人工定稿,导入警告: kana_residue
111,0x79d,dialogue,narrative,00.ｱﾀｼﾉｺﾄﾓｯﾄ知ﾘﾀｲｯﾃｺﾄｯｽｶ!?｣,27,00.是想説更了解我!?｣,人工定稿,导入警告: kana_residue
112,0x7bc,dialogue,narrative,｢ｲｲｯｽﾖ､ｵ姉ｻﾏﾆﾅﾗ,15,｢好哦，姐姐大人,人工定稿,导入警告: kana_residue
113,0x7cc,dialogue,narrative,ｱﾀｼﾉ全ﾃｦ見ｾﾁｬｲﾏｽ!｣,18,把我的全部秀出來!｣,人工定稿,导入警告: kana_residue
114,0x7e0,system,system,0153,4,,未翻,
115,0x7e5,dialogue,narrative,_1_｢笹木美紀｡19歳｡B型｡身長167.2cm｡,34,_1_｢笹木美紀。19歳B型。身高167.2cm,人工定稿,P7 校对修正
116,0x808,dialogue,narrative,体重48.3kg｡誕生日ﾊ10月13日｡,27,體重48.3kg。生日10月13日。,人工定稿,
117,0x824,dialogue,narrative,好ｷﾅ言葉ﾊ『ｳﾋｬｰ』｡胸ﾉカップﾊD｣,30,喜歡的詞是『嗚呀』。罩杯是D｣,人工定稿,导入警告: kana_residue
118,0x844,system,system,0154,4,,未翻,
119,0x849,dialogue,narrative,_1_｢……君ﾆ関ｽﾙ情報ﾊ十分知ｯﾃｲﾙ｡,31,_1_｢……美紀的信息我十分清楚。,人工定稿,P7 校对修正
120,0x86c,dialogue,narrative,ｺﾚ以上､何ｦ見ｾﾖｳﾄｲｳﾉだ｣,22,還有什麼是要展示的｣,人工定稿,导入警告: kana_residue
121,0x884,dialogue,narrative,｢ｴｰｯﾄ……スリーサイズﾄｶ｣,24,｢欸……三圍之類的｣,人工定稿,导入警告: kana_residue
122,0x8a0,system,system,0155,4,,未翻,
123,0x8a5,dialogue,narrative,_1_｢上ｶﾗ83､62､84｣,17,_1_｢上83、62、84｣,人工定稿,P7 校对修正
124,0x8b8,dialogue,narrative,｢ｳﾋｬｰ､ｻｽがｯｽ!｣,14,｢嗚呀，厲害!｣,人工定稿,导入警告: kana_residue
125,0x8c8,system,system,0156,4,,未翻,
126,0x8cd,dialogue,narrative,_1_｢……ｺﾝﾅ情報､,16,_1_｢……這種信息,人工定稿,导入警告: kana_residue
127,0x8de,system,system,s,1,,未翻,
128,0x8e0,dialogue,narrative,明ﾗｶﾆニューロンﾉ無駄遣ｲだ｡,26,明顯是浪費神經元。,人工定稿,
129,0x8fc,dialogue,narrative,今ｽぐ消ｼ去ﾘﾀｲ……｣,18,想立刻刪掉……｣,人工定稿,导入警告: kana_residue
130,0x910,dialogue,narrative,｢ｿｳ言ﾜﾅｲでｸだｻｲﾖ｡,17,｢別這麼説嘛。,人工定稿,导入警告: kana_residue
131,0x924,dialogue,narrative,ｱﾀｼ､ｵ姉ｻﾏﾆ知ﾘ尽ｸｻﾚﾃﾃ,20,能被姐姐大人摸透,人工定稿,
132,0x93c,dialogue,narrative,超幸ｾｯｽ!｣,9,超幸福!｣,人工定稿,导入警告: kana_residue
133,0x946,system,system,0.0157,6,,未翻,
134,0x94d,dialogue,narrative,_1_｢ｿﾚﾊｻﾃｵｷ､探索ｦ続ｹﾖｳ｡,23,_1_｢先不管，繼續探索。,人工定稿,导入警告: kana_residue
135,0x968,dialogue,narrative,次ﾊ……｣,8,接下來｣,人工定稿,导入警告: kana_residue
136,0x971,dialogue,narrative,00.｢ｿｺﾉドア気ﾆﾅﾙｯｽ!,19,00.｢很在意那扇門!,人工定稿,导入警告: kana_residue
137,0x988,dialogue,narrative,行ｷﾏｼｮｳ､ｵ姉ｻﾏ!｣,15,走，姐姐大人!｣,人工定稿,导入警告: kana_residue
138,0x998,system,system,0158,4,,未翻,
139,0x99d,dialogue,narrative,_1_｢ｵｲ……｣,11,_1_｢嘖……｣,人工定稿,导入警告: kana_residue
140,0x9a9,dialogue,narrative,00.テンションが上がｯﾃｼﾏｯﾃﾙﾉｶ､,29,00.不知是否興奮過頭，,人工定稿,
141,0x9c8,dialogue,narrative,制止ｦ聞ｶずｽぐ近ｸﾆｱｯﾀドアﾆ向ｶｯﾃｲｸ｡,33,不聽勸阻徑直走向近處那扇門。,人工定稿,
142,0x9ec,system,system,0159,4,,未翻,
143,0x9f1,dialogue,narrative,_1_｢ﾏｯﾀｸ……｣,13,_1_｢真是……｣,人工定稿,导入警告: kana_residue
144,0x9ff,dialogue,narrative,.｢ｱﾚｯ､人がｲﾙ!｣,14,.｢欸，有人在!｣,人工定稿,导入警告: kana_residue
145,0xa0e,system,system,s,1,,未翻,
146,0xa10,system,system,0160,4,,未翻,
147,0xa15,dialogue,narrative,_1_｢ﾅﾆ?｣,8,_1_｢何?｣,人工定稿,导入警告: kana_residue
148,0xa1e,dialogue,narrative,1_ﾏだ他ﾆ人がｲﾀﾄｲｳﾉだﾛｳｶ｡,24,1_難道還有別人?,人工定稿,
149,0xa38,dialogue,narrative,急ｲで美紀ｸﾝﾉ入ｯﾃ行ｯﾀ部屋ﾆ向ｶｳ｡,30,急忙走向美紀進去的房間。,人工定稿,
150,0xa58,dialogue,narrative,ロム2_昇･香菜ﾄ出会ｳ,19,ROM2_與昇、香菜相遇,人工定稿,
151,0xa6c,system,system,0161,4,,未翻,
152,0xa71,dialogue,narrative,_1_｢美紀ｸﾝ｡何ｶ見ﾂｶｯﾀﾉｶ?｣,24,_1_｢美紀，找到什麼了?｣,人工定稿,导入警告: kana_residue
153,0xa8c,dialogue,narrative,｢ｱｯ､ｵ姉ｻﾏ! 人がｲﾏｼﾀﾖ!｣,22,｢呀，姐姐大人!有人哦!｣,人工定稿,导入警告: kana_residue
154,0xaa4,system,system,0162,4,,未翻,
155,0xaa9,dialogue,narrative,_1_｢ﾎｩ……｣,11,_1_｢哦……｣,人工定稿,导入警告: kana_residue
156,0xab5,dialogue,narrative,00.部屋ｦ見渡ｽ｡,14,00.環視房間。,人工定稿,
157,0xac4,dialogue,narrative,どｺｶﾉオフィスだﾛｳｶ｡,19,像是某處的事務室。,人工定稿,
158,0xad8,dialogue,narrative,無機質ﾅ机が並ﾝでｲﾃ､,19,冰冷的書案並排著，,人工定稿,P7 校对修正
159,0xaec,dialogue,narrative,ｿﾉ奥ﾉ壁ﾆﾊ大ｷﾅ穴が空ｲﾃｲﾀ｡,24,裡側牆上開了個大洞。,人工定稿,
160,0xb08,dialogue,narrative,ｿｼﾃｿﾝﾅ部屋ﾉ中心で､,18,而在那房間中心，,人工定稿,
161,0xb1c,dialogue,narrative,彼ﾗﾊ不思議ｿｳﾅ顔でｺﾁﾗｦ見ﾃｲﾀ｡,27,他們以不解的神情望過來。,人工定稿,
162,0xb38,dialogue,narrative,私達ﾄ同じぐﾗｲｶ､少ｼ下ﾉ,21,與我們相若，或稍小的,人工定稿,
163,0xb50,dialogue,narrative,少年ﾄ少女｡,10,少年少女。,人工定稿,
164,0xb5b,dialogue,narrative,.ｿﾉ腕ﾆﾊ､ﾔﾊﾘ……｡,16,.手腕上果然……,人工定稿,
165,0xb6c,system,system,0163,4,,未翻,
166,0xb71,dialogue,narrative,_1_｢……ﾌﾑ｡,11,_1_｢……唔,人工定稿,导入警告: kana_residue
167,0xb7d,dialogue,narrative,00.二人ﾄﾓｿﾚｦ着ｹﾃｲﾙﾄｲｳｺﾄﾊ,24,00.兩人若都戴著那個,人工定稿,
168,0xb98,dialogue,narrative,参加者ﾉﾖｳだﾅ｣,13,像參加者咯｣,人工定稿,P7 词形统一: 参加→參加(繁体正字)
169,0xba6,system,system,s,1,,未翻,
170,0xba8,system,system,0003,4,,未翻,
171,0xbad,dialogue,narrative,_1_｢ｿﾚ……ｯﾃ?｣,14,_1_｢那個……?｣,人工定稿,导入警告: kana_residue
172,0xbbc,dialogue,narrative,｢腕ﾆ着ｲﾃﾙでｼｮ｡,14,｢手腕戴著呀。,人工定稿,P7 校对修正
173,0xbcc,dialogue,narrative,ｿﾉ時計ﾐﾀｲﾅﾔﾂ!｣,14,像腕表的東西!｣,人工定稿,导入警告: kana_residue
174,0xbdc,system,system,0004,4,,未翻,
175,0xbe1,dialogue,narrative,_1_｢ﾝ? ｱ､ﾎﾝﾄだ｣,15,_1_｢唔? 真的｣,人工定稿,导入警告: kana_residue
176,0xbf1,system,system,ts,2,,未翻,
177,0xbf4,dialogue,narrative,ﾏだ気づｲﾃｲﾅｶｯﾀﾗｼｸ､,18,似乎還沒察覺到，,人工定稿,
178,0xc08,dialogue,narrative,二人ﾄﾓ自分ﾉ腕ｦ見ﾃ驚ｷﾉ声ｦ上げﾙ｡,30,兩人都看自己手腕驚呼出聲。,人工定稿,
179,0xc28,system,system,0007,4,,未翻,
180,0xc2d,dialogue,narrative,_1_｢私ﾆﾓｱﾙﾜ｡,12,_1_｢我也有。,人工定稿,导入警告: kana_residue
181,0xc3a,dialogue,narrative,0.でﾓｺﾚベルトが……｣,20,0.但這皮帶卻……｣,人工定稿,导入警告: kana_residue
182,0xc50,dialogue,narrative,｢ｿｳ! ｿｳﾅﾉ!,10,｢對!就是!,人工定稿,导入警告: kana_residue
183,0xc5b,dialogue,narrative,.外ﾚﾅｲｼ千切ﾚﾅｲｼ伸びﾅｲｼダサｲｼ!,29,.摘不掉撕不斷拉不長又很土!,人工定稿,P7 校对修正
184,0xc7c,dialogue,narrative,どｳﾔｯﾃ着ｹﾗﾚﾀﾉｶﾓﾜｶﾝﾅｲｼ!｣,23,也不知如何戴上的!｣,人工定稿,导入警告: kana_residue
185,0xc94,system,system,0008,4,,未翻,
186,0xc99,dialogue,narrative,_1_｢ﾀｼｶﾆｺﾚ､,11,_1_｢確實這,人工定稿,导入警告: kana_residue
187,0xca5,dialogue,narrative,00.どｳﾅｯﾃﾝﾉｶｼﾗ……?｣,20,00.到底如何……?｣,人工定稿,导入警告: kana_residue
188,0xcbc,system,system,0005,4,,未翻,
189,0xcc1,dialogue,narrative,_1_｢自称･科学万能ﾉ香菜ﾅﾗ,24,_1_｢自稱科學萬能的香菜,人工定稿,导入警告: kana_residue
190,0xcdc,dialogue,narrative,ﾜｶﾙﾝじｬﾅｲﾉｶ?｣,13,知道對不?｣,人工定稿,P7 校对修正
191,0xcea,system,system,s,1,,未翻,
192,0xcec,system,system,0009,4,,未翻,
193,0xcf1,dialogue,narrative,_1_｢ﾜ､ﾜｶﾙﾜﾖ｡ｺﾚぐﾗｲ,18,_1_｢我知道哦。這點,人工定稿,导入警告: kana_residue
194,0xd04,dialogue,narrative,ﾁｮｯﾄ調べﾚばｽぐﾆ……｣,20,査一下馬上就……｣,人工定稿,导入警告: kana_residue
195,0xd1c,dialogue,narrative,ﾅﾙﾎど､彼女ﾊ香菜ｻﾝで､,20,原來他是香菜，,人工定稿,
196,0xd34,dialogue,narrative,科学万能……ｶ｡,14,科學萬能……。,人工定稿,
197,0xd44,dialogue,narrative,科学ﾉ部分ﾆﾂｲﾃﾊ､自称ﾗｼｲｼ,23,科學部分似乎是自稱,人工定稿,
198,0xd5c,dialogue,narrative,どｳ見ﾃﾓ学生だｶﾗ揶揄ﾅﾉだﾛｳﾅ｡,27,怎看都是學生才調侃的。,人工定稿,
199,0xd78,system,system,0010,4,,未翻,
200,0xd7d,dialogue,narrative,_1_｢ｯﾃ､ｿﾚﾖﾘ､,12,_1_｢話説回來,人工定稿,导入警告: kana_residue
201,0xd8a,dialogue,narrative,0.ｱﾝﾀ達誰ﾅﾉﾖ!?,14,0.爾等是誰!?,人工定稿,
202,0xd99,system,system,ts,2,,未翻,
203,0xd9c,dialogue,narrative,ｿﾚﾄ､ｺｺﾊどｺ!?｣,13,這裡何處!?｣,人工定稿,导入警告: kana_residue
204,0xdaa,system,system,s,1,,未翻,
205,0xdac,system,system,0164,4,,未翻,
206,0xdb1,dialogue,narrative,_1_｢ｱｱ､申ｼ遅ﾚﾀ｡,15,_1_｢介紹遲了。,人工定稿,导入警告: kana_residue
207,0xdc1,system,system,ts,2,,未翻,
208,0xdc4,dialogue,narrative,私ﾊ浅川 楓｡,11,我是淺川楓,人工定稿,
209,0xdd0,dialogue,narrative,ｺｯﾁﾊ――｣,9,這人――｣,人工定稿,导入警告: kana_residue
210,0xdda,dialogue,narrative,0.｢笹木ｯｽ! 美紀ｯｽ!｣,19,0.｢笹木!美紀!｣,人工定稿,导入警告: kana_residue
211,0xdf0,system,system,0006,4,,未翻,
212,0xdf5,dialogue,narrative,_1_｢ｴ､ど､どｯﾁ!?｣,16,_1_｢欸，姓或名?｣,人工定稿,P7 校对修正
213,0xe06,system,system,s,1,,未翻,
214,0xe08,dialogue,narrative,｢笹木 美紀ｯｽ!｣,14,｢笹木美紀!｣,人工定稿,导入警告: kana_residue
215,0xe18,dialogue,narrative,｢ｱｧ､ﾅﾙﾎど｡,10,｢原來如此,人工定稿,导入警告: kana_residue
216,0xe23,dialogue,narrative,.俺ﾊ､森崎 昇（ﾓﾘｻｷ ﾉぼﾙ）｣,26,.我是森崎昇｣,人工定稿,导入警告: kana_residue
217,0xe40,system,system,0011,4,,未翻,
218,0xe45,dialogue,narrative,_1_｢福沢諭吉ﾖ｡ユッキーｯﾃ呼ﾝでﾈ｣,31,_1_｢福澤諭吉哦。叫我小諭｣,人工定稿,导入警告: kana_residue
219,0xe68,dialogue,narrative,｢ﾁｮｯ､ｵ前!｣,10,｢欸這廝!｣,人工定稿,导入警告: kana_residue
220,0xe73,dialogue,narrative,.偽名ﾆｼﾃﾓ､ｿﾚﾊ酷ｸﾅｲｶ?,20,.假名也太過分對不?,人工定稿,P7 校对修正
221,0xe88,dialogue,narrative,｢森崎ﾆ､ユッキー! ﾖﾛｼｸｩ!｣,24,｢森崎和小諭!請多關照!｣,人工定稿,导入警告: kana_residue
222,0xea4,dialogue,narrative,｢ｱﾝﾀﾓ信じﾙﾅｯ!｣,14,｢也別信!｣,人工定稿,导入警告: kana_residue
223,0xeb4,system,system,0165,4,,未翻,
224,0xeb9,dialogue,narrative,_1_｢失礼ﾅがﾗ本名でﾊﾅｻｿｳだが?｣,29,_1_｢失禮了，似乎不是本名?｣,人工定稿,P7 校对修正
225,0xed8,system,system,0012,4,,未翻,
226,0xedd,dialogue,narrative,_1_｢だｯﾃ､ｺｺがどｺｶﾓ,18,_1_｢因為這裡是何處,人工定稿,P7 校对修正
227,0xef0,dialogue,narrative,ｱﾅﾀ達が誰ｶﾓﾜｶﾝﾅｲﾉﾆ,18,各位是誰都不知道,人工定稿,P7 校对修正
228,0xf04,dialogue,narrative,素直ﾆ自己紹介ﾅﾝﾃでｷﾅｲでｼｮ｣,26,沒法老實自我介紹咯｣,人工定稿,导入警告: kana_residue
229,0xf20,dialogue,narrative,｢自分ｶﾗ名前聞ｲﾄｲﾃ酷ｸﾈ!?｣,24,｢自己問名還過分!?｣,人工定稿,导入警告: kana_residue
230,0xf3c,system,system,0013,4,,未翻,
