seq,anchor,kind,role,orig,orig_bytes,trans,status,note
67,0x485,dialogue,narrative,_1_｢ｿﾚﾊ……ｱﾉ……｣,18,_1_｢那是……那個｣,人工定稿,终轮省略号统一: 单…→…… x1
68,0x498,dialogue,narrative,ﾓじﾓじﾄ､口ｦﾂぐﾑ｡,16,難為情地閉上嘴。,人工定稿,P7 校对修正
69,0x4ac,dialogue,narrative,ﾅﾗばｺﾁﾗｶﾗ単刀直入ﾆ聞ｺｳ｡,23,那我就單刀直入地問了。,人工定稿,
70,0x4c4,system,system,1042,4,,未翻,
71,0x4c9,dialogue,narrative,_1_｢……君ﾊ『シリアルキラー』ﾅﾉｶ?｣,34,_1_｢……霞是『連環殺手』?｣,人工定稿,P7 校对修正
72,0x4ec,system,system,0070,4,,未翻,
73,0x4f1,dialogue,narrative,_1_｢……ｱﾉ……ﾊｲ｣,17,_1_｢……那個…是｣,人工定稿,终轮省略号统一: 单…→…… x1; 余 1 处受槽宽
74,0x504,dialogue,narrative,私ﾉ問ｲｶｹﾆ､霞ｸﾝﾊ素直ﾆ答ｴﾙ｡,25,霞坦率回答我的提問。,人工定稿,
75,0x520,system,system,1043,4,,未翻,
76,0x525,dialogue,narrative,_1_｢ｿﾚでﾊ､君ﾉｾｲで坂橋氏が死ﾝだﾄ言ｳﾉﾊ､,37,_1_｢那麼，説坂橋先生之死是自己的錯，,人工定稿,机翻警告: quote_unbalanced
77,0x54c,dialogue,narrative,彼ｦ指名ｼﾃ殺ｼﾀﾄｲｳｺﾄｶ?｣,21,就是指名殺了他?｣,人工定稿,P7 校对修正
78,0x564,system,system,0071,4,,未翻,
79,0x569,dialogue,narrative,_1_｢ﾁ､違ｲﾏｽ!,12,_1_｢不、不是,人工定稿,P7 校对修正
80,0x576,dialogue,narrative,0.ｻｯｷﾉターンﾊ､私達二人ﾄﾓ､,25,0.上一回合，我們兩人都，,人工定稿,P7 校对修正
81,0x590,dialogue,narrative,私ｦ指名ｼﾃ……｣,14,指名了我……｣,人工定稿,机翻警告: quote_unbalanced
82,0x5a0,system,system,1044,4,,未翻,
83,0x5a5,dialogue,narrative,_1_｢ﾑ､どｳｲｳｺﾄだ?｣,17,_1_｢哦，怎講?｣,人工定稿,P7 校对修正
84,0x5b8,system,system,0072,4,,未翻,
85,0x5bd,dialogue,narrative,_1_｢実ﾊ……圭ｸﾝが『警官』だｯﾀﾝでｽ｡,34,_1_｢其實……圭是『警官』。,人工定稿,P7 校对修正
86,0x5e0,dialogue,narrative,ｿﾚで私､誰ﾓ殺ｼﾀｸﾅｲｶﾗ､,20,所以我誰都不想殺，,人工定稿,
87,0x5f8,dialogue,narrative,ずｯﾄ彼ﾄ一緒ﾉ人ｦ指名ｼﾃ……｣,26,一直指名和他一起的人……｣,人工定稿,机翻警告: quote_unbalanced
88,0x614,dialogue,narrative,ﾅﾙﾎど､樫沢氏ﾉ作戦ｦ忠実ﾆ行ｲ続ｹﾃｲﾀ,32,原來如此，一直忠實執行樫澤作戰。,人工定稿,
89,0x638,dialogue,narrative,ﾄｲｳﾜｹｶ……｡,11,是這樣呀。,人工定稿,
90,0x644,system,system,1045,4,,未翻,
91,0x649,dialogue,narrative,_1_｢でﾊ君ﾉ指名でﾊ,17,_1_｢那霞的指名，,人工定稿,P7 校对修正
92,0x65c,dialogue,narrative,今ﾏで誰ﾓ死ﾝでｲﾅｲﾉだﾅ?｣,22,至今沒有任何人死過?｣,人工定稿,P7 校对修正
93,0x674,system,system,0073,4,,未翻,
94,0x679,dialogue,narrative,_1_｢ﾊｲ……｣,11,_1_｢是的｣,人工定稿,
95,0x685,dialogue,narrative,_0.震ｴﾙ声で答ｴﾙ霞ｸﾝﾆ､私ﾊ確信ｼﾀ｡,31,_0.霞發抖地回答，讓我確信了。,人工定稿,P7 校对修正
96,0x6a8,dialogue,narrative,彼女ﾊ『X』でﾊﾅｲ｡,16,霞不是『X』。,人工定稿,
97,0x6bc,dialogue,narrative,本当ﾆ誰ｶｦ殺ｿｳﾄ企ﾑ人間ﾅﾗ､,24,若是真的企圖殺人的人，,人工定稿,P7 校对修正
98,0x6d8,dialogue,narrative,『警官』ﾄ協力ｼｱｯﾀﾘﾊｼﾅｲ｡,23,不會與『警官』合作。,人工定稿,
99,0x6f0,dialogue,narrative,第一､自殺ｼﾖｳﾄｼﾃﾀ者が,20,第一，想自殺的人，,人工定稿,P7 校对修正
100,0x708,dialogue,narrative,今更嘘ﾊﾂｶﾅｲだﾛｳ｡,16,如今不會騙人。,人工定稿,
101,0x71c,system,system,1046,4,,未翻,
102,0x721,dialogue,narrative,_1_｢……だが､ﾏｻｶ坂橋氏が『警官』だｯﾀﾄﾊﾅ｣,40,_1_｢……不過，真沒料到坂橋是『警官』｣,人工定稿,P7 校对修正
103,0x74c,dialogue,narrative,『警官』ｦ失ｯﾀｺﾄﾊ､ダメージが大ｷｲ｡,32,失去『警官』的打撃很大。,人工定稿,
104,0x770,system,system,0762,4,,未翻,
105,0x775,dialogue,narrative,_1_｢でﾓ､『シリアルキラー』が,28,_1_｢不過，『連環殺手』,人工定稿,P7 校对修正
106,0x794,dialogue,narrative,一人ﾜｶｯﾀじｬﾅｲｯｽｶ｣,17,已經査明一人嘛｣,人工定稿,P7 校对修正
107,0x7a8,system,system,1047,4,,未翻,
108,0x7ad,dialogue,narrative,_1_｢ｱｱ｡ｼｶｼ『シリアルキラー』ﾊ三人だ｡,36,_1_｢哦。但『連環殺手』有三人。,人工定稿,P7 校对修正
109,0x7d4,dialogue,narrative,ｱﾄ一人探ｼ出ｻﾅｸﾃﾊﾅﾗﾅｲがﾅ｣,24,還得再找出一個來呀｣,人工定稿,P7 校对修正
110,0x7f0,system,system,0074,4,,未翻,
111,0x7f5,dialogue,narrative,_1_｢ｱﾉｫ……ｱﾄ一人ｯﾃｺﾄﾊ……,26,_1_｢那個……還有一人是……,人工定稿,P7 校对修正
112,0x810,dialogue,narrative,ﾓｳ一人､ﾜｶｯﾃﾙﾝでｽｶ?,18,已經知道還有一人?,人工定稿,P7 校对修正
113,0x824,dialogue,narrative,誰ﾅﾝでｽｶ?｣,10,是誰?｣,人工定稿,P7 校对修正
114,0x82f,dialogue,narrative,.霞ｸﾝﾊ顔ｦ上げﾃ私ﾆ問ｲｶｹﾙ｡,24,.霞抬起臉向我發問。,人工定稿,
115,0x848,dialogue,narrative,……彼女ﾆ知ﾗｾﾃﾓ問題ﾊﾅｲだﾛｳ｡,27,……告訴霞也無妨。,人工定稿,
116,0x864,system,system,1048,4,,未翻,
117,0x869,dialogue,narrative,_1_｢……ﾂﾑじｸﾝだﾖ｣,18,_1_｢……是旋哦｣,人工定稿,
118,0x87c,system,system,0075,4,,未翻,
119,0x881,dialogue,narrative,_1_｢ｴｯ……ﾂﾑじｸﾝ……?｣,22,_1_｢欸……旋……?｣,人工定稿,P7 校对修正
120,0x898,system,system,0763,4,,未翻,
121,0x89d,dialogue,narrative,_1_｢ｱｲﾂ､ﾔｯぱﾘ『X』ﾅﾝだﾖ!,24,_1_｢那東西果然是『X』!,人工定稿,P7 校对修正
122,0x8b8,dialogue,narrative,子どﾓだｶﾗｯﾃ甘ｸ見ﾀﾗ､痛ｲ目見ﾙｯｽ!!｣,32,別因小孩就小看，會吃苦頭!!｣,人工定稿,
123,0x8dc,system,system,0764,4,,未翻,
124,0x8e1,dialogue,narrative,_1_｢ﾃﾕｳｶ､ﾊﾙｶﾁｬﾝﾓ怪ｼｲｯｽﾖ!｣,25,_1_｢話説小遙也可疑哦!｣,人工定稿,P7 校对修正
125,0x8fc,system,system,1049,4,,未翻,
126,0x901,dialogue,narrative,_1_｢ﾌﾑ｡,7,_1_｢哦,人工定稿,P7 校对修正
127,0x909,dialogue,narrative,_1_ﾓｼ､ﾊﾙｶｸﾝがシリアルキラーだｯﾀﾅﾗ､,34,_1_假如，遙是連環殺手的話，,人工定稿,
128,0x92c,dialogue,narrative,二人ﾄﾓがXﾄ思ｯﾃ良ｲだﾛｳが……｣,28,可以認為兩人都是X了……｣,人工定稿,P7 校对修正
129,0x94c,system,system,0076,4,,未翻,
130,0x951,dialogue,narrative,_1_｢『X』……｣,14,_1_｢『X』……｣,人工定稿,终轮省略号统一: 单…→…… x1
131,0x960,system,system,0765,4,,未翻,
132,0x965,dialogue,narrative,_1_｢ｲﾔ､待ｯﾃｸだｻｲｯｽﾖ!,20,_1_｢不，請等一下!,人工定稿,P7 校对修正
133,0x97c,dialogue,narrative,『X』が二人ｯﾃ､,14,『X』有兩人，,人工定稿,
134,0x98c,dialogue,narrative,ｿ､ｿﾝﾅｺﾄ､ｱﾘ得ﾙﾝｽｶ?｣,18,這、這種事可能?｣,人工定稿,P7 校对修正
135,0x9a0,system,system,1050,4,,未翻,
136,0x9a5,dialogue,narrative,_1_｢Xﾄﾊｿﾓｿﾓ人物名でﾊﾅｸ､,23,_1_｢X本來就不是人名，,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
137,0x9c0,dialogue,narrative,ｺﾉゲームﾉ中で故意ﾆ悪意ｱﾙ行動ｦﾄﾙ者ﾉ,34,而是在遊戲中故意惡意行動之人的,人工定稿,
138,0x9e4,dialogue,narrative,呼び方ﾅﾉだﾖ｣,12,稱呼哦｣,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
139,0x9f1,system,system,ts,2,,未翻,
140,0x9f4,system,system,0766,4,,未翻,
141,0x9f9,dialogue,narrative,_1_｢ｴｰﾄ､ﾂﾏﾘ『悪ｲ奴』ｯﾃ言ｯﾃﾙﾉﾄ,29,_1_｢也就是説和『惡人』説的,人工定稿,P7 校对修正
142,0xa18,dialogue,narrative,同じｯﾃｺﾄｯｽｶ｣,12,一個意思?｣,人工定稿,
143,0xa25,system,system,ts,2,,未翻,
144,0xa28,system,system,1051,4,,未翻,
145,0xa2d,dialogue,narrative,_1_｢ﾏｧｿﾝﾅﾄｺﾛだ｣,15,_1_｢差不多那樣｣,人工定稿,P7 校对修正
146,0xa3d,system,system,ts,2,,未翻,
147,0xa40,dialogue,narrative,ﾊﾙｶｸﾝｦ調べﾙﾅﾗ､次ﾉターンｶ……｡,29,要査遙，得等下一回合……。,人工定稿,P7 校对修正
148,0xa60,dialogue,narrative,ｼｶｼ……｡,8,不過……,人工定稿,终轮省略号统一: 单…→…… x1
149,0xa69,system,system,_0.1052,7,,未翻,
150,0xa71,dialogue,narrative,_1_｢ｿﾉ前ﾆ､美紀ｸﾝ｡,17,_1_｢在那之前美紀,人工定稿,P7 校对修正
151,0xa84,dialogue,narrative,『X』ﾆﾂｲﾃ他ﾉﾐﾝﾅﾉ反応ｦ見ﾖｳ｡,26,先觀察大家對『X』的反應。,人工定稿,
152,0xaa0,dialogue,narrative,ｿﾚで何ｶﾜｶﾙｶﾓｼﾚﾅｲ｣,17,或能査出東西。｣,人工定稿,
153,0xab4,system,system,0767,4,,未翻,
154,0xab9,dialogue,narrative,_1_｢ｳｲｯｽ｣,9,_1_｢好｣,人工定稿,
155,0xac3,system,system,_1053,5,,未翻,
156,0xac9,dialogue,narrative,_1_｢ｿﾚｶﾗ霞ｸﾝ｡,13,_1_｢還有霞，,人工定稿,P7 校对修正
157,0xad7,dialogue,narrative,.君ﾊ一人ﾆｼﾃｵｸﾄ危ﾅｲ｡,19,.霞一人待著危險。,人工定稿,
158,0xaec,dialogue,narrative,ﾂｲﾃｷﾃﾓﾗｵｳ｣,10,跟來。｣,人工定稿,
159,0xaf7,system,system,.0077,5,,未翻,
160,0xafd,dialogue,narrative,_1_｢……ﾊｲ……ごﾒﾝﾅｻｲ｣,22,_1_｢……好的，對不起｣,人工定稿,P7 校对修正
161,0xb14,dialogue,narrative,彼女ﾊ素直だｯﾀ｡,14,霞很坦率。,人工定稿,
162,0xb24,dialogue,narrative,ロム2_唯柚撲殺未遂,18,ROM2_唯柚撲殺未遂,人工定稿,
163,0xb38,dialogue,narrative,ﾏだ皆が集ﾏｯﾃｲﾙホールﾆ霞ｸﾝｦ連ﾚﾃ行ｷ,33,我帶著霞前往大家還聚集著的大廳。,人工定稿,
164,0xb5c,dialogue,narrative,薫ｻﾝﾆ事情ｦ話ｼﾃ､保護ｼﾃﾓﾗｳｺﾄﾆｼﾀ｡,30,向薰説明事情經過，請薰保護霞。,人工定稿,
165,0xb7c,dialogue,narrative,ﾓﾁﾛﾝシリアルキラーﾄｲｳｺﾄﾊ隠ｼﾃだ｡,31,當然隱瞞了霞是連環殺手這件事。,人工定稿,
166,0xb9c,system,system,0135,4,,未翻,
167,0xba1,dialogue,narrative,_1_｢ﾜｶﾘﾏｼﾀ｡任ｾﾃｸだｻｲ｡,21,_1_｢好。交給我。,人工定稿,P7 校对修正
168,0xbb8,dialogue,narrative,三上ｻﾝ､ﾓｳ変ﾅｺﾄ考ｴﾀﾘｼﾀﾗ,22,三上，再亂想奇怪的事,人工定稿,P7 校对修正
169,0xbd0,dialogue,narrative,ダメでｽﾖ?｣,10,不行哦?｣,人工定稿,P7 校对修正
170,0xbdb,system,system,.0078,5,,未翻,
171,0xbe1,dialogue,narrative,_1_｢ごﾒﾝﾅｻｲ……｣,16,_1_｢對不起……｣,人工定稿,P7 校对修正
172,0xbf2,system,system,s,1,,未翻,
173,0xbf4,system,system,1054,4,,未翻,
174,0xbf9,dialogue,narrative,_1_｢ｻﾃ､ｿﾚじｬｱ……｣,18,_1_｢那，那麼……｣,人工定稿,P7 校对修正
175,0xc0c,dialogue,narrative,辺ﾘｦ見回ｽ｡,10,環視四周。,人工定稿,
176,0xc17,dialogue,narrative,.皆､塞ぎｺﾝでｲﾃ､,15,.大家都悶著，,人工定稿,
177,0xc28,dialogue,narrative,ﾏﾄﾓﾆ話がでｷﾙｶどｳｶ……｡,22,能不能好好説上話……。,人工定稿,
178,0xc40,dialogue,narrative,どﾁﾗﾆｾﾖ､話ｼｶｹﾅｲﾜｹﾆﾊ,19,總之不主動搭話,人工定稿,P7 校对修正
179,0xc54,dialogue,narrative,ｲｶﾅｲが……｡,11,不行呀…。,人工定稿,
180,0xc60,dialogue,narrative,ｿｳｼﾃ考ｴﾃｲﾙﾄ､,12,正這麼想著，,人工定稿,
181,0xc6d,system,system,ts,2,,未翻,
182,0xc70,dialogue,narrative,唯柚ｸﾝがﾌﾗﾌﾗﾄ立ﾁ上がﾘ､,22,唯柚搖搖晃晃地站起來，,人工定稿,
183,0xc88,dialogue,narrative,森崎氏ﾆ近づｲﾀ｡,14,走近了森崎。,人工定稿,
184,0xc98,system,system,0092,4,,未翻,
185,0xc9d,dialogue,narrative,_1_｢ﾉ､昇ｻﾝ……｣,15,_1_｢那、昇……｣,人工定稿,P7 校对修正
186,0xcad,system,system,ts,2,,未翻,
187,0xcb0,dialogue,narrative,疲ﾚｷｯﾀ顔で何度ﾓ溜息ｦﾂｸ森崎氏ﾆ､,30,對著疲憊不堪、不停嘆氣的森崎,人工定稿,
188,0xcd0,dialogue,narrative,唯柚ｸﾝがﾀﾒﾗｲがﾁﾆ近寄ﾙ｡,22,唯柚猶豫著走近。,人工定稿,
189,0xce8,system,system,0093,4,,未翻,
190,0xced,dialogue,narrative,_1_｢ｱﾉﾈ……ﾕﾕ……昇ｻﾝﾆ話が……｣,31,_1_｢那個……唯柚…有話對昇説…｣,人工定稿,终轮省略号统一: 单…→…… x1; 余 2 处受槽宽
191,0xd10,system,system,0158,4,,未翻,
192,0xd15,dialogue,narrative,_1_｢ごﾒﾝ､唯柚ﾁｬﾝ……今ﾊ､一人ﾆｼﾃﾎｼｲ｣,35,_1_｢抱歉，小唯柚……現在想獨自待著｣,人工定稿,P7 校对修正
193,0xd3c,system,system,0094,4,,未翻,
194,0xd41,dialogue,narrative,_1_｢ﾁ､ﾁがｳﾉ……,15,_1_｢不、不是…,人工定稿,P7 校对修正
195,0xd51,system,system,ts,2,,未翻,
196,0xd54,dialogue,narrative,ﾕﾕ､香菜ｻﾝﾆ投票ｼﾀﾉ……｣,22,唯柚、投票給香菜……｣,人工定稿,P7 校对修正
197,0xd6c,system,system,0159,4,,未翻,
198,0xd71,dialogue,narrative,_1_｢……ｴ?｣,11,_1_｢哦?｣,人工定稿,P7 校对修正
199,0xd7d,system,system,_0.0095,7,,未翻,
200,0xd85,dialogue,narrative,_1_｢ご……ごﾒﾝﾅｻｲｯ……,22,_1_｢對……對不起……,人工定稿,P7 校对修正
201,0xd9c,dialogue,narrative,香菜ｻﾝﾆ殺ｻﾚﾁｬｳﾄ思ｯﾃ……,23,以為會被香菜殺掉……,人工定稿,P7 校对修正
202,0xdb4,dialogue,narrative,怖ｸﾅｯﾃ……だｶﾗ……!｣,20,太怕……所以……!｣,人工定稿,P7 校对修正
203,0xdcc,system,system,0160,4,,未翻,
204,0xdd1,dialogue,narrative,_1_｢……ｵ前が､香菜ｦ……殺ｼﾀﾉｶ!?｣,32,_1_｢……這混蛋把香菜……殺了!?｣,人工定稿,P7 校对修正
205,0xdf4,dialogue,narrative,森崎氏ﾊ唯柚ｸﾝﾉ言葉ﾆ一瞬ﾆｼﾃ逆上ｼ､,32,森崎聽到唯柚的話，瞬間暴怒。,人工定稿,
206,0xe18,dialogue,narrative,ぶﾝ､ﾄ拳ｦ振ﾘ上げﾙ｡,17,猛地揮起拳頭。,人工定稿,
207,0xe2c,system,system,0161,4,,未翻,
208,0xe31,dialogue,narrative,_1_｢香菜ｦ返ｾ……ｺﾉ､人殺ｼ!｣,26,_1_｢還香菜……這殺人犯!｣,人工定稿,P7 校对修正
209,0xe4c,system,system,0096,4,,未翻,
210,0xe51,dialogue,narrative,_1_｢ｷｯ､ｷｬｱｱｯ……｣,17,_1_｢呀、呀呀……｣,人工定稿,P7 校对修正
211,0xe64,system,system,1055,4,,未翻,
212,0xe69,dialogue,narrative,_1_｢ﾏずｲｯ!｣,11,_1_｢糟了!｣,人工定稿,P7 校对修正
213,0xe75,dialogue,narrative,_0.私ﾊ慌ﾃﾃ二人ﾉ間ﾆ駆ｹ寄ﾙが､,27,_0.我急忙衝到兩人之間，,人工定稿,P7 校对修正
214,0xe94,dialogue,narrative,ｺｺｶﾗじｬ間ﾆ合ﾜﾅ――,18,從這來不及了――,人工定稿,
215,0xea8,system,system,0768,4,,未翻,
216,0xead,dialogue,narrative,_1_｢待ｯﾃﾖ､森崎!｣,16,_1_｢森崎等等!｣,人工定稿,P7 校对修正
217,0xebe,system,system,s,1,,未翻,
218,0xec0,dialogue,narrative,寸でﾉﾄｺﾛで美紀ｸﾝが背後ｶﾗ,24,千鈞一髮之際，美紀從背後,人工定稿,
219,0xedc,dialogue,narrative,抱ｷﾂｸﾖｳﾆ森崎氏ｦ押ｻｴ込ﾑ｡,23,像抱住一樣把森崎按住。,人工定稿,
220,0xef4,system,system,0162,4,,未翻,
221,0xef9,dialogue,narrative,_1_｢離ｾ､笹木ｯ｡離ｼﾃｸﾚｪ!｣,23,_1_｢笹木，放開我!｣,人工定稿,P7 校对修正
222,0xf14,system,system,0769,4,,未翻,
223,0xf19,dialogue,narrative,_1_｢ダメだﾖ､ｱﾝﾀ｡,16,_1_｢不行哦，森崎,人工定稿,P7 校对修正
224,0xf2a,system,system,s,1,,未翻,
225,0xf2c,dialogue,narrative,ｱﾀｼが離ｼﾀﾗ､唯柚ﾁｬﾝｦ殴ﾙでｼｮ!｣,28,我一放開，小唯柚會被打哦!｣,人工定稿,P7 校对修正
226,0xf4c,system,system,0163,4,,未翻,
227,0xf51,dialogue,narrative,_1_｢だｯﾃ､ｺｲﾂﾊ､香菜ｦ……｣,24,_1_｢可這東西把香菜……｣,人工定稿,P7 校对修正
228,0xf6c,dialogue,narrative,森崎氏ﾊ今ﾆﾓ美紀ｸﾝﾉ腕ｦ振ﾘ切ｯﾃ､,29,森崎眼看就要揮開美紀手臂，,人工定稿,
229,0xf8c,dialogue,narrative,唯柚ｸﾝﾆ襲ｲｶｶﾘｿｳだ｡,18,向唯柚撲過去。,人工定稿,
