seq,anchor,kind,role,orig,orig_bytes,trans,status,note
66,0x468,system,system,0012,4,,未翻,
67,0x46d,dialogue,narrative,_1_｢ｲﾔｰ､ｵ姉ｻﾏﾎどじｬﾅｲｯｽﾖｰ｣,26,_1_｢呀――比不上姐姐大人｣,人工定稿,导入警告: kana_residue
68,0x488,dialogue,narrative,ｿﾉ暴言ﾊ謙遜ﾉﾂﾓﾘﾅﾉだﾛｳｶ｡,23,那番暴言算是謙虚呀。,人工定稿,"P7 校对修正: だロウカ 推量被陈述化, 去'哦'"
69,0x4a0,dialogue,narrative,彼女ﾊ空手ﾉ有段者で､ｶﾅﾘﾉ使ｲ手だ｡,31,美紀是空手道有段高手。,人工定稿,
70,0x4c0,dialogue,narrative,ｿﾉ拳で殴ﾗﾚﾀﾗ､最悪､怪我でﾊｽﾏﾅｲ｡,30,被那拳頭打中最糟會受傷。,人工定稿,
71,0x4e0,dialogue,narrative,一方ﾉ私ﾊ､空手経験者でﾊｱﾙが､,27,而我雖有空手經驗，,人工定稿,
72,0x4fc,dialogue,narrative,中学卒業ﾄﾄﾓﾆﾔﾒﾃｼﾏｯﾀ｡,20,中學畢業就放棄了。,人工定稿,
73,0x514,dialogue,narrative,ﾅﾉﾆ中学生ﾉ大会で,16,然而在中學大會,人工定稿,
74,0x528,dialogue,narrative,一度彼女ﾆ勝ｯﾀｺﾄがｱﾙだｹで,24,只贏過美紀一次,人工定稿,
75,0x544,dialogue,narrative,ﾓｳ何年ﾓｺﾉ感じだ｡,16,這感覺持續多年。,人工定稿,
76,0x558,dialogue,narrative,どｳ考ｴﾃﾓ現役で続ｹﾃﾙ,19,怎麼想都仍現役,人工定稿,
77,0x56c,dialogue,narrative,彼女ﾉ方が強ｲだﾛｳﾆ……｡,22,美紀應該比較強……。,人工定稿,
78,0x584,dialogue,narrative,｢……ｿﾚで､ｺｺﾊどｺだ?,19,｢……那麼這裡是？,人工定稿,导入警告: kana_residue
79,0x598,dialogue,narrative,見ﾀﾄｺﾛ､廃墟ﾉﾖｳだが……｣,23,看起來像廢墟……｣,人工定稿,机翻警告: quote_unbalanced; 导入警告: kana_residue
80,0x5b0,system,system,0013,4,,未翻,
81,0x5b5,dialogue,narrative,_1_｢どｺﾅﾝｽｶﾈ?｣,14,_1_｢何處？｣,人工定稿,导入警告: kana_residue
82,0x5c4,dialogue,narrative,｢君ﾓ把握ｼﾃｲﾅｲﾉｶ｡,16,｢也不清楚呀。,人工定稿,"P7 校对修正: のか 认识/共感句尾, 去漂移'哦'"
83,0x5d8,dialogue,narrative,一体どｳｼﾃ､ｺﾝﾅﾄｺﾛﾆ……｣,22,到底為何在這種地方…｣,人工定稿,导入警告: kana_residue
84,0x5f0,system,system,0014,4,,未翻,
85,0x5f5,dialogue,narrative,_1_｢大学でｵ姉ｻﾏﾄばｯﾀﾘ,21,_1_｢大學巧遇姐姐大人,人工定稿,导入警告: kana_residue
86,0x60c,dialogue,narrative,運命ﾉ再会ｦｼﾀﾄｺﾏでﾊ,18,命運重逢只到這,人工定稿,
87,0x620,dialogue,narrative,覚ｴﾃﾙﾝｽｹどﾈｰ｣,13,我記得哦――｣,人工定稿,导入警告: kana_residue
88,0x630,dialogue,narrative,｢ﾀｼｶﾆ偶然だｯﾀが､,16,｢確實是偶然，,人工定稿,机翻警告: quote_unbalanced; 导入警告: kana_residue
89,0x644,dialogue,narrative,ﾎぼ毎日顔ｦ合ﾜｾﾃｲﾙﾉﾆ,19,幾乎毎天見面卻,人工定稿,
90,0x658,dialogue,narrative,運命ﾉ再会ﾓ何ﾓﾅｶﾛｳ｣,18,不算命運重逢｣,人工定稿,导入警告: kana_residue
91,0x66c,system,system,0015,4,,未翻,
92,0x671,dialogue,narrative,_1_｢ｿﾚｶﾗ運命的ﾆﾓ二人ﾄﾓｵ腹空ｲﾃﾙｶﾗ,32,_1_｢然後命運般兩人都餓了,人工定稿,导入警告: kana_residue
93,0x694,dialogue,narrative,駅前ﾉケーキバイキングでデートｼﾖｳｯﾃ,34,説去站前甜點自助餐約會,人工定稿,
94,0x6b8,dialogue,narrative,大学ｦ出ﾀﾄｺﾛﾏでﾊ覚ｴﾃﾙﾝｽｹど……｣,30,只記得走出大學為止……｣,人工定稿,导入警告: kana_residue
95,0x6d8,dialogue,narrative,｢ﾌﾑ｡ｿｳｲｴば､ｿｳだｯﾀﾅ｣,19,｢唔。説來是這樣｣,人工定稿,导入警告: kana_residue
96,0x6ec,dialogue,narrative,だﾝだﾝ思ｲ出ｼﾃｷﾀ｡,16,慢慢回想起來。,人工定稿,
97,0x700,dialogue,narrative,私ﾄｼﾃﾊ普通ﾆ呑ﾐﾆ行ｷﾀｶｯﾀﾉだが,27,我本來想去喝酒,人工定稿,
98,0x71c,dialogue,narrative,彼女がﾏだ未成年ﾄｲｳｺﾄで,22,但美紀還未成年,人工定稿,
99,0x734,dialogue,narrative,ケーキバイキングで妥協ｽﾙｺﾄﾆｼﾀﾉだ｡,33,就妥協改成甜點自助。,人工定稿,
100,0x758,dialogue,narrative,ｿﾚで大学ｦ出ﾃ､駅前ﾆ……｡,23,然後出大學到站前……。,人工定稿,
101,0x770,dialogue,narrative,……ｿｺで記憶が途切ﾚﾃｲﾙ……?,27,……記憶在那中斷……？,人工定稿,
102,0x78c,dialogue,narrative,｢……美紀ｸﾝ｡,12,｢……美紀。,人工定稿,机翻警告: quote_unbalanced; 导入警告: kana_residue
103,0x79c,dialogue,narrative,ｿﾚｶﾗ何がｱｯﾀｶ覚ｴﾃｲﾙｶ?｣,21,之後的事記得？｣,人工定稿,导入警告: kana_residue
104,0x7b4,system,system,0016,4,,未翻,
105,0x7b9,dialogue,narrative,_1_｢ｲﾔｰ､ｿﾚがｻｯぱﾘ｣,18,_1_｢呀――全忘了,人工定稿,导入警告: kana_residue
106,0x7cc,dialogue,narrative,｢……ﾏｻｶ｣,9,｢…難道｣,人工定稿,导入警告: kana_residue
107,0x7d6,dialogue,narrative,st自分ﾉ恰好ｦ確認ｽﾙ｡,19,st確認自己衣著。,人工定稿,
108,0x7ec,dialogue,narrative,衣服ﾉ乱ﾚﾊ見ﾗﾚﾅｲｼ､,17,衣服沒有凌亂，,人工定稿,
109,0x800,dialogue,narrative,変ﾅ感覚ﾓﾅｲ｡,11,也沒異樣。,人工定稿,
110,0x80c,dialogue,narrative,どｳﾔﾗ乱暴ｻﾚﾀﾄｲｳﾜｹでﾊ,20,看來並非遭到暴行,人工定稿,
111,0x824,dialogue,narrative,ﾅｻｿｳだﾅ……｡,12,似乎沒有…。,人工定稿,
112,0x834,dialogue,narrative,ｲﾔ､ｱﾙ意味ｻﾚｿｳﾆﾊﾅｯﾃｲﾀが｡,23,不，某意義上快被做了。,人工定稿,"P7 校对修正: されそうに=差点/快, 原译'像被做了'方向错"
113,0x84c,dialogue,narrative,｢……拉致ｻﾚﾀﾆｼﾃﾊ,16,｢……若被抓走,人工定稿,导入警告: kana_residue
114,0x860,dialogue,narrative,拘束ｻﾚﾃｲﾙﾜｹでﾓﾅｲ｡,17,也並非被拘禁。,人工定稿,
115,0x874,dialogue,narrative,状況がｻｯぱﾘﾜｶﾗﾅｲﾅ｣,18,完全不清楚状況｣,人工定稿,导入警告: kana_residue
116,0x888,dialogue,narrative,周囲ｦ見渡ｽ｡,11,環顧四周。,人工定稿,
117,0x894,dialogue,narrative,どｳ見ﾃﾓ廊下だ｡,14,怎麼看是走廊。,人工定稿,
118,0x8a4,dialogue,narrative,廃墟ﾆｼｶ見ｴﾅｲが……,18,只看見廢墟……,人工定稿,
119,0x8b8,dialogue,narrative,ｽぐｿｺﾆｱﾙドアﾉ中ｶﾗ,17,從一旁的門裡,人工定稿,
120,0x8cc,dialogue,narrative,光が漏ﾚﾃｲﾙ｡,11,透出光來。,人工定稿,
121,0x8d8,dialogue,narrative,ｿﾉ向ｶｲ側ﾆﾊエレベータﾄ､,22,對面則是電梯，,人工定稿,
122,0x8f0,dialogue,narrative,フロアマップﾉﾖｳﾅﾓﾉがｱｯﾀ｡,24,還有像樓層圖的東西。,人工定稿,
123,0x90c,dialogue,narrative,……WRセンタービルディング｡,27,……WR中心大廈。,人工定稿,
124,0x928,dialogue,narrative,聞ｲﾀｺﾄﾉﾅｲビルだ｡,16,沒聽過的大樓。,人工定稿,
125,0x93c,dialogue,narrative,49階……ﾄﾅﾙﾄ､ｶﾅﾘﾉ高層ビルだﾅ｡,29,49層……算是相當高層大樓。,人工定稿,
126,0x95c,dialogue,narrative,ｺﾚﾆﾖﾙﾄ……｡,11,這樣看…。,人工定稿,
127,0x968,dialogue,narrative,｢ｿｺﾉ明ｶﾘがﾂｲﾃｲﾙ部屋ﾊ､,21,｢那亮燈的房間，,人工定稿,机翻警告: quote_unbalanced; 导入警告: kana_residue
128,0x980,dialogue,narrative,ｶﾅﾘ広ｲ部屋ﾉﾖｳだﾅ｣,17,是相當寬敞的｣,人工定稿,导入警告: kana_residue
129,0x994,system,system,0017,4,,未翻,
130,0x999,dialogue,narrative,_1_｢誰ｶｲﾙﾝｽｶﾈ?｣,15,_1_｢有誰在？｣,人工定稿,导入警告: kana_residue
131,0x9ac,dialogue,narrative,｢迂闊ﾆ入ﾙﾝじｬﾅｲぞ｡,18,｢別莽撞進去。,人工定稿,机翻警告: quote_unbalanced; 导入警告: kana_residue
132,0x9c0,dialogue,narrative,状況がﾜｶﾗﾅｲﾉだ､慎重ﾆ動ｺｳ｣,25,状況不明，謹慎行動｣,人工定稿,机翻警告: quote_unbalanced; 导入警告: kana_residue
133,0x9dc,system,system,0018,4,,未翻,
134,0x9e1,dialogue,narrative,_1_｢了解ｯｽ!｣,12,_1_｢了解!｣,人工定稿,导入警告: kana_residue
135,0x9ee,dialogue,narrative,stロム2_唯柚救出,16,stROM2_救出唯柚,人工定稿,
136,0xa00,dialogue,narrative,｢ﾏずﾊ中ﾉ様子ｦ……｣,18,｢先看看裡面……｣,人工定稿,导入警告: kana_residue
137,0xa14,system,system,0019,4,,未翻,
138,0xa19,dialogue,narrative,_1_｢ｱﾚ? 待ｯﾃ､ｵ姉ｻﾏ｡,19,_1_｢欸?等等姐姐大人,人工定稿,导入警告: kana_residue
139,0xa30,dialogue,narrative,何ｶ聞ｺｴﾅｲ?｣,11,聽到什麼？｣,人工定稿,导入警告: kana_residue
140,0xa3c,dialogue,narrative,｢ﾑ……?｣,8,｢唔…？｣,人工定稿,导入警告: kana_residue
141,0xa45,dialogue,narrative,.st<fs 75>｢………………ｮｫ……｣</fs>,35,.st<fs 75>｢………………哦……｣</fs>,人工定稿,导入警告: kana_residue
142,0xa6c,dialogue,narrative,｢……今ﾉﾊ……｣,14,｢……剛才是…｣,人工定稿,导入警告: kana_residue
143,0xa7c,dialogue,label,<fs 75>｢…………ｺ……どｺｫ……｣</fs>,35,<fs 75>｢………………何處……｣</fs>,人工定稿,导入警告: kana_residue
144,0xaa0,system,system,0020,4,,未翻,
145,0xaa5,dialogue,narrative,_1_｢ｳﾋｬｰ!,9,_1_｢嗚呀!,人工定稿,"P7 校对修正: ウヒャー 统一为'嗚呀'(风格指南), 原为'哇呀'"
146,0xaaf,dialogue,narrative,_人ﾉ唸ﾘ声ｯｽﾖ!｣,14,_人的呻吟聲!｣,人工定稿,导入警告: kana_residue
147,0xac0,system,system,0021,4,,未翻,
148,0xac5,dialogue,narrative,_1_｢ｺﾚﾊ幽霊ﾉ仕業じｬﾅｲｯｽｶ､ｵ姉ｻﾏ!?,32,_1_｢姐姐大人，這是幽靈做的對不!?,人工定稿,"P7 校对修正: じゃないっすか? 求确认禁'哦', 改對不式"
149,0xae8,dialogue,narrative,ｱﾀｼ怖ｲｯｽ!｣,10,我好怕哦!｣,人工定稿,导入警告: kana_residue
150,0xaf3,dialogue,narrative,t絶好ﾉ機会ﾄばｶﾘﾆ飛びﾂｲﾃｸﾙ｡,26,t趁絶佳機會撲了過來。,人工定稿,
151,0xb10,dialogue,narrative,｢ｴｴｲ､離ﾚﾛ｡,10,｢放開。,人工定稿,导入警告: kana_residue
152,0xb1b,dialogue,narrative,tｿﾓｿﾓ君ﾊ､ｵ化ｹﾅど怖がﾙ玉でﾊﾅｲだﾛｳ｣,33,t説到底也不是怕鬼的料｣,人工定稿,导入警告: kana_residue
153,0xb40,system,system,0022,4,,未翻,
154,0xb45,dialogue,narrative,_1_｢ｲﾔｰ､割ﾄ怖ｲｯｽﾖ?,18,_1_｢呀――挺怕哦？,人工定稿,导入警告: kana_residue
155,0xb58,dialogue,narrative,だｯﾃ殴ﾚﾅｲｯｽﾓﾝ｣,14,打不到嘛｣,人工定稿,导入警告: kana_residue
156,0xb68,dialogue,narrative,基準ﾊｿｺﾅﾉｶ……｡,15,基準是那個…。,人工定稿,
157,0xb78,system,system,0023,4,,未翻,
158,0xb7d,dialogue,narrative,_1_｢だｶﾗｱﾀｼ､夜中ﾆジョギングｽﾙ時でﾓ,34,_1_｢所以我才半夜散歩也,人工定稿,导入警告: kana_residue
159,0xba0,dialogue,narrative,丑三ﾂ刻ﾏでﾆﾊ絶対帰ﾙﾖｳﾆｼﾃﾙﾝｽﾖ｣,29,丑時前一定回家哦｣,人工定稿,机翻警告: quote_unbalanced; 导入警告: kana_residue
160,0xbc0,dialogue,narrative,｢ｿﾓｿﾓ､丑三ﾂ刻が何時ｶ,20,｢説到底丑時幾點,人工定稿,导入警告: kana_residue
161,0xbd8,dialogue,narrative,知ｯﾃｲﾙﾉｶ? 君ﾊ?｣,15,知道？｣,人工定稿,"P7 校对修正: のか? 普通问句, 去漂移'哦'保留问号"
162,0xbe8,system,system,0024,4,,未翻,
163,0xbed,dialogue,narrative,_1_｢ｴｯ､三ﾂｯﾃｲｳぐﾗｲだｶﾗ,22,_1_｢欸，因為有個三,人工定稿,导入警告: kana_residue
164,0xc04,dialogue,narrative,三時ぐﾗｲじｬﾅｲﾝｽｶ?｣,18,不就三點左右？｣,人工定稿,导入警告: kana_residue
165,0xc18,dialogue,narrative,ﾑｼﾛｿﾉ時間ﾏで,12,反而到那時間,人工定稿,
166,0xc28,dialogue,narrative,ジョギングｼﾃﾙﾉｶｺﾉ子ﾊ……｡,25,這孩子竟在散歩……。,人工定稿,
167,0xc44,dialogue,narrative,｢ｿﾓｿﾓ今何時だ……｣,18,｢話説現在幾點……｣,人工定稿,导入警告: kana_residue
168,0xc58,dialogue,narrative,時計ﾊ着ｹﾃｲﾅｲﾉで､携帯ｦ開ｹﾙ｡,26,沒戴手表，打開手機。,人工定稿,
169,0xc74,dialogue,narrative,ｿﾛｿﾛ日付が変ﾜﾛｳｶﾄｲｳぐﾗｲﾉ時間……｡,33,差不多快到換日的時間……。,人工定稿,
170,0xc98,dialogue,narrative,電波ﾊ圏外｡,10,信號圈外。,人工定稿,
171,0xca3,dialogue,narrative,tメールが1件……?,17,t郵件有1封……？,人工定稿,
172,0xcb8,dialogue,narrative,メールｦ開ｲﾃﾐﾙ｡,14,打開郵件看。,人工定稿,
173,0xcc8,dialogue,narrative,差出人ﾊ……Mailer-Daemon?,25,寄件人是…Mailer-Daemon?,人工定稿,
174,0xce4,dialogue,narrative,……ｿｼﾃ最後ﾆ､ｺﾉルールﾊ,22,……最後，這規則,人工定稿,
175,0xcfc,dialogue,narrative,ゲーム開始ﾉメールﾄﾄﾓﾆ適応ｻﾚﾙﾄｲｳ,31,隨遊戲開始郵件一起生效,人工定稿,
176,0xd1c,dialogue,narrative,注意書ｷがｱｯﾀ｡,13,有注意事項。,人工定稿,
177,0xd2c,system,system,0025,4,,未翻,
178,0xd31,dialogue,narrative,_1_｢ｳﾋｬｰ……ﾅﾝｽｶ､ｺﾚ｡,20,_1_｢嗚呀……這是什麼,人工定稿,P7 校对修正: ウヒャー 统一为'嗚呀'
179,0xd48,dialogue,narrative,チェーンメール?｣,16,連鎖郵件？｣,人工定稿,机翻警告: quote_unbalanced; 导入警告: kana_residue
180,0xd5c,dialogue,narrative,｢ﾏｧ､イタズラﾉ類だﾛｳが､,22,｢嘛，大概是惡作劇，,人工定稿,导入警告: kana_residue
181,0xd74,dialogue,narrative,妙ﾆ気ﾆﾅﾙﾅ……｣,14,總覺得在意…｣,人工定稿,导入警告: kana_residue
182,0xd84,dialogue,narrative,受信時刻ﾊ数分前｡,16,收信在數分鐘前。,人工定稿,
183,0xd98,dialogue,narrative,でｱﾚば､ｺｺﾆ来ﾃｶﾗ受信ｼﾀ可能性が高ｲ｡,33,那可能是來這後收到的。,人工定稿,
184,0xdbc,dialogue,narrative,……圏外ﾅﾉﾆ?,12,…明明圈外？,人工定稿,
185,0xdcc,dialogue,narrative,ｿﾚﾆ､新ﾀﾅメールが来ﾙｺﾄｦ示唆ｽﾙ,28,而且暗示會有新郵件,人工定稿,
186,0xdec,dialogue,narrative,注意書ｷﾓ気ﾆﾅﾙ……｡,18,注意事項也在意…。,人工定稿,
187,0xe00,dialogue,narrative,｢……美紀ｸﾝ｡君ﾉ携帯ﾆﾊ来ﾃｲﾅｲｶ?｣,30,｢……美紀。手機有收到？｣,人工定稿,导入警告: kana_residue
188,0xe20,system,system,0026,4,,未翻,
189,0xe25,dialogue,narrative,_1_｢ﾍ? ﾁｮｯﾄ待ｯﾃｸだｻｲﾖ｡,22,_1_｢欸？稍等一下哦,人工定稿,导入警告: kana_residue
190,0xe3c,dialogue,narrative,ｴｯﾄ……｣,8,唔……｣,人工定稿,导入警告: kana_residue
191,0xe45,dialogue,narrative,.st一旦私ｶﾗ離ﾚﾃ､携帯ｦ開ｸ｡,25,.st暫時離開我打開手機。,人工定稿,
192,0xe60,system,system,0027,4,,未翻,
193,0xe65,dialogue,narrative,_1_｢ｱ……｡,10,_1_｢哦…。,人工定稿,导入警告: kana_residue
194,0xe70,dialogue,narrative,ｱﾀｼﾉ携帯ﾆﾓ同じﾉ来ﾃﾙｯｽ｣,22,我的手機也有同樣的｣,人工定稿,导入警告: kana_residue
195,0xe88,dialogue,narrative,｢着信時間ﾊ?｣,12,｢收信時間？｣,人工定稿,导入警告: kana_residue
196,0xe98,system,system,0028,4,,未翻,
197,0xe9d,dialogue,narrative,_1_｢ﾂｲｻｯｷｯｽﾈ｣,13,_1_｢就剛剛哦｣,人工定稿,导入警告: kana_residue
198,0xeab,dialogue,narrative,t｢……今､電波ﾊ?｣,16,t｢…現在信號？｣,人工定稿,导入警告: kana_residue
199,0xebc,system,system,0029,4,,未翻,
200,0xec1,dialogue,narrative,_1_｢圏外ｯｽﾖ?｣,13,_1_｢圈外哦？｣,人工定稿,导入警告: kana_residue
201,0xecf,dialogue,narrative,tﾄｲｳｺﾄﾊ､私ﾄﾏｯﾀｸ同じｶ……｡,25,t也就是跟我完全一樣……。,人工定稿,
202,0xeec,dialogue,narrative,偶然ﾄﾊ思ｴﾅｲが……｡,18,難説只是偶然……。,人工定稿,
203,0xf00,dialogue,narrative,｢……不気味だﾅ｣,15,｢……真發毛｣,人工定稿,导入警告: kana_residue
204,0xf10,system,system,0030,4,,未翻,
205,0xf15,dialogue,narrative,_1_｢ﾑﾑ､ﾓｼﾔｵ姉ｻﾏﾓｵ化ｹが……｣,27,_1_｢唔，莫非姐姐大人見鬼…｣,人工定稿,导入警告: kana_residue
206,0xf34,system,system,0031,4,,未翻,
207,0xf39,dialogue,narrative,_1_｢だ､大丈夫ｯｽﾖｵ姉ｻﾏ!,22,_1_｢不，沒事姐姐大人!,人工定稿,导入警告: kana_residue
208,0xf50,dialogue,narrative,ｱﾀｼが命がｹで守ﾘﾏｽｶﾗ!｣,21,我會拿命保護!｣,人工定稿,机翻警告: quote_unbalanced; 导入警告: kana_residue
209,0xf68,dialogue,narrative,｢ﾝ? ﾑ､ｿｳｶ……｣,14,｢唔？這樣哦…｣,人工定稿,导入警告: kana_residue
