seq,anchor,kind,role,orig,orig_bytes,trans,status,note
50,0x31d,dialogue,narrative,_4_｢ｱﾉ電子ロックﾉﾂｲﾀ頑丈ﾅドアﾉﾄｺﾛｶ｣,35,_4_｢那個裝了電子鎖的結實門那裏?｣,人工定稿,导入警告: kana_residue
51,0x344,system,system,0623,4,,未翻,
52,0x349,dialogue,narrative,_4_｢ｱｿｺが､開ｸﾉ見ﾀﾝｽﾖ!｣,22,_4_｢看到那裏打開了哦!｣,人工定稿,导入警告: kana_residue
53,0x360,system,system,0813,4,,未翻,
54,0x365,dialogue,narrative,_4_｢……本当ｶ?｣,15,_4_｢……真的?｣,人工定稿,导入警告: kana_residue
55,0x375,system,system,ts,2,,未翻,
56,0x378,dialogue,narrative,思ｲがｹﾅｲ言葉ﾆ私ﾊ目ｦ見開ｸ｡,25,意想不到的話，我張大眼。,人工定稿,
57,0x394,dialogue,narrative,ｱｿｺﾆ入ﾚﾙﾄｼﾀﾗ､,13,如果能進去，,人工定稿,
58,0x3a2,system,system,s,1,,未翻,
59,0x3a4,dialogue,narrative,電子ロックｦ解除でｷﾙﾓﾉ……,25,能解除電子鎖的人……,人工定稿,
60,0x3c0,dialogue,narrative,ﾂﾏﾘビルﾉ関係者だｹだ｡,20,也就是大樓相關人員。,人工定稿,
61,0x3d8,system,system,0624,4,,未翻,
62,0x3dd,dialogue,narrative,_4_｢ｼｶﾓ､ｿﾉ中ﾆ入ｯﾃｲｯﾀﾉﾊ……｣,27,_4_｢而且，走進去的是……｣,人工定稿,导入警告: kana_residue
63,0x3fc,system,system,0814,4,,未翻,
64,0x401,dialogue,narrative,_4_｢見ﾀﾉｶ､ｿﾉ人物ｦ!?｣,20,_4_｢看到那個人了!?｣,人工定稿,导入警告: kana_residue
65,0x418,system,system,0625,4,,未翻,
66,0x41d,dialogue,narrative,_4_｢ﾊｲ｣,7,_4_｢是｣,人工定稿,导入警告: kana_residue
67,0x425,system,system,_4_0815,7,,未翻,
68,0x42d,dialogue,narrative,_4_｢……ﾖｼ､ｿﾉ話ﾊ樫沢氏ﾆﾓ聞ｲﾃﾓﾗｵｳ｣,33,_4_｢……好，那事也讓樫澤聽聽｣,人工定稿,导入警告: kana_residue
69,0x450,system,system,0626,4,,未翻,
70,0x455,dialogue,narrative,_4_｢ｴｯ､ｱｲﾂﾆｯｽｶ!?｣,17,_4_｢欸，那小子!?｣,人工定稿,导入警告: kana_residue
71,0x468,system,system,0816,4,,未翻,
72,0x46d,dialogue,narrative,_4_｢ｱｱ｡,7,_4_｢哦,人工定稿,导入警告: kana_residue
73,0x475,dialogue,narrative,_4_ﾓｼ何ｶｽﾙﾆｼﾃﾓ､彼ﾉ作戦ﾆ影響がでﾙ｡,33,_4_如果做了什麼，會影響他的作戰。,人工定稿,
74,0x498,dialogue,narrative,ｿﾚﾆ私一人でﾊ……｣,17,光靠我一個人……｣,人工定稿,导入警告: kana_residue
75,0x4ac,dialogue,narrative,判断でｷﾅｲ｡,10,判斷不了。,人工定稿,
76,0x4b7,dialogue,narrative,.誰ｶﾉ命ﾉｶｶｯﾀ判断ﾅど……｡,24,.攸關性命的判斷……。,人工定稿,
77,0x4d0,dialogue,narrative,今ﾆﾅｯﾃﾜｶﾙ｡,10,這才明白。,人工定稿,P7 校对修正
78,0x4db,dialogue,narrative,.樫沢氏がどﾚﾎどﾉプレッシャーｦ背負ｯﾃ,35,.樫澤背負著多大的壓力,人工定稿,
79,0x500,dialogue,narrative,ｱﾉ作戦ｦ提案ｼﾃｲﾀﾉｶ｡,18,提出那個作戰。,人工定稿,
80,0x514,dialogue,narrative,だｶﾗｺｿ､彼ﾆ相談ｽﾙべｷだ｡,22,正因如此，該找他商量。,人工定稿,P7 校对修正
81,0x52c,system,system,0627,4,,未翻,
82,0x531,dialogue,narrative,_4_｢……真剣ﾐﾀｲｯｽﾈ｡,19,_4_｢……好認真呀。,人工定稿,P7 校对修正
83,0x548,dialogue,narrative,ﾜｶｯﾀｯｽ｡ｱﾀｼﾊｱﾝﾏﾘ気が乗ﾗﾅｲｹど,27,知道了。我雖然不太起勁，,人工定稿,
84,0x564,dialogue,narrative,ｵ姉ｻﾏﾉ言ｳ通ﾘﾆｽﾙｯｽ｣,18,照姐姐大人説的做｣,人工定稿,导入警告: kana_residue
85,0x578,system,system,0817,4,,未翻,
86,0x57d,dialogue,narrative,_4_｢ｳﾑ｡頼ﾑ｣,11,_4_｢拜託了｣,人工定稿,导入警告: kana_residue
87,0x589,dialogue,narrative,_0.ロム2_香菜ﾉ行動,18,_0.ROM2_香菜之行動,人工定稿,
88,0x59c,dialogue,narrative,我々ﾊ樫沢氏ｦ､休憩所ｶﾗ一番遠ｲ部屋ﾆ呼び出ｼ,40,我們把樫澤叫到離休息處最遠的房,人工定稿,
89,0x5c8,dialogue,narrative,事情ｦ説明ｼﾀ｡,12,説明了事情。,人工定稿,
90,0x5d5,system,system,ts,2,,未翻,
91,0x5d8,system,system,0175,4,,未翻,
92,0x5dd,dialogue,narrative,_4_｢ﾅﾝﾄ､ビルﾉ関係者が!?｣,24,_4_｢什麼大樓相關人員!?｣,人工定稿,导入警告: kana_residue
93,0x5f8,system,system,0818,4,,未翻,
94,0x5fd,dialogue,narrative,_4_｢ｿｳ考ｴﾙﾉが自然だﾛｳ?｣,23,_4_｢這麼想很自然對不?｣,人工定稿,P7 校对修正
95,0x618,system,system,0176,4,,未翻,
96,0x61d,dialogue,narrative,_4_｢ｿﾉドアﾆﾊ､確実ﾆロックが,26,_4_｢那扇門，確實上了鎖,人工定稿,导入警告: kana_residue
97,0x638,dialogue,narrative,ｶｶｯﾃｲﾀﾉでｽﾈ?｣,13,對不?｣,人工定稿,P7 校对修正
98,0x646,system,system,s,1,,未翻,
99,0x648,system,system,0819,4,,未翻,
100,0x64d,dialogue,narrative,_4_｢ｱｱ｡ｿﾚﾊ間違ｲﾅｲ｣,18,_4_｢對，那點沒錯｣,人工定稿,导入警告: kana_residue
101,0x660,system,system,0177,4,,未翻,
102,0x665,dialogue,narrative,_4_｢何ｶﾉ拍子ﾆ開ｲﾀﾄﾓ,19,_4_｢也可能偶然開了,人工定稿,导入警告: kana_residue
103,0x67c,dialogue,narrative,考ｴﾗﾚﾏｽが……ﾀｼｶﾆ興味深ｲでｽﾈ｣,29,可以想見……但確實有趣呀｣,人工定稿,P7 校对修正
104,0x69c,system,system,0628,4,,未翻,
105,0x6a1,dialogue,narrative,_4_｢ｼｶﾓｼｶﾓ､ｱﾀｼ､,15,_4_｢而且哦，我,人工定稿,导入警告: kana_residue
106,0x6b1,system,system,ts,2,,未翻,
107,0x6b4,dialogue,narrative,ﾄﾝでﾓﾅｲﾓﾉ見ﾁｬｯﾀﾝだ｣,19,看到了不得了的東西｣,人工定稿,导入警告: kana_residue
108,0x6c8,system,system,0178,4,,未翻,
109,0x6cd,dialogue,narrative,_4_｢ﾎｳ｡ｿﾚﾊ一体……?｣,20,_4_｢哦。那到底……?｣,人工定稿,P7 校对修正
110,0x6e4,system,system,0629,4,,未翻,
111,0x6e9,dialogue,narrative,_4_｢ｱﾉﾈ……実ﾊ香菜ｻﾝ,20,_4_｢那個……其實香菜,人工定稿,导入警告: kana_residue
112,0x700,dialogue,narrative,悪ﾉ科学者だｯﾀﾝだﾖ!｣,19,是邪惡的科學家哦!｣,人工定稿,P7 校对修正
113,0x714,system,system,0179,4,,未翻,
114,0x719,dialogue,narrative,_4_｢ﾊ?｣,7,_4_｢哈｣,人工定稿,P7 校对修正
115,0x721,system,system,_4_0820,7,,未翻,
116,0x729,dialogue,narrative,_4_｢待ﾃ待ﾃ､美紀ｸﾝ｡,18,_4_｢等等，美紀。,人工定稿,导入警告: kana_residue
117,0x73c,dialogue,narrative,ｽﾏﾅｲ､我々ﾓ慌ﾃﾃｲﾀ｡,17,抱歉我們也慌了。,人工定稿,
118,0x750,dialogue,narrative,ﾏずﾊ順番ﾆ聞ｺｳｶ｣,15,先按順序問哦｣,人工定稿,导入警告: kana_residue
119,0x760,system,system,0821,4,,未翻,
120,0x765,dialogue,narrative,_4_｢ﾏず､ﾅぜｺｺで香菜ｸﾝが出ﾃｷﾀﾉｶだが,34,_4_｢首先，香菜為何出現在這,人工定稿,导入警告: kana_residue
121,0x788,dialogue,narrative,ｿﾉ扉ﾆ入ｯﾃ行ｯﾀ人物が香菜ｸﾝﾄｲｳｺﾄで,32,走進那扇門的人是香菜這點,人工定稿,
122,0x7ac,dialogue,narrative,良ｲﾉｶ?｣,7,可以?｣,人工定稿,导入警告: kana_residue
123,0x7b4,system,system,0630,4,,未翻,
124,0x7b9,dialogue,narrative,_4_｢ｿｳｯｽ!,9,_4_｢對!,人工定稿,导入警告: kana_residue
125,0x7c3,dialogue,narrative,_ｱﾀｼﾊﾀｼｶﾆ見ﾀｯｽ!｣,16,_我確實看到了!｣,人工定稿,导入警告: kana_residue
126,0x7d4,system,system,0631,4,,未翻,
127,0x7d9,dialogue,narrative,_4_｢ﾄｲｳﾖﾘ､ﾅﾝｶコソコソｼﾃﾙ香菜ｻﾝｦ,31,_4_｢與其説，看到香菜鬼鬼祟祟,人工定稿,导入警告: kana_residue
128,0x7fc,dialogue,narrative,見ｶｹﾀｶﾗ後ｦﾂｹﾀﾝｽﾖ｡,17,就跟了上去哦。,人工定稿,P7 校对修正
129,0x810,dialogue,narrative,ｿｼﾀﾗ……｣,9,然後……｣,人工定稿,导入警告: kana_residue
130,0x81a,system,system,0.0822,6,,未翻,
131,0x821,dialogue,narrative,_4_｢ｱﾉ部屋ﾆ入ｯﾃ行ｯﾀﾄｲｳﾜｹｶ｣,26,_4_｢也就是走進那房間了｣,人工定稿,导入警告: kana_residue
132,0x83c,dialogue,narrative,聞ｷ込ﾐでﾓ､香菜ｸﾝﾉ怪ｼｲ行動ﾊ,26,打聽時，香菜的可疑行動,人工定稿,
133,0x858,dialogue,narrative,色々ﾅ人が話ｼﾃｲﾀ｡,16,各種人都提過。,人工定稿,
134,0x86c,dialogue,narrative,充分ﾆ納得でｷﾙ話だ｡,18,能充分理解的説法。,人工定稿,
135,0x880,system,system,0823,4,,未翻,
136,0x885,dialogue,narrative,_4_｢ｿﾚで､悪ﾉ科学者ﾄｲｳﾉﾊ?｣,25,_4_｢那，邪惡科學家是指?｣,人工定稿,导入警告: kana_residue
137,0x8a0,system,system,0632,4,,未翻,
138,0x8a5,dialogue,narrative,_4_｢ｱﾀｼ､見ﾁｬｯﾀﾝｽﾖ｡,18,_4_｢我，看到了哦。,人工定稿,导入警告: kana_residue
139,0x8b8,dialogue,narrative,香菜ｻﾝが､ライターﾐﾀｲﾅﾉﾆ,23,香菜點燃了像打火機的,人工定稿,P7 校对修正
140,0x8d0,dialogue,narrative,火ｦﾂｹﾀ瞬間……｣,15,東西的瞬間……｣,人工定稿,P7 校对修正
141,0x8e0,system,system,0633,4,,未翻,
142,0x8e5,dialogue,narrative,_4_｢ビームがビューンｯﾃ出ﾃ､,26,_4_｢光束射出，,人工定稿,导入警告: kana_residue
143,0x900,dialogue,narrative,プラスチックがジュジューｯﾃ焼ｹﾃ,30,塑料滋滋地燒掉,人工定稿,
144,0x920,dialogue,narrative,香菜ｻﾝがニヤリﾄ……｣,20,香菜怪笑……｣,人工定稿,导入警告: kana_residue
145,0x938,system,system,0824,4,,未翻,
146,0x93d,dialogue,narrative,_4_｢ﾏ､待ﾃ待ﾃ待ﾃ待ﾃ｣,19,_4_｢等，等等等等｣,人工定稿,导入警告: kana_residue
147,0x954,dialogue,narrative,どｳｲｳｺﾄｶｻｯぱﾘﾜｶﾗﾝ｡,18,不明白是怎麼回事。,人工定稿,P7 校对修正
148,0x968,system,system,0180,4,,未翻,
149,0x96d,dialogue,narrative,_4_｢ｿﾚﾊ……ﾓｼﾔｻｯｷ青樹ｻﾝが使ｯﾃｲﾀ,31,_4_｢那……莫非是剛才青樹用的,人工定稿,导入警告: kana_residue
150,0x990,dialogue,narrative,ライターｶﾗ出ﾃｲﾀﾉでﾊﾅｲでｽｶ?｣,27,從打火機射出的?｣,人工定稿,导入警告: kana_residue
151,0x9ac,system,system,0634,4,,未翻,
152,0x9b1,dialogue,narrative,_4_｢ｳﾝ､ｿｳ!｣,11,_4_｢對!｣,人工定稿,导入警告: kana_residue
153,0x9bd,system,system,_0.0181,7,,未翻,
154,0x9c5,dialogue,narrative,_4_｢電子ライターでｱﾚばﾀｼｶ簡単ﾆ作ﾚﾙﾊず｡,38,_4_｢用電子打火機確實簡單能做。,人工定稿,导入警告: kana_residue
155,0x9ec,dialogue,narrative,インターネットで作ﾘ方が流ﾚﾃｲﾙぐﾗｲでｽ｣,37,網上都在流傳做法哦｣,人工定稿,导入警告: kana_residue
156,0xa14,system,system,0825,4,,未翻,
157,0xa19,dialogue,narrative,_4_｢ｿｳﾅﾉｶ｣,10,_4_｢這樣?｣,人工定稿,导入警告: kana_residue
158,0xa24,system,system,0182,4,,未翻,
159,0xa29,dialogue,narrative,_4_｢ｼｶｼ､どｳｼﾃｿﾝﾅﾓﾉｦ……｣,24,_4_｢為什麼那種東西……｣,人工定稿,导入警告: kana_residue
160,0xa44,system,system,0635,4,,未翻,
161,0xa49,dialogue,narrative,_4_｢ﾖｸ考ｴﾀﾗｻ､ｻｯｷ使ｯﾃﾀ爆弾ﾄｶﾓ,28,_4_｢仔細想，剛才用的炸彈,人工定稿,导入警告: kana_residue
162,0xa68,dialogue,narrative,作ｯﾁｬｳﾉｯﾃ……｣,14,也能做出來…｣,人工定稿,导入警告: kana_residue
163,0xa78,system,system,0183,4,,未翻,
164,0xa7d,dialogue,narrative,_4_｢ｿｳでｽﾈ……ｵｿﾗｸｱﾚﾊテルミット反応ｦ,36,_4_｢是哦……那恐怕是利用高温燃燒反應,人工定稿,导入警告: kana_residue
165,0xaa4,dialogue,narrative,利用ｼﾀﾓﾉでｼｮｳが……,19,所利用的……,人工定稿,
166,0xab8,dialogue,narrative,ｿﾚﾅﾘﾉ知識ﾄ技術がﾅｲﾄ作ﾚﾅｲでｼｮｳﾈ｣,31,沒相當知識和技術做不出來呀｣,人工定稿,P7 校对修正
167,0xad8,system,system,0636,4,,未翻,
168,0xadd,dialogue,narrative,_4_｢ｱﾉ､ｿﾚﾄｻ｡,12,_4_｢還有。,人工定稿,导入警告: kana_residue
169,0xaea,dialogue,narrative,0.ｺﾚﾊ見間違ｲｶﾓｼﾚﾅｲﾝだｹど……｣,29,0.這可能是看錯了……｣,人工定稿,导入警告: kana_residue
170,0xb08,system,system,0826,4,,未翻,
171,0xb0d,dialogue,narrative,_4_｢ﾏだ何ｶｱﾙﾉｶ｣,15,_4_｢還有什麼?｣,人工定稿,导入警告: kana_residue
172,0xb1d,system,system,ts,2,,未翻,
173,0xb20,system,system,0637,4,,未翻,
174,0xb25,dialogue,narrative,_4_｢遠ｸｶﾗでﾖｸ見ｴﾅｶｯﾀﾝｽｹど､,26,_4_｢從遠處看不太清，,人工定稿,导入警告: kana_residue
175,0xb40,dialogue,narrative,腕輪がｱｯﾀﾖｳﾅ……｣,17,好像有手環……｣,人工定稿,导入警告: kana_residue
176,0xb54,system,system,0827,4,,未翻,
177,0xb59,dialogue,narrative,_4_｢ﾅﾆｯ!?｣,10,_4_｢什麼!｣,人工定稿,导入警告: kana_residue
178,0xb64,dialogue,narrative,ﾓｼｿｳだﾄｼﾀﾗ､怪ｼｽぎﾙ｡,19,若是這樣，太可疑。,人工定稿,
179,0xb78,dialogue,narrative,彼女ﾊ一体､何者ﾅﾝだ!?,20,他到底是什麼人!?,人工定稿,
180,0xb90,system,system,0184,4,,未翻,
181,0xb95,dialogue,narrative,_4_｢……直接､話ｦ聞ｲﾀ方が良ｲｶﾓｼﾚﾏｾﾝﾈ｣,36,_4_｢……直接問問他比較好。｣,人工定稿,导入警告: kana_residue
182,0xbbc,system,system,0828,4,,未翻,
183,0xbc1,dialogue,narrative,_4_｢ｱｱ､だが……｣,16,_4_｢可是……｣,人工定稿,导入警告: kana_residue
184,0xbd2,system,system,s,1,,未翻,
185,0xbd4,dialogue,narrative,ポケットﾉ中で携帯が震ｴﾙ｡,24,口袋裡的手機震動了。,人工定稿,
186,0xbf0,dialogue,narrative,ｿﾚﾊアラーム機能｡,16,那是鬧鈴功能。,人工定稿,
187,0xc04,dialogue,narrative,思ｯﾀ通ﾘ､投票ﾉ時間が迫ｯﾃｲﾙﾖｳだ｡,30,如所想，投票時間逼近了。,人工定稿,
188,0xc24,system,system,0829,4,,未翻,
189,0xc29,dialogue,narrative,_4_｢……時間がﾅｲ｣,17,_4_｢……沒時間了｣,人工定稿,导入警告: kana_residue
190,0xc3c,system,system,0185,4,,未翻,
191,0xc41,dialogue,narrative,_4_｢後手ﾆ回ﾙﾉﾊ残念でｽが､致ｼ方ｱﾘﾏｾﾝﾈ｡,36,_4_｢處於被動很遺憾，但也無可奈何。,人工定稿,P7 校对修正
192,0xc68,dialogue,narrative,投票ﾆ遅ﾚﾙﾜｹﾆﾓｲｷﾏｾﾝ､,19,也不能遲到投票，,人工定稿,
193,0xc7c,dialogue,narrative,青樹ｻﾝﾆﾊ投票後ﾆ話ｦ聞ｸｺﾄﾆｼﾏｼｮｳ｣,30,投票後再問青樹哦｣,人工定稿,导入警告: kana_residue
194,0xc9c,system,system,0830,4,,未翻,
195,0xca1,dialogue,narrative,_4_｢ｳﾑ｡ｿﾚﾖﾘ､次ﾆ彼女ｶﾗ話ｦ聞ｸﾀﾒﾆﾓ,31,_4_｢哦。比起那個，下次問他,人工定稿,导入警告: kana_residue
196,0xcc4,dialogue,narrative,気ﾆﾅﾙ事がｱﾙﾉだが……｣,21,有件在意的事……｣,人工定稿,导入警告: kana_residue
197,0xcdc,system,system,0186,4,,未翻,
198,0xce1,dialogue,narrative,_4_｢何でｼｮｳ?｣,13,_4_｢什麼事?｣,人工定稿,导入警告: kana_residue
199,0xcef,system,system,.0831,5,,未翻,
200,0xcf5,dialogue,narrative,_4_｢今回､美紀ｸﾝが香菜ｸﾝｦ怪ｼﾝで,30,_4_｢這次，美紀懷疑香菜,人工定稿,导入警告: kana_residue
201,0xd14,dialogue,narrative,尾行ｼﾀ理由でﾓｱﾙﾉだが､,21,尾隨的理由也有，,人工定稿,
202,0xd2c,dialogue,narrative,彼女ﾊ疑ﾜﾚｽぎﾃｲﾙ｣,16,他太被懷疑了｣,人工定稿,导入警告: kana_residue
203,0xd40,system,system,0832,4,,未翻,
204,0xd45,dialogue,narrative,_4_｢次ﾉ投票､ﾓｼｶｽﾙﾄ……｣,23,_4_｢下次投票，萬一……｣,人工定稿,导入警告: kana_residue
205,0xd60,system,system,0187,4,,未翻,
206,0xd65,dialogue,narrative,_4_｢ﾏｻｶ……皆ｻﾝ､僕ﾉ作戦ﾆﾊ,25,_4_｢……大家，我的作戰,人工定稿,导入警告: kana_residue
207,0xd80,dialogue,narrative,乗ｯﾃｷﾃｸﾚﾙﾊずでｽ｣,16,應該會配合的｣,人工定稿,导入警告: kana_residue
208,0xd94,system,system,0833,4,,未翻,
209,0xd99,dialogue,narrative,_4_｢だが､怪ｼﾏﾚﾃｲﾙ｡,18,_4_｢可是被懷疑了。,人工定稿,导入警告: kana_residue
210,0xdac,dialogue,narrative,ﾓｼ香菜ｸﾝがXでﾅｲﾅﾗ､逆ﾆXｶﾗﾊ,25,如果香菜不是X，反過來X會,人工定稿,
211,0xdc8,dialogue,narrative,殺ｼﾔｽｲﾉでﾊﾅｲｶ?｣,15,比較好下手?｣,人工定稿,导入警告: kana_residue
212,0xdd8,system,system,0834,4,,未翻,
213,0xddd,dialogue,narrative,_4_｢ﾅﾆｼﾛ､ﾓｼｿｳﾅｯﾀﾄｺﾛで,21,_4_｢再説，就算真那樣,人工定稿,导入警告: kana_residue
214,0xdf4,dialogue,narrative,誰が指名ｼﾀﾉｶ全ｸﾜｶﾗﾅｲﾉだｶﾗﾅ｣,27,完全不知是誰指名的｣,人工定稿,导入警告: kana_residue
215,0xe10,dialogue,narrative,実際､ｺｺﾏでﾊｿｳｲｯﾀ人物ばｶﾘが,26,實際上，這裡盡是那種人,人工定稿,
216,0xe2c,dialogue,narrative,指名ｻﾚﾃｲﾙ｡,10,被指名。,人工定稿,
217,0xe37,system,system,.0188,5,,未翻,
218,0xe3d,dialogue,narrative,_4_｢X……都市伝説ﾆ出ﾃｸﾙ,23,_4_｢X……都市傳説中的,人工定稿,导入警告: kana_residue
219,0xe58,dialogue,narrative,恐ﾛｼｲシリアルキラーでｼﾀｯｹ?｣,27,可怕的連環殺手，對不?｣,人工定稿,P7 校对修正
220,0xe74,system,system,0189,4,,未翻,
221,0xe79,dialogue,narrative,_4_｢実在ｽﾙﾅﾗ……ｿｳｶﾓｼﾚﾏｾﾝﾈ｣,27,_4_｢若真存在……或許是哦｣,人工定稿,导入警告: kana_residue
222,0xe98,system,system,0190,4,,未翻,
223,0xe9d,dialogue,narrative,_4_｢ﾌﾑ……でﾊ､ｺｳｼﾏｼｮｳ｡,22,_4_｢唔……那，這麼做。,人工定稿,导入警告: kana_residue
224,0xeb4,dialogue,narrative,皆ｻﾝｦ集ﾒﾃｵ話ｼｼﾃ､,16,把大家集合來説，,人工定稿,
225,0xec8,dialogue,narrative,青樹ｻﾝﾆﾊ投票ｼﾅｲﾄｼﾏｼｮｳ｣,22,不投青樹哦｣,人工定稿,导入警告: kana_residue
226,0xee0,system,system,0191,4,,未翻,
227,0xee5,dialogue,narrative,_4_｢ｿｳ決ﾒﾃｼﾏｴば､,16,_4_｢這麼決定，,人工定稿,导入警告: kana_residue
228,0xef6,system,system,s,1,,未翻,
229,0xef8,dialogue,narrative,ﾓｼﾓﾉ場合､ｿﾚが市民投票でﾅｲｺﾄﾊ,28,萬一的時候，那非市民投票,人工定稿,
230,0xf18,dialogue,narrative,ﾊｯｷﾘｽﾙでｼｮｳ?｣,13,就能弄清了?｣,人工定稿,导入警告: kana_residue
231,0xf26,system,system,s,1,,未翻,
232,0xf28,system,system,0835,4,,未翻,
233,0xf2d,dialogue,narrative,_4_｢ﾌﾑ……牽制ﾄｼﾃﾊ少ｼ弱ｲ気ﾓｽﾙが,31,_4_｢唔……作為牽制有點弱,人工定稿,导入警告: kana_residue
234,0xf50,dialogue,narrative,手段ｦ選ﾝでｲﾙ時間ﾓﾅｲｶ……｣,25,也沒時間挑手段……｣,人工定稿,导入警告: kana_residue
235,0xf6c,system,system,0836,4,,未翻,
