seq,anchor,kind,role,orig,orig_bytes,trans,status,note
61,0x48c,dialogue,narrative,ロム2_香菜ﾉ隠ﾚ家,16,ROM2_香菜藏身處,人工定稿,P7 复核修正
62,0x4a0,dialogue,narrative,休憩場ﾆｲﾀ薫ｻﾝﾆ美紀ｸﾝｦ頼ﾑﾄ､,26,把美紀託給休息區的薰小姐後,人工定稿,P7 校对修正
63,0x4bc,dialogue,narrative,私ﾊ一人､ｱﾙ場所ﾍﾄ向ｶｯﾀ｡,22,我獨自朝某個地方走去。,人工定稿,
64,0x4d4,dialogue,narrative,単独行動ﾆﾂｲﾃｷﾂｸ注意ｦｼﾃｲﾀ薫ｻﾝﾓ､,30,一直嚴格提醒別單獨行動的薰小姐,人工定稿,P7 校对修正
65,0x4f4,dialogue,narrative,ﾓﾊﾔ何ﾓ言ｳｺﾄﾊﾅｶｯﾀ｡,17,也沒再説話,人工定稿,P7 词形统一: 没→沒(繁体正字)
66,0x508,dialogue,narrative,香菜ｸﾝﾊ『シリアルキラー』でﾊﾅｶｯﾀ｡,33,香菜不是『連環殺手』。,人工定稿,
67,0x52c,dialogue,narrative,ｿﾚﾅﾗ､怪ｼｲ行動ﾉ理由ﾓ､,20,那香菜可疑行動理由,人工定稿,
68,0x544,dialogue,narrative,物騒ﾅ武器ｦ作ｯﾃｲﾀ理由ﾓ､ｷｯﾄ……｡,30,製造危險武器的理由一定也……,人工定稿,
69,0x564,dialogue,narrative,廊下ｦ曲がｯﾀﾄｺﾛで見慣ﾚﾀ人影が視界ﾆ入ﾘ､,37,在走廊拐角處，一個熟悉的人影映入視野,人工定稿,
70,0x58c,dialogue,narrative,私ﾊ身ｦ潜ﾒﾙ｡,11,我藏起來,人工定稿,
71,0x598,dialogue,narrative,ﾁｮｳど来ﾀﾄｺﾛだｯﾀﾗｼｲ｡,19,來得正好。,人工定稿,
72,0x5ac,system,system,0868,4,,未翻,
73,0x5b1,dialogue,narrative,_1_｢香菜ｸﾝ一人ｶ……｣,20,_1_｢香菜一人呀｣,人工定稿,
74,0x5c8,dialogue,narrative,足音ｦ響ｶｾﾅｲﾖｳﾆﾕｯｸﾘﾄ近づｸﾄ､,26,不讓脚歩聲響起，慢慢靠近，,人工定稿,
75,0x5e4,dialogue,narrative,香菜ｸﾝﾊ慣ﾚﾀ手ﾂｷでロックｦ解除ｼﾃｲﾀ｡,33,香菜正用熟練的手勢解除著鎖定。,人工定稿,
76,0x608,system,system,0869,4,,未翻,
77,0x60d,dialogue,narrative,_1_｢ﾅﾙﾎど……暗証番号ｶ……｣,27,_1_｢原來如此……是密碼呀｣,人工定稿,
78,0x62c,dialogue,narrative,テンキーﾉ付ｲﾀ古ｲタイプﾉ入力装置ﾉﾀﾒ､,35,因為是帶數字鍵的老式輸入裝置，,人工定稿,
79,0x650,dialogue,narrative,香菜ｸﾝﾉ指ﾉ動ｷで､遠目ｶﾗでﾓ,25,從遠處也能靠香菜手指動作,人工定稿,
80,0x66c,dialogue,narrative,番号ﾊﾜｶｯﾀ｡,10,看出號碼。,人工定稿,
81,0x677,dialogue,narrative,.香菜ｸﾝが部屋ﾉ中ﾍ入ｯﾃｲｯﾀﾉｦ確認ｼ､,32,.確認香菜走進房間後，,人工定稿,
82,0x698,dialogue,narrative,彼女ﾄ同じﾖｳﾆ暗証番号ｦ打ﾁ込ﾝだ｡,30,照香菜那樣輸入密碼。,人工定稿,
83,0x6b8,dialogue,narrative,ｺﾚﾏで何度訪ﾚﾃﾓ開ｸｺﾄﾉﾅｶｯﾀ扉ﾊ､,28,至今來過幾次都未打開的門,人工定稿,
84,0x6d8,dialogue,narrative,ｱｯｻﾘﾄ音ｦ立ﾃﾃ開ｸ｡,16,輕易地應聲打開。,人工定稿,P7 校对修正
85,0x6ec,system,system,0131,4,,未翻,
86,0x6f1,dialogue,narrative,_1_｢ｱﾚ､昇……?｣,15,_1_｢欸，昇？｣,人工定稿,
87,0x701,system,system,ts,2,,未翻,
88,0x704,system,system,0870,4,,未翻,
89,0x709,dialogue,narrative,_1_｢残念ﾅがﾗ違ｳ｣,16,_1_｢可惜不是｣,人工定稿,
90,0x71a,system,system,s,1,,未翻,
91,0x71c,system,system,0132,4,,未翻,
92,0x721,dialogue,narrative,_1_｢ｴｯ､誰!?｣,12,_1_｢欸，誰?｣,人工定稿,P7 校对修正
93,0x72e,dialogue,narrative,0.香菜ｸﾝﾊ私ﾉ登場ﾆ驚ｷｦ隠ｾﾅｲﾖｳだ｡,31,0.香菜難掩我出現的驚訝,人工定稿,
94,0x750,dialogue,narrative,ｿﾚばｶﾘｶ､警戒ｦｼﾃｲﾙﾉｶ､,20,不只如此，似乎還警戒,人工定稿,
95,0x768,dialogue,narrative,数歩後ずｻｯﾀ｡,12,後退了幾歩。,人工定稿,
96,0x775,system,system,ts,2,,未翻,
97,0x778,system,system,0133,4,,未翻,
98,0x77d,dialogue,narrative,_1_｢楓ｻﾝ……?,13,_1_｢楓姐？｣,人工定稿,
99,0x78b,dialogue,narrative,.どｳｼﾃ､電子ロックﾊ……｣,23,.為什麼，電子鎖……｣,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
100,0x7a4,system,system,0871,4,,未翻,
101,0x7a9,dialogue,narrative,_1_｢総当ﾀﾘで頑張ｯﾀ｣,19,_1_｢一個個試出來的｣,人工定稿,P7 校对修正
102,0x7c0,system,system,0134,4,,未翻,
103,0x7c5,dialogue,narrative,_1_｢ｳ､嘘……ｲﾔでﾓ､頑張ﾚばｱﾙｲﾊ……｣,34,_1_｢騙人……不，努力的話也許……｣,人工定稿,P7 校对修正
104,0x7e8,system,system,0872,4,,未翻,
105,0x7ed,dialogue,narrative,_1_｢嘘だｹどﾅ｣,13,_1_｢騙人的哦｣,人工定稿,P7 校对修正
106,0x7fb,system,system,.0135,5,,未翻,
107,0x801,dialogue,narrative,_1_｢ｱﾅﾀﾈ……!｣,14,_1_｢楓真是的!｣,人工定稿,P7 校对修正
108,0x810,system,system,0873,4,,未翻,
109,0x815,dialogue,narrative,_1_｢悪ｲが､ﾂｹｻｾﾃﾓﾗｯﾀﾉだ｡,23,_1_｢抱歉，我擅自跟蹤｣,人工定稿,
110,0x830,dialogue,narrative,……ｲﾔ､君ﾊｻｯｷﾓﾂｹﾗﾚﾃｲﾀﾉだが,26,……不，香菜剛才也被跟蹤,人工定稿,
111,0x84c,dialogue,narrative,気づｶﾅｶｯﾀﾉｶ?｣,13,沒察覺？｣,人工定稿,机翻警告: quote_unbalanced
112,0x85a,system,system,s,1,,未翻,
113,0x85c,system,system,0136,4,,未翻,
114,0x861,dialogue,narrative,_1_｢……気ﾉｾｲじｬﾅｶｯﾀﾉﾈ｡,23,_1_｢……不是錯覺呀｣,人工定稿,
115,0x87c,dialogue,narrative,ｻｯｷ､ドアが開ｷｯぱﾅｼﾆﾅｯﾃﾀｶﾗ,25,因為剛才門一直開著，,人工定稿,
116,0x898,dialogue,narrative,ｵｶｼｲﾄﾊ思ｯﾀﾉﾖ……慌ﾃﾃ閉ﾒﾀｹど｣,28,我也覺得奇怪……慌忙關上了｣,人工定稿,
117,0x8b8,system,system,0874,4,,未翻,
118,0x8bd,dialogue,narrative,_1_｢ｳﾑ｡ﾏｧ安心ｼﾛ､見ﾃｲﾀﾉﾊ美紀ｸﾝで,31,_1_｢總之放心，看到的只有美紀｣,人工定稿,
119,0x8e0,dialogue,narrative,今ﾉﾄｺﾛ私ｼｶｿﾉｺﾄﾊ,15,此事暫時只有我,人工定稿,P7 校对修正
120,0x8f0,dialogue,narrative,聞ｲﾃｲﾅｲ｣,8,知道。｣,人工定稿,机翻警告: quote_unbalanced
121,0x8f9,system,system,_0.0137,7,,未翻,
122,0x901,dialogue,narrative,_1_｢……ｿﾚでライターﾉｺﾄ,23,_1_｢……打火機的事,人工定稿,机翻警告: quote_unbalanced
123,0x91c,dialogue,narrative,バレﾁｬｯﾃﾀﾜｹﾈ｣,13,暴露了呀｣,人工定稿,
124,0x92a,system,system,s,1,,未翻,
125,0x92c,system,system,0875,4,,未翻,
126,0x931,dialogue,narrative,_1_｢ｳﾑ｡ｿｳｲｳｺﾄだ｣,16,_1_｢就是這樣｣,人工定稿,P7 校对修正
127,0x942,system,system,s,1,,未翻,
128,0x944,system,system,0138,4,,未翻,
129,0x949,dialogue,narrative,_1_｢……ｿﾚで､何ｼﾆｺｺﾍ来ﾀﾉ?｣,26,_1_｢……來這裡做什麼?｣,人工定稿,P7 校对修正
130,0x964,system,system,0876,4,,未翻,
131,0x969,dialogue,narrative,_1_｢警戒ｦｼﾅｲで欲ｼｲ｡話ｦｼﾆｷﾀだｹだ｡,32,_1_｢希望別戒備。只是來談談｣,人工定稿,
132,0x98c,dialogue,narrative,だｶﾗ､ｿﾉポケットﾉ中で構ｴﾀライターﾓ,33,所以，口袋裡準備好的打火機也,人工定稿,P7 校对修正
133,0x9b0,dialogue,narrative,収ﾒﾃﾓﾗｴﾅｲだﾛｳｶ｣,15,能否收起來？｣,人工定稿,机翻警告: quote_unbalanced
134,0x9c0,system,system,0139,4,,未翻,
135,0x9c5,dialogue,narrative,_1_｢……警戒ｼﾃ当然でｼｮ｡,23,_1_｢……警戒是當然的。,人工定稿,机翻警告: quote_unbalanced
136,0x9e0,dialogue,narrative,ﾜざﾜざ私ｦ尾行ｼﾃ……電子ロックﾓ解ｲﾃ……,38,特地跟蹤我……還解開了電子鎖……,人工定稿,
137,0xa08,dialogue,narrative,何ｦ話ｿｳｯﾃｲｳﾉﾖ｣,14,想説什麼？｣,人工定稿,P7 校对修正
138,0xa18,dialogue,narrative,香菜ｸﾝﾊ疑惑ﾉ眼差ｼで私ｦ見ﾂﾒﾃｲﾙ｡,30,香菜用懷疑的眼神注視著我。,人工定稿,
139,0xa38,dialogue,narrative,彼女ﾉ警戒ｦ解ｷ､真実ｦ聞ｷ出ｽﾀﾒﾆﾊ､,30,為了消除香菜的警戒，問出真相，,人工定稿,
140,0xa58,dialogue,narrative,ﾏず自分ｦ信頼ｻｾﾙ必要がｱﾙﾅ｡,25,首先必須讓香菜信任自己,人工定稿,
141,0xa74,dialogue,narrative,……仕方ｱﾙﾏｲ｡,13,……沒法了。,人工定稿,P7 词形统一: 没→沒(繁体正字)
142,0xa82,system,system,s,1,,未翻,
143,0xa84,system,system,0877,4,,未翻,
144,0xa89,dialogue,narrative,_1_｢……香菜ｸﾝ｡私ﾊ『探偵』だ｣,29,_1_｢……香菜。我是『偵探』｣,人工定稿,
145,0xaa8,system,system,0140,4,,未翻,
146,0xaad,dialogue,narrative,_1_｢ｴｯ……｣,11,_1_｢欸……｣,人工定稿,终轮省略号统一: 单…→…… x1
147,0xab9,system,system,_0.0878,7,,未翻,
148,0xac1,dialogue,narrative,_1_｢『探偵』ﾉルールﾊ君ﾓ知ｯﾃｲﾙだﾛｳ?,34,_1_｢『偵探』規則香菜也知道咯｣,人工定稿,
149,0xae4,dialogue,narrative,毎回､投票ﾉ度ﾆ私ﾊ誰がシリアルキラーﾅﾉｶｦ,38,毎次投票時，我都會査找連環殺手,人工定稿,P7 校对修正
150,0xb0c,dialogue,narrative,探ｯﾃｲﾙ｣,7,是誰｣,人工定稿,P7 校对修正
151,0xb14,dialogue,narrative,ｿﾚｶﾗ私ﾊ､香菜ｸﾝが怪ｼﾏﾚﾃｲﾀｺﾄ､,27,然後我告訴香菜曾被懷疑的事,人工定稿,P7 校对修正
152,0xb30,dialogue,narrative,私が彼女ｦ調査ｼ､今ﾊ信頼ｼﾃｲﾙｺﾄ,28,以及我調査後，現在信任香菜,人工定稿,P7 校对修正
153,0xb50,dialogue,narrative,情報ｦ共有ｼﾀｲｺﾄｦ告げﾀ｡,21,想要共享信息。,人工定稿,
154,0xb68,system,system,0141,4,,未翻,
155,0xb6d,dialogue,narrative,_1_｢……ｿﾉ話､信用でｷﾙ証拠ｱﾙﾉ?｣,30,_1_｢……那話有可信的證據？｣,人工定稿,P7 校对修正
156,0xb8c,system,system,0879,4,,未翻,
157,0xb91,dialogue,narrative,_1_｢証明ﾊでｷﾅｲ｡,15,_1_｢無法證明。,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
158,0xba1,system,system,ts,2,,未翻,
159,0xba4,dialogue,narrative,だが君がシリアルキラーでﾅｲｺﾄだｹﾊ,32,但只有香菜不是連環殺手這件事，,人工定稿,
160,0xbc8,dialogue,narrative,ﾖｸ知ｯﾃｲﾙ｣,9,很清楚｣,人工定稿,
161,0xbd2,system,system,0.0142,6,,未翻,
162,0xbd9,dialogue,narrative,_1_｢……でﾊ仮ﾆ信用ｽﾙﾄｼﾃ､,24,_1_｢……暫且相信此話,人工定稿,
163,0xbf4,dialogue,narrative,ｺｺﾆ来ﾀ理由ﾊ何ﾅﾉ?｣,17,來這裡的理由？｣,人工定稿,P7 校对修正
164,0xc08,system,system,0880,4,,未翻,
165,0xc0d,dialogue,narrative,_1_｢……君ﾉ行動ﾉ意味ｦどｳｼﾃﾓ知ﾘﾀｶｯﾀ｡,35,_1_｢……無論如何想知道其行動意義｣,人工定稿,
166,0xc34,dialogue,narrative,ｲﾔ､知ｯﾃｵｸべｷだﾄ思ｯﾀﾝだ｡,23,不，我覺得該先弄清楚,人工定稿,
167,0xc4c,dialogue,narrative,何ｶ意味がｱﾙﾊずだﾄ思ｯﾃﾈ｣,23,總覺得一定有何意義｣,人工定稿,机翻警告: quote_unbalanced
168,0xc64,system,system,0143,4,,未翻,
169,0xc69,dialogue,narrative,_1_｢ﾅﾙﾎど｡ｿｳｲｳｺﾄｶ……｣,22,_1_｢原來如此呀｣,人工定稿,
170,0xc80,system,system,0144,4,,未翻,
171,0xc85,dialogue,narrative,_1_｢ﾌﾌ｡昇ﾆﾓ怪ｼﾏﾚﾃﾙぞｰﾅﾝﾃ,24,_1_｢呵呵。還被昇懷疑｣,人工定稿,P7 校对修正
172,0xca0,dialogue,narrative,言ﾜﾚﾁｬｯﾀｹど……本当ﾆｿｳﾅｯﾀﾜﾈ｣,28,雖然被説過……還真是這樣呀｣,人工定稿,P7 校对修正
173,0xcc0,dialogue,narrative,香菜ｸﾝﾊﾖｳﾔｸ安堵ｼﾀ表情ｦ見ｾﾀ｡,27,香菜終於露出了安心的表情。,人工定稿,
174,0xcdc,system,system,0145,4,,未翻,
175,0xce1,dialogue,narrative,_1_｢ｲｲﾜ｡ﾋﾄﾏず信用ｽﾙ｡,20,_1_｢好，暫且信楓｣,人工定稿,
176,0xcf8,dialogue,narrative,ｺｺﾏで見ﾗﾚﾁｬｯﾀﾝだﾓﾉ｡,19,畢竟被看到這歩了,人工定稿,P7 校对修正
177,0xd0c,dialogue,narrative,ﾓｼｱﾅﾀがXﾅﾗ諦ﾒﾙｼｶﾅｲﾓﾉﾈ｣,22,楓若是X，我只能放棄｣,人工定稿,
178,0xd24,system,system,0881,4,,未翻,
179,0xd29,dialogue,narrative,_1_｢ｱﾘがﾄｳ｡助ｶﾙ｡,16,_1_｢多謝幇忙｣,人工定稿,
180,0xd3a,system,system,s,1,,未翻,
181,0xd3c,dialogue,narrative,ｿﾚで､単刀直入ﾆ聞ｸが……,23,那我就單刀直入問了,人工定稿,
182,0xd54,dialogue,narrative,ｿﾉ腕輪ﾊ､何だ?｣,14,那手環是什麼?｣,人工定稿,P7 校对修正
183,0xd64,dialogue,narrative,ｿｺﾆﾊ確ｶﾆ､製造中ﾅﾉｶ分解ｻﾚﾀﾉｶ,27,那確有製造中或拆解的,人工定稿,
184,0xd80,dialogue,narrative,ﾜｶﾗﾅｲ腕輪が､パソコンﾆ繋がﾚﾃｲﾀ｡,30,來歴不明的手環接在電腦上。,人工定稿,P7 校对修正
185,0xda0,system,system,0146,4,,未翻,
186,0xda5,dialogue,narrative,_1_｢……ｺﾚﾊ､ジャックﾉ腕輪｡,26,_1_｢……這是傑克的手環,人工定稿,P7 校对修正
187,0xdc0,dialogue,narrative,ｱｯﾁﾉﾊ､西野ｻﾝﾉ腕輪ﾖ｣,19,那是西野的手環｣,人工定稿,
188,0xdd4,system,system,0882,4,,未翻,
189,0xdd9,dialogue,narrative,_1_｢ﾓｼﾔﾄ思ｯﾃｲﾀが……,20,_1_｢我隱約猜到了,人工定稿,
190,0xdf0,dialogue,narrative,ﾄｲｳｺﾄﾊ投票部屋が開ｹﾗﾚﾀ形跡ﾄｲｳﾉﾓ,31,那表示投票室被打開過的痕跡，,人工定稿,P7 校对修正
191,0xe10,dialogue,narrative,君が原因ｶ……｣,14,是香菜造成的呀,人工定稿,
192,0xe20,system,system,0147,4,,未翻,
193,0xe25,dialogue,narrative,_1_｢ﾀぶﾝﾈ｡,10,_1_大概哦,人工定稿,
194,0xe30,dialogue,narrative,投票部屋ﾆ入ｯﾃ､取ｯﾃｷﾀﾓﾉ｣,23,進去投票室拿來的,人工定稿,P7 校对修正
195,0xe48,system,system,0148,4,,未翻,
196,0xe4d,dialogue,narrative,_1_｢ｺﾉ腕輪ﾆゲームｦ解ｸヒントがﾅｲｶｯﾃ,34,_1_｢以為手環裡有解遊戲提示,人工定稿,P7 校对修正
197,0xe70,dialogue,narrative,思ｯﾃﾀﾝだｹど……,15,是這麼想的……,人工定稿,
198,0xe80,dialogue,narrative,ﾎﾗ､何ｦﾔｯﾃﾓ外ﾚﾅｲｼ､壊ﾚﾊｼﾅｲｼ｣,26,看，如何都拔不下也弄不壞。,人工定稿,
199,0xe9c,system,system,0883,4,,未翻,
200,0xea1,dialogue,narrative,_1_｢……待ﾃ｡少ｼ気ﾆﾅﾙﾉだが,25,_1_｢……等等。我有點在意,人工定稿,
201,0xebc,dialogue,narrative,ｿﾚﾅﾗばどｳﾔｯﾃ西野氏ﾉ腕輪ｦ,24,那如何把西野的手環,人工定稿,
202,0xed8,dialogue,narrative,外ｼﾃｷﾀ?｣,8,摘下？｣,人工定稿,
203,0xee1,dialogue,narrative,_0.ジャック氏ﾉ方ﾊ､本人がバラバラﾆｻﾚﾃｲﾙﾉで,41,_0.傑克那側，因本人已被弄得四分五裂，,人工定稿,
204,0xf0c,dialogue,narrative,ﾀだ拾ｯﾃｸﾙだｹだｯﾀだﾛｳが､,23,大概只是去拾回來而已,人工定稿,
205,0xf24,dialogue,narrative,西野氏ﾊ身体ﾊ残ｯﾃｲﾀﾄｲｳﾉﾆ……｡,28,但西野的身體明明還留着……,人工定稿,P7 校对修正
206,0xf44,system,system,0149,4,,未翻,
207,0xf49,dialogue,narrative,_1_｢……腕輪ﾊ切ﾚﾅｸﾃﾓ,20,_1_｢……手環弄不斷,人工定稿,
208,0xf60,dialogue,narrative,人間ﾉ腕ﾊ……斬ﾚﾙでｼｮ?｣,22,但手臂……斬得斷對不?｣,人工定稿,P7 校对修正
209,0xf78,system,system,0884,4,,未翻,
210,0xf7d,dialogue,narrative,_1_｢……ｯ!｣,11,_1_｢……！｣,人工定稿,终轮省略号统一: 单…→…… x1
211,0xf89,system,system,_0.0150,7,,未翻,
212,0xf91,dialogue,narrative,_1_｢ｷ､気味悪ｲﾜﾖﾈ｡ごﾒﾝﾈ｡,23,_1_｢有點嚇人呀。抱歉｣,人工定稿,P7 校对修正
213,0xfac,dialogue,narrative,でﾓ､ｿｳｽﾙｼｶﾅｶｯﾀﾉﾖ｣,17,只能如此做了呀｣,人工定稿,
214,0xfc0,system,system,0885,4,,未翻,
215,0xfc5,dialogue,narrative,_1_｢……ｲﾔ､ｽﾏﾅｲ｡,16,_1_｢不，抱歉｣,人工定稿,
216,0xfd6,system,system,s,1,,未翻,
217,0xfd8,dialogue,narrative,面食ﾗｯﾃｼﾏｯﾀが､ｺｳｲｳ時だ､,23,我有點呆，但這種時候，,人工定稿,P7 校对修正
218,0xff0,dialogue,narrative,感情ﾔ倫理ﾊ抜ｷﾆｼﾃ考ｴﾖｳ｣,22,就抛開感情和倫理來想,人工定稿,P7 校对修正
219,0x1008,system,system,0886,4,,未翻,
220,0x100d,dialogue,narrative,_1_｢ｿﾚで､何ｶﾜｶｯﾀｺﾄﾊｱﾙｶ?｣,24,_1_｢那有什麼發現？｣,人工定稿,P7 校对修正
221,0x1028,system,system,0151,4,,未翻,
222,0x102d,dialogue,narrative,_1_｢ﾏず､無理ﾆ外ｿｳﾄｽﾙﾄ,21,_1_｢首先，硬要拔下,人工定稿,
223,0x1044,dialogue,narrative,下手ｽﾚば中ｶﾗ毒針が出ﾃｸﾙ仕掛ｹだｯﾀﾜ｡,34,弄不好就會從裡面射出毒針的機關呀。,人工定稿,P7 校对修正
