seq,anchor,kind,role,orig,orig_bytes,trans,status,note
20,0x191,dialogue,narrative,_1_｢ﾊｲ……大丈夫でｽｶﾗ｣,22,_1_｢是……沒事的｣,人工定稿,导入警告: kana_residue
21,0x1a8,dialogue,narrative,霞ｸﾝﾆ代ﾜｯﾃ返事ｦｽﾙ坂橋氏ﾓ顔色が悪ｲ｡,34,代霞回答的坂橋臉色也差。,人工定稿,
22,0x1cc,dialogue,narrative,ｲﾔ､ｺﾉ場ﾆ大丈夫ﾅ者ﾅどｲﾙﾉｶ?,25,不，這裡怎會有沒事的人?,人工定稿,P7 校对修正
23,0x1e8,dialogue,narrative,無理ﾓﾅｲ｡,8,也難怪。,人工定稿,
24,0x1f1,dialogue,narrative,_0.目ﾉ前で､人がバラバラﾆｻﾚﾀﾉだｶﾗ……｡,37,_0.因為眼前有人被切碎了……。,人工定稿,P7 校对修正
25,0x218,dialogue,narrative,『スライスミキサー』ﾄｲｳ処刑方法で｡,34,以『切片攪拌機』處刑方式。,人工定稿,
26,0x23c,system,system,0166,4,,未翻,
27,0x241,dialogue,narrative,_1_｢……ﾊｧ｣,11,_1_｢……呼｣,人工定稿,导入警告: kana_residue
28,0x24d,system,system,_0.0561,7,,未翻,
29,0x255,dialogue,narrative,_1_｢何ﾖ……溜息ﾅﾝｶﾂｲﾃ……｣,26,_1_｢幹嘛……歎什麼氣……｣,人工定稿,导入警告: kana_residue
30,0x270,system,system,0167,4,,未翻,
31,0x275,dialogue,narrative,_1_｢ｽﾐﾏｾﾝ……｣,14,_1_｢抱歉……｣,人工定稿,导入警告: kana_residue
32,0x284,system,system,0562,4,,未翻,
33,0x289,dialogue,narrative,_1_｢別ﾆ……｣,12,_1_｢沒什麼｣,人工定稿,导入警告: kana_residue
34,0x296,dialogue,narrative,0.口論が絶ｴﾅｲｺﾉ二人ﾓ､,21,0.連爭執不斷的兩人，,人工定稿,
35,0x2ac,dialogue,narrative,今ﾊ言ｲ合ｳ気力ﾓﾅｲﾖｳだｯﾀ｡,23,現在也沒力氣鬥嘴了。,人工定稿,
36,0x2c4,system,system,0722,4,,未翻,
37,0x2c9,dialogue,narrative,_1_｢……西野氏ﾉ時ﾄ同じ､一人だｹ死亡……ｶ｣,40,_1_｢……和西野那次一樣只有一人死亡……｣,人工定稿,导入警告: kana_residue
38,0x2f4,dialogue,narrative,本来ﾊ『市民』ｶﾗﾉ投票ﾄ,21,本來是『市民』的投票,人工定稿,
39,0x30c,dialogue,narrative,『シリアルキラー』ｶﾗﾉ投票ﾆﾖﾘ､,29,加上『連環殺手』的投票，,人工定稿,
40,0x32c,dialogue,narrative,二人以上死ﾇﾉが当然ﾉﾖｳﾅルール｡,29,二人以上死亡才正常的規則。,人工定稿,
41,0x34c,dialogue,narrative,ｿﾚｦ考ｴﾚば､樫沢氏ﾉ作戦ﾊ上手ｸｲｯﾃｲﾙ｡,33,如此看來樫澤的作戰很順利。,人工定稿,
42,0x370,dialogue,narrative,ｼｶｼ……,7,但……,人工定稿,
43,0x378,dialogue,narrative,ｿﾚﾊ決ｼﾃ､喜ﾝでｲｲｺﾄでﾊﾅｲ｡,23,那絶不是可喜的事。,人工定稿,
44,0x390,dialogue,narrative,特ﾆ今回ﾊ最初ﾉターンﾄﾊﾜｹが違ｳ｡,29,尤其這次和最初回合不同。,人工定稿,
45,0x3b0,dialogue,narrative,一度ﾊ誰ﾓ死ﾅﾅｶｯﾀ｡,16,一度誰都沒死。,人工定稿,
46,0x3c4,dialogue,narrative,だが今回ﾊ一人死ﾝだ｡,19,但這次死了一人。,人工定稿,
47,0x3d8,dialogue,narrative,好転ｶﾗ悪化ﾍ｡,12,由好轉惡化。,人工定稿,
48,0x3e5,system,system,ts,2,,未翻,
49,0x3e8,dialogue,narrative,ｺﾚﾊ皆ﾉ判断ﾆ､確実ﾆ不安ﾉ影ｦ落ﾄｽ｡,30,這確實給衆人投下不安陰影。,人工定稿,
50,0x408,dialogue,narrative,次ﾊ､誰が犠牲者ﾆﾅﾙﾉｶ?,20,下一個誰會成犧牲者?,人工定稿,P7 校对修正
51,0x420,dialogue,narrative,樫沢氏ﾆｼﾛ､次ﾓ『警官』ﾆ,22,就算樫澤下次也未必,人工定稿,
52,0x438,dialogue,narrative,守ｯﾃﾓﾗｴﾙﾄﾊ限ﾗﾅｲ｡,16,受到警官保護。,人工定稿,
53,0x44c,dialogue,narrative,『警官』が､急ﾆ怖ｸﾅｯﾃ自分ｦ守ｯﾀﾗ……｡,35,『警官』若突然害怕而自保……。,人工定稿,
54,0x470,dialogue,narrative,ｱﾙｲﾊ､大切ﾅ誰ｶｦ守ﾘ始ﾒﾀﾗ……｡,27,或是開始保護重要的人……。,人工定稿,
55,0x48c,dialogue,narrative,ﾏﾀﾊ､ジャック氏が『警官』だｯﾀ可能性ﾊ……｡,40,又或者傑克是『警官』的可能性……。,人工定稿,
56,0x4b8,dialogue,narrative,樫沢氏ﾊ確実ﾆ死ﾇ｡,16,樫澤必死無疑。,人工定稿,
57,0x4cc,system,system,0723,4,,未翻,
58,0x4d1,dialogue,narrative,_1_｢……ｲﾔ､最後ﾉﾊﾅｲｶ｣,21,_1_｢……不，最後沒有｣,人工定稿,P7 校对修正
59,0x4e8,dialogue,narrative,ｱﾚだｹ殺人ｦ奨励ｼﾃｲﾀジャック氏が,30,那麼鼓吹殺人的傑克,人工定稿,P7 校对修正
60,0x508,dialogue,narrative,樫沢氏ｦ守ｯﾃｲﾀﾄﾊ考ｴﾆｸｲｶﾗﾅ｡,25,會保護樫澤難以想像。,人工定稿,
61,0x524,system,system,0563,4,,未翻,
62,0x529,dialogue,narrative,_1_｢楓ｵ姉ｻﾏ……ﾁｮｯﾄｲｲｯｽｶ?｣,26,_1_｢楓姐姐大人……打擾下?｣,人工定稿,导入警告: kana_residue
63,0x544,system,system,0724,4,,未翻,
64,0x549,dialogue,narrative,_1_｢ﾝ? どｳｼﾀ……?｣,18,_1_｢唔?怎麼了?｣,人工定稿,导入警告: kana_residue
65,0x55c,system,system,0564,4,,未翻,
66,0x561,dialogue,narrative,_1_｢ｻｯｷﾉ投票ﾆﾂｲﾃｯｽｹど……,25,_1_｢關於剛才的投票……,人工定稿,导入警告: kana_residue
67,0x57c,dialogue,narrative,ｺｺじｬ､ﾁｮｯﾄ……｣,15,這裡有點……｣,人工定稿,导入警告: kana_residue
68,0x58c,system,system,0725,4,,未翻,
69,0x591,dialogue,narrative,_1_｢ﾜｶｯﾀ｡オフィス跡ﾆ行ｺｳ｣,25,_1_｢知道。去事務室舊址｣,人工定稿,导入警告: kana_residue
70,0x5ac,dialogue,narrative,躊躇ｲがﾁﾆ声ｦｶｹﾃｷﾀ美紀ｸﾝｦ促ｽﾖｳﾆ､,31,像是在催促猶豫著叫住我的美紀，,人工定稿,P7 校对修正
71,0x5cc,dialogue,narrative,私ﾊ休憩所ｦ後ﾆｼﾀ｡,16,我離開休息處。,人工定稿,
72,0x5e0,dialogue,narrative,ｼﾝﾄ静ﾏﾘ返ｯﾀオフィス跡ﾆ行ｸﾄ､,27,來到悄然靜寂的事務室舊址，,人工定稿,
73,0x5fc,dialogue,narrative,美紀ｸﾝﾊ真ｯ先ﾆ私ﾆ聞ｲﾃｷﾀ｡,23,美紀搶先向我詢問。,人工定稿,
74,0x614,system,system,0565,4,,未翻,
75,0x619,dialogue,narrative,_1_｢ｵ姉ｻﾏ｡ｱﾉ､ﾂﾑじﾊ……どｳでｼﾀ?｣,31,_1_｢姐姐大人，旋……怎樣了?｣,人工定稿,导入警告: kana_residue
76,0x63c,dialogue,narrative,ﾂﾑじがシルキラ_ﾂﾑじバッド,25,旋是連環殺手_旋壞,人工定稿,
77,0x658,system,system,0726,4,,未翻,
78,0x65d,dialogue,narrative,_1_｢ｱｱ｡ｿﾉｺﾄｶ｣,13,_1_｢哦那件事｣,人工定稿,导入警告: kana_residue
79,0x66b,dialogue,narrative,.ｿﾚﾆﾂｲﾃﾊ､彼女ﾆ謝ﾗﾅｹﾚばﾅﾗﾅｲﾅ｡,28,.關於那件事得向美紀道歉。,人工定稿,
80,0x688,system,system,0727,4,,未翻,
81,0x68d,dialogue,narrative,_1_｢……君ﾆﾊ申ｼ訳ﾅｲﾉだが……｡,29,_1_｢……真的很抱歉……。,人工定稿,导入警告: kana_residue
82,0x6ac,dialogue,narrative,実ﾊ､ﾂﾑじｸﾝﾊ調べﾗﾚﾅｶｯﾀ｣,22,其實沒能査旋。｣,人工定稿,P7 校对修正
83,0x6c4,system,system,0566,4,,未翻,
84,0x6c9,dialogue,narrative,_1_｢ﾍ? でﾓｱﾀｼ､ﾁｬﾝﾄﾂﾑじｦ……｣,28,_1_｢欸?可我明明把旋……｣,人工定稿,导入警告: kana_residue
85,0x6e8,system,system,0728,4,,未翻,
86,0x6ed,dialogue,narrative,_1_｢ｱｱ｡ｿﾚﾊﾜｶｯﾃｲﾙ｡,17,_1_｢那我知道。,人工定稿,导入警告: kana_residue
87,0x700,dialogue,narrative,だが､どｳｼﾃﾓ他ﾉ者が,18,但無論如何其他人,人工定稿,
88,0x714,dialogue,narrative,気ﾆﾅｯﾃｼﾏｯﾃﾅ……｣,16,我放心不下……｣,人工定稿,导入警告: kana_residue
89,0x728,dialogue,narrative,ﾂﾑじがシルキラ_ﾂﾑじバッド_ジャック,34,旋是連環殺手_旋壞_傑克,人工定稿,
90,0x74c,dialogue,narrative,ｼｶｼ､ｿﾚで調べﾀジャック氏が,25,但被調査的傑克,人工定稿,
91,0x766,dialogue,narrative,ジ死ﾝでｼﾏｳﾅどﾄ……｡,19,卻死掉什麼的……。,人工定稿,
92,0x77c,dialogue,narrative,ﾖｸﾖｸ考ｴﾚば､最ﾓｿﾉ可能性が高ｶｯﾀﾉが,32,仔細想想可能性最高的,人工定稿,
93,0x7a0,dialogue,narrative,ジャック氏だｯﾀﾖｳﾆ思ｳ｡,21,應該就是傑克。,人工定稿,P7 校对修正
94,0x7b8,dialogue,narrative,ﾅﾗば調べﾙべｷでﾊﾅｶｯﾀｶﾓｼﾚﾅｲ｡,26,那麼也許不該調査。,人工定稿,
95,0x7d4,dialogue,narrative,ｺｳｼﾃ､無駄ﾅ一手ｦ費ﾔｼﾃｼﾏｳﾅﾗ……｡,30,如果這樣浪費一歩棋……。,人工定稿,
96,0x7f4,dialogue,narrative,ﾂﾑじがシルキラ_ﾂﾑじバッド_合流,30,旋是連環殺手_旋壞_合流,人工定稿,
97,0x814,system,system,0567,4,,未翻,
98,0x819,dialogue,narrative,_1_｢……じｬｱ､誰ｶがシリアルキラーだｯﾃ,36,_1_｢……那知道誰是連環殺手,人工定稿,导入警告: kana_residue
99,0x840,dialogue,narrative,ﾜｶｯﾀﾝｽｶ?｣,9,知道?｣,人工定稿,导入警告: kana_residue
100,0x84a,system,system,0.0729,6,,未翻,
101,0x851,dialogue,narrative,_1_｢ｲﾔ､ｿﾚが……｣,16,_1_｢不那個……｣,人工定稿,导入警告: kana_residue
102,0x862,system,system,s,1,,未翻,
103,0x864,system,system,0730,4,,未翻,
104,0x869,dialogue,narrative,_1_｢ﾏｺﾄﾆ申ｼ訳ﾅｲ｡,16,_1_｢真的很抱歉。,人工定稿,导入警告: kana_residue
105,0x87a,system,system,s,1,,未翻,
106,0x87c,dialogue,narrative,外ﾚ……だｯﾀﾉだ……｣,19,是猜錯了……｣,人工定稿,P7 校对修正
107,0x890,system,system,0568,4,,未翻,
108,0x895,dialogue,narrative,_1_｢……ｵ姉ｻﾏ｡,14,_1_｢姐姐大人。,人工定稿,导入警告: kana_residue
109,0x8a4,dialogue,narrative,ｱﾀｼ達……本当ﾆ脱出出来ﾙﾝｽｶﾈ?,28,我們……真的能逃出去?,人工定稿,
110,0x8c4,dialogue,narrative,何ｶ､気が遠ｸﾅﾘｿｳで……｣,22,總覺得有些恍惚……｣,人工定稿,导入警告: kana_residue
111,0x8dc,system,system,0731,4,,未翻,
112,0x8e1,dialogue,narrative,_1_｢ｺﾚ以上､犠牲者ｦ出ｻずﾆ,24,_1_｢不再出現犧牲者,人工定稿,导入警告: kana_residue
113,0x8fc,dialogue,narrative,全員で脱出ｽﾙ方法ｶ｣,18,全員逃出的方法?｣,人工定稿,P7 校对修正
114,0x910,system,system,0732,4,,未翻,
115,0x915,dialogue,narrative,_1_｢……今ﾉﾄｺﾛﾊ樫沢氏ﾉ作戦ﾉﾐ｡,29,_1_｢……目前只有樫澤的作戰。,人工定稿,导入警告: kana_residue
116,0x934,dialogue,narrative,ｿﾚでﾓ死者ﾊ出ﾃｼﾏｳﾝだ｡,20,即便如此仍會死人。,人工定稿,
117,0x94c,dialogue,narrative,……確ｶﾆ､気が遠ｸﾅﾘｿｳだﾅ｣,24,……確實有些恍惚呀｣,人工定稿,P7 校对修正
118,0x968,system,system,0569,4,,未翻,
119,0x96d,dialogue,narrative,_1_｢ｵ姉ｻﾏﾓ……ｿｳｯｽｶ……｣,24,_1_｢姐姐大人也這樣……｣,人工定稿,导入警告: kana_residue
120,0x988,dialogue,narrative,ﾂﾑじがシルキラ_ﾂﾑじバッド_ホール,32,旋是連環殺手_旋壞_大廳,人工定稿,
121,0x9ac,system,system,0753,4,,未翻,
122,0x9b1,dialogue,narrative,_1_｢ﾊｧ……｣,11,_1_｢呼……｣,人工定稿,导入警告: kana_residue
123,0x9bd,dialogue,narrative,_0.思ﾜず溜息が漏ﾚﾙ｡,19,_0.不禁嘆了口氣。,人工定稿,P7 校对修正
124,0x9d4,dialogue,narrative,ｲﾂﾓﾅﾗ美紀ｸﾝﾄ二人でｲﾃ､,21,平時和美紀兩個人，,人工定稿,
125,0x9ec,dialogue,narrative,ｺﾝﾅ重ｲ空気が流ﾚﾙｺﾄﾅどﾅｶｯﾀ｡,26,從沒有過這樣沈重的氣氛。,人工定稿,P7 校对修正
126,0xa08,dialogue,narrative,私が黙ｯﾃｲﾃﾓ､落ﾁ着ｸ暇ﾅどﾅｲぐﾗｲ,29,即使我沈默也沒空喘口氣，,人工定稿,P7 校对修正
127,0xa28,dialogue,narrative,彼女が騒ぎ立ﾃﾙｶﾗだ｡,19,因為美紀會喧鬧。,人工定稿,
128,0xa3c,dialogue,narrative,ﾓｳ二人ﾓ犠牲者が出ﾃｲﾙﾄｲｳ現実ﾊ､,29,已有兩人犧牲的現實，,人工定稿,P7 校对修正
129,0xa5c,dialogue,narrative,ｱﾏﾘﾆﾓ大ｷ過ぎﾙ｡,14,實在太過沈重。,人工定稿,P7 校对修正
130,0xa6c,dialogue,narrative,……ｺﾉﾏﾏ､樫沢氏ﾉ作戦ﾆ頼ｯﾃｲｸﾉﾊ,29,……繼續依賴樫澤的作戰,人工定稿,
131,0xa8c,dialogue,narrative,危険でﾊﾅｲﾉｶﾄｻｴ思ｴﾙ｡,19,甚至覺得危險。,人工定稿,
132,0xaa0,dialogue,narrative,一刻ﾓ早ｸ『シリアルキラー』ﾔ『X』ｦ,33,必須盡早把『連環殺手』和『X』,人工定稿,
133,0xac4,dialogue,narrative,探ｼ出ｻﾅｹﾚば､ｻﾗﾆ犠牲者ﾊ出ﾃｼﾏｳ｡,29,找出，否則會出現更多犧牲者。,人工定稿,P7 校对修正
134,0xae4,dialogue,narrative,焦ﾘが､沈黙ｦ深ｸｽﾙ｡,17,焦躁加深沈默。,人工定稿,
135,0xaf8,dialogue,narrative,……無理ﾆでﾓ言葉ｦ紡ぎだｽ｡,25,……勉強擠出話語。,人工定稿,
136,0xb14,system,system,0754,4,,未翻,
137,0xb19,dialogue,narrative,_1_｢……一体､誰ﾅﾝだ｡『シリアルキラー』ﾊ｡,40,_1_｢……到底誰是『連環殺手』。,人工定稿,导入警告: kana_residue
138,0xb44,dialogue,narrative,ｿｼﾃ『X』ﾊ……｣,14,還有『X』……｣,人工定稿,导入警告: kana_residue
139,0xb54,dialogue,narrative,ｿﾉ言葉ｻｴﾓ｡,10,連那句話。,人工定稿,
140,0xb5f,dialogue,narrative,.空気ﾉ重ﾐﾆ耐ｴﾗﾚず､響ｶﾅｲ｡,24,.受不了空氣沈重沒回響。,人工定稿,
141,0xb78,dialogue,narrative,誰ﾆﾓ届ｶﾅｲ｡私ﾆｽﾗ｡,16,無人聽見。連我。,人工定稿,
142,0xb8c,dialogue,narrative,再び､黙ﾙ｡,9,又沈默。,人工定稿,
143,0xb96,dialogue,narrative,0.ｿﾉﾏﾏ数時間ﾆﾓ思ｴﾙ数分が,24,0.猶如數小時的數分鐘,人工定稿,
144,0xbb0,dialogue,narrative,経過ｽﾙ｡,7,過去。,人工定稿,
145,0xbb8,dialogue,narrative,時間がﾓｯﾀｲﾅｲﾄﾊ思ｳ｡,18,覺得浪費時間。,人工定稿,
146,0xbcc,dialogue,narrative,だが……身体が､脳が､動ｶﾅｶｯﾀ｡,28,但……身體大腦都動不了。,人工定稿,
147,0xbec,system,system,0589,4,,未翻,
148,0xbf1,dialogue,narrative,_1_｢ｱﾉ……ｵ姉ｻﾏ……｣,20,_1_｢姐姐大人……｣,人工定稿,导入警告: kana_residue
149,0xc08,system,system,0755,4,,未翻,
150,0xc0d,dialogue,narrative,_1_｢……どｳｼﾀ?｣,15,_1_｢怎麼了?｣,人工定稿,导入警告: kana_residue
151,0xc1d,system,system,ts,2,,未翻,
152,0xc20,dialogue,narrative,長ｲ沈黙ｦ破ｯﾀ美紀ｸﾝﾉ声ﾆﾊ,23,長久沈默後，美紀的聲音,人工定稿,P7 校对修正
153,0xc38,dialogue,narrative,何ｶ決意ﾉﾖｳﾅﾓﾉが込ﾒﾗﾚﾃｲﾀ｡,24,蘊含著某種決意。,人工定稿,
154,0xc54,system,system,0590,4,,未翻,
155,0xc59,dialogue,narrative,_1_｢ｵ姉ｻﾏﾊ……どｳｼﾃﾂﾑじｦ,24,_1_｢姐姐大人為何沒調査,人工定稿,P7 校对修正
156,0xc74,dialogue,narrative,調べﾅｶｯﾀﾝｽｶ?｣,13,旋?｣,人工定稿,P7 校对修正
157,0xc82,system,system,s,1,,未翻,
158,0xc84,system,system,0591,4,,未翻,
159,0xc89,dialogue,narrative,_1_｢ｱﾀｼ……ﾂﾑじｦﾓｼｶｼﾀﾗ,22,_1_｢我……也許會把旋,人工定稿,导入警告: kana_residue
160,0xca0,dialogue,narrative,殺ｼﾁｬｳｶﾓｼﾚﾅｲｯﾃ､怖ｶｯﾀｹど……｣,28,殺掉也説不定，雖然害怕……｣,人工定稿,P7 校对修正
161,0xcc0,system,system,0592,4,,未翻,
162,0xcc5,dialogue,narrative,_1_｢ｵ姉ｻﾏﾉﾀﾒﾆ､気合入ﾚﾀｯｽ｡,25,_1_｢為姐姐大人鼓勁。,人工定稿,导入警告: kana_residue
163,0xce0,dialogue,narrative,頑張ｯﾃ､ﾂﾑじﾉ名前､押ｼﾀｯｽ｣,24,努力按下了旋的名字｣,人工定稿,导入警告: kana_residue
164,0xcfc,dialogue,narrative,美紀ｸﾝﾊ言ｲﾆｸｿｳﾆ語ﾘ始ﾒﾙ｡,23,美紀難以啓齒地開口。,人工定稿,
165,0xd14,system,system,0593,4,,未翻,
166,0xd19,dialogue,narrative,_1_｢……ﾅﾉﾆ､どｳｼﾃｵ姉ｻﾏﾊ､,24,_1_｢……可為何姐姐大人,人工定稿,导入警告: kana_residue
167,0xd34,dialogue,narrative,ﾜざﾜざ他ﾉ人ｦ調べﾀﾝだﾛｳｯﾃ……｣,29,卻特地去調査別人……｣,人工定稿,导入警告: kana_residue
168,0xd54,system,system,0756,4,,未翻,
169,0xd59,dialogue,narrative,_1_｢……私ﾉ責任だﾄ言ｲﾀｲﾉｶ?｣,27,_1_｢……想説是我的責任?｣,人工定稿,导入警告: kana_residue
170,0xd78,system,system,0594,4,,未翻,
171,0xd7d,dialogue,narrative,_1_｢ｿ､ｿｳﾊ言ｯﾃﾅｲｯｽﾖ!｣,20,_1_｢才沒那麼説!｣,人工定稿,导入警告: kana_residue
172,0xd94,system,system,0595,4,,未翻,
173,0xd99,dialogue,narrative,_1_｢ﾀだ､ﾂﾑじｸﾝｦ指名ｽﾙﾖｳﾆ言ｯﾀ,28,_1_｢只是説要指名旋,人工定稿,导入警告: kana_residue
174,0xdb8,dialogue,narrative,ｵ姉ｻﾏが全然違ｳ人ｦ調べﾃﾙ……,27,姐姐大人卻査了別人……,人工定稿,
175,0xdd4,dialogue,narrative,理由教ｴﾃｸﾚﾅｲﾄ､納得がｲｶﾅｲｯｽ｣,27,不告知理由我無法接受｣,人工定稿,导入警告: kana_residue
176,0xdf0,dialogue,narrative,納得でｷﾙﾖｳﾅ理由ﾅど……,22,能令人接受的理由……,人工定稿,
177,0xe08,dialogue,narrative,ﾊﾀｼﾃｱｯﾀだﾛｳｶ……｡,17,真的存在……?,人工定稿,P7 校对修正
178,0xe1c,dialogue,narrative,ﾓﾊﾔ遠ｲ昔ﾉﾖｳﾆ感じﾙ｡,18,已像很久以前的事。,人工定稿,
179,0xe30,dialogue,narrative,ｿﾚだｹ精神が疲弊ｼﾃｲﾀ｡,20,精神已如此疲憊。,人工定稿,
180,0xe48,system,system,0757,4,,未翻,
181,0xe4d,dialogue,narrative,_1_｢……君が納得ｽﾙﾖｳﾅ,21,_1_｢……非得做,人工定稿,P7 校对修正
182,0xe64,dialogue,narrative,調査ｦｼﾅｸﾃﾊﾅﾗﾅｲﾉｶ?｣,18,令人接受的調査?｣,人工定稿,P7 校对修正
183,0xe78,dialogue,narrative,気がﾂｹば私ﾊ､焦ﾘﾆ任ｾﾃ,20,回神我已任由焦躁,人工定稿,
184,0xe90,dialogue,narrative,彼女ｦ突ｷ放ｼﾆｶｶｯﾃｲﾀ｡,19,正要推開美紀。,人工定稿,
185,0xea4,dialogue,narrative,図星ｦﾂｶﾚﾀｶﾗ｡,12,因為被説中。,人工定稿,
186,0xeb1,system,system,ts,2,,未翻,
187,0xeb4,dialogue,narrative,認ﾒﾀｸﾅｲ失態ﾄ､見ｴﾅｲｺﾚｶﾗﾆ,23,對不想承認的失態與未知,人工定稿,P7 校对修正
188,0xecc,dialogue,narrative,恐怖ｦ覚ｴﾀｶﾗ……｡,16,感到恐懼……。,人工定稿,
189,0xee0,system,system,0596,4,,未翻,
190,0xee5,dialogue,narrative,_1_｢…………｣,13,_1_｢…………｣,人工定稿,导入警告: kana_residue
191,0xef3,system,system,.0758,5,,未翻,
192,0xef9,dialogue,narrative,_1_｢ｺﾉ際だｶﾗ言ｯﾃｵｸ｡,19,_1_｢趁現在説清。,人工定稿,导入警告: kana_residue
193,0xf10,dialogue,narrative,君ﾆ協力ｦ頼ﾝだﾉﾊ､,16,請求協助的，,人工定稿,
194,0xf24,dialogue,narrative,ｱｸﾏでﾓｺﾉゲームｦ脱出ｽﾙﾀﾒだ｣,26,説到底是為逃出這遊戲｣,人工定稿,导入警告: kana_residue
195,0xf40,system,system,0759,4,,未翻,
196,0xf45,dialogue,narrative,_1_｢ｿﾚ以外ﾆ理由ﾊﾅｲﾖ｣,20,_1_｢除此沒有理由哦｣,人工定稿,导入警告: kana_residue
197,0xf5c,dialogue,narrative,口が止ﾏﾗﾅｶｯﾀ｡,13,嘴停不下來。,人工定稿,
198,0xf6a,system,system,s,1,,未翻,
199,0xf6c,dialogue,narrative,自分ﾍﾉ苛立ﾁｦ､彼女ﾆぶﾂｹﾀｶｯﾀ｡,27,把自己的焦躁發在美紀身上。,人工定稿,P7 校对修正
200,0xf88,system,system,0597,4,,未翻,
201,0xf8d,dialogue,narrative,_1_｢で､でﾓｵ姉ｻﾏ!,16,_1_｢姐姐大人!,人工定稿,导入警告: kana_residue
202,0xf9e,system,system,s,1,,未翻,
203,0xfa0,dialogue,narrative,協力ｽﾙｶﾗﾆﾊ､少ｼｸﾗｲ､,18,既然要協助，至少，,人工定稿,P7 校对修正
204,0xfb4,dialogue,narrative,ｱﾀｼﾉ意見ﾔ気持ﾁだｯﾃ……｣,23,我的意見和心情也……｣,人工定稿,导入警告: kana_residue
205,0xfcc,system,system,0760,4,,未翻,
206,0xfd1,dialogue,narrative,_1_｢誰ｦ調査ｽﾙｶﾊ私が決ﾒﾙ｣,24,_1_｢調査誰由我決定｣,人工定稿,导入警告: kana_residue
207,0xfec,system,system,0598,4,,未翻,
208,0xff1,dialogue,narrative,_1_｢ｵ……ｵ姉ｻﾏ……｣,19,_1_｢姐姐大人……｣,人工定稿,导入警告: kana_residue
209,0x1008,system,system,0761,4,,未翻,
210,0x100d,dialogue,narrative,_1_｢今後ﾓ君ﾊ私ﾉ指示ﾆ従ｯﾃｸﾚ｡,27,_1_｢今後也要聽從我指示。,人工定稿,导入警告: kana_residue
211,0x102c,dialogue,narrative,ｲｲﾅ?｣,5,好?｣,人工定稿,导入警告: kana_residue
212,0x1032,dialogue,narrative,1_有無ｦ言ﾜｻﾅｲﾖｳﾅ強ｲ口調で言ｴば､美紀ｸﾝ,37,1_用不容分説的強硬語氣，美紀,人工定稿,
213,0x1058,dialogue,narrative,ﾊ消ｴ入ﾘｿｳﾅ声で｢ﾊｲ……｣ﾄ答ｴﾀ｡,28,以細若蚊蚋聲答｢是……｣。,人工定稿,导入警告: kana_residue
214,0x1078,system,system,0599,4,,未翻,
215,0x107d,dialogue,narrative,_1_｢ｱﾉ､ｱﾀｼﾉ癖ﾆ､,15,_1_｢我老毛病，,人工定稿,导入警告: kana_residue
216,0x108d,system,system,ts,2,,未翻,
