seq,anchor,kind,role,orig,orig_bytes,trans,status,note
53,0x3b5,dialogue,narrative,_4_｢だｯﾀﾗ､ﾔｯぱﾘﾊﾙｶﾁｬﾝｦ,22,_4_｢那，果然還是小遙,人工定稿,
54,0x3cc,dialogue,narrative,調べﾙべｷじｬﾅｲｯｽｶ!｣,18,才應該調査!｣,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
55,0x3e0,system,system,0798,4,,未翻,
56,0x3e5,dialogue,narrative,_4_｢ｿﾚﾆ､ｻｯｷ唯柚ﾁｬﾝﾉｺﾄﾓ許ｻﾅｲｯﾃ,29,_4_｢而且剛才説不會原諒唯柚,人工定稿,机翻警告: quote_unbalanced
57,0x404,dialogue,narrative,言ｯﾃﾀｼ……｣,11,説過……｣,人工定稿,
58,0x410,system,system,0799,4,,未翻,
59,0x415,dialogue,narrative,_4_｢ｺﾚｯﾃ次ﾉ投票で指名ｼﾃﾔﾙｶﾗ,27,_4_｢就是説，下次投票會指名,人工定稿,
60,0x434,dialogue,narrative,覚悟ｼﾛｯﾃ､宣言だｯﾀﾝｽﾖ｡ｷｯﾄ｣,25,做好覺悟，宣言哦。一定｣,人工定稿,机翻警告: quote_unbalanced
61,0x450,dialogue,narrative,確ｶﾆ､『ﾊﾙｶｸﾝが泣ｲﾀﾗ､ﾂﾑじｸﾝが,28,確實，『要是遙哭了，旋,人工定稿,
62,0x470,dialogue,narrative,何ﾄｶｼﾃｸﾚﾙ』ﾄｲｳ含ﾐﾉｱﾙ発言ﾊ,25,總會有法子』意味深長的話,人工定稿,
63,0x48c,dialogue,narrative,何度ｶ耳ﾆｼﾃｲﾀ｡,13,聽過好幾次。,人工定稿,
64,0x49a,system,system,s,1,,未翻,
65,0x49c,dialogue,narrative,今ﾏでﾓ､彼女が嫌ｲﾅ相手ﾊ,22,至今，那女孩討厭的對象,人工定稿,
66,0x4b4,dialogue,narrative,ﾂﾑじｸﾝが指名ｼﾃｲﾀ可能性ﾊｱﾙ｡,26,有可能一直都是旋在指名的。,人工定稿,
67,0x4d0,dialogue,narrative,ﾓｼ三人ﾉｳﾁ､ｱﾉ二人が『シリアルキラー』ﾅﾗ,38,要是三人之中，那兩人是『連環殺手』的話,人工定稿,
68,0x4f8,dialogue,narrative,優先ターンﾆ関係ﾅｸ､,18,與優先回合無關，,人工定稿,
69,0x50c,dialogue,narrative,指名ｼﾀ相手ｦ確実ﾆ殺ｽｺﾄが出来ﾙ｡,29,就能確實殺掉指名的對象。,人工定稿,
70,0x52c,dialogue,narrative,……ﾄ､ｿｺﾏで考ｴﾃ､ﾌﾄｱﾙｺﾄﾆ気が付ｸ｡,31,……這麼一想，我忽然察覺到了。,人工定稿,
71,0x54c,system,system,1118,4,,未翻,
72,0x551,dialogue,narrative,_4_｢……ｿｳｲｴば､ﾊﾙｶｸﾝﾊ､,22,_4_｢……這麼説來，遙,人工定稿,
73,0x568,dialogue,narrative,今ﾏで誰ﾆﾓ指名ｻﾚﾃｲﾅｶｯﾀﾅ｣,23,至今都沒人指名過他呀｣,人工定稿,P7 校对修正
74,0x580,system,system,0800,4,,未翻,
75,0x585,dialogue,narrative,_4_｢ｳﾜｰ､マジｽｶ!? ｿﾚ､超怪ｼｲ!,27,_4_｢哇，真的假的!?超可疑!,人工定稿,P7 校对修正
76,0x5a4,dialogue,narrative,ﾓｳ決ﾏﾘｯｽﾖ､ｵ姉ｻﾏ｣,16,定了哦姐姐大人｣,人工定稿,P7 校对修正
77,0x5b8,system,system,1119,4,,未翻,
78,0x5bd,dialogue,narrative,_4_｢ｼｶｼ……｣,12,_4_｢但……｣,人工定稿,P7 校对修正
79,0x5ca,system,system,0.0801,6,,未翻,
80,0x5d1,dialogue,narrative,_4_｢悩ﾑｺﾄﾅﾝﾃﾅｲｯｽ｡,17,_4_｢沒必要多想。,人工定稿,
81,0x5e4,dialogue,narrative,ｺﾉﾏﾏだﾄ､次ﾊ唯柚ﾁｬﾝが,20,再這樣，下次就是唯柚,人工定稿,
82,0x5fc,dialogue,narrative,殺ｻﾚﾁｬｳｯｽﾖ……!｣,16,會被殺哦……!｣,人工定稿,机翻警告: quote_unbalanced
83,0x610,dialogue,narrative,……ｼｶｼ､ｿﾚだｹﾉ根拠でﾊﾙｶｸﾝｦ,26,……可是，只靠那麼點理由就,人工定稿,
84,0x62c,dialogue,narrative,調べﾃ良ｲﾉだﾛｳｶ｡,15,該不該調査。,人工定稿,
85,0x63c,dialogue,narrative,ロム2_ターン6_ｲｲｴ,17,ROM2_回合6_否,人工定稿,
86,0x650,dialogue,narrative,ﾊﾙｶｸﾝﾆ投票ｽﾙ気でｲﾙ美紀ｸﾝﾆ､,26,朝著打算投票給遙的美紀，,人工定稿,
87,0x66c,dialogue,narrative,私ﾊﾕｯｸﾘﾄ首ｦ振ｯﾀ｡,16,我緩緩搖了搖頭。,人工定稿,
88,0x680,system,system,1120,4,,未翻,
89,0x685,dialogue,narrative,_4_｢待ﾃ､美紀ｸﾝ｡ﾓｯﾄ良ｸ考ｴﾙﾝだ｣,29,_4_｢等等，美紀。再好好想想｣,人工定稿,
90,0x6a4,system,system,0802,4,,未翻,
91,0x6a9,dialogue,narrative,_4_｢考ｴﾙｯﾃ､何ｦｯｽｶ?｣,19,_4_｢想什麼?｣,人工定稿,
92,0x6c0,system,system,1121,4,,未翻,
93,0x6c5,dialogue,narrative,_4_｢他ﾆﾓ､一度ﾓ誰ｶﾗﾓ指名ｻﾚﾃｲﾅｲ者が,33,_4_｢還有其他從沒被任何人指名的人,人工定稿,
94,0x6e8,dialogue,narrative,ｲﾙだﾛｳ?｣,8,對不?｣,人工定稿,P7 校对修正
95,0x6f1,system,system,_0.0803,7,,未翻,
96,0x6f9,dialogue,narrative,_4_｢ｴｯ､誰!?｣,12,_4_｢欸，誰?｣,人工定稿,P7 校对修正
97,0x706,dialogue,narrative,0.ロム2_ターン6_ｲｲｴ_昇ﾏだ,25,0.ROM2_回合6_否_昇未,人工定稿,P7 校对修正
98,0x720,dialogue,narrative,ﾖｸ考ｴﾛ｡,7,細想。,人工定稿,
99,0x728,dialogue,narrative,今ﾏで調査ﾉ機会がﾅｶｯﾀ者｡,23,至今都沒調査機會的人。,人工定稿,
100,0x740,dialogue,narrative,疑ｲﾉ余地ｽﾗﾅｶｯﾀ者｡,17,從未被起疑的人。,人工定稿,
101,0x754,dialogue,narrative,ｿﾉ中ｶﾗ､調べﾙべｷ人物ﾊ……｡,25,從中該調査的人物是……。,人工定稿,
102,0x770,dialogue,narrative,ロム2_ターン6_ｲｲｴ_昇済ﾐ,23,ROM2_回合6_否_昇已,人工定稿,P7 校对修正
103,0x788,dialogue,narrative,ロム2_ターン6_楓ﾆ投票?,22,ROM2_回合6_投給楓?,人工定稿,P7 校对修正
104,0x79f,system,system,c1124,5,,未翻,
105,0x7a5,dialogue,narrative,_4_｢……私自身ﾓ､,16,_4_｢……我也，,人工定稿,
106,0x7b6,system,system,s,1,,未翻,
107,0x7b8,dialogue,narrative,ﾏだ誰ﾆﾓ投票ｻﾚﾃｲﾅｲﾝだが｣,23,還沒被任何人投過票｣,人工定稿,P7 校对修正
108,0x7d0,system,system,0806,4,,未翻,
109,0x7d5,dialogue,narrative,_4_｢ｳﾋｬｰｯ｡ｿｳｲｴばｿｳｯｽ｣,21,_4_｢嗚呀――。確實｣,人工定稿,P7 校对修正
110,0x7ec,system,system,0807,4,,未翻,
111,0x7f1,dialogue,narrative,_4_｢ﾊｯ! ﾏｻｶｵ姉ｻﾏ､,17,_4_｢莫非姐姐大人,人工定稿,
112,0x804,dialogue,narrative,本当ﾊ『X』ﾅﾝじｬ……｣,20,其實是『X』……｣,人工定稿,P7 校对修正
113,0x81c,system,system,1125,4,,未翻,
114,0x821,dialogue,narrative,_4_｢……ﾅ､ワケがｱﾙｶ｡,20,_4_｢……怎麼可能。,人工定稿,P7 校对修正
115,0x838,dialogue,narrative,私が『X』ﾅﾗ､君ﾊﾄｯｸﾆ死ﾝでｲﾙﾖ｣,28,如果我是『X』，美紀早死了｣,人工定稿,
116,0x858,system,system,0808,4,,未翻,
117,0x85d,dialogue,narrative,_4_｢ｵ､ｵ姉ｻﾏ……｣,16,_4_｢姐姐大人…｣,人工定稿,P7 校对修正
118,0x86e,system,system,s,1,,未翻,
119,0x870,system,system,1126,4,,未翻,
120,0x875,dialogue,narrative,_4_｢……ｿﾚがXだ｣,16,_4_｢……那就是X｣,人工定稿,P7 校对修正
121,0x886,system,system,s,1,,未翻,
122,0x888,dialogue,narrative,ﾓﾁﾛﾝ私ﾆﾊｿﾝﾅｺﾄﾊでｷﾅｲが……,25,當然我做不到那種事……,人工定稿,
123,0x8a4,dialogue,narrative,Xﾅﾗば平気でﾔﾙﾉだﾛｳ｡,19,X會若無其事地做。,人工定稿,P7 校对修正
124,0x8b8,dialogue,narrative,Xﾊ､ｿﾉぐﾗｲ狂気ﾆ満ﾁﾃｲﾙ｡,21,X就是如此充滿狂氣。,人工定稿,P7 校对修正
125,0x8d0,system,system,0809,4,,未翻,
126,0x8d5,dialogue,narrative,_4_｢でﾓ､ｵ姉ｻﾏが投票ｻﾚﾃｲﾅｲｯﾃｺﾄﾊ､,31,_4_｢但姐姐大人未被投票，即，,人工定稿,机翻警告: quote_unbalanced
127,0x8f8,dialogue,narrative,ｿﾚだｹ､疑ﾜﾚﾀﾘ､憎ﾏﾚﾀﾘｼﾃﾅｲｯﾃ,25,也就是未被猜疑、未被憎恨,人工定稿,
128,0x914,dialogue,narrative,ｺﾄｯｽﾖﾈ? ｻｽがｵ姉ｻﾏｯｽ｣,20,對不?不愧是姐姐大人｣,人工定稿,P7 校对修正
129,0x92c,system,system,1127,4,,未翻,
130,0x931,dialogue,narrative,_4_｢……どﾉﾐﾁ『市民』側が負ｹﾚば､,32,_4_｢……反正『市民』方輸，,人工定稿,P7 校对修正
131,0x954,dialogue,narrative,私ﾊ処分ｻﾚﾙ｡,11,我被處分。,人工定稿,
132,0x960,dialogue,narrative,『X』ﾊ投票で私ｦ殺ｽﾂﾓﾘがﾅｲだｹだﾖ｣,32,『X』只是無意用投票殺我哦｣,人工定稿,
133,0x984,system,system,0810,4,,未翻,
134,0x989,dialogue,narrative,_4_｢ﾅ､ﾅﾙﾎど……!｣,17,_4_｢原來如此…!｣,人工定稿,P7 校对修正
135,0x99c,system,system,1128,4,,未翻,
136,0x9a1,dialogue,narrative,_4_｢ﾄﾆｶｸ､間違ｴﾃﾓ私ﾆ投票ﾊｽﾙﾅﾖ｡,29,_4_｢總之就算錯了也別投給我。,人工定稿,P7 校对修正
137,0x9c0,dialogue,narrative,ｱﾄ､自分自身ﾆﾓﾅ｣,15,也別投給自己｣,人工定稿,P7 校对修正
138,0x9d0,system,system,0811,4,,未翻,
139,0x9d5,dialogue,narrative,_4_｢ｿ､ｿｳ言ﾜﾚﾙﾄ､間違ｴｿｳｯｽ｣,25,_4_｢這麼一説，我會弄錯哦｣,人工定稿,P7 校对修正
140,0x9f0,dialogue,narrative,……ｵｲｵｲ｡ｼｯｶﾘｼﾃｸﾚ｡,18,……欸。振作下呀。,人工定稿,
141,0xa04,dialogue,narrative,ｿﾚでﾓ私ﾉ助手ﾅﾉｶ……?,20,這樣還算我助手……?,人工定稿,P7 校对修正
142,0xa1c,system,system,0812,4,,未翻,
143,0xa21,dialogue,narrative,_4_｢ｿﾚじｬｱ､誰ﾆｽﾙｯｽｶ?｣,21,_4_｢那，要投給誰?｣,人工定稿,P7 校对修正
144,0xa38,system,system,1129,4,,未翻,
145,0xa3d,dialogue,narrative,_4_｢ｿｳだﾅ……｣,14,_4_｢是呀……｣,人工定稿,P7 校对修正
146,0xa4c,dialogue,narrative,ロム2_ターン6_楓ﾆ投票?_昇ﾏだ,28,ROM2_回合6_投給楓?_昇未,人工定稿,P7 校对修正
147,0xa6c,dialogue,narrative,ロム2_ターン6_楓ﾆ投票?_昇済ﾐ,28,ROM2_回合6_投給楓?_昇已,人工定稿,P7 校对修正
148,0xa8c,dialogue,narrative,ロム2_ターン6_紅春ﾆ投票,23,ROM2_回合6_投給紅春,人工定稿,P7 校对修正
149,0xaa4,system,system,1130,4,,未翻,
150,0xaa9,dialogue,narrative,_4_｢紅春ｸﾝﾍ投票ｦｼﾃｸﾚ｡,21,_4_｢投票給紅春。,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
151,0xac0,dialogue,narrative,ｱﾉ人ﾓﾏだ誰ﾆﾓ投票ｻﾚﾃｲﾅｲｶﾗﾅ｣,26,那個人也沒被任何人投過票｣,人工定稿,P7 校对修正
152,0xadc,system,system,0813,4,,未翻,
153,0xae1,dialogue,narrative,_4_｢ｿｳｲﾔ､ｿｳｯｽﾈ｡,15,_4_｢哦，也是。,人工定稿,P7 校对修正
154,0xaf1,system,system,ts,2,,未翻,
155,0xaf4,dialogue,narrative,でﾓ紅春ﾁｬﾝ……全然､『X』ｯﾃ感じじｬ,33,但是小紅春……完全沒有『X』的感覺,人工定稿,
156,0xb18,dialogue,narrative,ﾅｲｯｽｹど……｣,12,不是呀……｣,人工定稿,P7 校对修正
157,0xb25,system,system,ts,2,,未翻,
158,0xb28,system,system,1131,4,,未翻,
159,0xb2d,dialogue,narrative,_4_｢……言ｯﾀだﾛｳ｡見ﾀ目で判断ｽﾙﾅﾄ｣,33,_4_｢……我説過了哦，別憑外表判斷｣,人工定稿,P7 校对修正
160,0xb50,system,system,0814,4,,未翻,
161,0xb55,dialogue,narrative,_4_｢ﾝｰ､ｿｳｯｽｹど……紅春ﾁｬﾝ､,26,_4_｢欸，不過……小紅春，,人工定稿,P7 校对修正
162,0xb70,dialogue,narrative,ｽｯごｸ天然だｼ……ﾖｸ転ぶﾗｼｲｯｽﾖ｡,29,超天然……好像常絆倒哦。,人工定稿,
163,0xb90,dialogue,narrative,ｿﾝﾅどﾝｸｻｲコが……冷酷ﾅXだﾅﾝﾃ……｣,33,那笨拙的孩子竟是冷酷X……｣,人工定稿,
164,0xbb4,system,system,1132,4,,未翻,
165,0xbb9,dialogue,narrative,_4_｢ｱﾙ意味､衝撃でﾊｱﾙがﾅ｡,24,_4_｢某種意義上算是衝撃。,人工定稿,P7 校对修正
166,0xbd4,dialogue,narrative,ﾄﾆｶｸ紅春ｸﾝｦ調べﾀｲ｡,18,總之想調査紅春。,人工定稿,
167,0xbe8,dialogue,narrative,頼ﾑぞ､美紀ｸﾝ｣,13,拜託了，美紀｣,人工定稿,P7 校对修正
168,0xbf6,system,system,s,1,,未翻,
169,0xbf8,system,system,0815,4,,未翻,
170,0xbfd,dialogue,narrative,_4_｢ｳｰ……ﾜｶｯﾀｯｽ｣,17,_4_｢嗚……明白了｣,人工定稿,P7 校对修正
171,0xc10,dialogue,narrative,ロム2_ターン6_昇ﾆ投票,21,ROM2_回合6_投給昇,人工定稿,P7 校对修正
172,0xc28,system,system,1133,4,,未翻,
173,0xc2d,dialogue,narrative,_4_｢……ｺｺﾊ､森崎氏ﾆ投票ｼﾃｸﾚ｣,28,_4_｢……這次請投給森崎｣,人工定稿,P7 校对修正
174,0xc4c,system,system,0816,4,,未翻,
175,0xc51,dialogue,narrative,_4_｢ﾍ? 森崎? 何でｯｽｶ?｣,22,_4_｢欸? 森崎? 為什麼?｣,人工定稿,P7 校对修正
176,0xc68,system,system,1134,4,,未翻,
177,0xc6d,dialogue,narrative,_4_｢何でﾄ言ﾜﾚﾃﾓﾅ｡,17,_4_｢就算問原因。,人工定稿,P7 校对修正
178,0xc80,dialogue,narrative,彼が『シリアルキラー』ｶどｳｶ､,28,他是不是『連環殺手』，,人工定稿,
179,0xca0,dialogue,narrative,調べﾙ必要がｱﾙｶﾗﾆ決ﾏｯﾃｲﾙだﾛｳ?｣,29,當然是因為有必要調査，不是?｣,人工定稿,P7 校对修正
180,0xcc0,system,system,0817,4,,未翻,
181,0xcc5,dialogue,narrative,_4_｢ｿ､ｿｳｯｽｹど……香菜ｻﾝが死ﾝで､,31,_4_｢是、是……但香菜小姐死了，,人工定稿,
182,0xce8,dialogue,narrative,ｱﾝﾅﾆ悲ｼﾝでﾙ彼が『X』ﾄｶ……,26,那樣悲傷的他竟是『X』……,人工定稿,P7 校对修正
183,0xd04,dialogue,narrative,有ﾘ得ﾅｲｯｽﾖ｣,11,不可能哦｣,人工定稿,机翻警告: quote_unbalanced
184,0xd10,system,system,1135,4,,未翻,
185,0xd15,dialogue,narrative,_4_｢……悲ｼﾑフリｦｼﾀだｹｶﾓｼﾚﾅｲ｣,29,_4_｢……或許只是故作悲傷｣,人工定稿,
186,0xd34,system,system,0818,4,,未翻,
187,0xd39,dialogue,narrative,_4_｢でﾓ､じｬｱ､爆弾ﾊ?,19,_4_｢但，那爆彈的事?,人工定稿,P7 校对修正
188,0xd50,dialogue,narrative,ｵ姉ｻﾏﾆﾁｬﾝﾄ渡ｼﾃﾀじｬﾅｲｯｽｶ｣,24,不是給姐姐大人了?｣,人工定稿,P7 校对修正
189,0xd6c,system,system,1136,4,,未翻,
190,0xd71,dialogue,narrative,_4_｢ｱﾚがｱｯﾃﾓ処刑ﾊ止ﾒﾗﾚﾅｲ｡,25,_4_｢有那個也止不住處刑。,人工定稿,P7 校对修正
191,0xd8c,dialogue,narrative,ｿﾚﾊジャック氏ﾉ時ﾆ証明ｻﾚﾃｲﾙｶﾗﾅ｡,30,那點在傑克那時就已證明了。,人工定稿,P7 校对修正
192,0xdac,dialogue,narrative,彼ﾆﾄｯﾃﾊガラクタﾄ大差ﾅｲﾉでﾊﾅｲｶ?｣,31,就他而言跟破爛沒兩樣?｣,人工定稿,P7 校对修正
193,0xdcc,system,system,0819,4,,未翻,
194,0xdd1,dialogue,narrative,_4_｢……ｿ､ｿﾚﾊ……｣,18,_4_｢……那個……｣,人工定稿,P7 校对修正
195,0xde4,system,system,1137,4,,未翻,
196,0xde9,dialogue,narrative,_4_｢ｲｲｶ､美紀ｸﾝ｡,15,_4_｢聽好，美紀,人工定稿,P7 校对修正
197,0xdf9,system,system,ts,2,,未翻,
198,0xdfc,dialogue,narrative,私ﾓ初ﾒﾊ彼ﾊ違ｳﾄ考ｴﾃｲﾀ｣,21,我起初也認為他不是｣,人工定稿,
199,0xe14,system,system,1138,4,,未翻,
200,0xe19,dialogue,narrative,_4_｢だが､ﾓﾊﾔｺｺﾏでｷﾃｼﾏｯﾀ以上､,28,_4_｢但既然已到這地歩，,人工定稿,
201,0xe38,dialogue,narrative,誰が『X』ｶﾜｶﾗﾅｲﾉだ｡,19,已不知誰是『X』了。,人工定稿,P7 校对修正
202,0xe4c,dialogue,narrative,ｲﾔﾑｼﾛ､一番被害者ﾆ見ｴﾙ彼ｺｿが……｣,32,不如説最像受害者的他才……｣,人工定稿,
203,0xe70,system,system,0820,4,,未翻,
204,0xe75,dialogue,narrative,_4_｢でﾓ､香菜ｻﾝﾏで……｣,22,_4_｢但連香菜都……｣,人工定稿,
205,0xe8c,system,system,1139,4,,未翻,
206,0xe91,dialogue,narrative,_4_｢『X』ﾊ残忍ﾅ人間だ｡,22,_4_｢『X』是殘忍的人。,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
207,0xea8,dialogue,narrative,親身ﾆ話ｼﾃｲﾀ相手ｻｴ喜ﾝで殺ｽ｡,26,連交談過的對象也樂意殺。,人工定稿,P7 校对修正
208,0xec4,dialogue,narrative,ﾀﾄｴ元恋人だﾄｼﾃﾓだ｣,18,前戀人也一樣｣,人工定稿,
209,0xed8,system,system,0821,4,,未翻,
210,0xedd,dialogue,narrative,_4_｢ｿﾚが……森崎ｶﾓｼﾚﾅｲｯﾃｺﾄｯｽﾈ｣,30,_4_｢就是説……可能是森崎對不?｣,人工定稿,P7 校对修正
211,0xefc,dialogue,narrative,私ﾊ美紀ｸﾝﾉ言葉ﾆ頷ｸ｡,19,我首肯美紀的話。,人工定稿,
212,0xf10,system,system,1140,4,,未翻,
213,0xf15,dialogue,narrative,_4_｢ﾓﾁﾛﾝ､ﾏだ断定ﾊでｷﾅｲ｡,23,_4_｢當然還不能斷定。,人工定稿,P7 校对修正
214,0xf30,dialogue,narrative,でｷﾚば､ｿｳでｱｯﾃ欲ｼｸﾊﾅｲが……,27,可以的話也不希望是這樣……,人工定稿,
215,0xf4c,dialogue,narrative,確認ｼﾃｵｶﾅｹﾚばﾅﾗﾅｲﾄ思ｯﾃﾅ｣,24,我想還是得先確認一下｣,人工定稿,P7 校对修正
216,0xf68,system,system,1141,4,,未翻,
217,0xf6d,dialogue,narrative,_4_｢気が乗ﾗﾅｲｶﾓｼﾚﾅｲが､,22,_4_｢雖然可能不情願，,人工定稿,机翻警告: quote_unbalanced; 机翻警告: quote_unbalanced
218,0xf84,dialogue,narrative,ﾔｯﾃｸﾚﾙｶ?｣,9,願意做?｣,人工定稿,P7 校对修正
219,0xf8e,system,system,0.0822,6,,未翻,
220,0xf95,dialogue,narrative,_4_｢ｵ姉ｻﾏがｿｳ言ｳﾅﾗ……ｿｳｽﾙｯｽ｣,29,_4_｢既然姐姐大人説了……就做｣,人工定稿,P7 校对修正
221,0xfb4,system,system,1142,4,,未翻,
222,0xfb9,dialogue,narrative,_4_｢頼ﾝだぞ｣,12,_4_｢拜託｣,人工定稿,
223,0xfc6,dialogue,narrative,0.ロム2_ターン6_ﾊﾙｶﾆ投票,24,0.ROM2_回合6_投給遙,人工定稿,P7 校对修正
224,0xfe0,system,system,1143,4,,未翻,
