seq,anchor,kind,role,orig,orig_bytes,trans,status,note
41,0x35c,dialogue,narrative,確定ｼﾀｶﾗ､ﾂﾑじｸﾝがXﾄｲｳ説ﾓ,24,既然確定，旋是X的説法也,人工定稿,P7 校对修正
42,0x378,dialogue,narrative,立ﾁ消ｴﾀ｡,8,消失了。,人工定稿,
43,0x381,dialogue,narrative,.st霞ｸﾝﾓXﾄﾊ考ｴﾗﾚﾅｲ｡,19,.st霞也不可能是X。,人工定稿,
44,0x398,dialogue,narrative,ﾄｲｳｺﾄﾊ､最後ﾉ1人……｡,20,這麼説，最後1人……,人工定稿,
45,0x3b0,dialogue,narrative,彼女ｺｿが……｡,13,紅春才是……,人工定稿,P7 校对修正
46,0x3c0,system,system,1160,4,,未翻,
47,0x3c5,dialogue,narrative,_ko｢ﾅﾝﾄｲｳｺﾄだ……,17,_ko｢怎麼會這樣…,人工定稿,导入警告: kana_residue
48,0x3d8,dialogue,narrative,ﾂﾏﾘ､人が死ﾇ度ﾆ悲ｼﾐﾆｸﾚﾃｲﾀ態度ﾊ､,30,就是説，毎次有人死就悲痛欲絶，,人工定稿,P7 校对修正
49,0x3f8,dialogue,narrative,全部フェイクだｯﾀﾄｲｳｺﾄｶ｣,23,全都是假的?｣,人工定稿,P7 校对修正
50,0x410,dialogue,narrative,穏ﾔｶで可憐ﾅｱﾉ顔ﾉ下ﾆ､,20,那温和可憐的臉之下，,人工定稿,P7 校对修正
51,0x428,dialogue,narrative,残忍で凶悪ﾅXﾉ素顔が隠ｻﾚﾃｲﾙ｡,27,隱藏著殘忍凶惡的X真面目。,人工定稿,
52,0x444,dialogue,narrative,怒ﾘﾉｱﾏﾘ､自ずﾄ体が震ｴﾀ｡,22,氣得身體不禁顫抖。,人工定稿,
53,0x45c,system,system,1161,4,,未翻,
54,0x461,dialogue,narrative,_ko｢ｼｶｼ､ｺﾚでﾔｯﾄ……辿ﾘ着ｲﾀ｣,27,_ko｢然而，總算……到達了｣,人工定稿,导入警告: kana_residue
55,0x480,dialogue,narrative,ｱﾄﾊ……,7,接著…,人工定稿,
56,0x488,dialogue,narrative,どｳﾆｶｼﾃ『X』ｦ追ｲﾂﾒ､ｺﾉゲームｶﾗ脱出,33,設法追逼『X』，從這遊戲逃出,人工定稿,
57,0x4ac,dialogue,narrative,ｽﾙ方法ｦ考ｴﾅｸﾃﾊ……｡,19,得思考逃出方法……,人工定稿,P7 校对修正
58,0x4c0,dialogue,narrative,勝負ﾊ､ｺｺｶﾗだ……｡,17,勝負從此開始……,人工定稿,P7 校对修正
